t_ns,value
28040889659643,8.0
28042569663081,9.0
28043209662925,8.0
28043529665841,7.0
28044009718133,6.0
28044169667404,5.0
28044329664487,6.0
28044649687612,7.0
28044969668602,6.0
28045129663133,2.0
28045289666310,0.0
28049609667664,0.0
28053929662716,0.0
28058249662248,0.0
28059209665841,1.0
28059369665060,2.0
28059689669123,0.0
28064009662560,0.0
28067689664279,1.0
28068489662039,2.0
28071209665893,1.0
28071369768237,0.0
28071529662664,1.0
28071689663185,2.0
28076009662039,2.0
28078729661912,1.0
28078889665818,2.0
28079209662068,0.0
28083529665349,0.0
28086249662485,1.0
28086409665089,2.0
28086569665245,1.0
28087049663422,0.0
28091369662693,0.0
28092809662329,2.0
28092969664829,4.0
28093289667693,2.0
28093449663006,0.0
28097769662068,0.0
28102089668943,0.0
28102729664985,2.0
28103369736651,3.0
28103529766235,2.0
28104169665141,3.0
28104329662329,2.0
28104489666183,1.0
28104649745193,6.0
28104809665037,7.0
28104969663058,0.0
28105929711183,2.0
28106089664829,1.0
28106249662016,0.0
28106409669204,1.0
28107529661860,8.0
28107689665193,1.0
28108329665506,0.0
28108649664881,1.0
28108809662068,2.0
28108969666860,1.0
28109129664204,0.0
28109289664620,1.0
28109449662016,0.0
28110089661860,4.0
28110249663631,5.0
28110409664412,0.0
28111209667954,14.0
28111369662120,7.0
28111529663995,6.0
28111689663943,5.0
28112009661808,6.0
28112169664829,4.0
28112329665766,0.0
28112489667901,1.0
28112649662172,0.0
28116009664985,3.0
28116649667589,1.0
28116809664464,0.0
28116969664516,1.0
28117129662433,2.0
28117289666443,0.0
28117609666599,1.0
28117769662641,2.0
28117929663526,0.0
28119529667224,9.0
28119689662276,17.0
28119849664464,16.0
28120009666912,15.0
28120169666391,0.0
28120489664256,8.0
28120649662901,6.0
28120809731443,4.0
28120969663006,3.0
28121129663995,2.0
28121449666235,1.0
28121929665037,0.0
28124009667485,19.0
28124169662485,18.0
28124329668318,16.0
28124489665349,14.0
28124649662224,13.0
28124809662693,0.0
28124969665974,10.0
28125129664620,9.0
28125289665454,7.0
28125449661860,6.0
28125609665141,5.0
28125929662537,4.0
28126089662276,3.0
28126409667693,2.0
28126729662381,1.0
28127209662537,3.0
28127369662172,2.0
28127529664412,0.0
28128969666860,6.0
28129129669412,12.0
28129289661912,11.0
28129449665297,0.0
28129929662016,5.0
28130089665870,8.0
28130249664724,7.0
28130569661808,8.0
28130729665558,5.0
28130889664776,4.0
28131049662224,3.0
28131369665870,2.0
28131849662485,1.0
28132009666079,2.0
28132169665349,1.0
28132489661651,0.0
28132969662537,6.0
28133129662797,10.0
28133289664412,9.0
28133449750974,2.0
28133609662224,3.0
28133769662120,0.0
28133929665401,2.0
28134089664412,1.0
28134409663891,0.0
28134569742849,2.0
28134889661756,0.0
28136329662120,20.0
28136489665766,21.0
28136649665662,19.0
28136809662068,9.0
28136969663995,0.0
28137289723006,5.0
28137449662224,8.0
28137609664308,6.0
28137769668579,5.0
28137929664389,4.0
28138089661733,3.0
28138249663868,1.0
28138729662202,3.0
28138889664389,2.0
28139049663764,0.0
28140809664285,3.0
28140969665170,2.0
28141289661889,1.0
28141449665743,0.0
28142249664441,1.0
28142569662514,0.0
28142729665639,1.0
28142889664962,0.0
28145449665222,1.0
28145609664597,0.0
28146729665587,3.0
28146889667670,4.0
28147049662150,1.0
28147209803295,0.0
28148649663556,6.0
28148809665535,11.0
28148969662566,10.0
28149289664910,9.0
28149449664181,8.0
28149609661577,3.0
28149769749754,0.0
28150889662202,1.0
28151209664754,0.0
28152009669650,1.0
28152169662775,0.0
28153129664806,1.0
28153609664597,0.0
28157609666629,1.0
28157769662722,4.0
28157929662045,2.0
28158089727150,6.0
28158409663972,5.0
28158569661577,4.0
28158729665691,3.0
28158889664337,2.0
28159049662566,7.0
28159209661889,3.0
28159369667306,0.0
28159529664754,1.0
28159849661785,0.0
28160969661577,15.0
28161129662514,14.0
28161289665587,13.0
28161449664389,6.0
28161609662045,0.0
28161769663504,4.0
28161929664129,8.0
28162089673295,7.0
28162249662254,6.0
28162409662931,5.0
28162569666212,4.0
28162729667983,3.0
28163209663087,2.0
28163529661525,1.0
28164169662514,0.0
28164969665483,1.0
28165129663764,0.0
28165289716629,1.0
28165769663764,0.0
28170089724754,0.0
28174409663868,0.0
28178729662827,0.0
28183049667150,0.0
28183689667566,1.0
28184009786889,0.0
28188329662566,0.0
28188489665118,1.0
28188649664597,0.0
28189289712722,3.0
28189449661681,7.0
28189769664493,6.0
28190249662254,5.0
28190569664129,4.0
28190889661889,5.0
28191049665691,2.0
28191369661472,1.0
28191529661785,2.0
28191849763920,1.0
28192809663868,0.0
28192969664702,1.0
28194089668400,0.0
28198409664939,0.0
28201609662595,8.0
28201929666241,7.0
28202089665199,6.0
28202409665981,5.0
28202569667491,4.0
28202729662231,3.0
28203529661397,1.0
28204169662595,0.0
28205289662022,4.0
28205609665772,5.0
28205769664731,4.0
28205929662179,0.0
28206409667231,4.0
28206729666033,3.0
28207209662543,2.0
28208009841554,5.0
28208169665460,9.0
28208329664939,8.0
28208489661970,1.0
28209289767647,0.0
28210409663637,1.0
28210569731189,2.0
28210889666970,1.0
28211049664679,0.0
28211369667439,1.0
28211689662387,0.0
28212169664574,1.0
28212649664887,0.0
28215529662751,1.0
28216009661710,0.0
28219209662439,1.0
28219369785408,3.0
28219529665512,2.0
28220329666970,1.0
28220969665356,0.0
28222249663637,1.0
28222569664470,0.0
28223209666397,1.0
28223529661970,0.0
28224489668220,5.0
28224649668168,6.0
28224809662231,7.0
28224969661918,8.0
28225129664158,0.0
28225769663897,9.0
28226089662335,10.0
28226569664470,9.0
28226889665304,8.0
28227209664158,7.0
28227529667231,5.0
28227689667699,0.0
28227849668845,5.0
28228009662126,4.0
28228489667231,3.0
28228809827074,2.0
28228969664262,1.0
28229129663793,2.0
28229289662126,1.0
28230889664366,0.0
28235049661710,3.0
28235209665147,0.0
28236329664522,4.0
28236489662908,9.0
28236809662074,8.0
28237129663220,0.0
28237769665251,5.0
28237929663793,4.0
28238249812179,3.0
28238729662126,2.0
28239209678897,1.0
28240329668376,0.0
28242409664783,1.0
28242729667387,0.0
28244969662387,14.0
28245129665043,13.0
28245289665043,6.0
28245449682179,0.0
28245769664991,4.0
28245929663845,7.0
28246089664418,6.0
28246249662595,5.0
28246409665199,4.0
28246569663689,3.0
28246729665460,2.0
28247049817283,1.0
28247689770564,0.0
28250729662022,2.0
28250889668324,5.0
28251049685720,8.0
28251209661970,0.0
28252969666866,1.0
28253129662647,2.0
28253289662231,1.0
28253449664210,0.0
28255049662022,6.0
28255209847179,11.0
28255369664418,10.0
28255689662491,5.0
28255849797699,0.0
28256009665043,5.0
28256169668949,7.0
28256329662283,6.0
28256649665043,5.0
28256969661554,4.0
28257129688897,3.0
28257289664731,2.0
28257609661710,0.0
28257769667751,4.0
28257929664812,12.0
28258089667728,14.0
28258249661843,1.0
28258569664708,0.0
28258729662833,1.0
28259209753666,0.0
28260329664083,7.0
28260489664135,11.0
28260649662208,6.0
28260809662051,3.0
28260969664395,7.0
28261129664603,8.0
28261449663041,7.0
28261609664656,6.0
28261929712937,7.0
28262089665437,10.0
28262249663770,9.0
28262409664395,4.0
28262889665906,3.0
28263209661843,2.0
28263849662468,4.0
28264009819031,3.0
28264169664499,0.0
28265129661374,1.0
28265289706635,0.0
28267689662520,1.0
28267849663406,0.0
28272169803874,0.0
28276489662312,0.0
28280809662051,0.0
28281929664603,1.0
28282089661843,0.0
28282729662260,1.0
28282889669708,0.0
28283049664812,10.0
28283209671739,14.0
28283369662468,0.0
28285449662937,2.0
28285609666062,0.0
28286089666791,7.0
28286249667728,15.0
28286569663197,14.0
28286889708458,13.0
28287049661739,12.0
28287209663926,11.0
28287369663458,10.0
28287529712364,9.0
28287849665176,8.0
28288009663978,7.0
28288169674551,6.0
28288329662156,5.0
28288649664031,4.0
28288809663926,3.0
28289289664760,2.0
28289769782364,1.0
28290249661999,0.0
28290569664031,1.0
28290889661999,0.0
28294569664968,1.0
28294729662676,0.0
28295369661426,3.0
28295529666010,5.0
28295689675176,0.0
28296329667156,5.0
28296489661999,0.0
28296649663458,5.0
28296809666218,6.0
28297129662156,3.0
28297289666166,0.0
28297449664343,2.0
28297609665072,4.0
28298089665281,3.0
28298409663874,2.0
28298889667572,1.0
28300329661999,0.0
28302249662728,6.0
28302409666895,3.0
28302569667728,5.0
28302729667937,4.0
28302889662364,1.0
28303049665176,2.0
28303369663874,3.0
28303529665801,1.0
28303689666114,3.0
28303849668458,2.0
28304489665020,1.0
28305449661739,0.0
28306729662676,4.0
28306889664031,9.0
28307369668301,0.0
28307689664395,1.0
28307849662624,0.0
28308009665593,9.0
28308649676739,8.0
28308969665281,7.0
28309289837051,19.0
28309449664031,17.0
28309609666687,14.0
28309769662624,11.0
28309929819551,9.0
28310089664291,11.0
28310249663978,7.0
28310409664760,4.0
28310569766218,6.0
28310729664603,7.0
28310889693666,6.0
28311049662416,7.0
28311209741374,6.0
28311529667260,5.0
28311689661895,4.0
28312169667260,3.0
28312329661999,2.0
28312649664760,11.0
28312809668093,19.0
28313129664239,18.0
28313289671478,17.0
28313449668562,2.0
28313769669083,15.0
28313929665176,14.0
28314089661947,12.0
28314249662051,11.0
28314409664656,10.0
28314569664343,8.0
28314729663041,7.0
28314889662103,6.0
28315049664551,5.0
28315209667468,4.0
28315369662781,3.0
28315689665593,0.0
28316009662416,1.0
28316329663458,0.0
28316489664343,1.0
28316649662103,0.0
28316969663301,1.0
28317129666531,0.0
28321449667289,0.0
28322409666299,1.0
28322729721664,0.0
28324489666403,11.0
28324809662184,12.0
28325129664684,10.0
28325289664893,0.0
28325609664164,11.0
28326089662237,10.0
28326409664737,9.0
28326569664684,8.0
28326729662184,7.0
28327209665205,6.0
28327529793487,5.0
28327849667289,4.0
28328169763695,3.0
28328809735987,2.0
28329289662184,0.0
28329609667184,1.0
28330569661924,5.0
28330729667289,4.0
28331209663070,0.0
28331689661768,2.0
28332649665257,1.0
28333929665882,2.0
28334089666091,1.0
28335209663643,0.0
28335689813278,1.0
28335849665570,0.0
28337929664372,4.0
28338089662341,12.0
28338409667289,11.0
28338729661976,10.0
28339049667914,9.0
28339209661716,8.0
28339529664476,7.0
28339689666768,6.0
28340009661768,5.0
28340329664893,4.0
28340809664320,3.0
28341449665882,2.0
28342729663695,4.0
28342889663903,3.0
28343049662289,2.0
28343209840049,4.0
28345449664580,2.0
28345609662497,3.0
28345769666664,4.0
28350089664320,4.0
28350249664164,2.0
28350409667653,3.0
28350729842289,4.0
28351529664737,2.0
28355049661768,4.0
28359369662549,4.0
28361769662705,3.0
28361929662653,2.0
