t_ns,qx,qy,qz,qw
28040817056779,0.17051275,0.26687098,0.65481275,0.6862401
28040821814383,0.1715476,0.26597413,0.65548646,0.685687
28040826572768,0.172139,0.26455027,0.6562746,0.6853357
28040831330841,0.1724356,0.26250657,0.65722126,0.6851398
28040836088862,0.17270477,0.25988442,0.6583319,0.68500537
28040840846883,0.17299598,0.25690404,0.6595311,0.6849025
28040845604904,0.17313801,0.25372225,0.66075045,0.68487746
28040850362925,0.1733125,0.250375,0.66198426,0.68487364
28040855120946,0.17361434,0.24711776,0.66315645,0.6848463
28040859878966,0.17399614,0.24419686,0.6641851,0.6848002
28040864636987,0.17441395,0.2417159,0.66503763,0.68474674
28040869395008,0.17495455,0.23981002,0.66568166,0.6846532
28040874153029,0.17558734,0.23866892,0.6660657,0.6845164
28040878911050,0.17620559,0.23818928,0.6662248,0.68436974
28040883669071,0.1769085,0.23834465,0.6661792,0.68417877
28040888427091,0.17762631,0.23904784,0.66594505,0.68397534
28040893185112,0.17832103,0.24007365,0.66558075,0.68378985
28040897943133,0.17898342,0.24129564,0.66511756,0.6836374
28040902701154,0.17957576,0.2425938,0.66459477,0.68353105
28040907459175,0.18013158,0.24383678,0.6640621,0.6834602
28040912217196,0.180618,0.24500011,0.66353804,0.6834248
28040916975216,0.18101752,0.24589968,0.66308266,0.68343794
28040921733237,0.18132205,0.24651991,0.6627148,0.6834906
28040926491258,0.18147306,0.24679317,0.6624597,0.6835992
28040931249279,0.18147235,0.24678032,0.6623158,0.68374336
28040936007300,0.18128935,0.2465722,0.66226256,0.6839186
28040940765321,0.18096073,0.2461939,0.66230637,0.68409944
28040945523341,0.18047886,0.2457263,0.66243,0.6842751
28040950281310,0.179893,0.24520999,0.66262114,0.6844296
28040955039383,0.17925747,0.24466713,0.6628721,0.6845476
28040959797404,0.17855874,0.24413079,0.6631638,0.68463916
28040964555425,0.17784083,0.24365179,0.6634709,0.68469906
28040969313446,0.1770791,0.24322945,0.6637785,0.6847485
28040974071466,0.17632505,0.2428878,0.6640721,0.68477976
28040978829487,0.17558199,0.24257639,0.66436267,0.68479913
28040983587508,0.17485726,0.24235623,0.66462827,0.68480486
28040988345529,0.17415357,0.24218747,0.6648738,0.6848056
28040993103550,0.17351878,0.24203557,0.6651095,0.68479145
28040997861571,0.17295331,0.24189173,0.6653302,0.68477106
28041002619591,0.17242618,0.24171674,0.66554415,0.68475777
28041007377612,0.17196038,0.2415731,0.6657322,0.68474275
28041012135633,0.17154247,0.24142887,0.66589844,0.68473685
28041016893654,0.17116073,0.24133351,0.66603535,0.68473285
28041021651675,0.17081061,0.24123883,0.66615593,0.6847363
28041026409696,0.17048222,0.24116097,0.66624916,0.68475485
28041031167716,0.17016625,0.2410952,0.66631883,0.6847889
28041035925737,0.169856,0.24104589,0.6663702,0.6848332
28041040683758,0.1695477,0.24101633,0.6664019,0.6848892
28041045441779,0.16926618,0.24099943,0.6664238,0.68494344
28041050199800,0.16899729,0.24100363,0.6664325,0.6849999
28041054957821,0.1687107,0.24100238,0.66643226,0.68507123
28041059715841,0.16846533,0.2409838,0.66642624,0.68514395
28041064473862,0.16823415,0.24095732,0.6664048,0.685231
28041069231883,0.16804157,0.24089035,0.6663744,0.68533134
28041073989904,0.167863,0.24081804,0.66632694,0.6854466
28041078747925,0.1677026,0.24072823,0.6662759,0.685567
28041083505946,0.16755475,0.24065723,0.6662218,0.68568075
28041088263966,0.16742657,0.24062927,0.6661683,0.6857738
28041093021987,0.16729698,0.24064024,0.6661187,0.68584985
28041097780008,0.16716,0.24068326,0.66607773,0.68590784
28041102538029,0.16700654,0.2407558,0.66604024,0.6859561
28041107296050,0.16683118,0.24086462,0.6660012,0.68599856
28041112054071,0.1666292,0.2410093,0.66595536,0.6860413
28041116812091,0.16641581,0.24117184,0.665901,0.68608874
28041121570112,0.16617823,0.24135748,0.6658421,0.6861382
28041126328133,0.16592185,0.24154519,0.66578686,0.6861878
28041131086154,0.16565123,0.24174468,0.6657399,0.6862285
28041135844175,0.1653836,0.24193291,0.6657094,0.68625635
28041140602196,0.16509615,0.24209519,0.6656986,0.68627876
28041145360216,0.16482228,0.24225031,0.6657075,0.6862812
28041150118237,0.16454801,0.24238218,0.66573733,0.68627155
28041154876206,0.16426405,0.24251294,0.66577566,0.6862562
28041159634279,0.16398299,0.2426224,0.66582346,0.6862383
28041164392300,0.1637103,0.24272098,0.66587275,0.6862208
28041169150321,0.16344474,0.24278584,0.6659246,0.6862108
28041173908341,0.1632211,0.24282952,0.6659795,0.6861953
28041178666362,0.16301467,0.24286938,0.66603583,0.6861755
28041183424435,0.16281955,0.24289754,0.6661039,0.68614596
28041188182456,0.16262668,0.24294294,0.66617876,0.6861028
28041192940477,0.16243216,0.24300969,0.6662598,0.68604666
28041197698498,0.16226956,0.2430755,0.6663493,0.6859749
