t_ns,hPa
28040949299018,981.552
28040989299279,981.5571
28041029301050,981.55493
28041069304539,981.5547
28041109298498,981.5532
28041149298289,981.5508
28041189299904,981.5513
28041229300008,981.5476
28041269299852,981.5425
28041309402039,981.5449
28041349298498,981.5427
28041389298654,981.541
28041429301258,981.5481
28041469300685,981.5464
28041509299591,981.5491
28041549298237,981.54785
28041589298393,981.5464
28041629302300,981.54126
28041669299331,981.541
28041709301518,981.542
28041749300216,981.552
28041789297873,981.55225
28041829304435,981.5449
28041869300425,981.54443
28041909299956,981.55054
28041949374071,981.5537
28041989298498,981.551
28042029298862,981.55347
28042069300477,981.5537
28042109299643,981.5547
28042149299591,981.55664
28042189301831,981.56177
28042229303029,981.5635
28042269304748,981.56396
28042309304279,981.57104
28042349305373,981.5696
28042389305164,981.5647
28042429303654,981.57104
28042469307300,981.56445
28042509302404,981.5625
28042549306102,981.5596
28042589456571,981.57104
28042629302508,981.5664
28042669302039,981.5679
28042709305685,981.5686
28042749305060,981.5635
28042789306466,981.5669
28042829302196,981.5657
28042869302716,981.56177
28042909308185,981.5635
28042949306050,981.5559
28042989308185,981.5493
28043029306050,981.56274
28043069302196,981.5681
28043109306935,981.57153
28043149302821,981.5708
28043189302716,981.57056
28043229409591,981.5669
28043269301727,981.563
28043309302248,981.5681
28043349304071,981.57324
28043389303654,981.57715
28043429304331,981.58813
28043469303133,981.57666
28043509302300,981.5747
28043549308602,981.5781
28043589303862,981.573
28043629306883,981.5796
28043669485946,981.5774
28043709301466,981.574
28043749302091,981.5757
28043789304227,981.5679
28043829304227,981.56934
28043869375164,981.5664
28043909303810,981.57104
28043949302196,981.572
28043989304487,981.5801
28044029307977,981.5737
28044069306518,981.56885
28044109308185,981.5708
28044149301935,981.5823
28044189305529,981.5801
28044229304071,981.5803
28044269303237,981.583
28044309486362,981.584
28044349301935,981.58887
28044389302612,981.5869
28044429306154,981.6006
28044469305268,981.594
28044509319175,981.59863
28044549302143,981.6072
28044589307612,981.60254
28044629304175,981.6062
28044669304643,981.6123
28044709303810,981.61523
28044749307404,981.6135
28044789301883,981.6206
28044829303862,981.6201
28044869304227,981.6138
28044909305789,981.6128
28044949438966,981.61426
28044989302039,981.6106
28045029301727,981.6116
28045069351987,981.60913
28045109304279,981.61255
28045149303862,981.6167
28045189305008,981.61914
28045229301675,981.61426
28045269304487,981.6211
28045309304383,981.6113
28045349304279,981.6101
28045389305946,981.61597
28045429301414,981.6211
28045469308758,981.6177
28045509304071,981.6211
28045549308966,981.61597
28045589393810,981.61914
28045629301883,981.6199
28045669303862,981.61597
28045709306102,981.6206
28045749304227,981.62524
28045789306727,981.625
28045829304018,981.6233
28045869302352,981.626
28045909306571,981.6316
28045949304018,981.6279
28045989303393,981.6323
28046029318706,981.6218
28046069302560,981.6194
28046109305841,981.62036
28046149455008,981.6294
28046189304175,981.6321
28046229363810,981.6343
28046269301935,981.6448
28046309301883,981.646
28046349306987,981.64355
28046389304175,981.6426
28046429304852,981.64136
28046469302508,981.63257
28046509301935,981.62744
28046549309852,981.61743
28046589304018,981.6216
28046629303654,981.6116
28046669473029,981.61255
28046709302248,981.6155
28046749304487,981.61426
28046789304018,981.6101
28046829303341,981.62036
28046869305008,981.6101
28046909302248,981.61084
28046949308654,981.6128
28046989306466,981.61523
28047029304904,981.6128
28047069305060,981.6184
28047109304748,981.6184
28047149302404,981.6096
28047189304643,981.61646
28047229306571,981.6184
28047269306675,981.6206
28047309428602,981.62646
28047349302404,981.64185
28047389302716,981.64014
28047429306883,981.6416
28047469304018,981.6387
28047509306883,981.6421
28047549302352,981.6333
28047589302091,981.63184
28047629304435,981.6304
28047669306258,981.6328
28047709307716,981.6338
28047749306466,981.6277
28047789302300,981.6255
28047829304279,981.6267
28047869302873,981.62354
28047909305893,981.62134
28047949367300,981.6145
28047989302508,981.62134
28048029301883,981.6272
28048069307768,981.6277
28048109304852,981.62915
28048149306362,981.63354
28048189301571,981.6367
28048229302352,981.6262
28048269307404,981.624
28048309304175,981.62573
28048349302508,981.62915
28048389462716,981.6299
28048429302456,981.62915
28048469304748,981.62354
28048509305112,981.6223
28048549304852,981.6284
28048589371675,981.63135
28048629301466,981.63403
28048669302404,981.6306
28048709304696,981.62695
28048749306987,981.61206
28048789304748,981.614
28048829303393,981.6118
28048869302039,981.6006
28048909305946,981.5803
28048949304591,981.60376
28048989304331,981.6487
28049029458289,981.6345
28049069302508,981.6426
28049109302300,981.6343
28049149304591,981.63086
28049189305060,981.62524
28049229304071,981.6233
28049269302404,981.6282
28049309301883,981.63574
28049349308758,981.6338
28049389304904,981.6343
28049429304279,981.6389
28049469304383,981.635
28049509302352,981.6306
28049549307404,981.62866
28049589308237,981.614
28049629301518,981.6177
28049669410789,981.61597
28049709302039,981.6228
28049749302508,981.62573
28049789306987,981.626
28049829308081,981.6367
28049869304279,981.63184
28049909303966,981.63306
28049949302039,981.6377
28049989304539,981.6404
28050029304800,981.6399
28050069304852,981.63965
28050109305737,981.6406
28050149301831,981.6399
28050189303081,981.6362
28050229306466,981.63477
28050269304800,981.6311
28050309375008,981.6267
28050349301935,981.6284
28050389301935,981.6299
28050429308550,981.63086
28050469307091,981.63477
28050509304175,981.6372
28050549302664,981.64014
28050589302248,981.6406
28050629304331,981.6406
28050669302300,981.636
28050709304696,981.64404
28050749473966,981.63745
28050789302196,981.6384
28050829301779,981.63696
28050869340946,981.6384
28050909309383,981.62256
28050949360373,981.6196
28050989302143,981.62915
28051029301675,981.6277
28051069305112,981.6289
28051109305268,981.6284
28051149307404,981.626
28051189304487,981.6211
28051229302664,981.62256
28051269303654,981.61597
28051309304800,981.61475
28051349303133,981.6172
28051389473289,981.62256
28051429302300,981.62354
28051469302612,981.62085
28051509304175,981.62134
28051549304591,981.6272
28051589303862,981.62476
28051629301414,981.6262
28051669302039,981.635
28051709304383,981.63306
28051749305216,981.6277
28051789305841,981.6218
28051829308185,981.61426
28051869301831,981.62134
28051909307300,981.62256
28051949305060,981.6211
28051989303914,981.63184
28052029436154,981.6306
28052069301883,981.6223
28052109301675,981.6284
28052149306883,981.6272
28052189307404,981.6306
28052229363758,981.6294
28052269302300,981.62695
28052309301935,981.6211
28052349304696,981.625
28052389307873,981.6172
28052429305112,981.6201
28052469305633,981.62476
28052509301987,981.6218
28052549306987,981.635
28052589304123,981.6328
28052629303029,981.64624
28052669375425,981.6426
28052709301831,981.6509
28052749304487,981.64844
28052789304696,981.6389
28052829304071,981.64355
28052869306310,981.64136
28052909304904,981.63403
28052949302716,981.6389
28052989310060,981.63696
28053029303966,981.6382
28053069304018,981.6387
28053109473966,981.635
28053149302039,981.6365
28053189301571,981.6428
28053229304748,981.6448
28053269304227,981.6416
28053309327091,981.6355
28053349302508,981.6345
28053389301831,981.63525
28053429303029,981.6367
28053469307873,981.63916
28053509305112,981.6345
28053549304904,981.6372
28053589302508,981.6382
28053629303914,981.6338
28053669304071,981.63135
28053709304487,981.6316
28053749438289,981.64185
28053789302143,981.6465
28053829301883,981.6494
28053869304227,981.64404
28053909303654,981.6487
28053949301935,981.64844
28053989301987,981.6477
28054029301935,981.64355
28054069305008,981.6399
28054109306727,981.6399
28054149305321,981.6321
28054189305633,981.6311
28054229301935,981.63354
28054269303914,981.62256
28054309304956,981.626
28054349304852,981.62305
28054389309071,981.6267
28054429307404,981.62085
28054469304800,981.6211
28054509305060,981.6211
28054549305685,981.6304
28054589308550,981.6328
28054629307404,981.63306
28054669304748,981.6223
28054709306727,981.6238
28054749302664,981.6221
28054789305685,981.6277
28054829307352,981.6289
28054869305581,981.6294
28054909304435,981.6321
28054949304800,981.6321
28054989304904,981.6328
28055029307352,981.6333
28055069308550,981.62695
28055109306623,981.6301
28055149305268,981.6321
28055189305112,981.63354
28055229305164,981.6316
28055269304800,981.6304
28055309307039,981.6367
28055349307925,981.6377
28055389303966,981.63574
28055429304904,981.6316
28055469305893,981.64307
28055509307352,981.6416
28055549307560,981.63696
28055589303810,981.635
28055629303862,981.63306
28055669308289,981.63403
28055709307664,981.6304
28055749305581,981.6304
28055789306310,981.6279
28055829302560,981.626
28055869305425,981.6267
28055909307560,981.62695
28055949305112,981.62744
28055989307300,981.6304
28056029304643,981.636
28056069304123,981.63477
28056109307977,981.6316
28056149304175,981.6262
28056189304383,981.62744
28056229302508,981.6238
28056269306206,981.62866
28056309308185,981.61914
28056349306779,981.6177
28056389306727,981.6162
28056429304227,981.61816
28056469305216,981.61694
28056509305946,981.6184
28056549308289,981.62427
28056589308758,981.6272
28056629309018,981.63184
28056669306571,981.62866
28056709304227,981.6267
28056749305373,981.6294
28056789307196,981.6272
28056829305789,981.6294
28056869303029,981.62744
28056909304904,981.6272
28056949307768,981.62354
28056989307560,981.625
28057029304279,981.6255
28057069305112,981.62305
28057109305425,981.62305
28057149306206,981.6233
28057189307925,981.6272
28057229307143,981.6333
28057269301414,981.635
28057309306571,981.6355
28057349304175,981.6272
28057389307404,981.63184
28057429307768,981.6362
28057469305060,981.63696
28057509305789,981.64136
28057549305425,981.64087
28057589306466,981.63477
28057629308498,981.6267
28057669308498,981.62915
28057709434748,981.6306
28057749305893,981.62695
28057789303654,981.6194
28057829305529,981.62134
28057869302612,981.6184
28057909303029,981.6216
28057949305112,981.6228
28057989303810,981.6157
28058029344018,981.6167
28058069301935,981.61743
28058109302612,981.6113
28058149304123,981.615
28058189304852,981.6199
28058229304123,981.62866
28058269304227,981.62036
28058309301935,981.63477
28058349307612,981.6345
28058389304383,981.63477
28058429304071,981.63354
28058469307768,981.63086
28058509307404,981.6277
28058549305633,981.63574
28058589304279,981.6448
28058629304852,981.63403
28058669309175,981.63477
28058709307404,981.62866
28058749307091,981.6299
28058789306831,981.63403
28058829304904,981.6416
28058869305477,981.6389
28058909307352,981.635
28058949304435,981.6304
28058989304643,981.6299
28059029304591,981.63306
28059069306310,981.6304
