t_ns,ax,ay,az
28040812298758,0.0,0.0,0.0
28040817056779,0.033356667,0.011507034,-0.00970459
28040821814383,0.050576687,0.025304317,-0.0042772293
28040826572768,0.06307709,0.04427719,0.07435417
28040831330841,0.08941376,0.043259144,0.17075443
28040836088862,0.14425015,0.03183031,0.2684145
28040840846883,0.20545268,0.011873722,0.3542776
28040845604904,0.25542104,-0.05467844,0.4063902
28040850362925,0.33028674,-0.12261915,0.44343948
28040855120946,0.39876348,-0.17849636,0.43430805
28040859878966,0.43175483,-0.2264533,0.37973785
28040864636987,0.43420684,-0.2587595,0.31240177
28040869395008,0.421041,-0.26987743,0.17858124
28040874153029,0.34571826,-0.22097969,0.038664818
28040878911050,0.2489506,-0.19542408,-0.10653782
28040883669071,0.152955,-0.11917114,-0.2493763
28040888427091,0.03831035,-0.061556816,-0.40493965
28040893185112,-0.059250474,-0.025142193,-0.517364
28040897943133,-0.15072519,0.023552418,-0.57842827
28040902701154,-0.23490918,0.05497408,-0.61159563
28040907459175,-0.27607572,0.06343794,-0.63884735
28040912217196,-0.31723672,0.06384802,-0.6536627
28040916975216,-0.30326444,0.033807755,-0.60166645
28040921733237,-0.27032095,-0.016499043,-0.5471115
28040926491258,-0.22086966,-0.09560919,-0.44384003
28040931249279,-0.17334992,-0.17069769,-0.34371853
28040936007300,-0.15473908,-0.23313189,-0.2368474
28040940765321,-0.11743891,-0.27908802,-0.12296009
28040945523341,-0.09865606,-0.33015585,-0.04805374
28040950281310,-0.06985158,-0.3656144,0.003373146
28040955039383,-0.028995037,-0.36301565,0.067035675
28040959797404,-0.011313856,-0.36993885,0.10793972
28040964555425,-0.009322166,-0.32123852,0.1617136
28040969313446,-0.034543633,-0.28817606,0.21646214
28040974071466,-0.056189835,-0.22628307,0.26307106
28040978829487,-0.0582847,-0.18982124,0.3181486
28040983587508,-0.090346575,-0.14327478,0.33506775
28040988345529,-0.098035395,-0.14282799,0.3242197
28040993103550,-0.05864501,-0.14063454,0.30025768
28040997861571,-0.015329123,-0.14847326,0.27517796
28041002619591,0.031785607,-0.19402933,0.2582302
28041007377612,0.05222118,-0.18533182,0.22814274
28041012135633,0.08639002,-0.20773172,0.19684601
28041016893654,0.08485913,-0.20663548,0.14318848
28041021651675,0.10452175,-0.20817804,0.13303661
28041026409696,0.09082317,-0.19357586,0.13730717
28041031167716,0.070132434,-0.18658495,0.1463232
28041035925737,0.037801743,-0.17060947,0.16698933
28041040683758,0.0010710955,-0.16932487,0.17334843
28041045441779,-0.0070804358,-0.156672,0.17744732
28041050199800,-0.034176707,-0.1517005,0.18406391
28041054957821,-0.061045527,-0.1940999,0.19077778
28041059715841,-0.045616627,-0.2056036,0.19057083
28041064473862,-0.05908549,-0.22190619,0.19524193
28041069231883,-0.0423671,-0.22888088,0.23290443
28041073989904,-0.061588645,-0.22201777,0.27953243
28041078747925,-0.040606856,-0.2580719,0.28808022
28041083505946,-0.019615531,-0.27506304,0.26624107
28041088263966,0.013520122,-0.26866674,0.23811436
28041093021987,0.044617176,-0.29331303,0.19199467
28041097780008,0.087981105,-0.31766844,0.13506603
28041102538029,0.10549438,-0.34170246,0.08859539
28041107296050,0.092660904,-0.32521343,0.07343483
28041112054071,0.054305077,-0.3324046,0.025436401
28041116812091,0.02353251,-0.32271194,-0.01499939
28041121570112,-0.028175116,-0.3246622,-0.06451416
28041126328133,-0.058195233,-0.35218525,-0.13246536
28041131086154,-0.09753299,-0.34130096,-0.1643591
28041135844175,-0.103661776,-0.31850433,-0.16780758
28041140602196,-0.1123904,-0.345325,-0.17148304
28041145360216,-0.097616434,-0.31970215,-0.18003845
28041150118237,-0.08092713,-0.33673477,-0.19813442
28041154876206,-0.1048305,-0.3203063,-0.19261551
28041159634279,-0.0979799,-0.31813288,-0.18264294
28041164392300,-0.11047125,-0.28753996,-0.1588335
28041169150321,-0.11622763,-0.27139091,-0.10957432
28041173908341,-0.084540844,-0.24133778,-0.10117245
28041178666362,-0.07944608,-0.2188077,-0.09055138
28041183424435,-0.046014786,-0.22508383,-0.0728941
28041188182456,-0.03399992,-0.22684288,-0.06944084
28041192940477,-0.019375086,-0.23836136,-0.0728817
28041197698498,0.0545038,-0.23819065,-0.09027004
28041202456518,0.07557845,-0.24528694,-0.10735893
28041207214487,0.06784439,-0.24301434,-0.10528183
28041211972560,0.057484627,-0.21243715,-0.10328865
28041216730581,0.016076565,-0.17531157,-0.09892082
28041221488602,0.019665003,-0.14590645,-0.066179276
28041226246623,-0.029016495,-0.12185478,-0.062054634
28041231004643,-0.015600681,-0.09136009,-0.08612633
28041235762664,0.012025714,-0.0899024,-0.12628841
28041240520685,0.03492093,-0.09818554,-0.18238354
28041245278706,0.07191086,-0.09938669,-0.2733078
28041250036727,0.07784605,-0.09113073,-0.3277545
28041254794748,0.097818494,-0.11356974,-0.38179302
28041259552768,0.08869314,-0.076310635,-0.39294434
28041264310789,0.04573846,-0.048443794,-0.39024544
28041269068810,0.004630804,-0.0015377998,-0.33591175
28041273826831,-0.025003314,0.009751797,-0.2967496
28041278584852,-0.04538846,0.025936604,-0.27248096
28041283342873,-0.05376029,0.025664806,-0.27236366
28041288100893,-0.023843527,-0.007452965,-0.2748108
28041292858914,-0.024524331,-0.039872646,-0.30823994
28041297616935,0.0061500072,-0.07160711,-0.30836868
28041302374956,0.013183117,-0.11208677,-0.30639553
28041307132977,0.03462839,-0.1067462,-0.2999668
28041311890998,0.048927784,-0.09377766,-0.301095
28041316649018,0.07018685,-0.08517265,-0.31917143
28041321407039,0.07464504,-0.064184666,-0.32329512
28041326165060,0.10493851,-0.0071873665,-0.31600857
28041330923081,0.13945055,0.021479607,-0.27845
28041335681102,0.116253376,0.048151016,-0.19668531
28041340439123,0.107047796,0.09171438,-0.10184479
28041345197143,0.09987259,0.0878396,-0.008153915
28041349955164,0.099778175,0.06279993,0.08224201
28041354713185,0.12594378,0.033223152,0.15292358
28041359471258,0.13571131,-0.024759293,0.22795105
28041364229279,0.12228608,-0.07548571,0.2789545
28041368987300,0.13814437,-0.14058638,0.36560917
28041373745268,0.13565195,-0.16787529,0.4070425
28041378503341,0.11969209,-0.20285416,0.4416628
28041383261362,0.068834305,-0.22890854,0.44816113
28041388019383,0.04271722,-0.2626152,0.40534973
28041392777404,-0.025467753,-0.2447052,0.34216213
28041397535425,-0.083408594,-0.20862246,0.25148582
28041402293446,-0.124071956,-0.19944,0.15716743
28041407051466,-0.17866838,-0.17403984,0.06146431
28041411809487,-0.24029243,-0.14908314,-0.0143585205
28041416567508,-0.2733376,-0.074650764,-0.09900284
28041421325529,-0.31387138,-0.06479597,-0.18310499
28041426083550,-0.31920505,-0.050076008,-0.25724983
28041430841571,-0.3086387,-0.0257864,-0.30728817
28041435599591,-0.2918055,-0.029840946,-0.3145237
28041440357612,-0.24496496,-0.045331,-0.32680225
28041445115633,-0.20613039,-0.036647797,-0.32264614
28041449873654,-0.15365875,-0.008767128,-0.30451393
28041454631675,-0.12529337,-0.011741161,-0.26768446
28041459389696,-0.11352599,-0.021655083,-0.25495243
28041464147768,-0.05638361,-0.03851223,-0.2565689
28041468905737,-0.02784419,-0.019559383,-0.23918438
28041473663810,-0.027756214,-0.007870197,-0.2219162
28041478421831,-0.029814243,0.0013051033,-0.17388248
28041483179852,-0.015049458,0.04109335,-0.17120123
28041487937873,-0.028897285,0.044694424,-0.1422739
28041492695893,-0.052241564,0.055216312,-0.1372261
28041497453914,-0.047256112,0.06775522,-0.14396095
28041502211935,-0.028494239,0.082354546,-0.14819527
28041506969956,-0.027041674,0.07522774,-0.12384033
28041511727977,-0.021374226,0.08926773,-0.1304512
28041516485998,-0.016138911,0.095840454,-0.15589523
28041521244018,-0.0065460205,0.07599592,-0.16202688
28041526002039,-0.016343951,0.07514858,-0.1490736
28041530760060,0.0042797327,0.052774906,-0.13855934
28041535518081,0.026605606,0.04464245,-0.09961128
28041540276102,0.022082448,0.05542612,-0.0586071
28041545034123,0.038618088,0.051630497,-0.008337021
28041549792143,0.016929269,0.07120705,0.0298872
28041554550164,0.012127638,0.042838573,0.034798622
28041559308185,0.009703875,0.021557808,0.04458618
28041564066206,0.007153034,1.8024445E-4,0.08055401
28041568824175,-0.031178117,0.0095191,0.11165142
28041573582300,-0.03357303,0.020743847,0.13801575
28041578340321,-0.061969638,0.024383545,0.16441631
28041583098341,-0.059054136,0.041816235,0.13869953
28041587856362,-0.03456855,0.013558865,0.120651245
28041592614383,-0.045604944,0.016055107,0.07928181
28041597372404,-0.004157543,0.0253973,0.03370762
28041602130425,0.02042687,0.013275623,-0.01144886
28041606888446,0.06610644,0.022701263,-0.044426918
28041611646466,0.0688231,0.053680897,-0.084404945
28041616404487,0.07401276,0.10844517,-0.13372326
28041621162508,0.07701719,0.12043905,-0.15912724
28041625920529,0.070837975,0.14931345,-0.17976618
28041630678550,0.091175795,0.18074322,-0.19571209
28041635436571,0.047500014,0.17438173,-0.21177864
28041640194591,0.04242456,0.18736172,-0.21601057
28041644952612,0.011379719,0.17675447,-0.18476391
28041649710633,0.016308784,0.15703773,-0.18480015
28041654468654,-0.057071447,0.12334108,-0.19675589
28041659226675,-0.05148256,0.11140108,-0.20393705
28041663984696,-0.04347503,0.08771515,-0.2063117
28041668742716,-0.018971682,0.08324337,-0.19208384
28041673500789,0.017214417,0.07404947,-0.17321682
28041678258810,0.06732762,0.07915926,-0.13077164
28041683016831,0.11238551,0.10086012,-0.1147809
28041687774852,0.16665971,0.10349226,-0.09422684
28041692532873,0.20177734,0.11814451,-0.10239935
28041697290893,0.19657373,0.16602278,-0.10105562
28041702048914,0.15853453,0.1851368,-0.05941105
28041706806935,0.1473329,0.19004154,-0.04191017
28041711564956,0.13897014,0.19019079,-0.010290146
28041716322977,0.1285913,0.17615414,-0.0074062347
28041721080998,0.14472699,0.14332008,-0.040141106
28041725839018,0.12090999,0.09898853,-0.05598831
28041730597039,0.052603245,0.102576256,-0.09781408
28041735355060,0.042219162,0.061121464,-0.11555767
28041740113081,-0.031858683,0.05341053,-0.17119884
28041744871102,-0.07661164,0.045858383,-0.16945934
28041749629175,-0.118463516,0.059883118,-0.18680191
28041754387196,-0.15523672,0.06921053,-0.22783947
28041759145216,-0.2081666,0.06913471,-0.25676012
28041763903237,-0.2130742,0.06208706,-0.2712822
28041768661258,-0.23213232,0.029229641,-0.33091593
28041773419279,-0.19404483,0.06334591,-0.3783536
28041778177300,-0.16081989,0.06422472,-0.38520765
28041782935321,-0.12778819,0.07971716,-0.37801075
28041787693341,-0.1233058,0.0669899,-0.38296413
28041792451362,-0.10690427,0.059479713,-0.39285088
28041797209383,-0.0619334,0.031098843,-0.40765
28041801967404,-0.045417905,0.046040058,-0.4130268
28041806725425,-0.009352684,0.02795744,-0.44220018
28041811483446,0.03176868,0.043542862,-0.4522562
28041816241466,0.063495874,0.049794674,-0.4267602
28041820999487,0.07392728,0.063363075,-0.45379448
28041825757560,0.091721654,0.017763615,-0.45462608
28041830515581,0.111986876,0.055902004,-0.43663073
28041835273602,0.099124074,0.08433342,-0.40457058
28041840031623,0.09129071,0.12686825,-0.38230228
28041844789643,0.062404394,0.17147875,-0.36258888
28041849547664,0.050575137,0.17285824,-0.29307175
28041854305685,0.053218484,0.17878914,-0.26906967
28041859063706,0.046561718,0.15362597,-0.2545867
28041863821727,0.05419433,0.13556337,-0.2566743
28041868579748,0.08782935,0.11507654,-0.24437046
28041873337768,0.0781275,0.09227371,-0.22976208
28041878095789,0.03944683,0.06014061,-0.22008371
28041882853810,0.01920867,0.0590868,-0.2082119
28041887611831,-0.008725762,0.050921917,-0.17281866
28041892369852,-0.056155086,0.07360792,-0.13778543
28041897127925,-0.08239961,0.043874264,-0.12683773
