t_ns,gx,gy,gz,bx,by,bz
28040803984539,-0.14172062,0.08429934,0.020769402,-0.012195928,2.7134395E-4,0.005866846
28040806363602,-0.15149446,0.08429934,0.045203995,-0.012195928,2.7134395E-4,0.005866846
28040808742612,-0.16249003,0.07941242,0.07086031,-0.012195928,2.7134395E-4,0.005866846
28040811121623,-0.17348559,0.07086031,0.092851445,-0.012195928,2.7134395E-4,0.005866846
28040813500633,-0.18570289,0.05742129,0.11484258,-0.012195928,2.7134395E-4,0.005866846
28040815879643,-0.19669846,0.039095346,0.13439025,-0.012195928,2.7134395E-4,0.005866846
28040818258654,-0.20891576,0.019547673,0.15149446,-0.012195928,2.7134395E-4,0.005866846
28040820637664,-0.22113305,-0.0012217296,0.16737695,-0.012195928,2.7134395E-4,0.005866846
28040823016258,-0.23090689,-0.021991132,0.18081598,-0.012195928,2.7134395E-4,0.005866846
28040825395685,-0.239459,-0.040317077,0.19181155,-0.012195928,2.7134395E-4,0.005866846
28040827774643,-0.24312419,-0.05864302,0.20158538,-0.012195928,2.7134395E-4,0.005866846
28040830153706,-0.24312419,-0.074525505,0.20891576,-0.012195928,2.7134395E-4,0.005866846
28040832532716,-0.24068072,-0.086742796,0.21258095,-0.012195928,2.7134395E-4,0.005866846
28040834911727,-0.23335035,-0.09529491,0.21746786,-0.012195928,2.7134395E-4,0.005866846
28040837290737,-0.22235478,-0.100181825,0.21991132,-0.012195928,2.7134395E-4,0.005866846
28040839669748,-0.20891576,-0.10384701,0.21868959,-0.012195928,2.7134395E-4,0.005866846
28040842048758,-0.19181155,-0.10262528,0.21624613,-0.012195928,2.7134395E-4,0.005866846
28040844427768,-0.17104214,-0.09773836,0.21135922,-0.012195928,2.7134395E-4,0.005866846
28040846806779,-0.15149446,-0.092851445,0.20158538,-0.012195928,2.7134395E-4,0.005866846
28040849185789,-0.12583815,-0.086742796,0.194255,-0.012195928,2.7134395E-4,0.005866846
28040851564800,-0.098960094,-0.07696896,0.18448116,-0.012195928,2.7134395E-4,0.005866846
28040853943810,-0.07086031,-0.068416856,0.17104214,-0.012195928,2.7134395E-4,0.005866846
28040856322821,-0.041538805,-0.056199558,0.16004658,-0.012195928,2.7134395E-4,0.005866846
28040858701831,-0.012217295,-0.045203995,0.14416409,-0.012195928,2.7134395E-4,0.005866846
28040861080841,0.014660755,-0.036651887,0.12705988,-0.012195928,2.7134395E-4,0.005866846
28040863459852,0.042760536,-0.02565632,0.112399116,-0.012195928,2.7134395E-4,0.005866846
28040865838862,0.068416856,-0.017104214,0.09529491,-0.012195928,2.7134395E-4,0.005866846
28040868217873,0.091629714,-0.008552107,0.07819069,-0.012195928,2.7134395E-4,0.005866846
28040870596883,0.11362085,-0.0036651888,0.062308207,-0.012195928,2.7134395E-4,0.005866846
28040872975893,0.13439025,0.0,0.047647454,-0.012195928,2.7134395E-4,0.005866846
28040875354904,0.15271619,0.0036651888,0.032986697,-0.012195928,2.7134395E-4,0.005866846
28040877733914,0.16859868,0.0073303776,0.021991132,-0.012195928,2.7134395E-4,0.005866846
28040880112925,0.18203771,0.0073303776,0.012217295,-0.012195928,2.7134395E-4,0.005866846
28040882491935,0.19181155,0.0073303776,0.0048869182,-0.012195928,2.7134395E-4,0.005866846
28040884870946,0.19914192,0.0024434591,-0.0048869182,-0.012195928,2.7134395E-4,0.005866846
28040887249956,0.20280711,-0.0036651888,-0.012217295,-0.012195928,2.7134395E-4,0.005866846
28040889628966,0.20158538,-0.012217295,-0.015882485,-0.012195928,2.7134395E-4,0.005866846
28040892007977,0.19914192,-0.02565632,-0.020769402,-0.012195928,2.7134395E-4,0.005866846
28040894386987,0.19303326,-0.040317077,-0.02443459,-0.012195928,2.7134395E-4,0.005866846
28040896765998,0.18448116,-0.05742129,-0.028099779,-0.012195928,2.7134395E-4,0.005866846
28040899145008,0.17470732,-0.07696896,-0.028099779,-0.012195928,2.7134395E-4,0.005866846
28040901524018,0.16126831,-0.09529491,-0.028099779,-0.012195928,2.7134395E-4,0.005866846
28040903903029,0.14538582,-0.11362085,-0.02565632,-0.012195928,2.7134395E-4,0.005866846
28040906282039,0.13072506,-0.13194679,-0.023212861,-0.012195928,2.7134395E-4,0.005866846
