t_ns,wall_ms,sentence
28042965375571,1788557989136,"$GPGSV,3,1,11,05,57,180,41,06,15,050,30,11,47,030,39,12,73,242,39,1*6A  "
28042965972394,1788557989136,"$GPGSV,3,2,11,13,00,000,37,19,17,097,40,21,65,090,42,25,46,302,29,1*67  "
28042966555050,1788557989136,"$GPGSV,3,3,11,29,18,307,26,41,00,000,43,47,00,000,39,1*5D  "
28042967047446,1788557989136,"$GPGSV,1,1,04,06,15,050,28,11,47,030,27,21,65,090,26,25,46,302,31,8*6A  "
28042967501040,1788557989136,"$GLGSV,2,1,06,10,00,000,37,06,24,127,42,11,49,292,33,05,25,073,35,1*7E  "
28042967717707,1788557989136,"$GLGSV,2,2,06,20,31,033,44,21,45,336,43,1*7D  "
28042967994582,1788557989136,"$GAGSV,2,1,06,02,25,148,34,15,64,284,41,18,24,097,41,27,46,314,40,7*75  "
28042968209425,1788557989136,"$GAGSV,2,2,06,30,77,183,40,34,46,029,31,7*74  "
28042968519634,1788557989136,"$GAGSV,2,1,06,02,25,148,29,15,64,284,30,18,24,097,26,27,46,314,33,1*7C  "
28042968695519,1788557989136,"$GAGSV,2,2,06,30,77,183,27,34,46,029,29,1*7A  "
28042968955467,1788557989136,"$GQGSV,1,1,02,02,16,122,38,03,29,061,34,1*60  "
28042969226144,1788557989136,"$GQGSV,1,1,02,02,16,122,25,03,29,061,25,8*65  "
28042969475102,1788557989136,"$GBGSV,4,1,14,42,10,043,37,41,28,153,37,38,22,071,36,37,43,238,40,1*78  "
28042969809217,1788557989136,"$GBGSV,4,2,14,33,36,094,45,28,56,010,46,27,40,302,36,13,41,051,38,1*7B  "
28042969955207,1788557989136,"$GBGSV,4,3,14,09,60,144,40,08,36,080,38,06,61,088,35,03,41,127,43,1*72  "
28042970077550,1788557989136,"$GBGSV,4,4,14,02,56,175,38,01,16,104,42,1*7F  "
28042970231144,1788557989136,"$GBGSV,2,1,05,27,40,302,24,28,56,010,33,37,43,238,26,38,22,071,22,5*79  "
28042970430988,1788557989136,"$GBGSV,2,2,05,41,28,153,30,5*4C  "
28042973261977,1788557989147,"$GNGSA,A,3,05,06,11,12,19,21,25,29,,,,,0.7,0.4,0.6,1*33  "
28042973581873,1788557989147,"$PSSGR,GSA,A,3,06,11,21,,,,,,,,,,0.7,0.4,0.6,1,8*45  "
28042973956665,1788557989147,"$GNGSA,A,3,69,70,75,85,,,,,,,,,0.7,0.4,0.6,2*30  "
28042974414009,1788557989147,"$GNGSA,A,3,02,15,18,27,30,34,,,,,,,0.7,0.4,0.6,3*38  "
28042974691196,1788557989147,"$PSSGR,GSA,A,3,302,315,318,327,334,,,,,,,,0.7,0.4,0.6,3,1*75  "
28042975079998,1788557989147,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,42,0.7,0.4,0.6,4*34  "
28042975785623,1788557989147,"$PSSGR,GSA,A,3,227,228,237,238,,,,,,,,,0.7,0.4,0.6,4,5*48  "
28042975797238,1788557989147,"$GNGSA,A,3,02,03,,,,,,,,,,,0.7,0.4,0.6,5*31  "
28042975803384,1788557989147,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.7,0.4,0.6,5,8*45  "
28042975809009,1788557989147,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
28042975869634,1788557989147,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
28042975877238,1788557989147,"$GNRMC,213948.70,A,2831.554905,N,07734.242516,E,0.0,,040926,1.3,E,A,V*77  "
28042975883279,1788557989147,"$GNGNS,213948.70,2831.554905,N,07734.242516,E,AAAAAN,32,0.4,209.5,-54.0,,,V*09  "
28042976092550,1788557989147,"$GNGGA,213948.70,2831.554905,N,07734.242516,E,1,12,0.4,209.5,M,-54.0,M,,*54  "
28042976239790,1788557989150,"$PSMSG,magcal=PASS,bluesky=0*00 "
28043744789165,1788557989914,"$GNGSA,A,3,05,06,11,12,19,21,25,29,,,,,0.7,0.4,0.6,1*33  "
28043744826456,1788557989914,"$PSSGR,GSA,A,3,06,11,21,25,,,,,,,,,0.7,0.4,0.6,1,8*42  "
28043744838644,1788557989914,"$GNGSA,A,3,69,70,75,85,,,,,,,,,0.7,0.4,0.6,2*30  "
28043744854790,1788557989914,"$GNGSA,A,3,02,15,18,27,30,34,,,,,,,0.7,0.4,0.6,3*38  "
28043744863644,1788557989914,"$PSSGR,GSA,A,3,302,315,318,327,330,334,,,,,,,0.7,0.4,0.6,3,1*45  "
28043744872550,1788557989914,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,42,0.7,0.4,0.6,4*34  "
28043744881352,1788557989914,"$PSSGR,GSA,A,3,227,228,237,238,,,,,,,,,0.7,0.4,0.6,4,5*48  "
28043744889946,1788557989914,"$GNGSA,A,3,02,03,,,,,,,,,,,0.7,0.4,0.6,5*31  "
28043744898019,1788557989914,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.7,0.4,0.6,5,8*45  "
