t_ns,mx,my,mz,bx,by,bz
28040811423862,-20.56875,-3.4125001,-6.5062504,6.18,26.519999,21.359999
28040821423862,-19.050001,-4.2000003,-4.6687503,6.18,26.519999,21.359999
28040831423862,-18.73125,-4.5375004,-6.5437503,6.18,26.519999,21.359999
28040841423862,-17.2875,-5.2312503,-6.99375,6.18,26.519999,21.359999
28040851423862,-20.475,-4.78125,-6.9375005,6.18,26.519999,21.359999
28040861423862,-17.925001,-4.6875,-8.325001,6.18,26.519999,21.359999
28040871423862,-17.75625,-5.2875004,-7.2562504,6.18,26.519999,21.359999
28040881423862,-19.48125,-5.1375003,-5.6625004,6.18,26.519999,21.359999
28040891423862,-22.0125,-5.3625,-5.5125003,6.18,26.519999,21.359999
28040901423862,-20.212502,-5.7375,-5.4187503,6.18,26.519999,21.359999
28040911423862,-18.487501,-3.7500002,-5.68125,6.18,26.519999,21.359999
28040921423862,-20.15625,-5.1000004,-4.36875,6.18,26.519999,21.359999
28040931423862,-20.493752,-4.78125,-6.6375003,6.18,26.519999,21.359999
28040941423862,-17.400002,-5.49375,-4.8375,6.18,26.519999,21.359999
28040951423862,-18.73125,-5.55,-6.9750004,6.18,26.519999,21.359999
28040961423862,-20.41875,-4.14375,-5.5875,6.18,26.519999,21.359999
28040971423862,-20.19375,-3.73125,-5.4750004,6.18,26.519999,21.359999
28040981423862,-19.7625,-5.0625,-6.5625005,6.18,26.519999,21.359999
28040991423862,-19.1625,-5.1000004,-5.7000003,6.18,26.519999,21.359999
28041001423862,-19.78125,-6.9375005,-5.8875003,6.18,26.519999,21.359999
28041011423862,-18.581251,-3.6375,-6.58125,6.18,26.519999,21.359999
28041021423862,-19.893751,-2.9437501,-5.68125,6.18,26.519999,21.359999
28041031423862,-19.21875,-4.4812503,-5.5687504,6.18,26.519999,21.359999
28041041423862,-21.075,-4.3500004,-5.6625004,6.18,26.519999,21.359999
28041051423862,-20.1,-4.8562503,-4.6875,6.18,26.519999,21.359999
28041061423862,-20.737501,-4.3125,-6.15,6.18,26.519999,21.359999
28041071423862,-21.09375,-6.1125,-4.5375004,6.18,26.519999,21.359999
28041081423862,-21.075,-5.1000004,-4.40625,6.18,26.519999,21.359999
28041091423862,-20.41875,-4.89375,-4.33125,6.18,26.519999,21.359999
28041101423862,-19.5,-5.8875003,-4.425,6.18,26.519999,21.359999
28041111423862,-20.362501,-4.6312504,-5.11875,6.18,26.519999,21.359999
28041121423862,-21.337502,-5.8875003,-5.26875,6.18,26.519999,21.359999
28041131423862,-20.25,-5.7375,-4.6312504,6.18,26.519999,21.359999
28041141423862,-21.075,-5.6062503,-2.4,6.18,26.519999,21.359999
28041151423862,-20.268751,-4.9875,-4.8187504,6.18,26.519999,21.359999
28041161423862,-19.2,-5.1000004,-4.93125,6.18,26.519999,21.359999
28041171423862,-19.29375,-6.4875,-4.425,6.18,26.519999,21.359999
