t_ns,ax,ay,az,accuracy
28040792617821,-1.5984055,5.723632,8.250452,3
28040794994539,-1.6271194,5.757131,8.188239,3
28040797373550,-1.6414764,5.7667027,8.135597,3
28040799752560,-1.6223338,5.790631,8.082955,3
28040802130789,-1.5888343,5.7810597,8.030313,3
28040804510529,-1.5314065,5.7810597,7.9968133,3
28040806889591,-1.5026926,5.8097734,7.987242,3
28040809268602,-1.4835501,5.800202,7.9537425,3
28040811647612,-1.430908,5.790631,7.948957,3
28040814026623,-1.4117653,5.800202,7.9393854,3
28040816405633,-1.3639089,5.8241305,7.9346,3
28040818784643,-1.3447664,5.8241305,7.9298143,3
28040821163654,-1.3351951,5.838487,7.9633136,3
28040823542248,-1.3160524,5.852844,8.030313,3
28040825921675,-1.282553,5.8624153,8.082955,3
28040828300633,-1.2634103,5.8672013,8.154739,3
28040830679696,-1.2203395,5.852844,8.250452,3
28040833058706,-1.1820544,5.852844,8.3174515,3
28040835437716,-1.1150553,5.8432727,8.403593,3
28040837816727,-1.0719845,5.828916,8.484949,3
28040840195737,-1.0145568,5.8193445,8.537591,3
28040842574748,-0.98584294,5.7810597,8.599805,3
28040844953758,-0.9092726,5.709275,8.652447,3
28040847332768,-0.8470592,5.680561,8.700303,3
28040849711779,-0.79920274,5.6374903,8.743374,3
28040852090789,-0.72741807,5.6039906,8.7577305,3
28040854469800,-0.6795616,5.56092,8.7673025,3
28040856848810,-0.6364908,5.5274205,8.743374,3
28040859227821,-0.60777694,5.4987063,8.748159,3
28040861606831,-0.57906306,5.474778,8.724232,3
28040863985841,-0.57427746,5.4460645,8.685946,3
28040866364852,-0.55034924,5.4412785,8.618947,3
28040868743862,-0.55513483,5.4221363,8.547162,3
28040871122873,-0.59342,5.45085,8.4705925,3
28040873501883,-0.60777694,5.4891353,8.413164,3
28040875880893,-0.66041905,5.4699926,8.327023,3
28040878259904,-0.6987042,5.508278,8.240881,3
28040880638914,-0.7465607,5.556134,8.16431,3
28040883017925,-0.7848458,5.575277,8.073383,3
