t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5885319,21847952931476,28.5215537,77.5715928,153.3762817,3.7900925,0.0000000,,50,0.1859087,-0.4780399
2.3875318,21848751931371,28.5215556,77.5715937,153.3467407,3.7900925,0.0000000,,50,0.2719815,-0.2665319
3.3860779,21849750477465,28.5215573,77.5715939,153.3215942,3.7900925,0.0000000,,56,0.2915435,-0.0817407
4.3915387,21850755938349,28.5215572,77.5715927,153.6273193,3.7900925,0.0000000,,63,0.1780839,-0.0962123
5.3856155,21851750015120,28.5215569,77.5715919,153.7801514,3.7900925,0.0000000,,62,0.0978798,-0.1218159
6.3859940,21852750393558,28.5215571,77.5715911,153.7828369,3.7900925,0.0000000,,59,0.0225661,-0.0984387
7.3790062,21853743405797,28.5215574,77.5715908,153.7558594,3.7900925,0.0000000,,60,-0.0057987,-0.0672691
8.3818585,21854746258088,28.5215579,77.5715905,153.6596680,3.7900925,0.0000000,,59,-0.0341636,-0.0127223
9.3885783,21855752977880,28.5215589,77.5715898,153.5833130,3.7900925,0.0000000,,60,-0.1036087,0.0941449
10.3811557,21856745555275,28.5215594,77.5715894,153.5783691,3.7900925,0.0000000,,58,-0.1476231,0.1553709
11.3857446,21857750144180,28.5215598,77.5715891,153.5923462,3.7900925,0.0000000,,61,-0.1769661,0.2010121
12.3806253,21858745024909,28.5215602,77.5715889,153.6262817,3.7900925,0.0000000,,63,-0.1916376,0.2388609
13.3911935,21859755593086,28.5215604,77.5715889,153.6377563,3.7900925,0.0000000,,65,-0.1906595,0.2600117
14.3908706,21860755270169,28.5215605,77.5715889,153.6619873,3.7900925,0.0000000,,62,-0.1975062,0.2733701
15.3815724,21861745972044,28.5215606,77.5715889,153.6646729,3.7900925,0.0000000,,62,-0.1916376,0.2856153
16.3792733,21862743672928,28.5215607,77.5715890,153.6663818,3.7900925,0.0000000,,58,-0.1828347,0.2978605
17.3818926,21863746292251,28.5215721,77.5715939,153.3433228,3.7900925,1.8400000,18.1000000,59,0.2964339,1.5691349
18.3879973,21864752396938,28.5215913,77.5716029,153.8170166,3.7900925,2.6000000,22.1000000,62,1.1796576,3.7009129
19.3894949,21865753894490,28.5216154,77.5716193,153.6163330,3.7900925,3.3200000,31.0000000,63,2.7808061,6.3892909
20.3844673,21866748866937,28.5216393,77.5716405,153.5213623,3.7900925,3.4200000,36.5000000,63,4.8514423,9.0431597
21.3779322,21867742331782,28.5216658,77.5716644,153.5125732,3.7900925,3.9500000,37.3000000,63,7.1861653,11.9953661
22.3810654,21868745465009,28.5216910,77.5716928,153.2279663,3.7900925,4.0900000,44.7000000,64,9.9708139,14.8017433
23.3844004,21869748799957,28.5217146,77.5717241,153.1810303,3.7900925,4.0900000,46.5000000,63,13.0342209,17.4355745
24.3820896,21870746489176,28.5217404,77.5717543,153.1192017,3.7900925,4.0800000,43.1000000,64,15.9802559,20.2976117
25.3909664,21871755366050,28.5217665,77.5717844,153.0793457,3.7900925,4.1700000,44.1000000,64,18.9292253,23.2041769
26.3842954,21872748695008,28.5217930,77.5718153,153.2048340,3.7900925,4.2400000,43.7000000,64,21.9456835,26.1586097
27.3829818,21873747381414,28.5218217,77.5718446,153.0501709,3.7900925,4.3400000,39.6000000,63,24.8144487,29.3523805
28.3890606,21874753460215,28.5218537,77.5718696,152.7957764,3.7900925,4.2900000,32.8000000,58,27.2645874,32.9157337
29.3845072,21875748906830,28.5218872,77.5718914,152.9450073,3.7900925,4.2300000,29.5000000,59,29.3958657,36.6382745
30.3825469,21876746946518,28.5219208,77.5719129,152.9296265,3.7900925,4.2800000,29.4000000,59,31.4919325,40.3808529
31.3889650,21877753364589,28.5219541,77.5719344,152.9976807,3.7900925,4.2700000,28.8000000,59,33.6007145,44.0944881
32.3845942,21878748993808,28.5219877,77.5719541,152.8971558,3.7900925,4.1700000,26.5000000,57,35.5265920,47.8292741
33.3828047,21879747204328,28.5220242,77.5719691,153.0058594,3.7900925,4.3500000,18.8000000,56,36.9908066,51.8891145
34.3860602,21880750459797,28.5220625,77.5719825,152.8895264,3.7900925,4.4800000,18.2000000,56,38.3004816,56.1615761
35.3794681,21881743867661,28.5220994,77.5719994,152.7104492,3.7900925,4.3500000,23.7000000,55,39.9612941,60.2715105
36.3852348,21882749634380,28.5221362,77.5720195,152.7832031,3.7900925,4.4400000,26.2000000,56,41.9223832,64.3580677
