t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5695530,20407549278380,28.5226739,77.5739933,154.7604370,3.7900925,0.0000000,,36,-0.1094761,0.2439498
2.7675530,20408747278380,28.5226736,77.5739934,154.7432861,3.7900925,0.0000000,,36,-0.0957829,0.2138934
3.7802179,20409759943274,28.5226733,77.5739936,154.7851562,3.7900925,0.0000000,,53,-0.0811115,0.1827238
4.7775510,20410757276346,28.5226731,77.5739938,154.7555542,3.7900925,0.0000000,,61,-0.0635059,0.1571202
5.7734328,20411753158169,28.5226728,77.5739939,154.7388916,3.7900925,0.0000000,,61,-0.0507908,0.1192714
6.7750018,20412754727128,28.5226724,77.5739940,154.7285156,3.7900925,0.0000000,,60,-0.0370975,0.0825358
7.7710548,20413750780200,28.5226719,77.5739942,154.7554321,3.7900925,0.0000000,,60,-0.0204700,0.0291022
8.7700234,20414749748794,28.5226715,77.5739945,154.7862549,3.7900925,0.0000000,,58,0.0069165,-0.0187654
9.7772075,20415756932908,28.5226710,77.5739948,154.7778320,3.7900925,0.0000000,,58,0.0391934,-0.0788782
10.7766216,20416756346970,28.5226705,77.5739950,154.7861938,3.7900925,0.0000000,,58,0.0616895,-0.1334250
11.7787778,20417758503115,28.5226701,77.5739952,154.7984619,3.7900925,0.0000000,,57,0.0783170,-0.1723870
12.7795053,20418759230667,28.5226699,77.5739953,154.8078003,3.7900925,0.0000000,,57,0.0880979,-0.1968774
13.7787006,20419758425980,28.5226698,77.5739954,154.8079834,3.7900925,0.0000000,,56,0.0920102,-0.2102358
14.7797738,20420759499208,28.5226697,77.5739954,154.8090820,3.7900925,0.0000000,,56,0.0920102,-0.2180282
15.7729082,20421752633531,28.5226697,77.5739954,154.8111572,3.7900925,0.0000000,,56,0.0920102,-0.2247074
16.7699504,20422749675717,28.5226598,77.5739918,155.0469971,3.7900925,1.6600000,202.5000000,57,-0.2601018,-1.3278886
17.7786809,20423758406237,28.5226435,77.5739853,155.4270020,3.7900925,2.3100000,198.3000000,60,-0.8939034,-3.1357254
18.7766018,20424756327175,28.5226227,77.5739761,155.0889893,3.7900925,2.9200000,201.1000000,62,-1.7878767,-5.4534078
19.7732233,20425752948685,28.5225970,77.5739631,155.2559204,3.7900925,3.5000000,203.2000000,63,-3.0613486,-8.3187846
20.7682637,20426747989101,28.5225667,77.5739470,155.1852417,3.7900925,3.9900000,204.1000000,63,-4.6350937,-11.6917806
21.7806759,20427760401236,28.5225349,77.5739291,154.9786987,3.7900925,4.0400000,205.5000000,64,-6.3917414,-15.2306434
22.7726369,20428752362278,28.5225019,77.5739083,155.0485840,3.7900925,4.2800000,209.1000000,63,-8.4202979,-18.8997506
23.7753607,20429755086079,28.5224725,77.5738681,155.3330078,3.7900925,5.1800000,228.4000000,63,-12.3571059,-22.1770114
24.7706268,20430750352121,28.5224428,77.5738347,155.2445068,3.7900925,4.8400000,228.0000000,62,-15.6209888,-25.4809890
25.7684494,20431748174777,28.5224166,77.5737928,155.3936768,3.7900925,5.1900000,236.0000000,62,-19.7221157,-28.3953466
26.7765704,20432756295714,28.5223929,77.5737496,155.3107910,3.7900925,5.0900000,242.1000000,62,-23.9484381,-31.0325174
27.7699166,20433749641964,28.5223738,77.5737014,155.2656250,3.7900925,5.1900000,245.8000000,63,-28.6550021,-33.1576162
28.7778677,20434757593109,28.5223542,77.5736498,155.3377686,3.7900925,5.2500000,244.1000000,63,-33.7009630,-35.3383750
29.7791255,20435758850817,28.5223359,77.5736016,155.1713867,3.7900925,5.2100000,245.7000000,63,-38.4221984,-37.3777574
30.7799149,20436759640244,28.5223207,77.5735509,155.1031494,3.7900925,5.2200000,253.6000000,63,-43.3830655,-39.0687082
31.7694514,20437749176753,28.5223100,77.5734987,155.1536255,3.7900925,5.1900000,256.1000000,63,-48.4837994,-40.2631718
32.7786770,20438758402326,28.5223019,77.5734490,154.9598999,3.7900925,4.9900000,265.1000000,63,-53.3468577,-41.1637506
33.7714684,20439751193784,28.5223018,77.5733991,154.8778076,3.7900925,4.8000000,274.9000000,62,-58.2275215,-41.1726562
34.7763745,20440756099826,28.5223101,77.5733530,154.8757324,3.7900925,4.6000000,292.9000000,63,-62.7374897,-40.2509266
35.7769384,20441756663783,28.5223284,77.5733125,154.7446289,3.7900925,4.2800000,308.2000000,63,-66.6987499,-38.2182234
36.7750029,20442754728210,28.5223525,77.5732810,154.5477295,3.7900925,3.9600000,311.2000000,62,-69.7758178,-35.5342982
37.7762572,20443755982585,28.5223640,77.5732463,154.4522095,3.7900925,3.7500000,289.7000000,61,-73.1688083,-34.2507786
38.7784435,20444758168834,28.5223604,77.5732112,154.0540161,3.7900925,3.4800000,252.0000000,62,-76.6048348,-34.6493042
39.7741291,20445753854458,28.5223378,77.5731842,153.6549072,3.7900925,3.9700000,211.9000000,62,-79.2495873,-37.1718154
40.7708469,20446750572219,28.5223023,77.5731592,153.6211548,3.7900925,4.3200000,221.9000000,62,-81.6928535,-41.1169962
41.7697609,20447749486281,28.5222770,77.5731191,153.9511719,3.7900925,4.7500000,247.6000000,62,-85.6130340,-43.9333922
42.7762311,20448755956436,28.5222656,77.5730707,153.8007812,3.7900925,4.8000000,264.6000000,62,-90.3440503,-45.2068930
43.7803227,20449760048103,28.5222653,77.5730207,153.7579346,3.7900925,4.8900000,277.6000000,62,-95.2413417,-45.2414022
44.7785778,20450758303155,28.5222798,77.5729735,153.8563232,3.7900925,4.9800000,297.8000000,61,-99.8588996,-43.6228094
45.7782277,20451757953050,28.5223027,77.5729312,154.0320435,3.7900925,4.9100000,308.1000000,61,-103.9942597,-41.0769210
46.7795203,20452759245654,28.5223219,77.5728912,154.1901245,3.7900925,4.9900000,310.2000000,60,-107.9085717,-38.9373506
47.7704892,20453750214561,28.5223450,77.5728440,153.8225708,3.7900925,5.0700000,303.5000000,62,-112.5212392,-36.3658586
48.7774024,20454757127789,28.5223703,77.5727985,154.0154419,3.7900925,5.1700000,299.4000000,63,-116.9666534,-33.5550286
49.7682343,20455747959663,28.5223849,77.5727476,153.8673096,3.7900925,5.2100000,291.4000000,63,-121.9519728,-31.9241906
50.7806375,20456760362840,28.5223986,77.5726982,153.9155273,3.7900925,5.1600000,286.8000000,63,-126.7807980,-30.3957670
51.7763586,20457756083986,28.5224112,77.5726460,153.8103638,3.7900925,5.1900000,282.2000000,65,-131.8844661,-28.9931350
52.7714531,20458751178412,28.5224219,77.5725966,153.6655884,3.7900925,5.0500000,276.4000000,64,-136.7172036,-27.8053506
53.7745924,20459754317735,28.5224279,77.5725446,153.8553467,3.7900925,5.0700000,270.6000000,62,-141.8042442,-27.1340910
54.7740211,20460753746485,28.5224278,77.5724933,154.0682373,3.7900925,4.9700000,264.2000000,61,-146.8228187,-27.1441098
55.7696807,20461749406068,28.5224213,77.5724436,154.0648193,3.7900925,4.9400000,256.7000000,62,-151.6878331,-27.8754822
56.7788282,20462758553515,28.5224101,77.5723948,153.8184814,3.7900925,4.8800000,249.2000000,63,-156.4569948,-29.1233794
57.7798084,20463759533775,28.5223911,77.5723499,153.9429932,3.7900925,4.8200000,240.5000000,63,-160.8505704,-31.2362330
58.7746563,20464754381640,28.5223685,77.5723066,153.9240723,3.7900925,4.9100000,239.1000000,62,-165.0837394,-33.7464990
59.7774437,20465757169034,28.5223432,77.5722632,154.2080078,3.7900925,4.8300000,233.6000000,55,-169.3286454,-36.5628950
60.7676757,20466747401066,28.5223166,77.5722227,154.0410156,3.7900925,4.9200000,233.1000000,56,-173.2908837,-39.5317994
61.7704005,20467750125909,28.5222898,77.5721833,153.9296265,3.7900925,4.8700000,231.8000000,56,-177.1416199,-42.5107226
62.7777307,20468757456013,28.5222629,77.5721429,153.8602295,3.7900925,4.9400000,232.6000000,56,-181.0911431,-45.5074570
63.7806348,20469760360127,28.5222346,77.5721005,153.9732666,3.7900925,5.0500000,227.8000000,56,-185.2372622,-48.6566998
64.7721470,20470751872314,28.5221984,77.5720644,154.1997070,3.7900925,5.3100000,213.3000000,55,-188.7691414,-52.6875970
65.7725760,20471752301323,28.5221570,77.5720329,154.0842896,3.7900925,5.3600000,207.9000000,56,-191.8559901,-57.2973582
66.7693160,20472749041323,28.5221126,77.5720075,153.8974609,3.7900925,5.4500000,201.1000000,54,-194.3374018,-62.2377398
67.7792650,20473758990334,28.5220654,77.5719886,153.9726562,3.7900925,5.4300000,195.7000000,55,-196.1908803,-67.4864778
68.7751666,20474754891999,28.5220196,77.5719712,153.8002319,3.7900925,5.4300000,193.8000000,56,-197.8888427,-72.5893866
69.7733699,20475753095229,28.5219732,77.5719517,153.9453125,3.7900925,5.3900000,197.1000000,56,-199.7980724,-77.7512950
70.7686819,20476748407259,28.5219274,77.5719333,154.1924438,3.7900925,5.4000000,199.7000000,58,-201.5938437,-82.8542038
71.7805787,20477760304030,28.5218843,77.5719084,154.0347290,3.7900925,5.3600000,206.6000000,55,-204.0292852,-87.6532090
72.7690021,20478748727467,28.5218440,77.5718791,153.9653931,3.7900925,5.1000000,212.0000000,54,-206.9009543,-92.1371786
73.7766317,20479756357050,28.5218056,77.5718528,153.7145996,3.7900925,4.8500000,211.0000000,54,-209.4635474,-96.4118666
74.7775075,20480757232883,28.5217706,77.5718262,153.7855835,3.7900925,4.6500000,211.2000000,54,-212.0662421,-100.3069534
75.7752341,20481754959445,28.5217380,77.5717971,153.3795166,3.7900925,4.5900000,218.6000000,55,-214.9203056,-103.9393250
76.7788256,20482758551007,28.5217057,77.5717618,153.3092041,3.7900925,4.7600000,224.3000000,55,-218.3729596,-107.5371874
77.7703450,20483750070330,28.5216763,77.5717232,153.3288574,3.7900925,4.7700000,222.6000000,57,-222.1454487,-110.8055426
78.7766800,20484756405382,28.5216467,77.5716915,153.3885498,3.7900925,4.4900000,220.6000000,61,-225.2469688,-114.1061806
79.7758188,20485755544183,28.5216203,77.5716617,153.5533447,3.7900925,4.0300000,221.7000000,60,-228.1558053,-117.0394626
80.7701029,20486749828245,28.5215976,77.5716367,153.6259766,3.7900925,3.4100000,218.9000000,61,-230.6020058,-119.5719926
81.7791566,20487758881942,28.5215747,77.5716208,153.7088013,3.7900925,3.0500000,204.4000000,62,-232.1561891,-122.1156546
82.7789782,20488758703557,28.5215542,77.5716112,153.7498779,3.7900925,2.4900000,200.0000000,62,-233.0971107,-124.3954882
83.7760336,20489755758922,28.5215420,77.5716065,153.7425537,3.7900925,1.4700000,198.3000000,61,-233.5548563,-125.7535922
84.7731129,20490752838243,28.5215421,77.5716067,153.7760010,3.7900925,0.0000000,,60,-233.5421412,-125.7446866
85.7723207,20491752046108,28.5215439,77.5716066,153.8224487,3.7900925,0.0000000,,59,-233.5519221,-125.5465370
86.7770918,20492756817202,28.5215470,77.5716054,153.9578857,3.7900925,0.0000000,,59,-233.6673366,-125.2003318
87.7750934,20493754818712,28.5215476,77.5716045,153.8083496,3.7900925,0.0000000,,59,-233.7514522,-125.1391058
88.7744225,20494754147826,28.5215479,77.5716052,153.8559570,3.7900925,0.0000000,,58,-233.6888545,-125.1012570
89.7744612,20495754186523,28.5215475,77.5716061,153.9617920,3.7900925,0.0000000,,57,-233.5998484,-125.1457850
90.7682135,20496747938814,28.5215477,77.5716071,154.1065063,3.7900925,0.0000000,,60,-233.4981272,-125.1246342
91.7744274,20497754152720,28.5215478,77.5716076,154.0565186,3.7900925,0.0000000,,58,-233.4550913,-125.1157286
92.7673463,20498747071626,28.5215472,77.5716079,153.9508667,3.7900925,0.0000000,,60,-233.4198800,-125.1825206
93.7784798,20499758205168,28.5215471,77.5716080,153.8726807,3.7900925,0.0000000,,58,-233.4081430,-125.1914262
94.7790880,20500758813396,28.5215471,77.5716084,153.9035645,3.7900925,0.0000000,,57,-233.3768441,-125.1936526
95.7706387,20501750364021,28.5215472,77.5716084,153.9441528,3.7900925,0.0000000,,56,-233.3778222,-125.1736150
96.7682891,20502748014437,28.5215475,77.5716084,153.9799194,3.7900925,0.0000000,,56,-233.3739099,-125.1446718
97.7685003,20503748225687,28.5215477,77.5716084,153.9970703,3.7900925,0.0000000,,56,-233.3739099,-125.1201814
98.7690681,20504748793499,28.5215479,77.5716084,154.0018921,3.7900925,0.0000000,,56,-233.3748880,-125.1045966
99.7749014,20505754626780,28.5215479,77.5716084,153.9999390,3.7900925,0.0000000,,56,-233.3739099,-125.0979174
100.7704278,20506750153133,28.5215479,77.5716084,153.9998169,3.7900925,0.0000000,,56,-233.3729318,-125.0945778
