t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,0.736891,8.902277,4.175377,0.000077,-0.007510,0.002533,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.010000,0.852596,8.883002,4.216684,0.000183,-0.015605,0.005774,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.020000,0.950347,8.840870,4.228153,0.000525,-0.006487,0.000603,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.030000,0.860574,8.824605,4.256332,0.000909,0.008168,-0.007170,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.040000,0.688838,8.851336,4.332642,0.001421,0.005143,-0.005946,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.050000,0.660462,8.867970,4.388706,0.001029,-0.011010,0.001585,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.060000,0.816257,8.848502,4.432168,0.000464,-0.015821,0.003507,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.070000,0.943007,8.803104,4.463362,0.000325,-0.003580,-0.003056,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.080000,0.833358,8.794444,4.454286,-0.000310,0.010784,-0.009400,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.090000,0.633362,8.827855,4.460859,-0.000575,0.008412,-0.007918,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.100000,0.596379,8.836358,4.458027,-0.000779,-0.005229,-0.000327,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.110000,0.714188,8.830541,4.432223,-0.000383,-0.009481,0.003511,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.120000,0.826349,8.826043,4.402251,0.000456,-0.001351,0.001128,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.130000,0.788747,8.827240,4.354198,0.000352,0.009610,-0.002379,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.140000,0.607168,8.822876,4.315353,-0.000535,0.010214,-0.000510,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.150000,0.576667,8.839837,4.278942,-0.001087,-0.000642,0.006780,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.160000,0.823112,8.853050,4.269647,0.000246,0.001888,0.006152,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.170000,0.756689,8.854537,4.263427,0.002304,0.009954,0.002737,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.180000,0.626904,8.864556,4.238745,0.001780,-0.003960,0.009986,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.190000,0.844205,8.863402,4.214349,0.001362,-0.011941,0.013161,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.200000,0.959237,8.889138,4.196109,0.000848,0.000254,0.005519,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.210000,0.806558,8.947532,4.187717,0.000318,0.008714,-0.000803,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.220000,0.663538,8.967151,4.210240,0.000394,-0.001524,0.002756,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.230000,0.752019,8.944669,4.211022,0.000945,-0.014186,0.007968,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.240000,0.942734,8.904182,4.183290,0.001395,-0.009445,0.005645,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.250000,0.997793,8.850836,4.167714,0.000971,0.005697,-0.000742,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.260000,0.845677,8.795875,4.186020,0.000720,0.014206,-0.003316,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.270000,0.669478,8.811507,4.222153,0.000551,0.007288,0.000504,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.280000,0.635838,8.855564,4.259542,0.000894,-0.004770,0.005050,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.290000,0.719920,8.848943,4.312857,0.002293,-0.007866,0.005110,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.300000,0.739496,8.822367,4.346711,0.004126,-0.002493,0.002589,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.310000,0.656530,8.785061,4.349962,0.004212,0.000465,0.002768,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.320000,0.605802,8.771132,4.354962,0.002764,-0.005325,0.009137,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.330000,0.655374,8.818221,4.349032,0.001270,-0.008514,0.014601,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.340000,0.730529,8.892311,4.340569,0.000004,-0.003649,0.013965,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.350000,0.733413,8.926138,4.327452,0.000427,-0.000325,0.011994,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.360000,0.710553,8.907322,4.322111,0.000941,-0.005199,0.013339,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
0.370000,0.797674,8.876937,4.294282,0.001062,-0.013679,0.016011,-0.109472,0.243940,28.52267388,77.57399329,0.000000,,,CALIB
