t_s,x_m,y_m,v,k
13.502,-0.518,-0.524,0.000,1.000
13.802,-0.518,-0.524,0.000,1.000
14.302,-0.519,-0.523,0.000,1.000
17.602,0.008,0.519,0.677,1.000
17.702,0.008,0.519,0.695,1.000
17.802,0.008,0.519,0.767,1.000
17.902,0.008,0.519,0.813,1.000
18.002,0.008,0.519,0.910,1.000
18.102,0.132,1.296,1.053,1.000
18.202,0.189,1.392,1.180,1.000
18.302,0.054,1.181,1.335,1.000
18.402,0.144,1.301,1.491,1.000
18.502,0.244,1.434,1.635,1.000
18.602,0.352,1.579,1.763,1.000
18.702,0.466,1.731,1.862,1.000
18.802,0.590,1.895,1.998,1.000
18.902,0.720,2.069,2.115,1.000
19.002,0.855,2.248,2.196,1.000
19.102,1.168,3.110,2.551,1.000
19.202,1.319,3.312,2.534,1.000
19.302,1.476,3.521,2.581,1.000
19.402,1.634,3.731,2.612,1.000
19.502,1.796,3.948,2.671,1.000
19.602,1.958,4.163,2.684,1.000
19.702,2.123,4.382,2.716,1.000
19.802,2.284,4.597,2.698,1.000
19.902,2.449,4.817,2.732,1.000
20.002,2.613,5.035,2.728,1.000
20.102,2.867,5.847,2.766,1.000
20.202,3.031,6.065,2.742,1.007
20.302,3.196,6.285,2.745,1.007
20.402,3.360,6.504,2.742,1.007
20.502,3.524,6.722,2.731,1.007
20.602,3.488,6.684,2.684,1.009
20.702,3.670,6.879,2.669,1.009
20.802,3.849,7.071,2.644,1.009
20.902,4.030,7.265,2.647,1.009
21.002,4.211,7.458,2.648,1.009
21.102,4.467,8.123,2.631,1.011
21.202,4.644,8.313,2.595,1.012
21.302,4.822,8.504,2.603,1.012
21.402,4.999,8.694,2.601,1.012
21.502,5.179,8.886,2.621,1.012
21.602,5.357,9.077,2.620,1.012
21.702,5.542,9.275,2.673,1.012
21.802,5.726,9.472,2.694,1.012
21.902,5.906,9.665,2.656,1.012
22.002,6.089,9.861,2.671,1.012
22.102,6.668,10.285,2.804,1.031
22.202,6.860,10.490,2.828,1.030
22.302,7.054,10.698,2.860,1.030
22.402,7.250,10.908,2.877,1.029
22.502,7.447,11.119,2.887,1.029
22.602,7.645,11.331,2.900,1.029
22.702,7.844,11.545,2.919,1.029
22.802,8.048,11.763,2.977,1.029
22.902,8.254,11.984,3.029,1.029
23.002,8.465,12.210,3.097,1.028
23.102,9.120,12.582,3.209,1.043
23.202,9.340,12.817,3.192,1.043
23.302,9.558,13.051,3.211,1.043
23.402,9.778,13.287,3.244,1.043
23.502,9.999,13.524,3.242,1.043
23.602,10.224,13.765,3.304,1.043
23.702,10.451,14.008,3.332,1.042
23.802,10.678,14.251,3.321,1.043
23.902,10.904,14.493,3.314,1.043
24.002,11.086,14.689,3.319,1.043
24.102,11.511,15.213,3.395,1.050
24.202,11.745,15.453,3.434,1.049
24.302,11.985,15.699,3.459,1.049
24.402,12.226,15.947,3.445,1.049
24.502,12.469,16.197,3.513,1.049
24.602,12.716,16.450,3.540,1.049
24.702,12.962,16.703,3.535,1.049
24.802,13.210,16.958,3.552,1.049
24.902,13.460,17.215,3.588,1.049
25.002,13.710,17.471,3.584,1.049
25.102,13.921,18.036,3.546,1.047
25.202,14.168,18.290,3.543,1.047
25.302,14.416,18.544,3.582,1.047
25.402,14.666,18.801,3.584,1.047
25.502,14.916,19.057,3.585,1.047
25.602,15.165,19.313,3.573,1.047
25.702,15.417,19.572,3.607,1.047
25.802,15.669,19.831,3.620,1.047
25.902,15.921,20.090,3.609,1.047
26.002,16.174,20.350,3.627,1.047
26.102,16.447,20.765,3.570,1.044
26.202,16.694,21.019,3.594,1.043
26.302,17.127,21.554,3.597,1.043
26.402,17.346,21.841,3.627,1.043
26.502,17.565,22.130,3.631,1.043
26.602,17.786,22.422,3.667,1.043
26.702,18.005,22.711,3.610,1.043
26.802,18.227,23.002,3.652,1.043
26.902,18.447,23.293,3.645,1.043
27.002,18.670,23.587,3.686,1.043
27.102,19.287,23.678,3.603,1.041
27.202,19.505,23.966,3.599,1.041
27.302,19.723,24.253,3.603,1.041
27.402,19.942,24.542,3.652,1.041
27.502,20.163,24.833,3.658,1.041
27.602,20.385,25.126,3.685,1.041
27.702,20.609,25.421,3.709,1.041
27.802,20.833,25.716,3.702,1.041
27.902,21.052,26.005,3.629,1.041
28.002,21.275,26.299,3.667,1.041
28.102,21.916,26.385,3.684,1.041
28.202,22.138,26.677,3.692,1.041
28.302,22.361,26.972,3.682,1.041
28.402,22.583,27.264,3.643,1.041
28.502,22.806,27.558,3.696,1.041
28.602,23.178,28.100,3.719,1.041
28.702,23.378,28.412,3.706,1.041
28.802,23.577,28.724,3.703,1.041
28.902,23.779,29.040,3.739,1.041
29.002,23.978,29.351,3.697,1.041
29.102,24.408,29.461,3.648,1.036
