t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.1855074,20776262049280,28.5215573,77.5716015,153.0457153,3.7900925,0.0000000,,29,0.2534675,0.2684402
2.6692637,20777745805583,28.5215572,77.5716008,153.0263062,3.7900925,0.0000000,,50,0.1898910,0.2595346
3.6696333,20778746175113,28.5215569,77.5716002,153.1004639,3.7900925,0.0000000,,51,0.1272926,0.2317046
4.6770405,20779753582300,28.5215563,77.5715998,153.2135010,3.7900925,0.0000000,,51,0.0911030,0.1649126
5.6764731,20780753014956,28.5215554,77.5715996,153.2329712,3.7900925,0.0000000,,56,0.0725191,0.0569322
6.6716380,20781748179851,28.5215541,77.5715995,153.0897827,3.7900925,0.0000000,,53,0.0637162,-0.0799914
7.6718607,20782748402507,28.5215531,77.5715991,152.9568481,3.7900925,0.0000000,,53,0.0197017,-0.1968774
8.6759884,20783752530268,28.5215531,77.5715986,152.8908691,3.7900925,0.0000000,,55,-0.0272471,-0.1890850
9.6739141,20784750455945,28.5215535,77.5715981,152.8655396,3.7900925,0.0000000,,54,-0.0790863,-0.1545758
10.6814073,20785757949121,28.5215537,77.5715976,152.8455811,3.7900925,0.0000000,,54,-0.1191884,-0.1300854
11.6694774,20786746019225,28.5215540,77.5715974,152.8673096,3.7900925,0.0000000,,52,-0.1387504,-0.0955762
12.6743235,20787750865317,28.5215542,77.5715974,152.8964844,3.7900925,0.0000000,,54,-0.1475533,-0.0677462
13.6769052,20788753446985,28.5215545,77.5715973,152.9274902,3.7900925,0.0000000,,55,-0.1563562,-0.0432558
14.6692656,20789745807453,28.5215546,77.5715973,152.9527588,3.7900925,0.0000000,,56,-0.1495095,-0.0243314
15.6695534,20790746095265,28.5215547,77.5715974,152.9666138,3.7900925,0.0000000,,56,-0.1455971,-0.0120862
16.6703056,20791746847399,28.5215596,77.5715998,153.2441406,3.7900925,0.5700000,235.1000000,56,0.0940373,0.5289290
17.6775163,20792754058128,28.5215737,77.5716082,153.1105347,3.7900925,2.0700000,32.1000000,61,0.9156407,2.0940882
18.6764412,20793752983076,28.5215918,77.5716225,153.0063477,3.7900925,2.5900000,36.6000000,60,2.3162789,4.1167726
19.6808331,20794757374898,28.5216141,77.5716423,153.1105347,3.7900925,3.3700000,38.2000000,62,4.2480250,6.5992086
20.6748824,20795751424221,28.5216425,77.5716665,152.9309692,3.7900925,4.1800000,36.0000000,61,6.6140473,9.7540174
21.6705683,20796747110106,28.5216744,77.5716949,152.9441528,3.7900925,4.6900000,38.5000000,63,9.3889150,13.3073518
22.6741292,20797750670991,28.5217075,77.5717309,152.8308105,3.7900925,5.3200000,42.7000000,64,12.9159411,16.9887042
23.6812417,20798757783491,28.5217418,77.5717683,152.7172852,3.7900925,5.6100000,44.4000000,62,16.5740326,20.8136594
24.6778983,20799754440105,28.5217794,77.5718088,152.7640991,3.7900925,5.7500000,45.0000000,62,20.5333786,24.9992914
25.6727176,20800749259427,28.5218206,77.5718496,152.6864624,3.7900925,6.1500000,38.0000000,63,24.5220676,29.5801094
26.6774280,20801753969792,28.5218700,77.5718851,152.6605225,3.7900925,6.5700000,29.4000000,62,27.9992106,35.0815438
27.6736061,20802750147968,28.5219254,77.5719199,152.5761108,3.7900925,7.0100000,27.3000000,61,31.4049524,41.2542378
28.6789984,20803755540260,28.5219817,77.5719505,152.8325195,3.7900925,7.0000000,18.2000000,61,34.3989144,47.5115350
29.6797223,20804756264114,28.5220407,77.5719744,152.8026123,3.7900925,6.9700000,16.4000000,58,36.7316813,54.0794150
30.6708502,20805747392030,28.5221016,77.5720033,152.6577759,3.7900925,7.1400000,18.6000000,59,39.5564321,60.8688218
31.6757374,20806752279216,28.5221581,77.5720365,152.6720581,3.7900925,7.1300000,28.0000000,53,42.8066561,67.1517226
32.6801022,20807756644008,28.5222107,77.5720782,152.4100342,3.7900925,7.0400000,33.6000000,52,46.8863083,73.0082678
33.6743237,20808750865517,28.5222553,77.5721278,152.6358643,3.7900925,6.9300000,47.5000000,54,51.7337685,77.9753662
34.6819943,20809758536091,28.5222913,77.5721815,152.7626953,3.7900925,6.7000000,51.4000000,56,56.9900742,81.9828862
35.6732990,20810749840830,28.5223235,77.5722354,153.0060425,3.7900925,6.5200000,54.6000000,54,62.2620295,85.5662770
36.6801998,20811756741663,28.5223575,77.5722892,152.9159546,3.7900925,6.2700000,55.0000000,53,67.5242038,89.3511570
37.6712812,20812747823068,28.5223808,77.5723428,152.9743042,3.7900925,5.9100000,59.4000000,54,72.7687723,91.9449130
38.6743156,20813750857444,28.5224009,77.5723969,152.9703369,3.7900925,5.8000000,68.3000000,54,78.0612677,94.1824450
39.6818918,20814758433641,28.5224155,77.5724518,152.9675903,3.7900925,5.7000000,76.7000000,53,83.4280986,95.8088302
40.6703537,20815746895515,28.5224240,77.5725077,153.0461426,3.7900925,5.5500000,86.5000000,54,88.8946957,96.7494842
41.6814661,20816758007963,28.5224218,77.5725621,153.1064453,3.7900925,5.4400000,95.5000000,56,94.2145778,96.5068066
42.6801019,20817756643744,28.5224166,77.5726167,152.8988647,3.7900925,5.3400000,98.9000000,56,99.5569563,95.9257162
43.6789242,20818755466036,28.5224053,77.5726728,152.8909912,3.7900925,5.3300000,100.1000000,58,105.0440934,94.6700266
44.6736387,20819750180566,28.5223944,77.5727248,152.9269409,3.7900925,5.2400000,107.5000000,60,110.1272755,93.4566386
45.6741269,20820750668743,28.5223788,77.5727744,153.0209961,3.7900925,5.1800000,112.8000000,62,114.9825605,91.7222730
46.6814048,20821757946659,28.5223608,77.5728218,153.1171265,3.7900925,5.1200000,114.4000000,63,119.6128826,89.7151734
47.6693781,20822745919888,28.5223414,77.5728716,153.2848511,3.7900925,5.1000000,121.5000000,64,124.4847953,87.5633578
48.6687985,20823745340305,28.5223159,77.5729136,153.7696533,3.7900925,4.9400000,127.2000000,64,128.5937905,84.7258110
49.6703229,20824746864783,28.5222921,77.5729515,153.4384155,3.7900925,4.5400000,127.0000000,62,132.3007869,82.0674894
50.6695449,20825746086710,28.5222728,77.5729870,153.6299438,3.7900925,4.1800000,120.8000000,65,135.7789081,79.9201266
51.6783527,20826754894522,28.5222634,77.5730221,153.3651123,3.7900925,3.8000000,99.1000000,66,139.2022557,78.8770582
