t_ns,gx,gy,gz
32580541431872,-0.9591229,9.006801,3.7587252
32580546189632,-0.93689525,9.02607,3.7178853
32580550947341,-0.8824845,9.040343,3.6964595
32580555704997,-0.8198581,9.042556,3.7054577
32580560462705,-0.74657047,9.046232,3.7119684
32580565220362,-0.68117136,9.0547495,3.7037709
32580569978070,-0.62908256,9.058399,3.7040584
32580574735726,-0.5925568,9.059107,3.70835
32580579493382,-0.57656765,9.060263,3.708044
32580584251091,-0.5778276,9.061342,3.7052114
32580589008799,-0.590894,9.059378,3.7079515
32580593766455,-0.60892767,9.056399,3.7123094
32580598524112,-0.6269375,9.05475,3.7133312
32580603281820,-0.6384388,9.053242,3.7150495
32580608039528,-0.6407828,9.052036,3.717584
32580612797185,-0.63503045,9.052183,3.7182126
32580617554841,-0.6228806,9.052948,3.718405
32580622312549,-0.6099237,9.053027,3.720361
32580627070205,-0.59743774,9.053448,3.7213628
32580631827914,-0.58928716,9.053908,3.7215407
32580636585570,-0.58843577,9.053543,3.7225652
32580641343278,-0.59270257,9.052525,3.7243643
32580646100987,-0.59931827,9.051408,3.7260215
32580650858643,-0.60777664,9.050703,3.7263622
32580655616299,-0.6140712,9.050221,3.7264996
32580660374007,-0.6170101,9.049744,3.7271726
32580665131664,-0.61592716,9.049593,3.7277193
32580669889372,-0.6110673,9.049948,3.7276561
32580674647080,-0.6040956,9.050252,3.7280552
32580679404737,-0.5956378,9.050877,3.7278998
32580684162445,-0.5883685,9.051725,3.726994
32580688920101,-0.583239,9.052136,3.7268023
32580693677810,-0.5814956,9.052367,3.7265124
32580698435466,-0.5827536,9.052717,3.725466
32580703193174,-0.5854905,9.053166,3.7239428
32580707950830,-0.58894515,9.05331,3.7230515
32580712708539,-0.59218395,9.053624,3.7217731
32580717466195,-0.5929546,9.053943,3.720875
32580722223903,-0.5912117,9.054314,3.7202513
32580726981560,-0.5871892,9.054834,3.719621
32580731739268,-0.5819815,9.05562,3.718525
32580736496924,-0.57721996,9.056283,3.7176518
32580741254632,-0.57285935,9.056939,3.7167306
32580746012289,-0.57062113,9.0571785,3.7164884
32580750769997,-0.5699721,9.05727,3.716369
32580755527653,-0.5708128,9.05731,3.716139
32580760285362,-0.57231367,9.057437,3.715601
32580765043018,-0.57386714,9.057551,3.7150795
32580769800726,-0.5744797,9.057585,3.714906
32580774558382,-0.57405627,9.05747,3.7152483
32580779316091,-0.57234466,9.057504,3.7154338
32580784073747,-0.5697814,9.057624,3.7155342
32580788831403,-0.56700975,9.057721,3.7157214
32580793589112,-0.56445605,9.057726,3.716098
32580798346820,-0.5633817,9.057721,3.7162716
32580803104476,-0.5636477,9.057585,3.7165637
32580807862185,-0.5653746,9.057442,3.7166505
32580812619841,-0.5678611,9.057238,3.7167668
32580817377549,-0.57032883,9.056989,3.7169976
32580822135205,-0.5724664,9.056704,3.7173629
32580826892862,-0.572896,9.0565195,3.7177434
32580831650570,-0.5721767,9.056288,3.7184203
32580836408226,-0.57052255,9.056174,3.7189517
32580841165935,-0.5678032,9.056178,3.719359
32580845923643,-0.56507343,9.056145,3.719855
32580850681299,-0.56248724,9.056153,3.7202246
32580855439007,-0.560794,9.056101,3.7206078
32580860196664,-0.55982983,9.056002,3.7209928
32580864954320,-0.5599473,9.055778,3.7215219
32580869712028,-0.5602854,9.055552,3.7220228
32580874469737,-0.5606638,9.055305,3.7225654
32580879227341,-0.56098723,9.055084,3.7230525
32580883985101,-0.56099623,9.054892,3.7235188
32580888742757,-0.5602442,9.0547905,3.7238798
32580893500466,-0.5591962,9.0547695,3.72409
32580898258122,-0.55837625,9.054729,3.7243073
32580903015830,-0.558262,9.054667,3.724475
32580907773487,-0.55859154,9.054505,3.724821
32580912531195,-0.55949825,9.054361,3.7250364
32580917288851,-0.5607938,9.054156,3.7253373
32580922046560,-0.5626251,9.0540695,3.7252738
32580926804216,-0.5643746,9.053965,3.7252626
32580931561924,-0.5656199,9.053922,3.7251792
32580936319580,-0.5662888,9.053825,3.725313
32580941077289,-0.5664861,9.053718,3.7255425
32580945834945,-0.56622034,9.053601,3.7258656
32580950592653,-0.565883,9.053541,3.7260628
32580955350310,-0.56571513,9.053535,3.7261038
32580960108018,-0.566178,9.053465,3.7262063
32580964865674,-0.5673936,9.053277,3.726477
32580969623382,-0.56911254,9.053066,3.7267256
32580974381039,-0.5710655,9.052877,3.7268853
32580979138695,-0.5729855,9.052667,3.7271035
32580983896403,-0.5744554,9.05249,3.7273054
32580988654060,-0.5753696,9.052356,3.7274907
32580993411768,-0.5756853,9.0522375,3.7277296
32580998169476,-0.5756167,9.052184,3.727872
32581002927132,-0.57552284,9.052143,3.727983
32581007684789,-0.5756534,9.052054,3.7281785
32581012442497,-0.5762208,9.052006,3.7282114
32581017200153,-0.57748336,9.051917,3.7282295
32581021957862,-0.5790941,9.051852,3.7281365
32581026715570,-0.580639,9.051782,3.7280688
32581031473226,-0.58227766,9.051668,3.7280896
32581036230935,-0.5835221,9.051543,3.7281978
32581040988591,-0.584162,9.051513,3.7281725
32581045746247,-0.5837237,9.0515175,3.7282295
32581050503955,-0.5825066,9.051593,3.728235
32581055261664,-0.58099097,9.051699,3.7282155
