t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
32585589175349,1788562531763,29,false,29.6,0,0,5992747008
32590602841076,1788562536777,29,false,29.6,0,0,6023958528
32595646768991,1788562541821,29,false,29.6,0,0,6020112384
32600691983207,1788562546866,29,false,29.6,0,0,6016192512
32605708744351,1788562551883,29,false,29.6,0,0,6012239872
32610727609089,1788562556901,29,false,29.6,0,0,6011273216
32615741083410,1788562561915,29,false,29.6,0,0,6007758848
32620748639658,1788562566922,29,false,29.6,0,0,6006521856
32625808659708,1788562571982,29,false,29.6,0,0,6004350976
32630855109550,1788562577029,28,false,29.7,0,0,6001782784
32635935077882,1788562582109,28,false,29.7,0,0,6000836608
32640981966473,1788562587156,28,false,29.7,0,0,5999869952
32646060711680,1788562592235,28,false,29.7,0,0,5996998656
32651142369282,1788562597316,28,false,29.7,0,0,5991985152
32656186732978,1788562602361,28,false,29.7,0,0,5991047168
32661267090111,1788562607441,28,false,29.7,0,0,5990092800
32666311976828,1788562612486,28,false,29.7,0,0,5987143680
32671393739691,1788562617568,28,false,29.7,0,0,5985157120
32676439734897,1788562622614,28,false,29.7,0,0,5984215040
32681485372708,1788562627659,28,false,29.7,0,0,5983281152
32686506142706,1788562632680,28,false,29.7,0,0,5979873280
32691522928642,1788562637697,28,false,29.7,0,0,5978537984
32696543184525,1788562642717,28,false,29.7,0,0,5977501696
32701561441554,1788562647735,28,false,29.7,0,0,5976326144
32706575728948,1788562652750,28,false,29.7,0,0,5972705280
32711643430405,1788562657817,28,false,29.7,0,0,5971496960
32716689084257,1788562662863,28,false,29.7,0,0,5970530304
32721768300140,1788562667942,28,false,29.7,0,0,5969563648
32726812558107,1788562672986,28,false,29.7,0,0,5997240320
32731895419876,1788562678069,28,false,29.7,0,0,5996281856
32736941666228,1788562683115,28,false,29.7,0,0,5995184128
32742020772476,1788562688195,28,false,29.7,0,0,5994196992
32747062394141,1788562693236,28,false,29.7,0,0,5990400000
32752142971848,1788562698317,28,false,29.7,0,0,5989437440
32757189261064,1788562703363,28,false,29.7,0,0,5988347904
32762270958667,1788562708445,28,false,29.7,0,0,5987381248
32767313771894,1788562713488,28,false,29.7,0,0,5983502336
32772359042986,1788562718533,28,false,29.7,0,0,5982547968
32777377326161,1788562723551,28,false,29.7,0,0,5981786112
32782394775378,1788562728569,28,false,29.7,0,0,5980770304
32787410021938,1788562733584,28,false,29.7,0,0,5976920064
32792427452197,1788562738601,28,false,29.7,0,0,5975949312
32797443413653,1788562743617,28,false,29.7,0,0,5974917120
32802484841099,1788562748659,28,false,29.7,0,0,5973905408
32807503018233,1788562753677,28,false,29.7,0,0,5967568896
32812524801877,1788562758699,28,false,29.7,0,0,5965717504
32817541725885,1788562763716,28,false,29.7,0,0,5964759040
32822560259008,1788562768734,28,false,29.7,0,0,5963792384
32827578455517,1788562773752,28,false,29.7,0,0,5959868416
32832649472806,1788562778823,28,false,29.7,0,0,5958856704
32837730133273,1788562783904,28,false,29.7,0,0,5957890048
32842773121917,1788562788947,28,false,29.7,0,0,5956907008
32847790565092,1788562793964,28,false,29.7,0,0,5953114112
32852808476705,1788562798982,28,false,29.7,0,0,5952122880
32857822690505,1788562803997,28,false,29.7,0,0,5951156224
32862833337378,1788562809007,28,false,29.7,0,0,5950156800
32867855296074,1788562814029,28,false,29.7,0,0,5946396672
32872871349145,1788562819045,28,false,29.7,0,0,5945602048
32877889810029,1788562824064,28,false,29.7,0,0,5944643584
32882907091537,1788562829081,28,false,29.7,0,0,5941301248
32887921573827,1788562834095,28,false,29.7,0,0,5939638272
32892935634190,1788562839109,28,false,29.7,0,0,5935824896
32897961079709,1788562844135,28,false,29.7,0,0,5932552192
