t_ns,wall_ms,type,text
32580576401184,1788562526750,SESSION_START,"20260905_042526_SNU_AJB_BA_run12"
32580576436548,1788562526750,CALIB_START,"stand still 15s"
32595577104407,1788562541751,CALIB_END,"n_fixes=14"
32595577560137,1788562541751,RIDE_START,""
32884658244557,1788562830832,STOP_CALIB_START,"stand still 15s"
32899658786791,1788562845833,STOP_CALIB_END,"n_fixes=15"
32899664088146,1788562845838,SESSION_END,""
