t_ns,mx,my,mz,accuracy
32580540461403,35.1375,-0.0375,4.03125,3
32580550461403,31.781252,0.52500004,5.025,3
32580560461403,35.550003,-0.22500001,4.59375,3
32580570461403,31.95,0.41250002,4.0875,3
32580580461403,33.73125,-1.35,2.25,3
32580590461403,35.15625,-0.7875,4.2000003,3
32580600461403,32.60625,-2.8875,5.025,3
32580610461403,34.2,-0.0375,4.2937503,3
32580620461403,32.831253,-0.3375,6.15,3
32580630461403,32.287502,-0.0375,5.6062503,3
32580640461403,33.375,-2.025,4.7625003,3
32580650461403,32.775,0.28125,6.6000004,3
32580660461403,33.318752,-2.41875,4.78125,3
32580670461403,33.91875,-1.3312501,5.90625,3
32580680461403,34.068752,-0.675,5.1000004,3
32580690461403,32.41875,0.6,4.4812503,3
32580700461403,35.1375,-0.52500004,6.3562503,3
32580710461403,33.375,-2.775,6.01875,3
32580720461403,34.706253,-0.975,3.0375001,3
32580730461403,33.956253,-1.3125,5.1375003,3
32580740461403,34.0125,-1.3125,3.2812502,3
32580750461403,33.43125,0.112500004,4.8375,3
32580760461403,35.362503,-0.375,4.78125,3
32580770461403,34.6875,-0.71250004,4.875,3
32580780461403,34.7625,-0.46875003,3.7875001,3
32580790461403,33.61875,-0.22500001,6.675,3
32580800461403,35.1375,-1.1625,3.15,3
32580810461403,32.325,-1.66875,5.49375,3
32580820461403,32.831253,-1.48125,5.5687504,3
32580830461403,34.0125,-0.43125,7.55625,3
32580840461403,32.90625,-0.3375,4.3125,3
32580850461403,34.48125,0.0,5.025,3
32580860461403,33.5625,-2.8875,4.2937503,3
32580870461403,32.737503,0.01875,6.3187504,3
32580880461403,33.7125,-0.73125005,5.90625,3
32580890461403,34.162502,1.21875,6.5625005,3
32580900461403,31.7625,-0.4875,5.2125,3
32580910461403,31.968752,-0.075,5.3250003,3
32580920461403,35.456253,0.0,3.99375,3
32580930461403,31.25625,-0.54375005,5.5875,3
32580940461403,33.84375,-1.0875001,4.6687503,3
