t_ns,qx,qy,qz,qw,heading_acc_rad
32580550947341,0.3131587,0.46202236,0.638357,0.5300635,-1.0
32580555704997,0.31504962,0.46023688,0.63978004,0.52877903,-1.0
32580560462705,0.31730324,0.45832407,0.6414144,0.52711034,-1.0
32580565220362,0.31950715,0.45724767,0.64274967,0.5250834,-1.0
32580569978070,0.3211411,0.4560855,0.6438871,0.523702,-1.0
32580574735726,0.32221144,0.45508963,0.6447332,0.5228693,-1.0
32580579493382,0.3226966,0.45476288,0.64510065,0.522401,-1.0
32580584251091,0.32267773,0.45493504,0.6450724,0.5222976,-1.0
32580589008799,0.32221022,0.45511281,0.64483374,0.5227259,-1.0
32580593766455,0.32157287,0.45531943,0.64448965,0.52336234,-1.0
32580598524112,0.3209953,0.45566964,0.644104,0.5238867,-1.0
32580603281820,0.32062167,0.45583653,0.64385396,0.5242775,-1.0
32580608039528,0.32053062,0.45575884,0.6438023,0.52446413,-1.0
32580612797185,0.32072183,0.4555891,0.6439103,0.5243621,-1.0
32580617554841,0.32111317,0.4553026,0.6441619,0.52406234,-1.0
32580622312549,0.3214938,0.4549243,0.6444576,0.5237939,-1.0
32580627070205,0.3218645,0.45460594,0.64474475,0.5234892,-1.0
32580631827914,0.3221026,0.45442727,0.64494026,0.52325696,-1.0
32580636585570,0.3220935,0.45437628,0.6449916,0.52324355,-1.0
32580641343278,0.32191586,0.4544012,0.6449348,0.52340126,-1.0
32580646100987,0.32167363,0.45447975,0.6448176,0.52362627,-1.0
32580650858643,0.32140383,0.4546515,0.6446362,0.5238662,-1.0
32580655616299,0.32121325,0.45477846,0.6444903,0.5240524,-1.0
32580660374007,0.3211281,0.45480084,0.64441264,0.5241806,-1.0
32580665131664,0.32117254,0.45473886,0.64441967,0.52419853,-1.0
32580669889372,0.32134143,0.45462304,0.64450693,0.52408814,-1.0
32580674647080,0.321562,0.45444468,0.644653,0.5239278,-1.0
32580679404737,0.32182994,0.4542637,0.64483494,0.5236964,-1.0
32580684162445,0.3220633,0.45414913,0.6449939,0.52345645,-1.0
32580688920101,0.32221428,0.45405278,0.64511806,0.5232941,-1.0
32580693677810,0.32225993,0.45403665,0.6451686,0.5232177,-1.0
32580698435466,0.32222512,0.4541201,0.6451446,0.5231963,-1.0
32580703193174,0.32215825,0.45425302,0.6450759,0.5232067,-1.0
32580707950830,0.32206562,0.45436874,0.64499027,0.5232689,-1.0
32580712708539,0.32199374,0.45449138,0.64489627,0.52332246,-1.0
32580717466195,0.3219982,0.45453858,0.64485395,0.52333087,-1.0
32580722223903,0.32207817,0.45451692,0.6448677,0.52328354,-1.0
32580726981560,0.3222278,0.45444623,0.64493304,0.52317226,-1.0
32580731739268,0.32241613,0.4543741,0.645026,0.52300423,-1.0
32580736496924,0.32257867,0.45430773,0.64512104,0.5228445,-1.0
32580741254632,0.32272476,0.45425567,0.6452121,0.52268714,-1.0
32580746012289,0.32279104,0.45422214,0.64526695,0.5226076,-1.0
