t_ns,wall_ms,sentence
32581735177277,1788562527908,"$GPGSV,2,1,08,05,82,044,36,11,25,056,39,15,21,169,38,18,20,276,44,1*61  "
32581735553527,1788562527908,"$GPGSV,2,2,08,20,28,132,40,21,43,043,39,25,49,246,39,29,43,326,40,1*66  "
32581735829517,1788562527908,"$GPGSV,2,1,05,11,25,056,34,18,20,276,36,20,28,132,38,21,43,043,30,8*66  "
32581736254777,1788562527908,"$GPGSV,2,2,05,25,49,246,33,8*52  "
32581736543996,1788562527908,"$GLGSV,2,1,07,06,46,082,34,22,26,309,38,12,28,301,41,11,34,236,39,1*74  "
32581738106704,1788562527908,"$GLGSV,2,2,07,05,16,034,28,21,40,028,33,07,28,159,38,1*46  "
32581740188892,1788562527908,"$GAGSV,2,1,08,03,20,114,31,08,07,163,37,13,32,272,42,15,59,346,38,7*70  "
32581741245506,1788562527908,"$GAGSV,2,2,08,21,18,318,34,27,60,273,44,30,45,181,38,34,26,047,38,7*73  "
32581741549986,1788562527908,"$GAGSV,2,1,06,03,20,114,36,08,07,163,39,15,59,346,32,21,18,318,29,1*72  "
32581741814204,1788562527908,"$GAGSV,2,2,06,27,60,273,32,30,45,181,35,1*7B  "
32581742052277,1788562527908,"$GQGSV,1,1,01,03,27,067,36,1*56  "
32581742355402,1788562527908,"$GQGSV,1,1,01,03,27,067,32,8*5B  "
32581742739621,1788562527908,"$GBGSV,2,1,06,27,54,340,39,28,49,059,37,30,11,297,40,33,34,055,37,3*7F  "
32581742975454,1788562527908,"$GBGSV,2,2,06,37,20,211,37,41,55,124,37,3*74  "
32581743362798,1788562527908,"$GBGSV,1,1,03,27,54,340,33,30,11,297,29,41,55,124,35,5*42  "
32582370529412,1788562528542,"$GNGSA,A,3,05,11,12,15,18,20,21,25,29,,,,0.6,0.3,0.5,1*37  "
32582370835923,1788562528542,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.3,0.5,1,8*4A  "
32582371765089,1788562528542,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.3,0.5,2*32  "
32582374117381,1788562528542,"$GNGSA,A,3,03,08,13,15,21,27,30,34,,,,,0.6,0.3,0.5,3*3C  "
32582375720610,1788562528542,"$PSSGR,GSA,A,3,303,308,313,315,321,327,330,,,,,,0.6,0.3,0.5,3,1*75  "
32582377346704,1788562528542,"$GNGSA,A,3,01,02,06,08,09,13,27,28,30,37,38,41,0.6,0.3,0.5,4*34  "
32582378608735,1788562528542,"$PSSGR,GSA,A,3,227,228,230,237,238,241,,,,,,,0.6,0.3,0.5,4,5*4B  "
32582378751756,1788562528542,"$GNGSA,A,3,03,,,,,,,,,,,,0.6,0.3,0.5,5*36  "
32582379111964,1788562528542,"$PSSGR,GSA,A,3,195,,,,,,,,,,,,0.6,0.3,0.5,5,8*7C  "
32582379440558,1788562528542,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
32582379879100,1788562528542,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
32582380197850,1788562528542,"$GNRMC,225528.12,A,2831.626916,N,07734.633979,E,0.0,,040926,1.3,E,A,V*7F  "
32582380832485,1788562528542,"$GNGNS,225528.12,2831.626916,N,07734.633979,E,AAAAAN,36,0.3,207.2,-54.0,,,V*0B  "
32582381876392,1788562528542,"$GNGGA,225528.12,2831.626916,N,07734.633979,E,1,12,0.3,207.2,M,-54.0,M,,*52  "
32582382272485,1788562528556,"$PSMSG,magcal=PASS,bluesky=0*00 "
32582729958006,1788562528903,"$GPGSV,3,1,10,05,81,039,40,11,24,057,41,12,41,193,29,15,22,169,28,1*62  "
32582730820193,1788562528903,"$GPGSV,3,2,10,18,20,277,43,20,29,131,41,21,41,042,42,25,49,246,43,1*6E  "
32582731294152,1788562528903,"$GPGSV,3,3,10,29,44,326,42,41,00,000,40,1*6E  "
32582731641964,1788562528903,"$GPGSV,2,1,05,11,24,057,31,18,20,277,35,20,29,131,37,21,41,042,30,8*6F  "
32582731960089,1788562528903,"$GPGSV,2,2,05,25,49,246,34,8*55  "
32582732223266,1788562528903,"$GLGSV,2,1,07,06,46,081,31,22,26,310,37,12,28,300,42,11,33,235,40,1*7D  "
32582732569777,1788562528903,"$GLGSV,2,2,07,05,15,033,32,21,40,029,36,07,29,159,35,1*41  "
32582733197537,1788562528903,"$GAGSV,2,1,08,03,20,114,31,08,08,163,35,13,32,272,37,15,59,347,42,7*73  "
32582733572068,1788562528903,"$GAGSV,2,2,08,21,18,318,34,27,60,272,43,30,45,181,40,34,26,048,39,7*74  "
32582733940246,1788562528903,"$GAGSV,2,1,07,03,20,114,37,08,08,163,39,13,32,272,28,15,59,347,30,1*7B  "
32582734313058,1788562528903,"$GAGSV,2,2,07,21,18,318,30,27,60,272,33,30,45,181,31,1*4D  "
32582734619516,1788562528903,"$GQGSV,1,1,01,03,27,067,34,1*54  "
32582734941756,1788562528903,"$GQGSV,1,1,01,03,27,067,33,8*5A  "
32582735595298,1788562528903,"$GBGSV,4,1,14,41,56,123,43,37,20,211,34,36,04,314,25,33,33,054,30,1*76  "
32582736897746,1788562528903,"$GBGSV,4,2,14,30,11,297,37,28,49,060,40,27,54,341,44,13,26,084,33,1*73  "
32582738089725,1788562528903,"$GBGSV,4,3,14,09,81,133,35,08,36,102,41,06,63,050,25,03,41,126,41,1*7F  "
32582738650402,1788562528903,"$GBGSV,4,4,14,02,57,175,39,01,16,104,30,1*7A  "
32582739095766,1788562528903,"$GBGSV,2,1,06,27,54,341,32,30,11,297,27,33,33,054,36,37,20,211,25,5*79  "
32582739869725,1788562528903,"$GBGSV,2,2,06,38,06,097,27,41,56,123,35,5*72  "
32582747713735,1788562528919,"$GNGSA,A,3,05,11,12,15,18,20,21,25,29,,,,0.6,0.3,0.5,1*37  "
32582747764829,1788562528919,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.3,0.5,1,8*4A  "
32582747777954,1788562528919,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.3,0.5,2*32  "
32582747790350,1788562528919,"$GNGSA,A,3,03,08,13,15,21,27,30,34,,,,,0.6,0.3,0.5,3*3C  "
32582747803006,1788562528919,"$PSSGR,GSA,A,3,303,308,313,315,321,327,330,,,,,,0.6,0.3,0.5,3,1*75  "
32582747816912,1788562528919,"$GNGSA,A,3,01,02,06,08,09,13,27,28,30,37,38,41,0.6,0.3,0.5,4*34  "
32582747829100,1788562528919,"$PSSGR,GSA,A,3,227,230,237,238,241,,,,,,,,0.6,0.3,0.5,4,5*73  "
32582749035558,1788562528919,"$GNGSA,A,3,03,,,,,,,,,,,,0.6,0.3,0.5,5*36  "
32582749073891,1788562528919,"$PSSGR,GSA,A,3,195,,,,,,,,,,,,0.6,0.3,0.5,5,8*7C  "
32582749086027,1788562528919,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
32582749095766,1788562528919,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
32582749771183,1788562528919,"$GNRMC,225529.00,A,2831.626907,N,07734.633979,E,0.0,,040926,1.3,E,A,V*7D  "
32582750991131,1788562528919,"$GNGNS,225529.00,2831.626907,N,07734.633979,E,AAAAAN,36,0.3,207.2,-54.0,,,V*09  "
32582751022329,1788562528919,"$GNGGA,225529.00,2831.626907,N,07734.633979,E,1,12,0.3,207.2,M,-54.0,M,,*50  "
32582751031964,1788562528924,"$PSMSG,magcal=PASS,bluesky=0*00 "
32583729638995,1788562529903,"$GPGSV,3,1,11,05,81,039,42,11,24,057,41,15,22,169,28,18,20,277,43,1*69  "
32583730439881,1788562529903,"$GPGSV,3,2,11,20,29,131,41,21,41,042,41,25,49,246,43,29,44,326,43,1*69  "
32583731040818,1788562529903,"$GPGSV,3,3,11,36,00,000,44,41,00,000,38,49,00,000,43,1*55  "
32583731098474,1788562529903,"$GPGSV,2,1,05,11,24,057,32,18,20,277,35,20,29,131,36,21,41,042,29,8*65  "
32583731525818,1788562529903,"$GPGSV,2,2,05,25,49,246,34,8*55  "
32583731756860,1788562529903,"$GLGSV,2,1,08,06,46,081,31,22,26,310,37,12,28,300,42,11,33,235,40,1*72  "
32583732008683,1788562529903,"$GLGSV,2,2,08,05,15,033,31,20,15,070,24,21,40,029,35,07,29,159,33,1*7F  "
32583732470610,1788562529903,"$GAGSV,2,1,08,03,20,114,31,08,08,163,35,13,32,272,35,15,59,347,41,7*72  "
32583732789776,1788562529903,"$GAGSV,2,2,08,21,18,318,38,27,60,272,44,30,45,181,39,34,26,048,40,7*7F  "
32583733159985,1788562529903,"$GAGSV,2,1,07,03,20,114,36,08,08,163,39,13,32,272,27,15,59,347,33,1*76  "
32583733457224,1788562529903,"$GAGSV,2,2,07,21,18,318,28,27,60,272,32,30,45,181,30,1*44  "
32583733888474,1788562529903,"$GQGSV,1,1,01,03,27,067,34,1*54  "
32583734711026,1788562529903,"$GQGSV,1,1,02,02,08,132,20,03,27,067,32,8*60  "
32583734956235,1788562529903,"$GBGSV,4,1,15,41,56,123,42,37,20,211,34,36,04,314,23,33,33,054,30,1*70  "
32583735348422,1788562529903,"$GBGSV,4,2,15,32,21,186,24,30,11,297,35,28,49,060,39,27,54,341,43,1*78  "
32583735721235,1788562529903,"$GBGSV,4,3,15,13,26,084,33,09,81,133,35,08,36,102,41,06,63,050,25,1*72  "
32583735996964,1788562529903,"$GBGSV,4,4,15,03,41,126,41,02,57,175,36,01,16,104,30,1*42  "
32583736319933,1788562529903,"$GBGSV,2,1,07,27,54,341,34,28,49,060,22,30,11,297,26,33,33,054,34,5*7F  "
32583736600349,1788562529903,"$GBGSV,2,2,07,37,20,211,24,38,06,097,27,41,56,123,34,5*40  "
32583743799724,1788562529917,"$GNGSA,A,3,05,11,12,15,18,20,21,25,29,,,,0.6,0.3,0.5,1*37  "
32583744336079,1788562529917,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.3,0.5,1,8*4A  "
32583745222537,1788562529917,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.3,0.5,2*32  "
32583745246026,1788562529917,"$GNGSA,A,3,03,08,13,15,21,27,30,34,,,,,0.6,0.3,0.5,3*3C  "
32583745275454,1788562529917,"$PSSGR,GSA,A,3,303,308,313,315,321,327,330,,,,,,0.6,0.3,0.5,3,1*75  "
32583745540349,1788562529917,"$GNGSA,A,3,01,02,06,08,09,13,27,28,30,32,37,38,0.6,0.3,0.5,4*30  "
32583745981704,1788562529917,"$PSSGR,GSA,A,3,227,228,230,237,238,241,,,,,,,0.6,0.3,0.5,4,5*4B  "
32583746008683,1788562529917,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.3,0.5,5*34  "
32583747106131,1788562529917,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.3,0.5,5,8*40  "
32583748073631,1788562529917,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
32583748111860,1788562529917,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
32583748124099,1788562529917,"$GNRMC,225530.00,A,2831.626901,N,07734.633979,E,0.0,,040926,1.3,E,A,V*73  "
