t_ns,ax,ay,az,bx,by,bz
32580516992549,-0.35413775,9.126225,3.6849468,0.0,0.0,0.0
32580519371403,-0.44027936,9.135797,3.790231,0.0,0.0,0.0
32580521750257,-0.5168497,9.111869,3.8524444,0.0,0.0,0.0
32580524129060,-0.61734825,9.08794,3.8285162,0.0,0.0,0.0
32580526507914,-0.6939186,9.107083,3.751946,0.0,0.0,0.0
32580528886768,-0.7322037,9.111869,3.656233,0.0,0.0,0.0
32580531265622,-0.83748794,9.116654,3.641876,0.0,0.0,0.0
32580533644424,-0.91405827,9.15494,3.6801612,0.0,0.0,0.0
32580536023278,-0.971486,9.135797,3.7663028,0.0,0.0,0.0
32580538402132,-0.9762716,9.140582,3.8237305,0.0,0.0,0.0
32580540780987,-0.971486,9.150154,3.8093736,0.0,0.0,0.0
32580543159737,-0.9619147,9.145369,3.7471602,0.0,0.0,0.0
32580545538643,-0.89013004,9.150154,3.6897326,0.0,0.0,0.0
32580547917497,-0.8135597,9.131011,3.6610186,0.0,0.0,0.0
32580550296351,-0.7465607,9.107083,3.6849468,0.0,0.0,0.0
32580552675205,-0.67477596,9.131011,3.737589,0.0,0.0,0.0
32580555053955,-0.60777694,9.12144,3.790231,0.0,0.0,0.0
32580557432862,-0.4977071,9.111869,3.7806597,0.0,0.0,0.0
32580559811716,-0.4211368,9.111869,3.737589,0.0,0.0,0.0
32580562190570,-0.37328035,9.116654,3.6753755,0.0,0.0,0.0
32580564569320,-0.3397808,9.131011,3.67059,0.0,0.0,0.0
32580566948226,-0.32063824,9.116654,3.694518,0.0,0.0,0.0
32580569327080,-0.31106696,9.083155,3.7328033,0.0,0.0,0.0
32580571705935,-0.32063824,9.107083,3.751946,0.0,0.0,0.0
32580574084737,-0.3493521,9.116654,3.7663028,0.0,0.0,0.0
32580576463591,-0.41156548,9.116654,3.7471602,0.0,0.0,0.0
32580578842445,-0.47856453,9.126225,3.7088752,0.0,0.0,0.0
32580581221247,-0.5407779,9.140582,3.694518,0.0,0.0,0.0
32580583600101,-0.63170516,9.131011,3.7184465,0.0,0.0,0.0
32580585978955,-0.7082755,9.116654,3.751946,0.0,0.0,0.0
32580588357810,-0.7369894,9.131011,3.790231,0.0,0.0,0.0
32580590736664,-0.79920274,9.131011,3.8141594,0.0,0.0,0.0
32580593115466,-0.8327023,9.126225,3.7950168,0.0,0.0,0.0
32580595494320,-0.86141616,9.116654,3.7615173,0.0,0.0,0.0
32580597873174,-0.85184485,9.116654,3.7567315,0.0,0.0,0.0
32580600251976,-0.8327023,9.097511,3.7615173,0.0,0.0,0.0
32580602630830,-0.7800602,9.102298,3.7663028,0.0,0.0,0.0
32580605009685,-0.72263247,9.111869,3.7854455,0.0,0.0,0.0
32580607388539,-0.66999036,9.102298,3.7806597,0.0,0.0,0.0
32580609767393,-0.60777694,9.111869,3.7615173,0.0,0.0,0.0
32580612146195,-0.5312066,9.102298,3.737589,0.0,0.0,0.0
32580614525049,-0.4642076,9.111869,3.723232,0.0,0.0,0.0
32580616903903,-0.4211368,9.078369,3.7423747,0.0,0.0,0.0
32580619282705,-0.39720857,9.073584,3.7567315,0.0,0.0,0.0
32580621661560,-0.39720857,9.102298,3.7806597,0.0,0.0,0.0
32580624040414,-0.3589234,9.107083,3.7758741,0.0,0.0,0.0
32580626419268,-0.38763726,9.111869,3.7471602,0.0,0.0,0.0
32580628798070,-0.4019942,9.107083,3.7471602,0.0,0.0,0.0
32580631176924,-0.4546363,9.116654,3.7471602,0.0,0.0,0.0
32580633555778,-0.52163535,9.135797,3.7567315,0.0,0.0,0.0
32580635934632,-0.60777694,9.107083,3.7950168,0.0,0.0,0.0
32580638313435,-0.64606214,9.107083,3.7998023,0.0,0.0,0.0
32580640692289,-0.71306115,9.102298,3.790231,0.0,0.0,0.0
32580643071143,-0.72741807,9.08794,3.7806597,0.0,0.0,0.0
32580645449997,-0.7704889,9.092726,3.7998023,0.0,0.0,0.0
32580647828851,-0.81834537,9.092726,3.7710886,0.0,0.0,0.0
32580650207653,-0.81834537,9.116654,3.7567315,0.0,0.0,0.0
32580652586507,-0.79441714,9.107083,3.7567315,0.0,0.0,0.0
32580654965362,-0.7896315,9.107083,3.7567315,0.0,0.0,0.0
32580657344164,-0.7513463,9.08794,3.7615173,0.0,0.0,0.0
32580659723018,-0.6939186,9.092726,3.7710886,0.0,0.0,0.0
32580662101872,-0.64606214,9.097511,3.7710886,0.0,0.0,0.0
32580664480726,-0.6029913,9.102298,3.751946,0.0,0.0,0.0
32580666859528,-0.53599226,9.111869,3.737589,0.0,0.0,0.0
32580669238382,-0.4881358,9.111869,3.751946,0.0,0.0,0.0
32580671617237,-0.4546363,9.092726,3.751946,0.0,0.0,0.0
32580673996091,-0.40677986,9.092726,3.751946,0.0,0.0,0.0
32580676374945,-0.3589234,9.102298,3.7567315,0.0,0.0,0.0
32580678753747,-0.36370903,9.092726,3.7136607,0.0,0.0,0.0
32580681132601,-0.3684947,9.107083,3.7136607,0.0,0.0,0.0
32580683511455,-0.37328035,9.116654,3.7136607,0.0,0.0,0.0
32580685890310,-0.4019942,9.083155,3.723232,0.0,0.0,0.0
32580688269112,-0.43070808,9.08794,3.737589,0.0,0.0,0.0
32580690647966,-0.4833502,9.12144,3.7423747,0.0,0.0,0.0
32580693026820,-0.55513483,9.116654,3.7471602,0.0,0.0,0.0
32580695405674,-0.6029913,9.111869,3.723232,0.0,0.0,0.0
32580697784476,-0.6412765,9.111869,3.6993039,0.0,0.0,0.0
32580700163330,-0.6652047,9.135797,3.694518,0.0,0.0,0.0
32580702542185,-0.7082755,9.12144,3.6993039,0.0,0.0,0.0
32580704921039,-0.7322037,9.12144,3.7136607,0.0,0.0,0.0
32580707299841,-0.72741807,9.126225,3.723232,0.0,0.0,0.0
32580709678695,-0.7369894,9.126225,3.6993039,0.0,0.0,0.0
32580712057549,-0.7465607,9.135797,3.7040894,0.0,0.0,0.0
32580714436403,-0.6939186,9.150154,3.7136607,0.0,0.0,0.0
32580716815205,-0.63170516,9.12144,3.7088752,0.0,0.0,0.0
32580719194060,-0.5886344,9.131011,3.7088752,0.0,0.0,0.0
32580721572914,-0.5455636,9.126225,3.7280176,0.0,0.0,0.0
32580723951768,-0.49292147,9.126225,3.7280176,0.0,0.0,0.0
32580726330570,-0.44027936,9.145369,3.7088752,0.0,0.0,0.0
32580728709424,-0.41635114,9.15494,3.694518,0.0,0.0,0.0
32580731088278,-0.38285163,9.150154,3.7088752,0.0,0.0,0.0
32580733467132,-0.38763726,9.135797,3.6993039,0.0,0.0,0.0
32580735845935,-0.39720857,9.140582,3.7088752,0.0,0.0,0.0
32580738224789,-0.37806597,9.159725,3.7136607,0.0,0.0,0.0
32580740603643,-0.4019942,9.145369,3.7040894,0.0,0.0,0.0
32580742982497,-0.44985065,9.140582,3.723232,0.0,0.0,0.0
32580745361299,-0.47856453,9.126225,3.7471602,0.0,0.0,0.0
32580747740153,-0.5168497,9.140582,3.7423747,0.0,0.0,0.0
32580750119007,-0.55034924,9.145369,3.7567315,0.0,0.0,0.0
32580752497862,-0.5886344,9.131011,3.7423747,0.0,0.0,0.0
32580754876664,-0.6221339,9.145369,3.737589,0.0,0.0,0.0
32580757255518,-0.6556334,9.159725,3.7328033,0.0,0.0,0.0
32580759634372,-0.64606214,9.135797,3.723232,0.0,0.0,0.0
32580762013226,-0.66041905,9.140582,3.723232,0.0,0.0,0.0
32580764392028,-0.67477596,9.131011,3.7184465,0.0,0.0,0.0
32580766770882,-0.6556334,9.092726,3.7136607,0.0,0.0,0.0
32580769149737,-0.60777694,9.102298,3.7280176,0.0,0.0,0.0
32580771528591,-0.5982057,9.08794,3.7423747,0.0,0.0,0.0
32580773907393,-0.57906306,9.092726,3.7471602,0.0,0.0,0.0
32580776286247,-0.5312066,9.111869,3.7471602,0.0,0.0,0.0
32580778665101,-0.5024927,9.111869,3.7423747,0.0,0.0,0.0
32580781043955,-0.46899325,9.107083,3.7423747,0.0,0.0,0.0
32580783422757,-0.4546363,9.111869,3.737589,0.0,0.0,0.0
32580785801612,-0.4354937,9.116654,3.7423747,0.0,0.0,0.0
32580788180466,-0.43070808,9.131011,3.751946,0.0,0.0,0.0
32580790559268,-0.41156548,9.131011,3.7615173,0.0,0.0,0.0
32580792938122,-0.44027936,9.116654,3.7663028,0.0,0.0,0.0
32580795316976,-0.47856453,9.107083,3.751946,0.0,0.0,0.0
32580797695830,-0.4977071,9.12144,3.751946,0.0,0.0,0.0
32580800074685,-0.53599226,9.12144,3.7615173,0.0,0.0,0.0
32580802453487,-0.57906306,9.107083,3.7663028,0.0,0.0,0.0
32580804832341,-0.6269195,9.131011,3.751946,0.0,0.0,0.0
32580807211195,-0.66999036,9.12144,3.7567315,0.0,0.0,0.0
32580809590049,-0.70348984,9.111869,3.751946,0.0,0.0,0.0
32580811968851,-0.71306115,9.126225,3.7567315,0.0,0.0,0.0
32580814347705,-0.72263247,9.111869,3.7567315,0.0,0.0,0.0
32580816726560,-0.7322037,9.102298,3.7567315,0.0,0.0,0.0
32580819105414,-0.7369894,9.097511,3.7567315,0.0,0.0,0.0
32580821484216,-0.7178468,9.102298,3.7615173,0.0,0.0,0.0
32580823863070,-0.65084773,9.097511,3.751946,0.0,0.0,0.0
32580826241924,-0.63170516,9.08794,3.7615173,0.0,0.0,0.0
32580828620726,-0.5838487,9.083155,3.7710886,0.0,0.0,0.0
32580830999580,-0.5599205,9.102298,3.7758741,0.0,0.0,0.0
32580833378435,-0.5168497,9.08794,3.7663028,0.0,0.0,0.0
32580835757289,-0.4833502,9.073584,3.7615173,0.0,0.0,0.0
32580838136091,-0.4354937,9.102298,3.7663028,0.0,0.0,0.0
32580840514945,-0.4019942,9.126225,3.7663028,0.0,0.0,0.0
32580842893799,-0.37806597,9.126225,3.7806597,0.0,0.0,0.0
32580845272653,-0.40677986,9.12144,3.7806597,0.0,0.0,0.0
32580847651507,-0.38285163,9.131011,3.7854455,0.0,0.0,0.0
32580850030310,-0.37806597,9.145369,3.7758741,0.0,0.0,0.0
32580852409164,-0.4211368,9.126225,3.7806597,0.0,0.0,0.0
32580854788018,-0.42592242,9.131011,3.7806597,0.0,0.0,0.0
32580857166872,-0.4546363,9.145369,3.7806597,0.0,0.0,0.0
32580859545674,-0.47856453,9.135797,3.7998023,0.0,0.0,0.0
32580861924528,-0.526421,9.102298,3.7950168,0.0,0.0,0.0
32580864303382,-0.55513483,9.111869,3.790231,0.0,0.0,0.0
32580866682185,-0.5599205,9.097511,3.7854455,0.0,0.0,0.0
