t_ns,value
32580617997445,1.0
32580777999685,0.0
32581257996976,1.0
32585578007653,1.0
32589898002393,1.0
32594218002185,1.0
32598538001924,1.0
32599018004580,2.0
32599178005205,1.0
32599338002393,0.0
32599658002653,1.0
32599818003851,0.0
32601098068226,1.0
32602538000049,0.0
32604618042393,1.0
32604778003643,0.0
32604937999789,1.0
32605098000570,2.0
32605258001403,1.0
32605738191716,3.0
32606058002028,4.0
32606698002757,3.0
32607658004893,2.0
32607978047705,3.0
32608298055257,2.0
32608458002028,3.0
32608618000362,2.0
32610218000049,1.0
32611338097966,8.0
32611498004632,10.0
32611658004737,9.0
32611978003539,10.0
32612618102579,9.0
32612778004558,8.0
32613098008516,7.0
32613418001381,6.0
32613898002631,5.0
32614698001485,4.0
32615178003725,3.0
32615818001069,2.0
32616938001537,1.0
32617418001016,2.0
32617738001069,1.0
32618218002266,2.0
32618378001902,1.0
32619338124246,4.0
32619498003048,16.0
32619817999454,1.0
32619978077110,0.0
32620618003360,14.0
32620938003881,13.0
32621097999923,16.0
32621258000756,13.0
32621418004610,9.0
32621577999402,8.0
32621738000235,7.0
32621898002996,6.0
32622058003881,8.0
32622218003204,10.0
32622378000548,9.0
32622698005756,8.0
32622857999871,3.0
32624137999194,2.0
32625098013829,4.0
32625258001381,5.0
32625418000339,1.0
32626378004871,2.0
32626537999089,3.0
32627018005131,2.0
32627658004350,1.0
32629578001537,0.0
32630217999506,1.0
32630378000808,0.0
32631338008412,11.0
32631497999975,13.0
32631658003621,14.0
32631818001485,12.0
32631978002058,0.0
32632777999298,12.0
32632938002579,10.0
32633098004246,9.0
32633258002579,8.0
32633418007787,6.0
32633578001485,5.0
32633738099506,1.0
32633898001641,0.0
32634058018933,2.0
32634218002735,3.0
32634537999298,2.0
32634858001589,1.0
32635817999037,0.0
32640137998829,0.0
32641578024246,1.0
32642057999194,5.0
32642378004819,3.0
32642538002891,0.0
32643338000235,3.0
32643498002058,14.0
32643658004819,12.0
32643817999194,10.0
32643978003152,7.0
32644138002735,16.0
32644298021746,18.0
32644457999558,4.0
32644618002162,1.0
32644938002839,2.0
32645098005548,3.0
32645418004714,2.0
32645578001798,15.0
32645737999506,19.0
32645898004506,18.0
32646058002839,16.0
32646217999298,15.0
32646377999402,12.0
32646538003204,1.0
32646858000079,4.0
32647017999923,8.0
32647178001225,7.0
32647338005079,6.0
32647658004975,5.0
32647818000808,4.0
32647978001589,3.0
32648298001954,2.0
32648777999298,1.0
32649897999662,0.0
32650538002423,8.0
32650697999402,9.0
32650858001277,8.0
32651018004298,0.0
32651978000704,6.0
32652138042058,1.0
32652298002944,0.0
32652457999766,6.0
32652618002735,8.0
32652938003256,3.0
32653097999089,5.0
32653258146485,6.0
32653418002006,5.0
32653578004923,4.0
32653898053412,3.0
32654218002996,2.0
32654538000704,3.0
32655018074141,1.0
32655498003204,4.0
32655658001069,3.0
32655818001485,1.0
32655978004350,0.0
32656938003673,8.0
32657098003464,5.0
32657258001641,0.0
32658058002058,3.0
32658218056746,6.0
32658378004714,5.0
32658697999089,4.0
