t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.041024,9.129889,3.780955,0.005183,0.212472,-0.103906,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.010000,-1.866062,9.194866,3.803802,0.001747,0.089228,-0.041220,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.020000,-0.707774,9.121586,3.791274,-0.009681,-0.054676,0.031842,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.030000,0.183474,9.042968,3.920014,0.002612,-0.037035,0.019523,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.040000,-0.683641,9.128536,3.686508,0.001749,-0.063437,0.031583,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.050000,0.087870,9.090428,3.774538,-0.005082,-0.085143,0.043998,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.060000,0.689945,9.124643,3.728841,-0.001542,-0.009467,0.005730,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.070000,0.208287,9.137136,3.771675,0.001002,0.063572,-0.031576,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.080000,-0.601155,9.092063,3.799507,-0.001393,0.060330,-0.030325,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.090000,-0.941308,9.087855,3.842494,-0.002268,-0.010683,0.007797,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.100000,-0.448115,9.115462,3.843277,-0.002175,-0.069360,0.038682,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.110000,0.291264,9.116941,3.790812,-0.002129,-0.051389,0.029447,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.120000,0.484814,9.069443,3.809382,0.000142,0.013427,-0.005531,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.130000,-0.031970,9.092472,3.800544,0.001645,0.055429,-0.028991,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.140000,-0.665203,9.125502,3.811090,0.000951,0.031196,-0.016585,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
0.150000,-0.732603,9.114676,3.805950,-0.000942,-0.028763,0.015263,-0.029690,-0.005009,28.52711284,77.57723051,0.000000,,,CALIB
