t_ns,qx,qy,qz,qw
20535873530318,0.366199,0.39961872,0.5834039,0.60484964
20535878288391,0.36392334,0.4019102,0.58186877,0.6061821
20535883046464,0.3616325,0.40385708,0.58052367,0.6075473
20535887804485,0.3597998,0.40519604,0.57956547,0.60865766
20535892562558,0.35882807,0.4059192,0.57902265,0.60926586
20535897320631,0.35847414,0.4060046,0.5789139,0.6095205
20535902078704,0.35882646,0.40553784,0.5791947,0.6093572
20535906836777,0.3594975,0.40481016,0.579673,0.6089906
20535911594797,0.36034647,0.4039478,0.5802617,0.60850054
20535916352870,0.36106053,0.40322903,0.5807679,0.60807097
20535921110943,0.3614448,0.40264887,0.5811784,0.6078348
20535925869016,0.36152044,0.40225682,0.5814564,0.6077835
20535930627037,0.36136156,0.40212795,0.5815527,0.6078712
20535935385110,0.36106673,0.402246,0.5814715,0.60804594
20535940143183,0.36075738,0.4024888,0.58129126,0.6082412
20535944901256,0.3605406,0.40272877,0.5810991,0.6083945
20535949659277,0.3605042,0.40286648,0.5809693,0.6084489
20535954417350,0.36061847,0.40285972,0.5809398,0.6084137
20535959175422,0.36085653,0.4026968,0.58102417,0.6082999
20535963933495,0.36114195,0.4024382,0.5811844,0.6081487
20535968691568,0.36144087,0.40217075,0.58136773,0.60797256
20535973449589,0.36163625,0.4019966,0.58150107,0.6078441
20535978207662,0.36168638,0.40192407,0.5815712,0.6077951
20535982965735,0.36158878,0.40198267,0.5815516,0.6078332
20535987723808,0.3613377,0.40218887,0.58142656,0.60796577
20535992481881,0.36097813,0.40242672,0.5812656,0.6081758
20535997239850,0.3606126,0.40271577,0.5810588,0.6083989
20536001997975,0.36025366,0.40302154,0.58082664,0.6086307
20536006756047,0.35993809,0.40324187,0.5806434,0.6088462
20536011514120,0.35971418,0.40338457,0.5805115,0.6090098
20536016272141,0.3595724,0.40346313,0.5804263,0.60912275
20536021030214,0.35951,0.40349495,0.5803831,0.6091797
20536025788287,0.35951304,0.40352494,0.58035517,0.6091846
20536030546360,0.35952455,0.40356442,0.5803307,0.60917485
20536035304433,0.3595067,0.40362194,0.58029866,0.60917795
20536040062454,0.35945997,0.40374854,0.580225,0.6091917
20536044820527,0.3593673,0.40392846,0.58011466,0.6092323
20536049578600,0.3592285,0.404121,0.5799869,0.6093081
20536054336672,0.35907036,0.40427455,0.57987714,0.60940385
20536059094693,0.35891092,0.4043906,0.5797825,0.60951084
20536063852766,0.35879526,0.40447536,0.579706,0.60959536
20536068610839,0.35871878,0.40450588,0.5796666,0.60965765
20536073368912,0.35868382,0.40450108,0.5796547,0.60969275
20536078126985,0.35868183,0.4044862,0.57965404,0.6097044
20536082885006,0.35867652,0.40448618,0.5796499,0.6097115
20536087643079,0.35862997,0.40447,0.5796629,0.6097372
20536092401152,0.3585615,0.40448642,0.5796551,0.609774
20536097159225,0.3584592,0.4045213,0.5796357,0.6098295
20536101917297,0.3583232,0.404592,0.5795907,0.60990524
20536106675318,0.35819933,0.40468368,0.5795222,0.6099823
20536111433391,0.3580999,0.40480268,0.5794334,0.6100461
20536116191464,0.3580189,0.4049124,0.5793448,0.61010486
20536120949537,0.35796037,0.4050023,0.579269,0.61015165
20536125707558,0.3579323,0.40508068,0.57920414,0.6101776
20536130465631,0.35790703,0.4051691,0.5791361,0.61019826
20536135223704,0.35787204,0.4052337,0.5790879,0.6102216
20536139981777,0.35779375,0.40531117,0.5790401,0.6102615
20536144739850,0.35769793,0.40541112,0.5789826,0.6103058
20536149497870,0.3575723,0.40556246,0.57889575,0.6103612
20536154255943,0.35742185,0.40571713,0.57880545,0.61043227
20536159014016,0.3572648,0.4059096,0.5786869,0.61050856
20536163772089,0.3571104,0.4061187,0.5785564,0.6105835
20536168530162,0.35694712,0.406331,0.57841474,0.61067194
20536173288183,0.3567953,0.40653452,0.57827467,0.61075795
20536178046256,0.35666543,0.40672216,0.5781458,0.61083084
20536182804329,0.35655454,0.40688,0.57803726,0.61089313
20536187562402,0.35648367,0.40700743,0.5779505,0.61093175
20536192320422,0.3564577,0.40711042,0.5778817,0.6109433
20536197078495,0.3564404,0.40717965,0.57783556,0.61095095
20536201836568,0.35641453,0.40719226,0.577826,0.6109666
20536206594641,0.35637707,0.40715325,0.5778499,0.61099184
20536211352714,0.3563541,0.4070928,0.57788855,0.611009
20536216110735,0.35633937,0.40703335,0.5779269,0.611021
20536220868808,0.3563289,0.40695396,0.57797843,0.6110312
20536225626881,0.35631654,0.40685916,0.57804,0.6110433
20536230384954,0.35633516,0.4067634,0.5781036,0.611036
20536235142975,0.35637677,0.4066642,0.57817054,0.6110145
20536239901047,0.35643184,0.4065585,0.57824224,0.6109848
20536244659120,0.35652012,0.40648162,0.5782966,0.61093295
20536249417193,0.35662404,0.4064167,0.57834387,0.6108708
20536254175266,0.3567129,0.40636063,0.57838464,0.6108176
20536258933339,0.35678864,0.40633076,0.5783988,0.6107798
20536263691360,0.3568443,0.4063317,0.57839733,0.6107481
20536268449433,0.35688126,0.40635696,0.57838035,0.61072576
20536273207506,0.35688454,0.40638867,0.57835555,0.6107263
20536277965579,0.35685098,0.40644625,0.5783124,0.61074835
20536282723600,0.35680166,0.40651947,0.5782612,0.610777
20536287481672,0.35673007,0.4065929,0.57820976,0.61081856
20536292239745,0.35664484,0.40666962,0.57815564,0.6108685
20536296997818,0.35654408,0.40673938,0.57810533,0.61092854
20536301755787,0.35643584,0.40680122,0.5780598,0.61099356
20536306513912,0.35632193,0.40686232,0.5780145,0.61106217
20536311271985,0.3561959,0.40692145,0.5779699,0.6111384
20536316030058,0.35608464,0.40697837,0.5779275,0.61120546
