t_ns,gx,gy,gz
20535864014225,-0.4178199,8.929406,4.0325584
20535868772245,-0.47430667,8.924651,4.0368323
20535873530318,-0.5504926,8.916882,4.044325
20535878288391,-0.6251764,8.913516,4.0408893
20535883046464,-0.6948222,8.907526,4.0427217
20535887804485,-0.7472308,8.901154,4.047406
20535892562558,-0.7755722,8.897732,4.0495987
20535897320631,-0.7834035,8.895397,4.0532174
20535902078704,-0.7705481,8.895393,4.05569
20535906836777,-0.7479459,8.896359,4.0578017
20535911594797,-0.71994853,8.897897,4.0594935
20535916352870,-0.69626296,8.8992,4.060771
20535921110943,-0.6801903,8.898743,4.0644937
20535925869016,-0.67227805,8.897005,4.0696106
20535930627037,-0.67256296,8.895022,4.0738974
20535935385110,-0.6792874,8.89345,4.0762124
20535940143183,-0.68852824,8.892488,4.0767593
20535944901256,-0.69643235,8.892203,4.076037
20535949659277,-0.6998379,8.892698,4.074375
20535954417350,-0.698385,8.893504,4.072866
20535959175422,-0.6922327,8.894348,4.072071
20535963933495,-0.6835676,8.8949995,4.0721145
20535968691568,-0.6742801,8.895716,4.072097
20535973449589,-0.66801786,8.896199,4.0720735
20535978207662,-0.66569686,8.896175,4.0725055
20535982965735,-0.667948,8.895796,4.072966
20535987723808,-0.6752016,8.895106,4.0732737
20535992481881,-0.68493557,8.893749,4.074615
20535997239850,-0.69577646,8.892628,4.0752234
20536001997975,-0.7069882,8.891633,4.075465
20536006756047,-0.71621054,8.890449,4.076439
20536011514120,-0.72269,8.88951,4.077342
20536016272141,-0.72673756,8.888833,4.0780993
20536021030214,-0.72858334,8.888509,4.078476
20536025788287,-0.7291434,8.8887005,4.077959
20536030546360,-0.72957796,8.889026,4.0771704
20536035304433,-0.7307196,8.889234,4.0765123
20536040062454,-0.733392,8.889631,4.0751657
20536044820527,-0.7376967,8.889982,4.073623
20536049578600,-0.7430777,8.890037,4.072528
20536054336672,-0.74824286,8.889698,4.072321
20536059094693,-0.7529583,8.889114,4.0727253
20536063852766,-0.75649446,8.888684,4.0730076
20536068610839,-0.75850147,8.888242,4.0736003
20536073368912,-0.75920373,8.887922,4.0741687
20536078126985,-0.75914556,8.887806,4.0744333
20536082885006,-0.75929224,8.887758,4.0745087
20536087643079,-0.75973904,8.887302,4.07542
20536092401152,-0.7610607,8.886868,4.0761223
20536097159225,-0.7632175,8.886276,4.077008
20536101917297,-0.7665266,8.885628,4.0777974
20536106675318,-0.7701252,8.885186,4.078084
20536111433391,-0.77380866,8.885092,4.077591
20536116191464,-0.77713007,8.88508,4.0769844
20536120949537,-0.77977633,8.885126,4.0763803
20536125707558,-0.7816936,8.885348,4.0755286
20536130465631,-0.7836807,8.885654,4.0744777
20536135223704,-0.78537524,8.885751,4.073942
20536139981777,-0.7878445,8.885592,4.0738096
20536144739850,-0.79088354,8.885435,4.0735645
20536149497870,-0.79517233,8.885347,4.0729203
20536154255943,-0.7999306,8.885081,4.0725694
20536159014016,-0.8054557,8.884977,4.071707
20536163772089,-0.81122214,8.884988,4.07054
20536168530162,-0.8173145,8.884932,4.069443
20536173288183,-0.8231411,8.884907,4.0683246
20536178046256,-0.82834476,8.884961,4.0671487
20536182804329,-0.83274907,8.884992,4.0661807
20536187562402,-0.83599484,8.885165,4.065138
20536192320422,-0.8380956,8.885553,4.063856
20536197078495,-0.8395062,8.885815,4.0629935
20536201836568,-0.84014165,8.885682,4.063153
20536206594641,-0.84013283,8.885159,4.0642996
20536211352714,-0.83953583,8.884625,4.0655866
20536216110735,-0.838819,8.884165,4.066742
20536220868808,-0.8377059,8.883622,4.0681553
20536225626881,-0.8363762,8.882977,4.0698414
20536230384954,-0.83451504,8.88257,4.0711093
20536235142975,-0.83221513,8.882326,4.0721097
20536239901047,-0.82958645,8.882153,4.0730257
20536244659120,-0.82686985,8.882409,4.073017
20536249417193,-0.8240873,8.88286,4.0725985
20536254175266,-0.8216987,8.883243,4.0722494
20536258933339,-0.82008195,8.883658,4.0716667
20536263691360,-0.8192185,8.884101,4.0708723
20536268449433,-0.81904244,8.884541,4.069951
20536273207506,-0.819564,8.884745,4.069401
20536277965579,-0.8211111,8.884807,4.068952
20536282723600,-0.82313603,8.884838,4.0684757
20536287481672,-0.8255174,8.884694,4.0683055
20536292239745,-0.8281809,8.88446,4.0682755
20536296997818,-0.8309902,8.884063,4.068572
20536301755787,-0.83379525,8.883558,4.069098
20536306513912,-0.83668244,8.883004,4.069715
20536311271985,-0.8397394,8.882341,4.070532
20536316030058,-0.8425145,8.881783,4.0711775
20536320788131,-0.84492534,8.881332,4.071661
20536325546204,-0.8464724,8.88089,4.072305
20536330304225,-0.84745663,8.880432,4.0730987
20536335062297,-0.8476628,8.88019,4.073582
20536339820370,-0.84736013,8.880093,4.073861
20536344578443,-0.8467904,8.880094,4.0739746
20536349336516,-0.84605545,8.880356,4.0735555
20536354094537,-0.8453596,8.880722,4.072902
20536358852610,-0.8449164,8.88112,4.0721273
20536363610683,-0.84505445,8.881386,4.0715184
20536368368756,-0.8455036,8.881526,4.071118
20536373126777,-0.84597754,8.881661,4.0707254
20536377884850,-0.84631234,8.881642,4.070697
20536382642922,-0.8462957,8.881513,4.070984
20536387400995,-0.84561455,8.881427,4.07131
20536392159068,-0.8439707,8.8812065,4.0721326
20536396917089,-0.8416572,8.880871,4.0733457
20536401675162,-0.83866805,8.880609,4.0745325
20536406433235,-0.8353095,8.88032,4.075853
20536411191308,-0.83198744,8.880038,4.077144
20536415949381,-0.8294706,8.8797035,4.0783873
20536420707402,-0.8275122,8.879342,4.079572
20536425465475,-0.8265935,8.878933,4.080649
20536430223547,-0.8267182,8.878543,4.081471
20536434981620,-0.82813287,8.878193,4.0819464
20536439739693,-0.8306047,8.877997,4.0818686
20536444497714,-0.8338714,8.877886,4.0814443
20536449255787,-0.8373701,8.877859,4.0807843
20536454013860,-0.84073675,8.877905,4.0799947
20536458771933,-0.8431596,8.878286,4.0786633
20536463530006,-0.8442774,8.878861,4.077181
