t_ns,gx,gy,gz,accuracy
20535855699954,0.0021380268,0.0018325944,-0.019547673,3
20535858078964,9.162972E-4,0.009162972,-0.023212861,3
20535860458027,9.162972E-4,0.017715078,-0.02687805,3
20535862837037,-3.054324E-4,0.025045456,-0.02932151,3
20535865216100,-3.054324E-4,0.033597562,-0.03176497,3
20535867595110,-0.0015271619,0.037262753,-0.032986697,3
20535869974120,-3.054324E-4,0.03970621,-0.034208428,3
20535872353183,-3.054324E-4,0.04092794,-0.035430156,3
20535874732193,-0.0015271619,0.03848448,-0.032986697,3
20535877111204,-0.0015271619,0.03604102,-0.02932151,3
20535879490266,-0.0027488915,0.028710645,-0.02687805,3
20535881869277,-0.0027488915,0.022601997,-0.02443459,3
20535884248339,-0.0015271619,0.01282816,-0.019547673,3
20535886627350,-0.0015271619,0.005497783,-0.015882485,3
20535889006360,-3.054324E-4,-0.0018325944,-0.0097738365,3
20535891385422,-0.0015271619,-0.009162972,-0.0061086477,3
20535893764433,-0.0027488915,-0.016493348,-0.0048869182,3
20535896143495,-0.0015271619,-0.018936807,-0.0024434591,3
20535898522506,-0.0015271619,-0.020158539,-0.0024434591,3
20535900901516,-0.0015271619,-0.020158539,-0.0048869182,3
20535903280579,-0.0015271619,-0.018936807,-0.0061086477,3
20535905659589,-0.0015271619,-0.01282816,-0.0073303776,3
20535908038652,-0.0015271619,-0.007941242,-0.010995566,3
20535910417662,-0.0015271619,-0.0018325944,-0.015882485,3
20535912796672,-3.054324E-4,0.0067195124,-0.019547673,3
20535915175735,-3.054324E-4,0.01282816,-0.023212861,3
20535917554745,-0.0027488915,0.017715078,-0.02565632,3
20535919933808,-0.0027488915,0.021380268,-0.02932151,3
20535922312818,-0.0027488915,0.025045456,-0.032986697,3
20535924691829,-3.054324E-4,0.026267186,-0.035430156,3
20535927070891,-3.054324E-4,0.028710645,-0.037873615,3
20535929449902,-0.0015271619,0.027488915,-0.037873615,3
20535931828912,-3.054324E-4,0.026267186,-0.035430156,3
20535934207975,-3.054324E-4,0.022601997,-0.035430156,3
20535936586985,9.162972E-4,0.017715078,-0.035430156,3
20535938966047,9.162972E-4,0.01282816,-0.032986697,3
20535941345058,9.162972E-4,0.005497783,-0.03054324,3
20535943724068,9.162972E-4,-6.108648E-4,-0.02687805,3
20535946103131,-3.054324E-4,-0.005497783,-0.02443459,3
20535948482141,-3.054324E-4,-0.009162972,-0.02443459,3
20535950861152,-3.054324E-4,-0.011606431,-0.021991132,3
20535953240214,-3.054324E-4,-0.011606431,-0.020769402,3
20535955619225,-3.054324E-4,-0.010384701,-0.021991132,3
20535957998287,-3.054324E-4,-0.007941242,-0.021991132,3
20535960377297,9.162972E-4,-0.0042760535,-0.02565632,3
20535962756308,-3.054324E-4,-6.108648E-4,-0.028099779,3
20535965135370,-3.054324E-4,0.005497783,-0.02932151,3
20535967514381,9.162972E-4,0.010384701,-0.03176497,3
20535969893443,-3.054324E-4,0.017715078,-0.035430156,3
20535972272454,9.162972E-4,0.022601997,-0.039095346,3
20535974651464,9.162972E-4,0.027488915,-0.041538805,3
20535977030527,9.162972E-4,0.029932374,-0.043982264,3
20535979409537,9.162972E-4,0.033597562,-0.045203995,3
20535981788600,9.162972E-4,0.032375835,-0.045203995,3
20535984167610,-3.054324E-4,0.033597562,-0.046425723,3
20535986546620,-3.054324E-4,0.031154104,-0.045203995,3
20535988925683,-3.054324E-4,0.029932374,-0.043982264,3
20535991304693,9.162972E-4,0.026267186,-0.041538805,3
20535993683756,9.162972E-4,0.020158539,-0.040317077,3
20535996062766,9.162972E-4,0.016493348,-0.036651887,3
20535998441725,-3.054324E-4,0.011606431,-0.034208428,3
20536000820839,-3.054324E-4,0.005497783,-0.03054324,3
20536003199850,-3.054324E-4,0.0018325944,-0.02932151,3
20536005578912,-3.054324E-4,-6.108648E-4,-0.02687805,3
20536007957922,-0.0015271619,-0.0042760535,-0.02565632,3
20536010336933,-3.054324E-4,-0.005497783,-0.02443459,3
20536012715995,-3.054324E-4,-0.0042760535,-0.02443459,3
20536015095006,9.162972E-4,-0.005497783,-0.023212861,3
20536017474016,-3.054324E-4,-0.0030543238,-0.02443459,3
20536019853079,-3.054324E-4,-6.108648E-4,-0.02687805,3
20536022232089,9.162972E-4,0.0042760535,-0.028099779,3
20536024611152,9.162972E-4,0.0067195124,-0.028099779,3
20536026990162,9.162972E-4,0.010384701,-0.02932151,3
20536029369172,9.162972E-4,0.0140498895,-0.03176497,3
20536031748235,9.162972E-4,0.016493348,-0.032986697,3
20536034127245,-3.054324E-4,0.016493348,-0.03176497,3
20536036506308,0.0021380268,0.020158539,-0.034208428,3
20536038885318,-3.054324E-4,0.020158539,-0.035430156,3
20536041264329,-3.054324E-4,0.022601997,-0.032986697,3
20536043643391,-3.054324E-4,0.021380268,-0.03176497,3
20536046022402,-3.054324E-4,0.018936807,-0.03176497,3
20536048401464,-3.054324E-4,0.016493348,-0.02932151,3
20536050780475,-3.054324E-4,0.0140498895,-0.02932151,3
20536053159485,-0.0015271619,0.011606431,-0.02687805,3
20536055538547,-3.054324E-4,0.009162972,-0.02565632,3
20536057917558,-3.054324E-4,0.005497783,-0.02565632,3
20536060296568,9.162972E-4,0.0042760535,-0.02443459,3
20536062675631,-3.054324E-4,0.0018325944,-0.023212861,3
20536065054641,-0.0015271619,0.0018325944,-0.023212861,3
20536067433704,-3.054324E-4,0.0018325944,-0.021991132,3
20536069812714,-3.054324E-4,6.108648E-4,-0.021991132,3
20536072191725,9.162972E-4,0.0030543238,-0.021991132,3
20536074570787,9.162972E-4,0.0030543238,-0.023212861,3
20536076949797,-3.054324E-4,0.0042760535,-0.02565632,3
20536079328860,-0.0015271619,0.007941242,-0.02565632,3
20536081707870,-3.054324E-4,0.009162972,-0.02687805,3
20536084086881,9.162972E-4,0.011606431,-0.028099779,3
20536086465943,9.162972E-4,0.0140498895,-0.02932151,3
20536088844954,9.162972E-4,0.017715078,-0.02932151,3
20536091224016,9.162972E-4,0.017715078,-0.03176497,3
20536093603027,0.0021380268,0.018936807,-0.034208428,3
20536095982037,9.162972E-4,0.018936807,-0.034208428,3
20536098361100,-3.054324E-4,0.020158539,-0.032986697,3
20536100740110,9.162972E-4,0.020158539,-0.032986697,3
20536103119172,9.162972E-4,0.017715078,-0.032986697,3
20536105498183,0.0021380268,0.0140498895,-0.03176497,3
20536107877193,9.162972E-4,0.011606431,-0.03176497,3
20536110256256,9.162972E-4,0.010384701,-0.02932151,3
20536112635266,0.0021380268,0.009162972,-0.02932151,3
20536115014277,0.0021380268,0.005497783,-0.028099779,3
20536117393339,0.0021380268,0.005497783,-0.02687805,3
20536119772350,0.0021380268,0.0030543238,-0.02565632,3
20536122151412,0.0033597562,0.0042760535,-0.02443459,3
20536124530422,0.0021380268,0.005497783,-0.02565632,3
20536126909433,0.0021380268,0.0042760535,-0.02443459,3
20536129288495,9.162972E-4,0.0067195124,-0.02565632,3
20536131667506,-3.054324E-4,0.0067195124,-0.02565632,3
20536134046568,-0.0015271619,0.009162972,-0.02565632,3
20536136425579,-3.054324E-4,0.010384701,-0.028099779,3
20536138804589,-3.054324E-4,0.0140498895,-0.02687805,3
20536141183652,-3.054324E-4,0.016493348,-0.02565632,3
20536143562662,-0.0015271619,0.017715078,-0.02565632,3
20536145941725,-0.0015271619,0.018936807,-0.02687805,3
20536148320735,-0.0015271619,0.020158539,-0.02565632,3
20536150699745,-0.0015271619,0.021380268,-0.02443459,3
20536153078808,-3.054324E-4,0.020158539,-0.02443459,3
20536155457818,-3.054324E-4,0.020158539,-0.023212861,3
20536157836881,-0.0015271619,0.017715078,-0.020769402,3
20536160215891,-3.054324E-4,0.016493348,-0.020769402,3
20536162594902,-0.0015271619,0.016493348,-0.019547673,3
20536164973964,-0.0027488915,0.0140498895,-0.017104214,3
20536167352975,-0.0027488915,0.011606431,-0.017104214,3
20536169732037,-0.0015271619,0.007941242,-0.015882485,3
20536172111047,-0.0027488915,0.0042760535,-0.012217295,3
20536174490058,-0.0015271619,6.108648E-4,-0.010995566,3
20536176869120,-0.0015271619,-0.0018325944,-0.0097738365,3
20536179248131,-0.0015271619,-0.005497783,-0.0061086477,3
20536181627141,-0.0027488915,-0.007941242,-0.0061086477,3
20536184006204,-0.0027488915,-0.009162972,-0.0048869182,3
20536186385214,-0.003970621,-0.009162972,-0.0024434591,3
20536188764277,-0.0027488915,-0.009162972,-0.0012217296,3
20536191143287,-0.0027488915,-0.009162972,0.0,3
20536193522297,-0.003970621,-0.010384701,0.0012217296,3
20536195901360,-0.00641408,-0.010384701,0.0012217296,3
20536198280370,-0.0051923506,-0.009162972,0.0,3
20536200659433,-0.003970621,-0.007941242,0.0,3
20536203038443,-0.0051923506,-0.007941242,0.0,3
20536205417454,-0.003970621,-0.0067195124,0.0,3
20536207796516,-0.003970621,-0.0067195124,0.0,3
20536210175527,-0.003970621,-0.0042760535,0.0,3
20536212554589,-0.003970621,-0.0030543238,-0.0012217296,3
20536214933600,-0.003970621,-0.0018325944,-0.0036651888,3
20536217312610,-0.003970621,-6.108648E-4,-0.0012217296,3
20536219691672,-0.0027488915,-0.0018325944,-0.0012217296,3
20536222070683,-0.0015271619,-0.0018325944,-0.0012217296,3
20536224449745,-0.0015271619,-0.0030543238,-0.0024434591,3
20536226828756,-0.0027488915,-0.005497783,-0.0024434591,3
20536229207766,-3.054324E-4,-0.007941242,-0.0012217296,3
20536231586829,-0.0015271619,-0.009162972,-0.0024434591,3
20536233965839,-3.054324E-4,-0.010384701,-0.0024434591,3
20536236344850,-3.054324E-4,-0.010384701,-0.0036651888,3
20536238723912,-3.054324E-4,-0.010384701,-0.0024434591,3
20536241102922,9.162972E-4,-0.010384701,-0.0048869182,3
20536243481985,9.162972E-4,-0.009162972,-0.0048869182,3
20536245860995,-0.0015271619,-0.007941242,-0.0073303776,3
20536248240006,-0.0015271619,-0.0067195124,-0.0073303776,3
20536250619068,-0.0015271619,-0.005497783,-0.0097738365,3
20536252998079,-3.054324E-4,-0.0030543238,-0.0097738365,3
20536255377141,-0.0015271619,-6.108648E-4,-0.012217295,3
20536257756152,-0.0015271619,6.108648E-4,-0.013439025,3
20536260135214,-3.054324E-4,0.0030543238,-0.015882485,3
20536262514225,-0.0015271619,0.0042760535,-0.014660755,3
20536264893235,-0.0027488915,0.005497783,-0.015882485,3
20536267272297,-0.003970621,0.005497783,-0.015882485,3
20536269651308,-0.003970621,0.005497783,-0.014660755,3
20536272030318,-0.0051923506,0.0042760535,-0.015882485,3
20536274409381,-0.003970621,0.0042760535,-0.014660755,3
20536276788391,-0.0051923506,0.0042760535,-0.015882485,3
20536279167454,-0.0027488915,0.0042760535,-0.013439025,3
20536281546464,-0.003970621,0.0042760535,-0.013439025,3
20536283925475,-0.003970621,0.005497783,-0.012217295,3
20536286304537,-0.0051923506,0.0030543238,-0.010995566,3
20536288683547,-0.0051923506,0.0030543238,-0.010995566,3
20536291062610,-0.003970621,0.0042760535,-0.0097738365,3
20536293441620,-0.003970621,0.0042760535,-0.008552107,3
20536295820631,-0.003970621,0.0042760535,-0.008552107,3
20536298199693,-0.0027488915,0.0042760535,-0.0073303776,3
20536300578704,-0.0027488915,0.0030543238,-0.008552107,3
20536302957662,-0.0027488915,0.0030543238,-0.0073303776,3
20536305336777,-0.0027488915,0.0018325944,-0.0061086477,3
20536307715787,-0.0015271619,0.0030543238,-0.0048869182,3
20536310094850,-0.0027488915,0.0018325944,-0.0061086477,3
20536312473860,-3.054324E-4,6.108648E-4,-0.0048869182,3
20536314852922,-3.054324E-4,-6.108648E-4,-0.0024434591,3
20536317231933,-3.054324E-4,-0.0030543238,-0.0012217296,3
20536319610943,-0.0015271619,-0.005497783,-0.0012217296,3
20536321990006,-3.054324E-4,-0.005497783,0.0024434591,3
20536324369016,-0.0027488915,-0.0067195124,0.0048869182,3
20536326748079,-3.054324E-4,-0.007941242,0.0061086477,3
20536329127089,-0.0015271619,-0.007941242,0.0061086477,3
20536331506100,-3.054324E-4,-0.009162972,0.0073303776,3
20536333885162,-0.0015271619,-0.009162972,0.008552107,3
20536336264172,-0.0015271619,-0.0067195124,0.008552107,3
20536338643183,-0.003970621,-0.005497783,0.008552107,3
20536341022245,-0.0027488915,-0.0030543238,0.0073303776,3
20536343401256,-0.0015271619,-0.0042760535,0.008552107,3
20536345780318,-0.0015271619,-6.108648E-4,0.0097738365,3
20536348159329,-3.054324E-4,0.0030543238,0.0061086477,3
20536350538391,-0.0015271619,0.0030543238,0.0061086477,3
20536352917402,-0.0015271619,0.005497783,0.0073303776,3
20536355296412,-3.054324E-4,0.0067195124,0.0073303776,3
20536357675475,-0.0015271619,0.0067195124,0.0061086477,3
20536360054485,-0.0027488915,0.009162972,0.0061086477,3
20536362433495,-0.0027488915,0.007941242,0.0061086477,3
20536364812558,-0.0015271619,0.007941242,0.0073303776,3
20536367191568,-0.0027488915,0.005497783,0.008552107,3
20536369570631,-0.0027488915,0.0018325944,0.0073303776,3
20536371949641,-0.0051923506,-6.108648E-4,0.008552107,3
20536374328652,-0.0051923506,-0.0042760535,0.0097738365,3
20536376707714,-0.003970621,-0.005497783,0.012217295,3
20536379086725,-0.003970621,-0.010384701,0.013439025,3
20536381465787,-0.003970621,-0.01527162,0.015882485,3
20536383844797,-0.003970621,-0.018936807,0.017104214,3
20536386223808,-0.0027488915,-0.022601997,0.017104214,3
20536388602870,-0.0051923506,-0.027488915,0.017104214,3
20536390981881,-0.003970621,-0.031154104,0.019547673,3
20536393360943,-0.0027488915,-0.033597562,0.018325943,3
20536395739954,-0.0027488915,-0.034819294,0.019547673,3
20536398118964,-0.0027488915,-0.03604102,0.018325943,3
20536400498027,-0.0015271619,-0.032375835,0.017104214,3
20536402877037,-0.0015271619,-0.029932374,0.013439025,3
20536405256100,-3.054324E-4,-0.025045456,0.008552107,3
20536407635110,9.162972E-4,-0.021380268,0.0073303776,3
20536410014120,9.162972E-4,-0.01527162,0.0048869182,3
20536412393183,0.0021380268,-0.011606431,0.0024434591,3
20536414772193,0.0021380268,-0.0067195124,-0.0012217296,3
20536417151256,0.0033597562,-0.0018325944,-0.0024434591,3
20536419530266,0.0033597562,0.0030543238,-0.0024434591,3
20536421909277,0.0021380268,0.0067195124,-0.0024434591,3
20536424288339,0.0021380268,0.010384701,-0.0048869182,3
20536426667350,0.0033597562,0.0140498895,-0.0036651888,3
20536429046412,0.004581486,0.018936807,-0.0048869182,3
20536431425422,0.004581486,0.021380268,-0.0048869182,3
20536433804433,0.004581486,0.025045456,-0.0048869182,3
20536436183495,0.0058032153,0.026267186,-0.0048869182,3
20536438562506,0.0058032153,0.027488915,-0.0036651888,3
20536440941568,0.0058032153,0.026267186,-0.0012217296,3
20536443320579,0.0058032153,0.023823727,0.0,3
20536445699589,0.0058032153,0.021380268,0.0024434591,3
20536448078652,0.0058032153,0.01527162,0.0048869182,3
20536450457662,0.0070249448,0.007941242,0.008552107,3
20536452836672,0.004581486,0.0042760535,0.010995566,3
20536455215735,0.0058032153,-0.0042760535,0.012217295,3
