t_ns,value
20535899337714,2.0
20536139338547,3.0
20536619337662,2.0
20537099339277,3.0
20538539341047,2.0
20538859500891,3.0
20543179342610,3.0
20547499342506,3.0
20551179344589,2.0
20552939342141,3.0
20553099340214,2.0
20553259343339,1.0
20553579342402,2.0
20553739345683,7.0
20553899343131,8.0
20554059344225,11.0
20554219344172,13.0
20554379342454,18.0
20554539345787,20.0
20554699341672,1.0
20557259343079,9.0
20557419343912,1.0
20557579341725,2.0
20557899342766,1.0
20558059342297,2.0
20558219435943,1.0
20558379345110,3.0
20558539343756,2.0
20559019343547,1.0
20559179342818,2.0
20559499376725,5.0
20559659344485,1.0
20559979344329,0.0
20560779341933,10.0
20560939345370,35.0
20561099342506,16.0
20561259344016,1.0
20561419341985,0.0
20561579344329,1.0
20561739343287,5.0
20561899343547,6.0
20562059341204,5.0
20562219343027,3.0
20562539340266,2.0
20562859344329,1.0
20563179342506,0.0
20563499343131,12.0
20563659342245,8.0
20563819340839,0.0
20564139344537,18.0
20564299342506,0.0
20564779343235,5.0
20564939340995,9.0
20565099340006,7.0
20565259457610,6.0
20565419341777,3.0
20565579343912,4.0
20566059342558,3.0
20566379340943,4.0
20566539342350,5.0
20566699342193,8.0
20566859344225,6.0
20567019341985,1.0
20567819442714,10.0
20567979344120,18.0
20568139343131,9.0
20568299340943,1.0
20568459343756,7.0
20568619342818,11.0
20568779342089,9.0
20568939343027,8.0
20569099345266,3.0
20569259342714,7.0
20569419340318,6.0
20569579341100,5.0
20569739342350,3.0
20569899344068,1.0
20570059342558,3.0
20570379436829,27.0
20570539342818,13.0
20570699343600,2.0
20570859340787,3.0
20571019342766,6.0
20571179343079,5.0
20571339342506,3.0
20571499342975,1.0
20571819341516,2.0
20572139343860,1.0
20572299345006,4.0
20572459342922,1.0
20572779340422,0.0
20573259341568,4.0
20573419342766,1.0
20573579343235,0.0
20575019341338,5.0
20575179341234,0.0
20575339342744,3.0
20575499341911,2.0
20575659350244,0.0
20575979343942,2.0
20576139342379,1.0
20577259345556,3.0
20577419341650,1.0
20577579342640,0.0
20577899345244,1.0
20578059341442,0.0
20578219342744,2.0
20578379342640,1.0
20579179345192,0.0
20579339341442,1.0
20579659339931,0.0
20579819405036,18.0
20579979341494,11.0
20580139341181,0.0
20580779341806,10.0
20580939341702,3.0
20581099342379,0.0
20581419341077,1.0
20581739343942,0.0
20582379341702,5.0
20582539341598,6.0
20582699342588,0.0
20582859341650,9.0
20583019345556,4.0
20583179342848,0.0
20583339341286,3.0
20583499341286,6.0
20583659348161,5.0
20583819345713,1.0
20583979339984,4.0
20584139339723,3.0
20584299341650,2.0
20584459343421,10.0
20584619340452,12.0
20584779343577,1.0
20584939341390,5.0
20585099341546,0.0
20586219344306,4.0
20586379341806,6.0
20586539343161,5.0
20586699344306,3.0
20587019340244,5.0
20587179339723,0.0
20587339343734,1.0
20587499342379,2.0
20587819341077,0.0
20589259349046,1.0
20589419343056,2.0
20589579341494,0.0
20590859340973,2.0
20591019341338,0.0
20594059340556,2.0
20594219342744,5.0
20594379339671,1.0
20594699343109,0.0
20595659347275,4.0
20595819342327,3.0
20596139342223,1.0
20596299341702,2.0
20596459342640,1.0
20597099342692,6.0
20597259341702,18.0
20597419344411,9.0
20597579342379,0.0
20597739342171,15.0
20597899339619,14.0
20598059510713,0.0
20598379343421,6.0
20598539340921,11.0
20598699344098,8.0
20598859343525,7.0
20599019344411,6.0
20599179339723,5.0
20599339343056,4.0
20599499342588,3.0
20599819340609,4.0
20599979343629,13.0
20600139342796,9.0
20600299342484,0.0
20600459340244,4.0
20600619343004,1.0
20600779340400,0.0
20601259341702,5.0
20601419343369,6.0
20601579344411,3.0
20601739340661,0.0
20601899344254,3.0
20602379340765,2.0
20602539344567,0.0
20602699342171,2.0
20603179343161,0.0
20603499341181,4.0
20603659346650,0.0
20603979344098,2.0
20604139343786,3.0
20604299342796,1.0
20604459344150,0.0
20604779342379,1.0
20605259342744,0.0
20609579341442,0.0
20610699392431,1.0
20610859343004,2.0
20611019340973,4.0
20611179343942,0.0
20615499341702,0.0
20619819342119,0.0
20624139343109,0.0
20628459342223,0.0
