t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,0.390079,9.128891,3.817368,0.001492,0.094602,-0.072106,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.010000,-0.452765,9.108655,3.827806,0.000374,0.061726,-0.058437,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.020000,-0.613917,9.047476,3.835352,-0.001602,-0.012807,-0.021582,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.030000,-0.087938,9.019390,3.797442,-0.002195,-0.047947,-0.003502,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.040000,0.428803,9.052885,3.788112,0.000172,-0.012488,-0.023499,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.050000,0.321458,9.089247,3.807747,0.001583,0.046971,-0.054474,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.060000,-0.255765,9.115368,3.811375,0.001788,0.061702,-0.061581,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.070000,-0.639446,9.123861,3.818852,0.001021,0.020330,-0.039281,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.080000,-0.451143,9.102907,3.804950,-0.000638,-0.026505,-0.014092,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.090000,0.047238,9.095973,3.760664,-0.001252,-0.027459,-0.012153,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.100000,0.266848,9.089844,3.749440,-0.000652,0.013601,-0.032006,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.110000,-0.030879,9.096726,3.782930,0.000367,0.049631,-0.050368,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.120000,-0.514772,9.149643,3.808767,-0.000378,0.041673,-0.044633,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.130000,-0.672872,9.191380,3.826773,-0.001771,0.000555,-0.019993,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.140000,-0.357776,9.151157,3.834619,-0.002070,-0.026836,-0.003027,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.150000,0.059754,9.106961,3.827745,-0.001422,-0.013919,-0.007925,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.160000,0.152274,9.085733,3.834590,-0.000401,0.022697,-0.026068,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.170000,-0.125160,9.055259,3.852332,0.001029,0.041151,-0.034475,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.180000,-0.389469,9.060993,3.845505,0.001353,0.023768,-0.024820,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.190000,-0.344484,9.096923,3.820004,0.000953,-0.005320,-0.010560,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.200000,-0.071472,9.114331,3.789207,0.000701,-0.015433,-0.006339,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.210000,0.137901,9.090101,3.788411,0.001225,0.001950,-0.016582,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.220000,0.063879,9.055110,3.794978,0.002196,0.025396,-0.029590,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.230000,-0.173000,9.059188,3.819367,0.001908,0.028566,-0.030468,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.240000,-0.312960,9.078247,3.839090,0.001633,0.011952,-0.022289,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.250000,-0.267324,9.093332,3.828178,0.002388,-0.001762,-0.014664,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.260000,-0.151283,9.098675,3.798869,0.002682,0.000599,-0.014271,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.270000,-0.144998,9.099006,3.771808,0.002495,0.014372,-0.019769,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.280000,-0.281959,9.111061,3.766998,0.002523,0.021687,-0.021624,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.290000,-0.414551,9.133613,3.767875,0.001457,0.010964,-0.014064,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.300000,-0.349203,9.142893,3.787965,0.000646,-0.006241,-0.003590,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
0.310000,-0.127700,9.140820,3.804881,-0.000159,-0.012120,-0.000350,-0.011107,-0.000243,28.52593070,77.57066161,0.000000,,,CALIB
