t_ns,wall_ms,sentence
30841735369556,1788560787909,"$GPGSV,3,1,10,05,81,164,29,11,32,046,34,12,55,202,40,13,47,202,31,1*63  "
30841736013618,1788560787909,"$GPGSV,3,2,10,15,11,175,33,18,14,265,42,21,54,051,35,25,53,269,39,1*6E  "
30841736338983,1788560787909,"$GPGSV,3,3,10,29,33,319,38,49,00,000,38,1*68  "
30841736710806,1788560787909,"$GPGSV,2,1,06,11,32,046,29,13,47,202,29,18,14,265,37,20,19,142,38,8*65  "
30841736930806,1788560787909,"$GPGSV,2,2,06,21,54,051,34,25,53,269,37,8*62  "
30841737319660,1788560787909,"$GLGSV,2,1,06,22,20,295,33,12,23,316,35,11,44,253,44,05,23,047,31,1*70  "
30841737358774,1788560787909,"$GLGSV,2,2,06,21,42,009,36,07,14,165,40,1*73  "
30841738397576,1788560787909,"$GAGSV,2,1,06,13,27,260,39,15,62,325,39,21,10,322,28,27,58,295,38,7*77  "
30841738412472,1788560787909,"$GAGSV,2,2,06,30,57,181,32,34,33,040,33,7*7E  "
30841738418306,1788560787909,"$GAGSV,1,1,04,02,10,154,31,15,62,325,34,30,57,181,38,34,33,040,34,1*75  "
30841738424087,1788560787909,"$GQGSV,1,1,01,03,28,064,33,8*56  "
30841738988931,1788560787909,"$GBGSV,1,1,04,27,48,324,43,28,52,041,39,33,38,069,32,41,45,139,39,3*79  "
30841739215493,1788560787909,"$GBGSV,1,1,03,27,48,324,40,28,52,041,31,41,45,139,29,5*47  "
30842669436482,1788560788842,"$GNGSA,A,3,05,11,12,13,15,18,20,21,25,29,,,0.6,0.4,0.5,1*32  "
30842669616274,1788560788842,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
30842670350336,1788560788842,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
30842670816482,1788560788842,"$GNGSA,A,3,02,03,13,15,21,27,30,34,,,,,0.6,0.4,0.5,3*31  "
30842671534086,1788560788842,"$PSSGR,GSA,A,3,302,313,315,327,330,334,,,,,,,0.6,0.4,0.5,3,1*4C  "
30842672090232,1788560788842,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,,0.6,0.4,0.5,4*30  "
30842672586378,1788560788842,"$PSSGR,GSA,A,3,227,228,238,241,,,,,,,,,0.6,0.4,0.5,4,5*4B  "
30842673757211,1788560788842,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
30842673790753,1788560788842,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
30842674641378,1788560788842,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
30842674810493,1788560788842,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
30842675753253,1788560788842,"$GNRMC,222628.41,A,2831.627577,N,07734.633888,E,0.0,,040926,1.3,E,A,V*78  "
30842675806274,1788560788842,"$GNGNS,222628.41,2831.627577,N,07734.633888,E,AAAAAN,37,0.4,206.0,-54.0,,,V*09  "
30842675830024,1788560788842,"$GNGGA,222628.41,2831.627577,N,07734.633888,E,1,12,0.4,206.0,M,-54.0,M,,*51  "
30842676708514,1788560788850,"$PSMSG,magcal=PASS,bluesky=0*00 "
30842725597889,1788560788899,"$GNGSA,A,3,05,11,12,13,15,18,20,21,25,29,,,0.6,0.4,0.5,1*32  "
30842726503982,1788560788899,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
30842727120961,1788560788899,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
30842728896170,1788560788899,"$GNGSA,A,3,02,03,13,15,21,27,30,34,,,,,0.6,0.4,0.5,3*31  "
30842728921170,1788560788899,"$PSSGR,GSA,A,3,302,313,315,327,330,334,,,,,,,0.6,0.4,0.5,3,1*4C  "
30842729140284,1788560788899,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,,0.6,0.4,0.5,4*30  "
30842729844347,1788560788899,"$PSSGR,GSA,A,3,227,228,238,241,,,,,,,,,0.6,0.4,0.5,4,5*4B  "
30842730145389,1788560788899,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
30842730375649,1788560788899,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
30842730807784,1788560788899,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
30842730818461,1788560788899,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
30842730833305,1788560788899,"$GNRMC,222629.00,A,2831.627577,N,07734.633886,E,0.0,,040926,1.3,E,A,V*72  "
30842731646586,1788560788899,"$GNGNS,222629.00,2831.627577,N,07734.633886,E,AAAAAN,37,0.4,206.0,-54.0,,,V*03  "
30842731661639,1788560788899,"$GNGGA,222629.00,2831.627577,N,07734.633886,E,1,12,0.4,206.0,M,-54.0,M,,*5B  "
30842731668930,1788560788905,"$PSMSG,magcal=PASS,bluesky=0*00 "
30843729537836,1788560789902,"$GPGSV,3,1,11,05,82,162,41,11,32,046,32,12,55,201,36,13,47,202,35,1*69  "
30843730978253,1788560789902,"$GPGSV,3,2,11,15,11,175,26,18,14,266,45,19,04,114,26,21,53,051,33,1*64  "
30843731005284,1788560789902,"$GPGSV,3,3,11,25,53,269,39,29,33,319,43,50,00,000,38,1*5B  "
30843731667471,1788560789902,"$GPGSV,2,1,06,11,32,046,22,13,47,202,23,18,14,266,27,20,19,142,36,8*68  "
30843732002888,1788560789902,"$GPGSV,2,2,06,21,53,051,26,25,53,269,30,8*61  "
30843732901794,1788560789902,"$GLGSV,2,1,06,22,20,295,36,12,23,316,35,11,44,252,42,05,23,046,36,1*74  "
30843733375961,1788560789902,"$GLGSV,2,2,06,21,42,009,38,07,14,165,38,1*72  "
30843733823826,1788560789902,"$GAGSV,3,1,09,03,13,123,29,05,09,074,25,13,27,260,37,15,62,326,42,7*7C  "
30843734440284,1788560789902,"$GAGSV,3,2,09,18,03,114,21,21,10,322,26,27,58,294,40,30,57,181,37,7*7D  "
30843734992576,1788560789902,"$GAGSV,3,3,09,34,33,040,27,7*4C  "
30843735011378,1788560789902,"$GAGSV,2,1,06,02,09,154,27,13,27,260,28,15,62,326,39,27,58,294,34,1*7A  "
30843735022263,1788560789902,"$GAGSV,2,2,06,30,57,181,36,34,33,040,23,1*7D  "
30843735234815,1788560789902,"$GQGSV,1,1,02,02,12,129,29,03,28,065,35,1*6B  "
30843735435336,1788560789902,"$GQGSV,1,1,02,02,12,129,21,03,28,065,19,8*64  "
30843735710284,1788560789902,"$GBGSV,4,1,14,41,46,139,34,38,12,087,33,37,29,220,24,33,38,068,27,1*73  "
30843735959034,1788560789902,"$GBGSV,4,2,14,28,52,042,39,27,48,325,47,23,03,175,27,13,32,072,35,1*7E  "
30843736262784,1788560789902,"$GBGSV,4,3,14,09,73,141,33,08,36,094,36,06,65,065,31,03,41,126,36,1*7A  "
30843736541169,1788560789902,"$GBGSV,4,4,14,02,56,175,41,01,16,104,35,1*71  "
30843736820857,1788560789902,"$GBGSV,2,1,06,27,48,325,46,28,52,042,38,33,38,068,24,37,29,220,26,3*76  "
30843737098565,1788560789902,"$GBGSV,2,2,06,38,12,087,31,41,46,139,37,3*7F  "
30843737387836,1788560789902,"$GBGSV,1,1,04,27,48,325,30,28,52,042,21,38,12,087,23,41,46,139,22,5*7A  "
30843740994971,1788560789914,"$GNGSA,A,3,05,11,12,13,15,18,20,21,25,29,,,0.6,0.4,0.5,1*32  "
30843741187263,1788560789914,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
30843741925909,1788560789914,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
30843741945492,1788560789914,"$GNGSA,A,3,02,03,05,13,15,21,27,30,34,,,,0.6,0.4,0.5,3*34  "
30843742384711,1788560789914,"$PSSGR,GSA,A,3,302,313,315,327,330,334,,,,,,,0.6,0.4,0.5,3,1*4C  "
30843742663878,1788560789914,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,,0.6,0.4,0.5,4*30  "
30843742837680,1788560789914,"$PSSGR,GSA,A,3,227,228,238,241,,,,,,,,,0.6,0.4,0.5,4,5*4B  "
30843743001274,1788560789914,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
30843743120128,1788560789914,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
30843743281065,1788560789914,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
30843743448461,1788560789914,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
30843743639971,1788560789914,"$GNRMC,222630.00,A,2831.627575,N,07734.633883,E,0.0,,040926,1.3,E,A,V*7D  "
30843744773878,1788560789914,"$GNGNS,222630.00,2831.627575,N,07734.633883,E,AAAAAN,38,0.4,206.0,-54.0,,,V*03  "
30843745086742,1788560789914,"$GNGGA,222630.00,2831.627575,N,07734.633883,E,1,12,0.4,206.0,M,-54.0,M,,*54  "
30843745288565,1788560789919,"$PSMSG,magcal=PASS,bluesky=0*00 "
30844729766638,1788560790903,"$GPGSV,3,1,11,05,82,162,40,11,32,046,33,12,55,201,37,13,47,202,35,1*68  "
30844735387263,1788560790903,"$GPGSV,3,2,11,15,11,175,26,18,14,266,46,19,04,114,25,21,53,051,36,1*61  "
30844735468096,1788560790903,"$GPGSV,3,3,11,25,53,268,36,29,33,319,41,50,00,000,38,1*57  "
30844735494919,1788560790903,"$GPGSV,2,1,06,11,32,046,22,13,47,202,19,18,14,266,25,20,19,142,36,8*63  "
30844735518981,1788560790903,"$GPGSV,2,2,06,21,53,051,28,25,53,268,29,8*66  "
30844735554190,1788560790903,"$GLGSV,2,1,06,22,20,295,34,12,23,316,36,11,44,252,42,05,23,046,38,1*7B  "
30844735574398,1788560790903,"$GLGSV,2,2,06,21,42,009,37,07,14,165,37,1*72  "
30844735592836,1788560790903,"$GAGSV,3,1,09,03,13,123,27,05,09,074,24,13,27,260,35,15,62,326,42,7*71  "
30844735612888,1788560790903,"$GAGSV,3,2,09,18,03,114,22,21,10,322,26,27,58,294,41,30,57,181,37,7*7F  "
30844735632784,1788560790903,"$GAGSV,3,3,09,34,33,040,24,7*4F  "
30844736165700,1788560790903,"$GAGSV,2,1,07,02,09,154,28,03,13,123,18,13,27,260,27,15,62,326,40,1*7D  "
30844736187940,1788560790903,"$GAGSV,2,2,07,27,58,294,33,30,57,181,36,34,33,040,23,1*4B  "
30844736207211,1788560790903,"$GQGSV,1,1,01,03,28,065,35,1*58  "
30844736226638,1788560790903,"$GQGSV,1,1,02,02,12,129,20,03,28,065,19,8*65  "
30844736248044,1788560790903,"$GBGSV,4,1,14,41,46,139,34,38,12,087,33,37,29,220,24,33,38,068,27,1*73  "
30844736262627,1788560790903,"$GBGSV,4,2,14,28,52,042,40,27,48,325,45,23,03,175,28,13,32,072,37,1*7F  "
30844736282523,1788560790903,"$GBGSV,4,3,14,09,73,141,35,08,36,094,35,06,65,065,34,03,41,126,33,1*7F  "
30844736297731,1788560790903,"$GBGSV,4,4,14,02,56,175,41,01,16,104,36,1*72  "
30844736310648,1788560790903,"$GBGSV,2,1,06,27,48,325,45,28,52,042,39,33,38,068,27,37,29,220,26,3*77  "
30844736781221,1788560790903,"$GBGSV,2,2,06,38,12,087,32,41,46,139,37,3*7C  "
30844736828044,1788560790903,"$GBGSV,1,1,04,27,48,325,29,28,52,042,22,38,12,087,22,41,46,139,22,5*70  "
30844740329138,1788560790914,"$GNGSA,A,3,05,11,12,13,15,18,20,21,25,29,,,0.6,0.4,0.5,1*32  "
30844740714138,1788560790914,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
30844740966794,1788560790914,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
30844741190284,1788560790914,"$GNGSA,A,3,02,03,05,13,15,21,27,30,34,,,,0.6,0.4,0.5,3*34  "
30844741470596,1788560790914,"$PSSGR,GSA,A,3,302,303,313,315,327,330,334,,,,,,0.6,0.4,0.5,3,1*7C  "
30844741928409,1788560790914,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,,0.6,0.4,0.5,4*30  "
30844742063669,1788560790914,"$PSSGR,GSA,A,3,227,228,238,241,,,,,,,,,0.6,0.4,0.5,4,5*4B  "
30844742087367,1788560790914,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
