t_ns,ax,ay,az
30840496475139,0.0,0.0,0.0
30840501233004,0.20334715,0.01671505,-0.079141855
30840505990816,0.39756998,-0.033493042,-0.1375699
30840510748629,0.45212144,-0.005335808,0.024092197
30840515506494,0.6344039,-0.03874874,0.07299185
30840520264306,0.80309534,0.059577942,-0.25249147
30840525022119,0.8349664,-0.121011734,-0.2334001
30840529779983,-0.48439527,0.01080513,1.0237834
30840534537796,-1.0691541,0.013622284,-0.36568856
30840539295608,-2.290924,0.16545582,-0.51718545
30840544053473,-2.354883,-0.015107155,0.7329135
30840548811285,-1.6361389,-0.009906769,0.1673162
30840553569098,-0.55261797,0.087952614,-0.5670459
30840558326962,0.7175909,-0.06510544,0.11648774
30840563084723,1.3753378,-0.04992771,0.3384335
30840567842587,1.6961863,-0.10293579,-0.33365154
30840572600452,1.7718701,-0.04262352,-0.26049995
30840577358264,1.4728746,-0.08095074,0.24688578
30840582116077,0.940005,-0.051854134,0.064376354
30840586873941,0.18917137,0.03270626,-0.28446007
30840591631754,-0.57660145,-0.0029535294,0.061788797
30840596389566,-1.0872586,0.024493217,0.2808709
30840601147431,-1.287547,0.08062649,-0.07234287
30840605905244,-1.1678481,0.07277393,-0.13168049
30840610663056,-0.75797594,0.014667511,0.17197323
30840615420921,-0.16767427,1.4209747E-4,0.06403184
30840620178733,0.43811238,0.002459526,-0.21529102
30840624936546,0.8722451,-0.020654678,-0.07181144
30840629694410,1.0659437,-0.04772091,0.06938696
30840634452223,1.0113045,-0.02532959,-0.1039238
30840639210035,0.6553611,-0.0059108734,-0.167701
30840643967900,0.15867382,-0.0057001114,0.03704977
30840648725712,-0.360615,0.024599075,0.04315567
30840653483525,-0.77813387,0.05874157,-0.09975529
30840658241389,-0.97009885,0.05011177,-0.022599459
30840662999202,-0.89640725,0.020748138,0.07337546
30840667757014,-0.5937418,0.027124405,-0.038188934
30840672514879,-0.16931832,0.012440681,-0.09576154
30840677272691,0.25397223,0.009765625,0.0090715885
30840682030504,0.6050519,0.004814148,-0.005209446
30840686788316,0.7767025,0.0023612976,-0.09848714
30840691546181,0.70555824,0.0023508072,-0.06814289
30840696303994,0.45511422,-0.009382248,0.00835824
30840701061858,0.119708225,1.9550323E-4,-0.017421722
30840705819671,-0.2578144,0.0119133,-0.06376171
30840710577483,-0.52996385,0.028047562,0.03129244
30840715335348,-0.6597421,0.015716553,0.04469776
30840720093160,-0.60096645,0.034093857,0.001544714
30840724850973,-0.3779196,0.02635765,-0.008045435
30840729608837,-0.06582427,0.0070171356,0.031895638
30840734366650,0.27105522,-0.009567261,0.0053470135
30840739124462,0.506369,-0.014072418,-0.044146776
30840743882327,0.6141435,-0.013811111,-0.012783766
30840748640139,0.5239309,-0.015901566,0.015703678
30840753397952,0.3350987,0.0031814575,-0.003263235
30840758155764,0.067574084,-0.013314247,0.03213191
30840762913629,-0.19334319,-0.020115852,0.06452799
30840767671441,-0.36835122,-0.045656204,0.051732063
30840772429306,-0.4544054,-0.04020214,0.05087161
30840777187119,-0.40116772,-0.037197113,0.075843096
