t_ns,mx,my,mz,accuracy
30840496037327,36.54375,4.3125,5.925,3
30840506037327,35.41875,3.9,5.30625,3
30840516037327,35.287502,3.2625,6.1125,3
30840526037327,35.71875,4.70625,4.8,3
30840536037327,35.15625,4.4812503,2.1000001,3
30840546037327,36.506252,4.55625,3.9375002,3
30840556037327,36.581253,3.80625,2.71875,3
30840566037327,35.831253,3.8437502,6.4875,3
30840576037327,34.725002,2.30625,4.05,3
30840586037327,35.025,5.2312503,5.15625,3
30840596037327,36.54375,3.3000002,5.8125,3
30840606037327,34.425003,3.9,7.1250005,3
30840616037327,35.625,4.8,3.4125001,3
30840626037327,36.581253,4.3125,5.15625,3
30840636037327,34.537502,2.90625,3.6000001,3
30840646037327,36.206253,4.89375,5.1937504,3
30840656037327,34.912502,1.95,6.0375004,3
30840666037327,35.60625,4.05,5.1375003,3
30840676037327,36.318752,3.2625,2.9250002,3
30840686037327,36.693752,4.9500003,5.1375003,3
30840696037327,35.568752,4.1625004,2.0625,3
30840706037327,35.8125,3.9562502,3.1125002,3
30840716037327,35.756252,3.6937501,3.43125,3
30840726037327,36.46875,4.8,6.0750003,3
30840736037327,35.86875,2.4562502,3.45,3
30840746037327,33.956253,4.59375,5.775,3
30840756037327,35.15625,2.11875,4.0125003,3
30840766037327,35.5125,4.55625,5.5875,3
30840776037327,34.65,3.05625,5.26875,3
30840786037327,36.506252,4.8,5.30625,3
30840796037327,35.625,3.05625,4.2375,3
30840806037327,34.425003,3.6562502,6.05625,3
30840816037327,35.34375,3.2625,4.2562504,3
30840826037327,35.4,3.9,5.625,3
30840836037327,36.91875,3.73125,6.05625,3
30840846037327,34.48125,3.15,6.20625,3
30840856037327,35.381252,2.90625,6.2625003,3
30840866037327,35.025,5.49375,6.2250004,3
30840876037327,34.143753,2.8500001,5.49375,3
30840886037327,35.8875,4.0875,6.1687503,3
30840896037327,36.5625,4.3125,5.4750004,3
30840906037327,34.95,4.0875,6.43125,3
30840916037327,35.98125,4.1062503,3.24375,3
30840926037327,36.393753,3.9,4.275,3
30840936037327,35.943752,3.0937502,4.2000003,3
30840946037327,35.943752,4.4812503,6.15,3
30840956037327,35.568752,3.05625,6.0937505,3
30840966037327,35.8875,4.59375,4.1625004,3
30840976037327,34.518753,3.15,5.4375,3
30840986037327,37.85625,5.3625,4.9875,3
30840996037327,35.41875,3.6562502,4.2375,3
30841006037327,34.987503,4.1062503,5.0437503,3
30841016037327,37.875,4.3500004,4.0875,3
30841026037327,35.775,4.2000003,5.5687504,3
30841036037327,36.675003,4.70625,4.0687504,3
30841046037327,34.331253,4.0125003,5.7375,3
30841056037327,36.318752,3.9,6.1312504,3
30841066037327,35.362503,4.40625,4.8375,3
30841076037327,34.3125,3.0,6.0750003,3
30841086037327,36.825,4.59375,3.5812502,3
30841096037327,36.412502,3.9,3.6562502,3
30841106037327,35.71875,3.9375002,6.0375004,3
30841116037327,36.206253,3.0,5.08125,3
30841126037327,35.381252,2.90625,6.2625003,3
30841136037327,37.162502,4.6312504,3.0937502,3
30841146037327,37.537502,4.3125,4.59375,3
30841156037327,34.93125,1.2,6.525,3
30841166037327,36.375,2.90625,4.4625,3
30841176037327,33.6375,3.7875001,6.7500005,3
30841186037327,33.61875,4.2937503,5.2125,3
30841196037327,36.412502,2.4,5.3812504,3
30841206037327,34.6875,3.05625,4.2000003,3
30841216037327,34.818752,3.6937501,3.3937502,3
30841226037327,35.325,3.6375,6.7125,3
30841236037327,34.800003,3.9562502,5.53125,3
30841246037327,34.8375,3.2062502,5.1000004,3
30841256037327,34.55625,3.15,4.05,3
30841266037327,34.59375,3.7875001,6.1875005,3
30841276037327,35.71875,3.9375002,6.0375004,3
30841286037327,35.4,3.9,6.0750003,3
30841296037327,35.41875,3.9,5.30625,3
30841306037327,35.23125,3.7500002,5.49375,3
30841316037327,36.54375,4.8,3.91875,3
30841326037327,35.568752,3.80625,4.8375,3
30841336037327,36.375,3.4125001,6.6000004,3
30841346037327,36.375,3.6562502,3.2062502,3
30841356037327,34.162502,3.8625002,5.30625,3
30841366037327,35.925003,3.8437502,3.7125,3
30841376037327,35.756252,2.9437501,4.36875,3
30841386037327,34.612503,3.80625,5.71875,3
30841396037327,35.41875,4.1625004,6.3750005,3
30841406037327,35.943752,3.0937502,3.8812501,3
30841416037327,35.925003,3.8437502,4.03125,3
30841426037327,35.8875,3.0937502,5.5875,3
30841436037327,35.41875,3.9,5.0062504,3
30841446037327,34.65,2.79375,3.9,3
30841456037327,34.65,2.79375,3.9,3
30841466037327,35.831253,3.5812502,5.4187503,3
30841476037327,35.268753,2.0062501,5.2312503,3
30841486037327,34.631252,3.05625,6.0375004,3
30841496037327,35.456253,3.15,4.875,3
30841506037327,36.24375,4.6312504,2.7375002,3
30841516037327,32.79375,2.79375,3.6562502,3
30841526037327,35.831253,3.5812502,5.11875,3
30841536037327,34.162502,3.8625002,5.30625,3
30841546037327,34.66875,4.8,4.4625,3
30841556037327,37.706253,3.2062502,3.05625,3
30841566037327,36.43125,3.4125001,5.2125,3
30841576037327,35.4,2.6437502,4.125,3
30841586037327,35.41875,4.65,4.0687504,3
30841596037327,35.287502,3.0,4.5750003,3
30841606037327,35.7,4.4437504,4.03125,3
