t_ns,value
30975002020719,0.0
30975482018271,3.0
30975642021917,7.0
30975962022386,6.0
30976282019626,5.0
30976602021240,4.0
30976762021344,2.0
30976922021292,6.0
30977082019469,5.0
30977242017230,3.0
30977402019990,2.0
30977882018584,1.0
30978842020251,3.0
30979002021032,5.0
30979162018219,2.0
30979322042334,0.0
30982842020303,2.0
30983162022594,1.0
30983962019053,0.0
30984122094626,2.0
30984282020719,3.0
30984442020355,4.0
30984602021396,0.0
30988922020667,0.0
30990202017542,2.0
30990362034574,6.0
30990682023844,8.0
30991002021136,0.0
30991162022282,7.0
30991642020719,6.0
30991802020251,7.0
30991962021084,6.0
30992122017646,4.0
30992282020042,3.0
30992442020876,2.0
30992602019395,3.0
30992762018457,2.0
30993082019447,1.0
30993242022572,0.0
30993402020801,1.0
30994362020280,0.0
30994522017884,5.0
30994682019186,16.0
30994842022572,14.0
30995002020124,11.0
30995162020228,9.0
30995322096582,7.0
30995482018770,5.0
30995642019551,4.0
30995802017259,3.0
30995962021322,2.0
30996282020436,1.0
30996922020541,0.0
30997882020749,1.0
30998522023301,0.0
30999642167311,1.0
30999802019291,0.0
31000602019707,6.0
31000762017051,3.0
31000922020853,0.0
31002842019186,4.0
31003002021113,7.0
31003162017936,6.0
31003322018978,5.0
31003482018509,4.0
31003802020332,2.0
31003962021478,0.0
31004282021270,2.0
31004602118457,1.0
31005562019395,0.0
31005882017311,6.0
31006042021582,13.0
31006202021947,11.0
31006362212468,0.0
31007002021947,6.0
31007162023093,11.0
31007322018301,10.0
31007482018561,9.0
31007642020228,8.0
31007802020905,7.0
31007962020593,6.0
31008122017311,5.0
31008282019082,4.0
31008442019186,3.0
31008762018561,2.0
31009082022103,0.0
31009242018770,1.0
31009402017572,2.0
31009562081374,1.0
31010042101895,0.0
31014362187259,0.0
31016442020332,2.0
31016602018822,0.0
31019802019916,1.0
31019962021218,4.0
31020122022468,7.0
31020442017520,6.0
31020762020384,5.0
31020922021478,4.0
31021082017155,2.0
31021242100593,3.0
31021402020176,2.0
31022042022416,0.0
31022202022832,1.0
31022362019759,0.0
31024922033770,1.0
31025082021999,0.0
31026202022832,1.0
31026362020280,0.0
31028602020436,1.0
31028922017780,0.0
31031482019707,2.0
31032122018249,1.0
31033402018249,0.0
31034842020020,13.0
31035002020332,12.0
31035162020280,11.0
31035322017520,7.0
31035482019655,0.0
31035642021843,2.0
31035802021738,0.0
31036122022780,1.0
31036442020749,0.0
31037882188561,5.0
31038042019134,10.0
31038522020645,4.0
31038682019811,0.0
31039002017259,3.0
31039322019863,1.0
31039482019655,0.0
31039642020384,3.0
31039802021009,5.0
31039962020593,4.0
31040122018718,1.0
31040282017363,0.0
31040762019186,1.0
31040922056009,0.0
31042682017988,1.0
31042842179499,2.0
31043322019134,1.0
31043642020020,2.0
31043962019030,1.0
31044122022103,2.0
31044442018718,1.0
31045402022051,0.0
31045562020697,1.0
31046042019968,0.0
31046202019030,7.0
31046362018561,8.0
31046522020957,6.0
31046682019811,0.0
31047322020332,4.0
31047482019447,8.0
31047642017520,6.0
31047802021999,4.0
31048282019343,2.0
31048442054707,3.0
31048602021061,4.0
31048922017051,3.0
31049402020541,2.0
31049882021166,1.0
31050842019082,0.0
31051802021686,4.0
31052122112624,3.0
31052442020488,2.0
31052602017808,1.0
31052762020673,0.0
31053082018069,1.0
31053402022496,0.0
31057562018069,1.0
31057722021402,0.0
31060442020881,1.0
31060762200413,11.0
31060922018954,2.0
31061082019527,5.0
31061242019475,2.0
31061402019110,7.0
31061562019840,10.0
31061882017444,8.0
31062042067079,9.0
31062202020465,4.0
31062362020360,6.0
31062522037131,5.0
31062682048069,4.0
31062842019319,3.0
31063002019110,2.0
31063322024735,1.0
31063802019944,0.0
31064122020360,4.0
31064282018017,2.0
31064442022548,0.0
31065242020673,3.0
31065402018694,6.0
31065722019215,5.0
31066042018902,4.0
31066362019579,3.0
31067002019788,2.0
31068122020517,1.0
31068922020204,3.0
31069082018902,8.0
31069242019579,13.0
31069402072913,10.0
31069722021246,9.0
31069882016871,8.0
31070042045777,7.0
31070202020152,6.0
31070362021142,7.0
31070522122288,5.0
31070682102288,4.0
31070842021090,1.0
31071002019683,3.0
31071162018850,2.0
31071322021871,1.0
31072282019058,0.0
31072922017808,1.0
31073082079058,0.0
31073402019631,1.0
31073722120829,0.0
31074202017860,1.0
31074362225985,0.0
31075642020413,16.0
31075802018329,17.0
31075962021142,16.0
31076442021610,15.0
31076602019006,6.0
31076762036923,10.0
31076922020465,9.0
31077082018902,7.0
31077242016975,6.0
31077402022131,5.0
31077562018329,4.0
31077882021194,2.0
31078202021871,1.0
31078842022913,0.0
31081242019006,2.0
31081562017704,0.0
31081722088173,1.0
31081882020308,2.0
31082042020308,8.0
31082202017027,11.0
31082362175829,10.0
31082682020360,4.0
31082842018017,1.0
31083002022340,2.0
31083162023173,6.0
31083322021454,5.0
31083482020413,2.0
31083802019631,4.0
31083962019996,3.0
31084122061663,1.0
31084282022965,2.0
31084442018694,1.0
31084602019996,0.0
31085562021090,1.0
31085722021246,0.0
31087802024267,1.0
31087962081350,0.0
31088442019527,21.0
31088602020360,11.0
31088762019892,0.0
31089562018485,13.0
31089882020777,11.0
31090042020100,10.0
31090202016923,8.0
31090362022027,6.0
31090522018798,0.0
31090682019996,2.0
31090842020517,4.0
31091002055413,3.0
31091322026090,2.0
31091482017652,1.0
31091962021506,0.0
31094682020725,8.0
31094842021454,16.0
31095002018069,15.0
31095162017183,14.0
31095322044163,9.0
31095482019840,1.0
31095642021663,0.0
31095802017392,3.0
31095962020152,0.0
31099482017756,1.0
31099642020621,0.0
31100122017183,3.0
31100282019267,2.0
31100762042652,1.0
31101402018902,0.0
31105722017808,0.0
31110042018798,0.0
31114362019870,0.0
31118682018620,0.0
31123002020286,0.0
31127322020495,0.0
31131642019088,0.0
31135962021901,0.0
