t_ns,gx,gy,gz,accuracy
30840483403525,0.0013744457,0.021838415,-0.007941242,3
30840485782483,-0.002290743,0.0059559317,-0.0018325944,3
30840488161389,-0.0059559317,-0.013591741,0.0067195124,3
30840490540296,-0.004734202,-0.028252495,0.016493348,3
30840492919202,-0.002290743,-0.041691523,0.023823727,3
30840495298056,1.527162E-4,-0.053908817,0.031154104,3
30840497677014,1.527162E-4,-0.064904384,0.033597562,3
30840500055921,-0.0010690134,-0.064904384,0.032375835,3
30840502434879,-0.004734202,-0.053908817,0.031154104,3
30840504813785,-0.004734202,-0.044134982,0.026267186,3
30840507192691,-0.007177661,-0.034361143,0.020158539,3
30840509571598,-0.0059559317,-0.016035201,0.01282816,3
30840511950504,-0.002290743,-0.0013744457,0.0042760535,3
30840514329410,0.0013744457,0.016951498,-0.005497783,3
30840516708369,0.003817905,0.04382955,-0.020158539,3
30840519087275,1.527162E-4,0.095142186,-0.033597562,3
30840521466181,-0.016951498,0.13668099,-0.049480047,3
30840523845087,-0.019394957,0.14645483,-0.07147118,3
30840526223994,-0.00962112,0.13301581,-0.08735366,3
30840528602900,0.029474225,0.16111559,-0.08735366,3
30840530981858,0.035582874,0.20631959,-0.06169734,3
30840533360764,0.027030766,0.12690715,-0.06169734,3
30840535739671,-0.0010690134,0.06093376,-0.054366965,3
30840538118577,-0.020616686,0.053603385,-0.009162972,3
30840540497483,-0.015729768,-0.01847866,0.021380268,3
30840542876389,0.0025961753,-0.110108376,0.04703659,3
30840545255348,0.012370012,-0.13942988,0.08735366,3
30840547634254,0.016035201,-0.18585561,0.115453444,3
30840550013160,0.006261364,-0.24694209,0.12156209,3
30840552392066,-0.012064579,-0.25427246,0.13622284,3
30840554770973,-0.024281874,-0.24572036,0.1423315,3
30840557149879,-0.020616686,-0.25671592,0.1301142,3
30840559528837,-0.008399391,-0.23350306,0.1178969,3
30840561907744,0.0025961753,-0.19685118,0.10445788,3
30840564286598,0.006261364,-0.16630794,0.082466744,3
30840566665556,0.0013744457,-0.12110394,0.06291907,3
30840569044462,-0.00962112,-0.06734784,0.04092794,3
30840571423369,-0.015729768,-0.024587307,0.01527162,3
30840573802327,-0.00962112,0.018173227,-0.007941242,3
30840576181233,1.527162E-4,0.063377224,-0.026267186,3
30840578560139,0.0074830935,0.09636392,-0.045814857,3
30840580939046,0.011148282,0.11957678,-0.059253883,3
30840583317952,0.0074830935,0.14034618,-0.06780599,3
30840585696858,-0.002290743,0.14645483,-0.07269291,3
30840588075816,-0.007177661,0.14034618,-0.07024945,3
30840590454671,-0.0059559317,0.12935062,-0.06291907,3
30840592833629,0.0013744457,0.108581215,-0.05070178,3
30840595212535,0.006261364,0.08048143,-0.033597562,3
30840597591441,0.0074830935,0.048716467,-0.017715078,3
30840599970400,0.003817905,0.015729768,-6.108648E-4,3
30840602349306,-0.002290743,-0.020922119,0.016493348,3
30840604728212,-0.008399391,-0.05146536,0.032375835,3
30840607107119,-0.008399391,-0.07834341,0.045814857,3
30840609486025,-0.004734202,-0.10033454,0.058032155,3
30840611864931,0.0013744457,-0.11255184,0.064140804,3
30840614243837,0.003817905,-0.11866048,0.06780599,3
30840616622796,0.0013744457,-0.117438756,0.06658426,3
30840619001702,-0.004734202,-0.108886644,0.060475614,3
30840621380608,-0.008399391,-0.09300416,0.053145237,3
30840623759514,-0.008399391,-0.07101303,0.04214967,3
30840626138421,-0.0035124724,-0.04535671,0.027488915,3
30840628517327,0.0013744457,-0.016035201,0.01282816,3
30840630896285,0.003817905,0.0108428495,6.108648E-4,3
30840633275191,0.003817905,0.03649917,-0.0140498895,3
30840635654098,0.0013744457,0.059712034,-0.027488915,3
30840638033004,-0.0010690134,0.07803798,-0.03848448,3
30840640411910,-0.002290743,0.09025527,-0.043371398,3
30840642790816,1.527162E-4,0.09636392,-0.04703659,3
30840645169775,0.0025961753,0.09636392,-0.045814857,3
30840647548681,0.0050396346,0.08659008,-0.04092794,3
30840649927587,0.003817905,0.07192933,-0.033597562,3
30840652306494,0.0025961753,0.053603385,-0.023823727,3
30840654685400,-0.0035124724,0.032833982,-0.01282816,3
30840657064306,-0.002290743,0.007177661,6.108648E-4,3
30840659443264,-0.0010690134,-0.014813471,0.01282816,3
30840661822171,1.527162E-4,-0.0368046,0.026267186,3
30840664201077,0.0013744457,-0.057574004,0.034819294,3
30840666579983,-0.0010690134,-0.07223476,0.043371398,3
30840668958889,-0.0010690134,-0.08078687,0.048258316,3
30840671337796,-0.004734202,-0.08689552,0.049480047,3
30840673716754,-0.004734202,-0.084452055,0.049480047,3
30840676095660,-0.002290743,-0.077121675,0.045814857,3
30840678474566,-0.002290743,-0.064904384,0.03970621,3
30840680853473,1.527162E-4,-0.050243627,0.031154104,3
30840683232379,1.527162E-4,-0.031917684,0.022601997,3
30840685611337,1.527162E-4,-0.013591741,0.011606431,3
30840687990191,-0.0010690134,0.0059559317,0.0018325944,3
30840690369150,-0.002290743,0.024281874,-0.007941242,3
30840692748056,-0.0010690134,0.03894263,-0.016493348,3
30840695126962,0.0013744457,0.052381653,-0.021380268,3
30840697505869,0.0013744457,0.059712034,-0.027488915,3
30840699884827,0.0013744457,0.063377224,-0.028710645,3
30840702263733,0.0013744457,0.062155493,-0.028710645,3
30840704642639,1.527162E-4,0.056046844,-0.025045456,3
30840707021546,1.527162E-4,0.045051277,-0.018936807,3
30840709400452,1.527162E-4,0.032833982,-0.01282816,3
30840711779358,1.527162E-4,0.016951498,-0.0042760535,3
30840714158316,0.0013744457,-1.527162E-4,0.005497783,3
30840716537223,1.527162E-4,-0.01725693,0.01282816,3
30840718916129,0.0013744457,-0.033139415,0.023823727,3
30840721295035,-0.0010690134,-0.04535671,0.029932374,3
30840723673941,-0.002290743,-0.055130545,0.033597562,3
30840726052848,-0.002290743,-0.06368265,0.03604102,3
30840728431754,1.527162E-4,-0.06368265,0.03604102,3
30840730810712,1.527162E-4,-0.061239194,0.037262753,3
30840733189619,-0.0010690134,-0.053908817,0.034819294,3
30840735568525,-0.0010690134,-0.04535671,0.028710645,3
30840737947431,-0.0010690134,-0.031917684,0.021380268,3
30840740326337,-0.002290743,-0.01847866,0.0140498895,3
30840742705244,1.527162E-4,-0.0025961753,0.0067195124,3
30840745084202,1.527162E-4,0.0108428495,-6.108648E-4,3
30840747463108,0.0013744457,0.024281874,-0.007941242,3
30840749842014,1.527162E-4,0.03405571,-0.01527162,3
30840752220921,0.0013744457,0.042607818,-0.017715078,3
30840754599827,0.0013744457,0.046273008,-0.020158539,3
30840756978733,0.0013744457,0.046273008,-0.021380268,3
30840759357639,1.527162E-4,0.042607818,-0.020158539,3
30840761736598,-0.0010690134,0.03894263,-0.016493348,3
30840764115504,0.0013744457,0.030390523,-0.011606431,3
30840766494410,0.0013744457,0.020616686,-0.005497783,3
30840768873316,0.0013744457,0.007177661,-6.108648E-4,3
30840771252223,0.0013744457,-0.0050396346,0.0067195124,3
