t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
30845544432575,1788560791718,35,false,29.8,0,0,6235619328
30850561796792,1788560796736,35,false,29.8,0,0,6231883776
30855607309446,1788560801781,35,false,29.8,0,0,6228037632
30860649808819,1788560806824,35,false,29.8,0,0,6224404480
30865696260901,1788560811870,35,false,29.8,0,0,6220779520
30870740741472,1788560816915,35,false,29.8,0,0,6217404416
30875750816782,1788560821925,35,false,29.8,0,0,6215036928
30880759439541,1788560826933,34,false,30.1,0,0,6239793152
30885773275112,1788560831947,34,false,30.1,0,0,6238691328
30890790078547,1788560836964,34,false,30.1,0,0,6234988544
30895824516410,1788560841998,34,false,30.1,0,0,6234046464
30900839568700,1788560847013,34,false,30.1,0,0,6233100288
30905853303229,1788560852027,34,false,30.1,0,0,6232129536
30910871782706,1788560857046,34,false,30.1,0,0,6228246528
30915890862600,1788560862065,34,false,30.1,0,0,6227283968
30920905952650,1788560867080,34,false,30.1,0,0,6223593472
30925986157440,1788560872160,34,false,30.1,0,0,6222639104
30931031968324,1788560877206,34,false,30.1,0,0,6221692928
30936111673113,1788560882285,34,false,30.1,0,0,6220734464
30941157822330,1788560887332,34,false,30.1,0,0,6216794112
30946201854932,1788560892376,34,false,30.1,0,0,6216003584
30951220718108,1788560897395,34,false,30.1,0,0,6215041024
30956237602272,1788560902411,34,false,30.1,0,0,6214074368
30961254912114,1788560907429,34,false,30.1,0,0,6210187264
30966272282789,1788560912446,34,false,30.1,0,0,6209007616
30971320369975,1788560917494,34,false,30.1,0,0,6208016384
30976366312056,1788560922540,34,false,30.1,0,0,6207021056
30981447362159,1788560927621,34,false,30.1,0,0,6203322368
30986528054709,1788560932702,34,false,30.1,0,0,6202286080
30991573331061,1788560937747,34,false,30.1,0,0,6198669312
30996653647830,1788560942827,34,false,30.1,0,0,6197534720
31001700488765,1788560947874,34,false,30.1,0,0,6196559872
31006778014128,1788560952952,34,false,30.1,0,0,6195552256
31011823841730,1788560957998,34,false,30.1,0,0,6191742976
31016904761312,1788560963079,34,false,30.1,0,0,6190747648
31021949257872,1788560968123,34,false,30.1,0,0,6189772800
31027033049537,1788560973207,34,false,30.1,0,0,6188838912
31032076487712,1788560978250,34,false,30.1,0,0,6184927232
31037158591981,1788560983332,34,false,30.1,0,0,6213541888
31042200705833,1788560988375,34,false,30.1,0,0,6209142784
31047284099060,1788560993458,34,false,30.1,0,0,6202757120
31052325306767,1788560998499,34,false,30.1,0,0,6201761792
31057368792130,1788561003543,34,false,30.1,0,0,6197170176
31062448399784,1788561008622,34,false,30.1,0,0,6196199424
31067530869365,1788561013705,34,false,30.1,0,0,6195195904
31072572223009,1788561018746,34,false,30.1,0,0,6192480256
31077584801913,1788561023759,34,false,30.1,0,0,6188167168
31082602134932,1788561028776,34,false,30.1,0,0,6187184128
31087622409045,1788561033796,34,false,30.1,0,0,6186094592
31092639544095,1788561038813,34,false,30.1,0,0,6182125568
31097656369875,1788561043830,34,false,30.1,0,0,6181195776
31102700775498,1788561048875,34,false,30.1,0,0,6180130816
31107781358464,1788561053955,34,false,30.1,0,0,6177095680
31112825452577,1788561058999,34,false,30.1,0,0,6175367168
31117907594034,1788561064081,34,false,30.1,0,0,6171107328
31122925170594,1788561069099,34,false,30.1,0,0,6167805952
31127944638092,1788561074118,34,false,30.1,0,0,6166351872
31132961645642,1788561079135,34,false,30.1,0,0,6194302976
