t_ns,mx,my,mz,bx,by,bz
30840496037327,39.975002,18.581251,13.425,3.4199998,14.28,7.5
30840506037327,38.831253,18.1875,12.806251,3.4199998,14.28,7.5
30840516037327,38.7,17.550001,13.6125,3.4199998,14.28,7.5
30840526037327,39.15,18.975,12.3,3.4199998,14.28,7.5
30840536037327,38.568752,18.768751,9.6,3.4199998,14.28,7.5
30840546037327,39.91875,18.825,11.4375,3.4199998,14.28,7.5
30840556037327,39.99375,18.075,10.21875,3.4199998,14.28,7.5
30840566037327,39.2625,18.112501,13.9875,3.4199998,14.28,7.5
30840576037327,38.1375,16.575,11.55,3.4199998,14.28,7.5
30840586037327,38.4375,19.518751,12.656251,3.4199998,14.28,7.5
30840596037327,39.975002,17.587502,13.312501,3.4199998,14.28,7.5
30840606037327,37.8375,18.1875,14.625001,3.4199998,14.28,7.5
30840616037327,39.05625,19.087502,10.9125,3.4199998,14.28,7.5
30840626037327,39.99375,18.6,12.656251,3.4199998,14.28,7.5
30840636037327,37.95,17.175001,11.1,3.4199998,14.28,7.5
30840646037327,39.61875,19.1625,12.69375,3.4199998,14.28,7.5
30840656037327,38.325,16.237501,13.5375,3.4199998,14.28,7.5
30840666037327,39.018753,18.337502,12.637501,3.4199998,14.28,7.5
30840676037327,39.75,17.550001,10.425,3.4199998,14.28,7.5
30840686037327,40.10625,19.237501,12.637501,3.4199998,14.28,7.5
30840696037327,38.98125,18.45,9.5625,3.4199998,14.28,7.5
30840706037327,39.225002,18.225,10.6125,3.4199998,14.28,7.5
30840716037327,39.16875,17.98125,10.931251,3.4199998,14.28,7.5
30840726037327,39.9,19.087502,13.575001,3.4199998,14.28,7.5
30840736037327,39.28125,16.725,10.950001,3.4199998,14.28,7.5
30840746037327,37.3875,18.862501,13.275001,3.4199998,14.28,7.5
30840756037327,38.5875,16.3875,11.512501,3.4199998,14.28,7.5
30840766037327,38.925003,18.825,13.087501,3.4199998,14.28,7.5
30840776037327,38.081253,17.325,12.76875,3.4199998,14.28,7.5
30840786037327,39.91875,19.087502,12.806251,3.4199998,14.28,7.5
30840796037327,39.037502,17.325,11.7375,3.4199998,14.28,7.5
30840806037327,37.8375,17.925001,13.556251,3.4199998,14.28,7.5
30840816037327,38.775,17.550001,11.75625,3.4199998,14.28,7.5
30840826037327,38.831253,18.1875,13.125001,3.4199998,14.28,7.5
30840836037327,40.331253,18.018751,13.556251,3.4199998,14.28,7.5
30840846037327,37.912502,17.4375,13.70625,3.4199998,14.28,7.5
30840856037327,38.79375,17.175001,13.762501,3.4199998,14.28,7.5
30840866037327,38.4375,19.7625,13.725,3.4199998,14.28,7.5
30840876037327,37.575,17.1375,12.993751,3.4199998,14.28,7.5
30840886037327,39.300003,18.375,13.668751,3.4199998,14.28,7.5
30840896037327,39.99375,18.6,12.975,3.4199998,14.28,7.5
30840906037327,38.362503,18.375,13.931251,3.4199998,14.28,7.5
30840916037327,39.412502,18.375,10.743751,3.4199998,14.28,7.5
30840926037327,39.80625,18.1875,11.775001,3.4199998,14.28,7.5
30840936037327,39.35625,17.38125,11.700001,3.4199998,14.28,7.5
30840946037327,39.375,18.768751,13.650001,3.4199998,14.28,7.5
30840956037327,38.98125,17.325,13.593751,3.4199998,14.28,7.5
30840966037327,39.300003,18.88125,11.6625,3.4199998,14.28,7.5
30840976037327,37.93125,17.4375,12.937501,3.4199998,14.28,7.5
30840986037327,41.268753,19.650002,12.4875,3.4199998,14.28,7.5
30840996037327,38.831253,17.925001,11.7375,3.4199998,14.28,7.5
30841006037327,38.41875,18.375,12.543751,3.4199998,14.28,7.5
30841016037327,41.287502,18.6375,11.587501,3.4199998,14.28,7.5
30841026037327,39.1875,18.487501,13.06875,3.4199998,14.28,7.5
30841036037327,40.10625,18.975,11.56875,3.4199998,14.28,7.5
30841046037327,37.74375,18.300001,13.2375,3.4199998,14.28,7.5
30841056037327,39.75,18.1875,13.63125,3.4199998,14.28,7.5
30841066037327,38.775,18.675001,12.337501,3.4199998,14.28,7.5
30841076037327,37.725002,17.2875,13.575001,3.4199998,14.28,7.5
30841086037327,40.256252,18.88125,11.08125,3.4199998,14.28,7.5
30841096037327,39.825,18.1875,11.15625,3.4199998,14.28,7.5
30841106037327,39.131252,18.225,13.5375,3.4199998,14.28,7.5
30841116037327,39.6375,17.2875,12.58125,3.4199998,14.28,7.5
30841126037327,38.79375,17.175001,13.762501,3.4199998,14.28,7.5
30841136037327,40.59375,18.91875,10.59375,3.4199998,14.28,7.5
30841146037327,40.95,18.6,12.093751,3.4199998,14.28,7.5
30841156037327,38.34375,15.4875,14.025001,3.4199998,14.28,7.5
30841166037327,39.787502,17.175001,11.962501,3.4199998,14.28,7.5
30841176037327,37.068752,18.075,14.250001,3.4199998,14.28,7.5
30841186037327,37.03125,18.5625,12.712501,3.4199998,14.28,7.5
30841196037327,39.825,16.6875,12.88125,3.4199998,14.28,7.5
30841206037327,38.11875,17.325,11.700001,3.4199998,14.28,7.5
30841216037327,38.25,17.98125,10.89375,3.4199998,14.28,7.5
30841226037327,38.756252,17.925001,14.212501,3.4199998,14.28,7.5
30841236037327,38.2125,18.225,13.031251,3.4199998,14.28,7.5
30841246037327,38.268753,17.475,12.6,3.4199998,14.28,7.5
30841256037327,37.96875,17.4375,11.55,3.4199998,14.28,7.5
30841266037327,38.006252,18.075,13.687501,3.4199998,14.28,7.5
30841276037327,39.131252,18.225,13.5375,3.4199998,14.28,7.5
30841286037327,38.8125,18.1875,13.575001,3.4199998,14.28,7.5
30841296037327,38.831253,18.1875,12.806251,3.4199998,14.28,7.5
30841306037327,38.643753,18.0375,12.993751,3.4199998,14.28,7.5
30841316037327,39.975002,19.087502,11.418751,3.4199998,14.28,7.5
30841326037327,39.0,18.075,12.337501,3.4199998,14.28,7.5
30841336037327,39.80625,17.681252,14.1,3.4199998,14.28,7.5
30841346037327,39.80625,17.925001,10.70625,3.4199998,14.28,7.5
30841356037327,37.59375,18.150002,12.806251,3.4199998,14.28,7.5
30841366037327,39.3375,18.13125,11.212501,3.4199998,14.28,7.5
30841376037327,39.16875,17.23125,11.868751,3.4199998,14.28,7.5
30841386037327,38.025,18.075,13.218751,3.4199998,14.28,7.5
30841396037327,38.850002,18.431252,13.875001,3.4199998,14.28,7.5
30841406037327,39.375,17.38125,11.38125,3.4199998,14.28,7.5
30841416037327,39.3375,18.13125,11.53125,3.4199998,14.28,7.5
30841426037327,39.318752,17.362501,13.087501,3.4199998,14.28,7.5
30841436037327,38.850002,18.1875,12.50625,3.4199998,14.28,7.5
30841446037327,38.081253,17.081251,11.400001,3.4199998,14.28,7.5
30841456037327,38.081253,17.081251,11.400001,3.4199998,14.28,7.5
30841466037327,39.24375,17.868752,12.918751,3.4199998,14.28,7.5
30841476037327,38.68125,16.275002,12.731251,3.4199998,14.28,7.5
30841486037327,38.04375,17.325,13.5375,3.4199998,14.28,7.5
30841496037327,38.8875,17.4375,12.375001,3.4199998,14.28,7.5
30841506037327,39.675003,18.91875,10.2375,3.4199998,14.28,7.5
30841516037327,36.225002,17.081251,11.15625,3.4199998,14.28,7.5
30841526037327,39.2625,17.868752,12.618751,3.4199998,14.28,7.5
30841536037327,37.59375,18.150002,12.806251,3.4199998,14.28,7.5
30841546037327,38.081253,19.087502,11.962501,3.4199998,14.28,7.5
30841556037327,41.1375,17.475,10.556251,3.4199998,14.28,7.5
30841566037327,39.84375,17.7,12.712501,3.4199998,14.28,7.5
30841576037327,38.831253,16.931252,11.625,3.4199998,14.28,7.5
30841586037327,38.850002,18.9375,11.56875,3.4199998,14.28,7.5
30841596037327,38.71875,17.2875,12.075001,3.4199998,14.28,7.5
30841606037327,39.131252,18.73125,11.53125,3.4199998,14.28,7.5
30841616037327,40.5,17.53125,11.25,3.4199998,14.28,7.5
30841626037327,38.381252,17.868752,11.025001,3.4199998,14.28,7.5
30841636037327,38.5875,17.400002,11.94375,3.4199998,14.28,7.5
30841646037327,39.206253,18.487501,12.450001,3.4199998,14.28,7.5
30841656037327,39.956253,17.325,12.243751,3.4199998,14.28,7.5
30841666037327,39.487503,18.2625,12.431251,3.4199998,14.28,7.5
30841676037327,40.256252,18.13125,11.868751,3.4199998,14.28,7.5
30841686037327,38.25,18.225,11.962501,3.4199998,14.28,7.5
30841696037327,38.925003,15.675,11.64375,3.4199998,14.28,7.5
30841706037327,38.71875,17.2875,12.075001,3.4199998,14.28,7.5
30841716037327,39.862503,17.4375,10.875,3.4199998,14.28,7.5
30841726037327,40.162502,17.475,11.606251,3.4199998,14.28,7.5
30841736037327,36.9,16.66875,11.85,3.4199998,14.28,7.5
30841746037327,39.318752,19.125,12.4125,3.4199998,14.28,7.5
30841756037327,41.1375,18.487501,10.6875,3.4199998,14.28,7.5
30841766037327,38.8875,17.175001,10.837501,3.4199998,14.28,7.5
30841776037327,39.131252,16.59375,10.21875,3.4199998,14.28,7.5
30841786037327,39.9375,19.087502,12.187501,3.4199998,14.28,7.5
30841796037327,38.04375,17.081251,12.468751,3.4199998,14.28,7.5
30841806037327,39.24375,19.612501,12.562501,3.4199998,14.28,7.5
30841816037327,38.081253,17.325,12.76875,3.4199998,14.28,7.5
30841826037327,36.768753,17.025002,13.087501,3.4199998,14.28,7.5
30841836037327,38.550003,17.1375,11.64375,3.4199998,14.28,7.5
30841846037327,39.45,19.0125,12.562501,3.4199998,14.28,7.5
30841856037327,38.68125,16.03125,11.6625,3.4199998,14.28,7.5
30841866037327,37.256252,18.73125,11.75625,3.4199998,14.28,7.5
30841876037327,38.9625,16.6875,10.6875,3.4199998,14.28,7.5
30841886037327,38.325,17.475,10.44375,3.4199998,14.28,7.5
30841896037327,39.412502,18.768751,12.58125,3.4199998,14.28,7.5
30841906037327,38.86875,18.1875,12.0375,3.4199998,14.28,7.5
30841916037327,38.268753,17.23125,11.0625,3.4199998,14.28,7.5
30841926037327,38.381252,18.13125,12.093751,3.4199998,14.28,7.5
30841936037327,39.2625,17.475,10.78125,3.4199998,14.28,7.5
30841946037327,40.0125,18.09375,9.75,3.4199998,14.28,7.5
30841956037327,41.175003,18.75,10.668751,3.4199998,14.28,7.5
30841966037327,39.131252,18.73125,11.53125,3.4199998,14.28,7.5
30841976037327,38.568752,17.400002,12.4125,3.4199998,14.28,7.5
30841986037327,40.40625,16.875,10.81875,3.4199998,14.28,7.5
30841996037327,39.525,16.650002,12.618751,3.4199998,14.28,7.5
30842006037327,39.506252,18.28125,11.6625,3.4199998,14.28,7.5
30842016037327,37.162502,15.187501,11.1,3.4199998,14.28,7.5
30842026037327,40.36875,18.018751,12.7875,3.4199998,14.28,7.5
30842036037327,39.2625,17.23125,9.4125,3.4199998,14.28,7.5
30842046037327,40.21875,18.862501,12.168751,3.4199998,14.28,7.5
30842056037327,38.568752,16.3875,11.8125,3.4199998,14.28,7.5
30842066037327,40.706253,19.06875,12.562501,3.4199998,14.28,7.5
30842076037327,39.80625,17.681252,14.1,3.4199998,14.28,7.5
30842086037327,39.05625,19.087502,10.9125,3.4199998,14.28,7.5
30842096037327,38.8875,18.45,12.4875,3.4199998,14.28,7.5
30842106037327,39.300003,18.375,13.9875,3.4199998,14.28,7.5
30842116037327,38.79375,17.550001,10.6875,3.4199998,14.28,7.5
30842126037327,38.25,17.23125,11.83125,3.4199998,14.28,7.5
30842136037327,38.100002,17.081251,10.63125,3.4199998,14.28,7.5
30842146037327,39.075,17.325,10.650001,3.4199998,14.28,7.5
30842156037327,39.018753,17.831251,10.181251,3.4199998,14.28,7.5
30842166037327,39.487503,18.768751,10.40625,3.4199998,14.28,7.5
30842176037327,39.375,18.13125,10.14375,3.4199998,14.28,7.5
30842186037327,38.850002,18.675001,10.181251,3.4199998,14.28,7.5
30842196037327,38.60625,17.400002,11.325001,3.4199998,14.28,7.5
30842206037327,38.643753,16.650002,11.043751,3.4199998,14.28,7.5
30842216037327,37.78125,17.2875,12.0375,3.4199998,14.28,7.5
30842226037327,38.90625,17.94375,9.58125,3.4199998,14.28,7.5
30842236037327,39.375,17.118752,10.33125,3.4199998,14.28,7.5
30842246037327,38.04375,16.81875,10.950001,3.4199998,14.28,7.5
30842256037327,38.325,18.618752,11.625,3.4199998,14.28,7.5
30842266037327,38.79375,18.300001,9.75,3.4199998,14.28,7.5
30842276037327,39.862503,18.1875,10.087501,3.4199998,14.28,7.5
30842286037327,39.91875,18.1875,8.231251,3.4199998,14.28,7.5
30842296037327,39.09375,17.587502,11.418751,3.4199998,14.28,7.5
30842306037327,38.5875,17.1375,10.25625,3.4199998,14.28,7.5
30842316037327,38.8125,16.5375,9.7875,3.4199998,14.28,7.5
30842326037327,39.43125,17.38125,9.543751,3.4199998,14.28,7.5
30842336037327,39.6375,18.54375,9.168751,3.4199998,14.28,7.5
30842346037327,39.693752,18.91875,9.150001,3.4199998,14.28,7.5
30842356037327,38.775,16.5375,11.325001,3.4199998,14.28,7.5
30842366037327,39.225002,16.48125,11.4375,3.4199998,14.28,7.5
30842376037327,39.2625,16.725,11.7375,3.4199998,14.28,7.5
30842386037327,39.80625,17.175001,11.64375,3.4199998,14.28,7.5
30842396037327,38.831253,17.175001,12.375001,3.4199998,14.28,7.5
30842406037327,39.787502,18.1875,12.543751,3.4199998,14.28,7.5
30842416037327,37.256252,17.71875,11.175,3.4199998,14.28,7.5
30842426037327,38.456253,16.5,11.3625,3.4199998,14.28,7.5
30842436037327,38.04375,16.81875,11.418751,3.4199998,14.28,7.5
30842446037327,40.48125,17.53125,11.56875,3.4199998,14.28,7.5
30842456037327,39.393753,19.3875,11.325001,3.4199998,14.28,7.5
30842466037327,38.175003,17.34375,9.543751,3.4199998,14.28,7.5
30842476037327,39.05625,16.331251,10.837501,3.4199998,14.28,7.5
30842486037327,38.98125,16.6875,10.387501,3.4199998,14.28,7.5
30842496037327,39.35625,17.868752,9.69375,3.4199998,14.28,7.5
30842506037327,39.600002,16.650002,10.1625,3.4199998,14.28,7.5
30842516037327,38.100002,17.081251,10.931251,3.4199998,14.28,7.5
30842526037327,37.350002,18.618752,12.675,3.4199998,14.28,7.5
30842536037327,37.350002,18.618752,12.675,3.4199998,14.28,7.5
30842546037327,37.85625,16.1625,13.593751,3.4199998,14.28,7.5
30842556037327,40.125,17.23125,11.306251,3.4199998,14.28,7.5
30842566037327,38.23125,17.23125,12.150001,3.4199998,14.28,7.5
30842576037327,39.75,16.5375,9.825001,3.4199998,14.28,7.5
30842586037327,38.04375,16.06875,11.887501,3.4199998,14.28,7.5
30842596037327,39.5625,17.025002,13.368751,3.4199998,14.28,7.5
30842606037327,37.518753,16.875,13.012501,3.4199998,14.28,7.5
30842616037327,39.73125,17.550001,10.725,3.4199998,14.28,7.5
30842626037327,37.893753,16.181252,12.525001,3.4199998,14.28,7.5
30842636037327,37.96875,17.175001,10.8,3.4199998,14.28,7.5
30842646037327,37.893753,18.675001,10.762501,3.4199998,14.28,7.5
30842656037327,40.162502,17.23125,10.5375,3.4199998,14.28,7.5
30842666037327,40.912502,18.075,10.575001,3.4199998,14.28,7.5
30842676037327,39.3375,17.118752,10.931251,3.4199998,14.28,7.5
30842686037327,38.287502,18.225,10.875,3.4199998,14.28,7.5
30842696037327,39.54375,18.018751,9.20625,3.4199998,14.28,7.5
30842706037327,39.45,18.393751,9.65625,3.4199998,14.28,7.5
30842716037327,39.84375,17.94375,9.31875,3.4199998,14.28,7.5
30842726037327,38.15625,18.337502,10.425,3.4199998,14.28,7.5
30842736037327,38.25,17.34375,7.6875005,3.4199998,14.28,7.5
30842746037327,40.96875,18.09375,9.1875,3.4199998,14.28,7.5
30842756037327,40.40625,18.88125,6.76875,3.4199998,14.28,7.5
30842766037327,40.74375,18.69375,9.337501,3.4199998,14.28,7.5
30842776037327,42.0,17.34375,7.2375,3.4199998,14.28,7.5
30842786037327,37.93125,17.4375,12.937501,3.4199998,14.28,7.5
30842796037327,38.5125,16.125,12.150001,3.4199998,14.28,7.5
30842806037327,38.04375,18.075,12.6,3.4199998,14.28,7.5
30842816037327,38.49375,16.5,9.825001,3.4199998,14.28,7.5
30842826037327,38.550003,16.650002,13.968751,3.4199998,14.28,7.5
30842836037327,39.768753,17.550001,9.65625,3.4199998,14.28,7.5
30842846037327,38.25,17.23125,11.53125,3.4199998,14.28,7.5
30842856037327,38.287502,17.23125,10.762501,3.4199998,14.28,7.5
30842866037327,39.65625,17.2875,11.512501,3.4199998,14.28,7.5
30842876037327,36.787502,15.76875,10.81875,3.4199998,14.28,7.5
30842886037327,39.15,18.225,12.76875,3.4199998,14.28,7.5
30842896037327,37.425003,15.6,9.825001,3.4199998,14.28,7.5
30842906037327,39.112503,17.587502,10.950001,3.4199998,14.28,7.5
30842916037327,39.43125,17.38125,9.84375,3.4199998,14.28,7.5
30842926037327,39.018753,18.337502,12.637501,3.4199998,14.28,7.5
30842936037327,39.862503,16.6875,11.8125,3.4199998,14.28,7.5
30842946037327,39.318752,18.13125,11.83125,3.4199998,14.28,7.5
30842956037327,38.025,16.44375,9.88125,3.4199998,14.28,7.5
30842966037327,38.79375,17.2875,9.618751,3.4199998,14.28,7.5
30842976037327,39.2625,18.487501,10.9125,3.4199998,14.28,7.5
30842986037327,39.99375,18.337502,11.2875,3.4199998,14.28,7.5
30842996037327,41.325,18.393751,9.431251,3.4199998,14.28,7.5
30843006037327,39.16875,17.98125,11.400001,3.4199998,14.28,7.5
30843016037327,38.831253,16.181252,12.093751,3.4199998,14.28,7.5
30843026037327,38.193752,17.212502,13.218751,3.4199998,14.28,7.5
30843036037327,38.7,17.2875,12.543751,3.4199998,14.28,7.5
30843046037327,37.893753,18.9375,12.13125,3.4199998,14.28,7.5
30843056037327,39.506252,18.28125,11.6625,3.4199998,14.28,7.5
30843066037327,40.331253,18.375,10.78125,3.4199998,14.28,7.5
30843076037327,38.49375,16.5,9.825001,3.4199998,14.28,7.5
30843086037327,39.525,19.275002,11.775001,3.4199998,14.28,7.5
30843096037327,36.956253,16.425001,13.856251,3.4199998,14.28,7.5
30843106037327,38.925003,19.575,12.6,3.4199998,14.28,7.5
30843116037327,38.9625,15.69375,10.875,3.4199998,14.28,7.5
30843126037327,38.8875,17.4375,12.375001,3.4199998,14.28,7.5
30843136037327,40.59375,16.275002,11.118751,3.4199998,14.28,7.5
30843146037327,40.78125,17.19375,9.993751,3.4199998,14.28,7.5
30843156037327,38.68125,17.025002,11.793751,3.4199998,14.28,7.5
30843166037327,39.525,19.275002,11.475,3.4199998,14.28,7.5
30843176037327,38.04375,16.81875,10.950001,3.4199998,14.28,7.5
30843186037327,39.43125,19.0125,12.8625,3.4199998,14.28,7.5
30843196037327,39.600002,16.650002,10.462501,3.4199998,14.28,7.5
30843206037327,40.987503,18.6,11.00625,3.4199998,14.28,7.5
30843216037327,37.706253,18.525002,10.931251,3.4199998,14.28,7.5
30843226037327,39.45,17.625,10.293751,3.4199998,14.28,7.5
30843236037327,39.84375,17.4375,11.325001,3.4199998,14.28,7.5
30843246037327,39.75,17.925001,12.243751,3.4199998,14.28,7.5
30843256037327,39.15,16.21875,12.056251,3.4199998,14.28,7.5
30843266037327,39.975002,18.075,10.837501,3.4199998,14.28,7.5
30843276037327,38.625,17.400002,10.556251,3.4199998,14.28,7.5
30843286037327,39.61875,17.025002,11.53125,3.4199998,14.28,7.5
30843296037327,39.037502,17.081251,10.668751,3.4199998,14.28,7.5
30843306037327,40.0875,17.98125,11.4375,3.4199998,14.28,7.5
30843316037327,41.4375,17.268751,9.450001,3.4199998,14.28,7.5
30843326037327,39.862503,17.4375,10.875,3.4199998,14.28,7.5
30843336037327,38.362503,16.237501,12.468751,3.4199998,14.28,7.5
30843346037327,38.850002,16.425001,12.8625,3.4199998,14.28,7.5
30843356037327,40.29375,17.118752,10.368751,3.4199998,14.28,7.5
30843366037327,37.96875,16.425001,11.7375,3.4199998,14.28,7.5
30843376037327,38.98125,18.825,11.700001,3.4199998,14.28,7.5
30843386037327,40.350002,18.375,10.1625,3.4199998,14.28,7.5
30843396037327,40.0875,18.6,10.200001,3.4199998,14.28,7.5
30843406037327,39.05625,17.325,11.4375,3.4199998,14.28,7.5
30843416037327,38.71875,17.2875,12.075001,3.4199998,14.28,7.5
30843426037327,39.15,16.96875,11.26875,3.4199998,14.28,7.5
30843436037327,39.91875,17.7,10.856251,3.4199998,14.28,7.5
30843446037327,38.30625,17.475,11.512501,3.4199998,14.28,7.5
30843456037327,37.5,17.25,10.6875,3.4199998,14.28,7.5
30843466037327,40.443752,18.018751,10.63125,3.4199998,14.28,7.5
30843476037327,41.175003,16.987501,11.493751,3.4199998,14.28,7.5
30843486037327,39.375,17.38125,11.38125,3.4199998,14.28,7.5
30843496037327,38.943752,17.4375,10.81875,3.4199998,14.28,7.5
30843506037327,40.2,17.737501,11.587501,3.4199998,14.28,7.5
30843516037327,40.331253,16.63125,11.606251,3.4199998,14.28,7.5
30843526037327,40.18125,18.225,10.03125,3.4199998,14.28,7.5
30843536037327,40.8375,17.4375,9.993751,3.4199998,14.28,7.5
30843546037327,37.95,18.1875,11.681251,3.4199998,14.28,7.5
30843556037327,39.112503,17.34375,9.88125,3.4199998,14.28,7.5
30843566037327,40.5,18.525002,11.38125,3.4199998,14.28,7.5
30843576037327,39.7125,19.425001,11.2875,3.4199998,14.28,7.5
30843586037327,38.193752,17.71875,10.9125,3.4199998,14.28,7.5
30843596037327,40.0125,17.081251,9.31875,3.4199998,14.28,7.5
30843606037327,39.300003,17.868752,11.231251,3.4199998,14.28,7.5
30843616037327,39.300003,17.868752,11.231251,3.4199998,14.28,7.5
30843626037327,39.300003,17.868752,11.231251,3.4199998,14.28,7.5
30843636037327,40.537502,17.53125,9.712501,3.4199998,14.28,7.5
30843646037327,38.175003,17.71875,11.681251,3.4199998,14.28,7.5
30843656037327,39.300003,17.868752,11.231251,3.4199998,14.28,7.5
30843666037327,40.40625,18.6375,10.1625,3.4199998,14.28,7.5
30843676037327,39.09375,16.575,11.2875,3.4199998,14.28,7.5
30843686037327,39.1875,16.96875,10.5,3.4199998,14.28,7.5
30843696037327,40.443752,17.268751,11.26875,3.4199998,14.28,7.5
30843706037327,38.756252,17.2875,10.70625,3.4199998,14.28,7.5
30843716037327,39.375,17.625,12.450001,3.4199998,14.28,7.5
30843726037327,38.550003,18.768751,10.368751,3.4199998,14.28,7.5
30843736037327,39.975002,17.081251,10.70625,3.4199998,14.28,7.5
30843746037327,38.15625,18.712502,12.562501,3.4199998,14.28,7.5
30843756037327,40.350002,18.375,10.481251,3.4199998,14.28,7.5
30843766037327,37.575,17.8875,11.7375,3.4199998,14.28,7.5
30843776037327,38.325,17.475,10.743751,3.4199998,14.28,7.5
30843786037327,39.862503,17.7,12.39375,3.4199998,14.28,7.5
30843796037327,39.1875,18.225,12.0,3.4199998,14.28,7.5
30843806037327,38.756252,17.2875,11.00625,3.4199998,14.28,7.5
30843816037327,38.756252,18.300001,11.2875,3.4199998,14.28,7.5
30843826037327,37.95,18.1875,11.681251,3.4199998,14.28,7.5
30843836037327,38.30625,17.475,11.043751,3.4199998,14.28,7.5
30843846037327,39.7125,17.925001,13.33125,3.4199998,14.28,7.5
