t_ns,gx,gy,gz,bx,by,bz
30840488161389,-0.018325943,-0.013439025,0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30840490540296,-0.017104214,-0.028099779,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30840492919202,-0.014660755,-0.041538805,0.02932151,-0.012334555,1.4908008E-4,0.0055495976
30840495298056,-0.012217295,-0.0537561,0.036651887,-0.012334555,1.4908008E-4,0.0055495976
30840497677014,-0.012217295,-0.06475167,0.039095346,-0.012334555,1.4908008E-4,0.0055495976
30840500055921,-0.013439025,-0.06475167,0.037873615,-0.012334555,1.4908008E-4,0.0055495976
30840502434879,-0.017104214,-0.0537561,0.036651887,-0.012334555,1.4908008E-4,0.0055495976
30840504813785,-0.017104214,-0.043982264,0.03176497,-0.012334555,1.4908008E-4,0.0055495976
30840507192691,-0.019547673,-0.034208428,0.02565632,-0.012334555,1.4908008E-4,0.0055495976
30840509571598,-0.018325943,-0.015882485,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30840511950504,-0.014660755,-0.0012217296,0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
30840514329410,-0.010995566,0.017104214,0.0,-0.012334555,1.4908008E-4,0.0055495976
30840516708369,-0.008552107,0.043982264,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30840519087275,-0.012217295,0.09529491,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30840521466181,-0.02932151,0.13683371,-0.043982264,-0.012334555,1.4908008E-4,0.0055495976
30840523845087,-0.03176497,0.14660755,-0.06597339,-0.012334555,1.4908008E-4,0.0055495976
30840526223994,-0.021991132,0.13316852,-0.08185588,-0.012334555,1.4908008E-4,0.0055495976
30840528602900,0.017104214,0.16126831,-0.08185588,-0.012334555,1.4908008E-4,0.0055495976
30840530981858,0.023212861,0.20647229,-0.056199558,-0.012334555,1.4908008E-4,0.0055495976
30840533360764,0.014660755,0.12705988,-0.056199558,-0.012334555,1.4908008E-4,0.0055495976
30840535739671,-0.013439025,0.06108648,-0.04886918,-0.012334555,1.4908008E-4,0.0055495976
30840538118577,-0.032986697,0.0537561,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
30840540497483,-0.028099779,-0.018325943,0.02687805,-0.012334555,1.4908008E-4,0.0055495976
30840542876389,-0.0097738365,-0.10995566,0.05253437,-0.012334555,1.4908008E-4,0.0055495976
30840545255348,0.0,-0.13927718,0.092851445,-0.012334555,1.4908008E-4,0.0055495976
30840547634254,0.0036651888,-0.18570289,0.12095123,-0.012334555,1.4908008E-4,0.0055495976
30840550013160,-0.0061086477,-0.24678937,0.12705988,-0.012334555,1.4908008E-4,0.0055495976
30840552392066,-0.02443459,-0.25411975,0.14172062,-0.012334555,1.4908008E-4,0.0055495976
30840554770973,-0.036651887,-0.24556763,0.14782928,-0.012334555,1.4908008E-4,0.0055495976
30840557149879,-0.032986697,-0.25656322,0.13561198,-0.012334555,1.4908008E-4,0.0055495976
30840559528837,-0.020769402,-0.23335035,0.12339468,-0.012334555,1.4908008E-4,0.0055495976
30840561907744,-0.0097738365,-0.19669846,0.10995566,-0.012334555,1.4908008E-4,0.0055495976
30840564286598,-0.0061086477,-0.16615522,0.08796453,-0.012334555,1.4908008E-4,0.0055495976
30840566665556,-0.010995566,-0.12095123,0.068416856,-0.012334555,1.4908008E-4,0.0055495976
30840569044462,-0.021991132,-0.067195125,0.046425723,-0.012334555,1.4908008E-4,0.0055495976
30840571423369,-0.028099779,-0.02443459,0.020769402,-0.012334555,1.4908008E-4,0.0055495976
30840573802327,-0.021991132,0.018325943,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
30840576181233,-0.012217295,0.06352994,-0.020769402,-0.012334555,1.4908008E-4,0.0055495976
30840578560139,-0.0048869182,0.09651663,-0.040317077,-0.012334555,1.4908008E-4,0.0055495976
30840580939046,-0.0012217296,0.1197295,-0.0537561,-0.012334555,1.4908008E-4,0.0055495976
30840583317952,-0.0048869182,0.1404989,-0.062308207,-0.012334555,1.4908008E-4,0.0055495976
30840585696858,-0.014660755,0.14660755,-0.067195125,-0.012334555,1.4908008E-4,0.0055495976
30840588075816,-0.019547673,0.1404989,-0.06475167,-0.012334555,1.4908008E-4,0.0055495976
30840590454671,-0.018325943,0.12950334,-0.05742129,-0.012334555,1.4908008E-4,0.0055495976
30840592833629,-0.010995566,0.10873393,-0.045203995,-0.012334555,1.4908008E-4,0.0055495976
30840595212535,-0.0061086477,0.080634154,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30840597591441,-0.0048869182,0.04886918,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30840599970400,-0.008552107,0.015882485,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30840602349306,-0.014660755,-0.020769402,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30840604728212,-0.020769402,-0.05131264,0.037873615,-0.012334555,1.4908008E-4,0.0055495976
30840607107119,-0.020769402,-0.07819069,0.05131264,-0.012334555,1.4908008E-4,0.0055495976
30840609486025,-0.017104214,-0.100181825,0.06352994,-0.012334555,1.4908008E-4,0.0055495976
30840611864931,-0.010995566,-0.112399116,0.06963859,-0.012334555,1.4908008E-4,0.0055495976
30840614243837,-0.008552107,-0.118507765,0.073303774,-0.012334555,1.4908008E-4,0.0055495976
30840616622796,-0.010995566,-0.11728604,0.07208204,-0.012334555,1.4908008E-4,0.0055495976
30840619001702,-0.017104214,-0.10873393,0.06597339,-0.012334555,1.4908008E-4,0.0055495976
30840621380608,-0.020769402,-0.092851445,0.05864302,-0.012334555,1.4908008E-4,0.0055495976
30840623759514,-0.020769402,-0.07086031,0.047647454,-0.012334555,1.4908008E-4,0.0055495976
30840626138421,-0.015882485,-0.045203995,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30840628517327,-0.010995566,-0.015882485,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30840630896285,-0.008552107,0.010995566,0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30840633275191,-0.008552107,0.036651887,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
30840635654098,-0.010995566,0.05986475,-0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30840638033004,-0.013439025,0.07819069,-0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30840640411910,-0.014660755,0.09040799,-0.037873615,-0.012334555,1.4908008E-4,0.0055495976
30840642790816,-0.012217295,0.09651663,-0.041538805,-0.012334555,1.4908008E-4,0.0055495976
30840645169775,-0.0097738365,0.09651663,-0.040317077,-0.012334555,1.4908008E-4,0.0055495976
30840647548681,-0.0073303776,0.086742796,-0.035430156,-0.012334555,1.4908008E-4,0.0055495976
30840649927587,-0.008552107,0.07208204,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30840652306494,-0.0097738365,0.0537561,-0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30840654685400,-0.015882485,0.032986697,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
30840657064306,-0.014660755,0.0073303776,0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30840659443264,-0.013439025,-0.014660755,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30840661822171,-0.012217295,-0.036651887,0.03176497,-0.012334555,1.4908008E-4,0.0055495976
30840664201077,-0.010995566,-0.05742129,0.040317077,-0.012334555,1.4908008E-4,0.0055495976
30840666579983,-0.013439025,-0.07208204,0.04886918,-0.012334555,1.4908008E-4,0.0055495976
30840668958889,-0.013439025,-0.080634154,0.0537561,-0.012334555,1.4908008E-4,0.0055495976
30840671337796,-0.017104214,-0.086742796,0.05497783,-0.012334555,1.4908008E-4,0.0055495976
30840673716754,-0.017104214,-0.08429934,0.05497783,-0.012334555,1.4908008E-4,0.0055495976
30840676095660,-0.014660755,-0.07696896,0.05131264,-0.012334555,1.4908008E-4,0.0055495976
30840678474566,-0.014660755,-0.06475167,0.045203995,-0.012334555,1.4908008E-4,0.0055495976
30840680853473,-0.012217295,-0.050090913,0.036651887,-0.012334555,1.4908008E-4,0.0055495976
30840683232379,-0.012217295,-0.03176497,0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30840685611337,-0.012217295,-0.013439025,0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30840687990191,-0.013439025,0.0061086477,0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
30840690369150,-0.014660755,0.02443459,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
30840692748056,-0.013439025,0.039095346,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30840695126962,-0.010995566,0.05253437,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
30840697505869,-0.010995566,0.05986475,-0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30840699884827,-0.010995566,0.06352994,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30840702263733,-0.010995566,0.062308207,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30840704642639,-0.012217295,0.056199558,-0.019547673,-0.012334555,1.4908008E-4,0.0055495976
30840707021546,-0.012217295,0.045203995,-0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30840709400452,-0.012217295,0.032986697,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
30840711779358,-0.012217295,0.017104214,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30840714158316,-0.010995566,0.0,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30840716537223,-0.012217295,-0.017104214,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30840718916129,-0.010995566,-0.032986697,0.02932151,-0.012334555,1.4908008E-4,0.0055495976
30840721295035,-0.013439025,-0.045203995,0.035430156,-0.012334555,1.4908008E-4,0.0055495976
30840723673941,-0.014660755,-0.05497783,0.039095346,-0.012334555,1.4908008E-4,0.0055495976
30840726052848,-0.014660755,-0.06352994,0.041538805,-0.012334555,1.4908008E-4,0.0055495976
30840728431754,-0.012217295,-0.06352994,0.041538805,-0.012334555,1.4908008E-4,0.0055495976
30840730810712,-0.012217295,-0.06108648,0.042760536,-0.012334555,1.4908008E-4,0.0055495976
30840733189619,-0.013439025,-0.0537561,0.040317077,-0.012334555,1.4908008E-4,0.0055495976
30840735568525,-0.013439025,-0.045203995,0.034208428,-0.012334555,1.4908008E-4,0.0055495976
30840737947431,-0.013439025,-0.03176497,0.02687805,-0.012334555,1.4908008E-4,0.0055495976
30840740326337,-0.014660755,-0.018325943,0.019547673,-0.012334555,1.4908008E-4,0.0055495976
30840742705244,-0.012217295,-0.0024434591,0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30840745084202,-0.012217295,0.010995566,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30840747463108,-0.010995566,0.02443459,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
30840749842014,-0.012217295,0.034208428,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
30840752220921,-0.010995566,0.042760536,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30840754599827,-0.010995566,0.046425723,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30840756978733,-0.010995566,0.046425723,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
30840759357639,-0.012217295,0.042760536,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30840761736598,-0.013439025,0.039095346,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30840764115504,-0.010995566,0.03054324,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30840766494410,-0.010995566,0.020769402,0.0,-0.012334555,1.4908008E-4,0.0055495976
30840768873316,-0.010995566,0.0073303776,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30840771252223,-0.010995566,-0.0048869182,0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30840773631181,-0.012217295,-0.017104214,0.015882485,-0.012334555,1.4908008E-4,0.0055495976
30840776010087,-0.012217295,-0.028099779,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30840778388994,-0.013439025,-0.035430156,0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30840780767900,-0.012217295,-0.040317077,0.03176497,-0.012334555,1.4908008E-4,0.0055495976
30840783146806,-0.010995566,-0.045203995,0.03176497,-0.012334555,1.4908008E-4,0.0055495976
30840785525660,-0.012217295,-0.045203995,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30840787904671,-0.012217295,-0.041538805,0.03054324,-0.012334555,1.4908008E-4,0.0055495976
30840790283577,-0.013439025,-0.037873615,0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30840792662483,-0.013439025,-0.028099779,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30840795041389,-0.012217295,-0.018325943,0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30840797420296,-0.012217295,-0.0073303776,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30840799799202,-0.012217295,0.0036651888,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30840802178160,-0.0097738365,0.013439025,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
30840804557066,-0.0097738365,0.02443459,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30840806935973,-0.0097738365,0.032986697,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30840809314879,-0.012217295,0.037873615,-0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30840811693785,-0.010995566,0.040317077,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30840814072691,-0.0097738365,0.040317077,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30840816451650,-0.010995566,0.036651887,-0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30840818830556,-0.0097738365,0.03176497,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30840821209462,-0.0097738365,0.02443459,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30840823588369,-0.010995566,0.013439025,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30840825967275,-0.012217295,0.0036651888,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
30840828346181,-0.012217295,-0.0061086477,0.008552107,-0.012334555,1.4908008E-4,0.0055495976
30840830725139,-0.010995566,-0.014660755,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30840833104046,-0.010995566,-0.021991132,0.015882485,-0.012334555,1.4908008E-4,0.0055495976
