t_ns,hPa
30840631970452,981.5447
30840671971598,981.53784
30840711968056,981.5408
30840751969671,981.54565
30840791969671,981.5408
30840831970296,981.54614
30840871970348,981.54346
30840911969514,981.55005
30840951969202,981.5454
30840991969879,981.5405
30841031968889,981.541
30841071970348,981.54297
30841111970452,981.5427
30841151970035,981.5491
30841191969827,981.54663
30841231968994,981.5476
30841271969358,981.55054
30841311969254,981.54956
30841351968681,981.5471
30841391969775,981.5481
30841431970452,981.54956
30841471969983,981.54565
30841511968316,981.54956
30841551969514,981.54346
30841591970191,981.5354
30841631970608,981.53735
30841671969202,981.541
30841712056494,981.5349
30841751969983,981.53516
30841791968421,981.5381
30841831968785,981.53784
30841871970035,981.5349
30841911970660,981.5322
30841951969723,981.53467
30841991968473,981.541
30842031969723,981.5454
30842071969410,981.5454
30842111969514,981.5459
30842151969723,981.5481
30842191969202,981.5427
30842231968681,981.5427
30842271969775,981.5425
30842311970035,981.5471
30842351971337,981.5469
30842391969046,981.54663
30842431968733,981.5491
30842471970139,981.54565
30842511970244,981.54614
30842551970296,981.5513
30842591968889,981.5464
30842631968212,981.5432
30842671969931,981.54004
30842711969514,981.53687
30842751968889,981.54565
30842792032796,981.54663
30842831969931,981.5508
30842871968785,981.55054
30842911969098,981.54517
30842951969723,981.53955
30842991968212,981.5342
30843031969723,981.5376
30843071968525,981.5325
30843111968733,981.5342
30843151969462,981.5403
30843191974514,981.5415
30843231969723,981.5476
30843271968889,981.5491
30843311970191,981.54834
30843351969306,981.54785
30843391969254,981.54346
30843431970504,981.5386
30843471969358,981.5432
30843511968994,981.5381
30843551969619,981.5447
30843591969566,981.5437
30843631969202,981.5425
30843671969931,981.54834
30843711968264,981.551
30843751969150,981.5498
30843791969046,981.54346
30843831970139,981.5491
30843871969775,981.5513
30843912012066,981.54517
30843951968212,981.5459
30843991969619,981.54785
30844031969931,981.54395
30844072113316,981.54565
30844111969046,981.54126
30844151967535,981.5427
30844191969306,981.54224
30844231968994,981.5454
30844271970504,981.54224
30844311970764,981.5366
30844351968160,981.541
30844391973160,981.54346
30844431975400,981.54834
30844471975087,981.54956
30844511973994,981.5493
30844551972535,981.54395
30844591974150,981.5515
30844631981858,981.5425
30844671974775,981.5415
30844712012431,981.5405
30844751971650,981.55176
30844791973369,981.55225
30844831974358,981.55054
30844871974514,981.5491
30844911976285,981.5454
30844951975973,981.5476
30844991971702,981.54443
30845031975087,981.5488
30845071977119,981.5398
30845111974983,981.5442
30845151974566,981.54175
30845191972483,981.54004
30845231974462,981.5364
30845271975296,981.5344
30845311973785,981.54175
30845351983369,981.54443
30845391973473,981.5476
30845431972587,981.54614
30845471973421,981.54297
30845511975348,981.5405
30845551974046,981.5354
30845591976389,981.531
30845631971546,981.53564
30845671973525,981.53955
30845711974723,981.5322
30845751974358,981.53125
30845791977275,981.5322
30845831974827,981.5393
30845871975348,981.5449
30845911976650,981.5408
30845951975764,981.5437
30845991975348,981.5454
30846031974150,981.54736
30846071972223,981.54126
30846111975087,981.5403
30846151974150,981.5405
30846191976285,981.5498
30846232038264,981.55005
30846271972223,981.5447
30846311975296,981.5432
30846351974306,981.5393
30846391975244,981.5349
30846431974462,981.52637
30846471972796,981.5344
30846511974619,981.5376
30846551973837,981.53076
30846591974410,981.5359
30846631973525,981.5386
30846671975139,981.5405
30846711971754,981.53784
30846751973525,981.5415
30846791973577,981.5427
30846831975348,981.54565
30846872042066,981.5508
30846911973733,981.54736
30846951973629,981.55225
30846991974410,981.54956
30847031974254,981.551
30847071975139,981.55396
30847111974098,981.55347
30847151972483,981.5488
30847191974098,981.5498
30847231974514,981.5481
30847271975452,981.5615
30847311975556,981.5491
30847351972535,981.5469
30847391975556,981.53906
30847431975191,981.5398
30847471977483,981.5376
30847512040712,981.53687
30847551972379,981.54395
30847591971858,981.553
30847631974202,981.5498
30847671975139,981.54956
30847711976702,981.5503
30847751974775,981.5469
30847791973785,981.5469
30847831974514,981.5486
30847871975452,981.55176
30847911975191,981.55005
30847952164358,981.5425
30847992081389,981.5569
30848031975400,981.55835
30848071975139,981.55884
30848111974150,981.55664
30848152135400,981.551
30848191974046,981.5525
30848231972483,981.54565
30848271974046,981.553
30848311974462,981.552
30848351974358,981.55566
30848391975400,981.55273
30848431971806,981.5537
30848471975087,981.55347
30848511975035,981.56226
30848551973681,981.5596
30848591976598,981.5571
30848631972744,981.55273
30848671973733,981.5481
30848711974514,981.5486
30848751974254,981.5464
30848791979098,981.5464
30848831974983,981.55396
30848871972379,981.5537
30848911975244,981.5554
30848951973160,981.56104
30848991974879,981.5596
30849032136546,981.5586
30849071971962,981.5615
30849111974254,981.56104
30849151975087,981.55835
30849191976910,981.5547
30849231975191,981.552
30849271973421,981.5508
30849311972275,981.54834
30849351975244,981.55273
30849391973264,981.5508
30849431975556,981.5442
30849472110191,981.5405
30849511972119,981.5383
30849551974254,981.5425
30849591974827,981.54565
30849631976077,981.54785
30849672077535,981.55176
30849711972848,981.5486
30849751971754,981.5498
30849791973994,981.5493
30849831976598,981.54175
30849872012327,981.5427
30849911975400,981.5503
30849951972691,981.5508
30849991978994,981.54785
30850031975087,981.5525
30850071975660,981.5554
30850111972639,981.5542
30850152087327,981.55615
30850191974046,981.54346
30850231973941,981.53564
30850271973160,981.53687
30850311975869,981.54346
30850351973837,981.54443
30850391971806,981.5464
30850431977119,981.55225
30850471973733,981.5559
30850511975556,981.5547
30850551974931,981.56177
30850591972327,981.55835
30850631974202,981.56714
30850671973785,981.5574
30850711974983,981.55444
30850752059619,981.55786
30850791972431,981.5576
30850831973212,981.5581
30850871973889,981.56226
30850911975035,981.55444
30850951976441,981.5581
30850991973577,981.55835
30851031972379,981.5547
30851071975400,981.5442
30851111974827,981.54517
30851151975296,981.5366
30851191976337,981.5437
30851231972587,981.54517
30851271975348,981.5459
30851311975087,981.5513
30851351975139,981.5537
30851391989202,981.5571
30851431972119,981.5571
30851471973577,981.5508
30851511974566,981.552
30851551973941,981.5554
30851591977431,981.5554
30851631975869,981.553
30851671972275,981.55176
30851711974410,981.5596
30851751975400,981.5532
30851791975191,981.5542
30851832097952,981.551
30851871972848,981.5576
30851911972796,981.56006
30851951973264,981.5564
30851991975660,981.5547
30852031974254,981.5603
30852071972639,981.56274
30852111972691,981.56274
30852151974202,981.55615
30852191973316,981.5576
30852231973212,981.55347
30852271974827,981.55615
30852311973369,981.551
30852351977691,981.55493
30852391974410,981.55444
30852431975400,981.5571
30852472005712,981.5569
30852511972900,981.56445
30852551973629,981.5603
30852591973473,981.54956
30852631975608,981.55273
30852671976337,981.55664
30852711975191,981.5552
30852751971650,981.5571
30852791975296,981.55273
30852831974150,981.552
30852871973004,981.54224
30852911992119,981.5427
30852951973733,981.5354
30852991972327,981.53516
30853031975087,981.53955
30853071972275,981.54443
30853111976910,981.551
