t_ns,value
20098299337145,1.0
20102539342301,2.0
20106859341416,2.0
20107819345009,1.0
20112139342978,1.0
20115179342405,2.0
20115499340791,1.0
20115979350166,2.0
20116139343551,1.0
20116299342093,0.0
20116619375739,3.0
20116779340739,11.0
20116939341103,15.0
20117099341416,20.0
20117259344905,27.0
20117419340374,32.0
20117579340999,36.0
20117739344072,0.0
20119979344072,14.0
20120139340739,12.0
20120299344020,11.0
20120459343082,10.0
20120619340478,8.0
20120779343239,7.0
20120939342926,6.0
20121099341416,5.0
20121259340634,4.0
20121899340686,3.0
20122539341572,2.0
20123019341103,3.0
20123179341259,4.0
20123339341468,1.0
20123979341624,0.0
20124939340322,41.0
20125099340843,35.0
20125259342197,31.0
20125419345426,27.0
20125579342509,1.0
20125739341728,0.0
20126219340843,5.0
20126379341207,7.0
20126539343655,5.0
20126699349020,4.0
20126859341103,3.0
20127179342145,2.0
20128139341416,1.0
20128299341155,0.0
20128619342822,7.0
20128779340426,18.0
20128939341311,11.0
20129099343030,0.0
20129579342770,16.0
20129739347822,19.0
20129899341520,0.0
20130699340947,10.0
20130859341832,8.0
20131019390322,7.0
20131339340634,6.0
20131499341936,5.0
20131819345218,4.0
20132139341051,3.0
20132459341832,2.0
20132619340478,4.0
20132939423759,5.0
20133259340374,1.0
20134859341884,23.0
20135019341311,1.0
20135499343759,2.0
20135819340999,1.0
20135979342197,7.0
20136139344645,10.0
20136299340270,9.0
20136459341728,8.0
20136619344280,10.0
20136779343968,9.0
20136939341624,5.0
20137099340426,1.0
20137259347770,5.0
20137419343811,8.0
20137579341416,7.0
20137739341364,6.0
20137899464853,3.0
20138059345895,5.0
20138219343499,9.0
20138379341780,15.0
20138539344020,20.0
20138699340895,15.0
20138859340947,3.0
20139179409853,0.0
20139339343551,1.0
20139499341259,3.0
20139659340634,2.0
20139979344124,3.0
20140139341364,4.0
20140299341624,14.0
20140459346936,22.0
20140619340739,19.0
20140779342353,13.0
20140939340843,10.0
20141259340895,4.0
20141419341207,2.0
20141579342666,1.0
20141739341207,2.0
20141899344593,4.0
20142059340843,2.0
20142219340634,1.0
20143499346103,2.0
20143659344436,3.0
20143819341051,5.0
20143979340947,11.0
20144139343499,18.0
20144299343759,22.0
20144459341311,1.0
20145099341207,0.0
20148139340895,1.0
20148619343447,0.0
20149739343134,1.0
20149899346572,0.0
20150059340530,1.0
20150539359957,2.0
20150699340634,1.0
20151499341936,2.0
20152139341936,1.0
20152779340582,2.0
20152939382874,1.0
20153099342770,8.0
20153259340843,24.0
20153419340999,32.0
20153579345270,2.0
20153739340739,0.0
20154059342249,3.0
20154219416520,0.0
20154699339934,1.0
20155019340351,0.0
20155339340194,1.0
20156939341132,0.0
20157419403476,3.0
20157579340403,0.0
20161899340507,1.0
20162059340351,2.0
20162219340299,3.0
20162379343267,6.0
20162539340819,0.0
20165259339830,2.0
20165419342174,3.0
20165579345299,1.0
20165899342382,2.0
20166059345559,1.0
20166379340715,3.0
20166699342903,1.0
20166859343528,0.0
20167819340976,1.0
20168459340559,0.0
20168779341392,1.0
20168939340194,0.0
20169099342017,4.0
20169259342642,1.0
20169419340038,6.0
20169579340403,5.0
20169739341601,1.0
20169899343267,3.0
20170059340403,4.0
20170219340403,2.0
20170379342538,3.0
20170699340455,2.0
20171019345924,5.0
20171179347434,7.0
20171339340351,2.0
20171499340819,0.0
20172139340351,1.0
20172299344726,0.0
20174859342694,1.0
20175019340507,3.0
20175179340038,4.0
20175339339986,0.0
20176779342851,2.0
20176939340455,1.0
20177099340507,0.0
20177419342799,1.0
20177739339778,0.0
20181099342382,1.0
20181259340924,7.0
20181419339830,10.0
20181579340403,11.0
20181739342694,1.0
20182059341288,0.0
20183179340090,2.0
20183339340663,3.0
20183499345559,2.0
20183659346184,1.0
20183819340194,0.0
20183979341496,1.0
20184139342799,2.0
20184299346705,3.0
20184619340663,6.0
20184779345038,0.0
20185899340090,7.0
20186059343267,0.0
20186539340819,4.0
20186699340194,6.0
20186859341028,5.0
20187019339934,4.0
20187339347434,3.0
20187499340351,4.0
20187979343059,0.0
20190379344882,2.0
20190539347746,4.0
20190859340455,0.0
20191179343996,1.0
20191339339882,2.0
20191499342434,1.0
20191659345767,2.0
20192299345663,3.0
20192459340924,4.0
20192619340299,3.0
20192779341080,0.0
20194379340403,1.0
20194699342382,0.0
20195499343788,1.0
20195659340663,0.0
20199979342694,0.0
20202379349257,1.0
20202699341184,3.0
20202859346236,4.0
20203019346601,0.0
20205099340403,1.0
20205259339830,16.0
20205739340767,6.0
20205899340924,0.0
20210219340871,0.0
20214539340433,0.0
20218859340381,0.0
20219659339964,1.0
