t_ns,hPa
20098375293395,982.73975
20098415295114,982.7417
20098455293811,982.73755
20098495294489,982.7385
20098535301259,982.72974
20098575296520,982.73364
20098615299489,982.7234
20098655300634,982.7283
20098695299593,982.7217
20098735390114,982.72534
20098775297353,982.7322
20098815298343,982.7329
20098855298655,982.72876
20098895299332,982.729
20098935301364,982.7278
20098975295478,982.7217
20099015296832,982.72266
20099055301468,982.7324
20099095299020,982.72925
20099135297718,982.7278
20099175299801,982.7285
20099215296364,982.7278
20099255299280,982.7246
20099295298811,982.7195
20099335299853,982.7158
20099375378916,982.7173
20099415296624,982.72266
20099455296780,982.7251
20099495302457,982.7202
20099535299332,982.7212
20099575297770,982.72754
20099615298968,982.7273
20099655296832,982.7246
20099695303343,982.7246
20099735302145,982.73047
20099775299489,982.72144
20099815447666,982.72144
20099855296468,982.73
20099895300895,982.7302
20099935298603,982.729
20099975298395,982.7112
20100015300374,982.72266
20100055301468,982.71924
20100095297457,982.72217
20100135304228,982.72437
20100175302405,982.72
20100215300374,982.7156
20100255298864,982.7246
20100295297145,982.7268
20100335301572,982.7307
20100375297561,982.7317
20100415298811,982.73535
20100455435061,982.7351
20100495297197,982.7373
20100535297353,982.7366
20100575298551,982.7334
20100615299332,982.73315
20100655301884,982.73413
20100695296728,982.739
20100735296572,982.74194
20100775298134,982.7449
20100815301364,982.7429
20100855299749,982.7395
20100895300582,982.739
20100935296364,982.7373
20100975303447,982.7322
20101015312978,982.7383
20101055299228,982.74194
20101095297353,982.7373
20101135296676,982.729
20101175298082,982.7261
20101215304020,982.7285
20101255299853,982.729
20101295299593,982.739
20101335297666,982.74146
20101375297197,982.74316
20101415301051,982.7395
20101455299384,982.7344
20101495298395,982.7412
20101535300218,982.73535
20101575296364,982.73706
20101615354853,982.7444
20101655300322,982.7405
20101695297874,982.7307
20101735324020,982.73096
20101775296364,982.7295
20101815296989,982.729
20101855302666,982.7256
20101895302093,982.72266
20101935297978,982.7207
20101975298030,982.72144
20102015296207,982.7212
20102055301884,982.7219
20102095298968,982.72534
20102135299436,982.7256
20102175432197,982.7317
20102215296728,982.73193
20102255296728,982.7197
20102295301103,982.7168
20102335298499,982.72144
20102375299176,982.72363
20102415297197,982.7263
20102455296832,982.72925
20102495303239,982.7256
20102535301259,982.72925
20102575303864,982.7329
20102615309541,982.7324
20102655296989,982.72656
20102695299436,982.72754
20102735298811,982.72046
20102775299228,982.7258
20102815417978,982.73047
20102855296832,982.7312
20102895297353,982.72534
20102935300114,982.73
20102975299124,982.7312
20103015302249,982.7261
20103055296989,982.7219
20103095296416,982.7185
20103135300218,982.7146
20103175370061,982.72485
20103215303968,982.71704
20103255299072,982.72437
20103295296676,982.7295
20103335300478,982.7285
20103375299280,982.72217
20103415299228,982.73193
20103455347145,982.7366
20103495296884,982.7339
20103535299853,982.7312
20103575302978,982.73
20103615299020,982.73413
20103655298655,982.7417
20103695297822,982.73413
20103735296572,982.7283
20103775298707,982.73
20103815299593,982.7346
20103855297926,982.73364
20103895493134,982.7307
20103935296936,982.7361
20103975299645,982.729
20104015407666,982.7302
20104055299489,982.7373
20104095319436,982.7351
20104135296728,982.7268
20104175297614,982.7246
20104215316624,982.72217
20104255302249,982.7261
20104295298759,982.7283
20104335298395,982.7185
20104375296780,982.71826
20104415298239,982.7258
20104455298864,982.72876
20104495298499,982.7217
20104535400999,982.72534
20104575296364,982.72534
20104615297561,982.72705
20104655299853,982.7278
20104695299280,982.7278
20104735301051,982.7324
20104775296259,982.7363
20104815296468,982.7351
20104855302666,982.73975
20104895301728,982.73364
20104935299853,982.7346
20104975308395,982.7278
20105015415686,982.73364
20105055302509,982.7373
20105095301832,982.73
20105135299072,982.7261
20105175383864,982.7283
20105215296676,982.72534
20105255296832,982.72925
20105295300270,982.7234
20105335302301,982.71704
20105375298864,982.7146
20105415296520,982.7163
20105455296676,982.71826
20105495300061,982.718
20105535299489,982.7239
20105575300530,982.7283
20105615489489,982.7307
20105655297145,982.7273
20105695299436,982.7229
20105735298864,982.7241
20105775301780,982.7307
20105815330009,982.7366
20105855296520,982.7417
20105895320947,982.7412
20105935298291,982.7363
20105975299280,982.7334
20106015299593,982.73096
20106055299228,982.72925
20106095296884,982.7295
20106135301728,982.73755
20106175299332,982.73755
20106215299020,982.7373
20106255472926,982.73145
20106295297197,982.7317
20106335299124,982.729
20106375312197,982.72437
20106415299176,982.718
20106455300478,982.71484
20106495296624,982.7273
20106535296832,982.73145
20106575328759,982.7295
20106615298499,982.7361
20106655299436,982.7302
20106695300166,982.73364
20106735296364,982.7395
20106775302666,982.7368
20106815345843,982.74
20106855299593,982.73267
20106895393916,982.7339
20106935296416,982.7258
20106975298864,982.728
20107015299020,982.7246
20107055299072,982.7151
20107095299593,982.7158
20107135296207,982.71216
20107175296780,982.7168
20107215298864,982.72266
20107255302041,982.72656
20107295298395,982.728
20107335301624,982.7261
20107375297093,982.73145
20107415300947,982.73535
20107455300426,982.7322
20107495300270,982.72437
20107535380270,982.729
20107575296780,982.72754
20107615296520,982.7219
20107655300061,982.72144
20107695298603,982.72363
20107735298864,982.7329
20107775298082,982.73535
20107815296624,982.7334
20107855300374,982.7295
20107895360061,982.7251
20107935298759,982.72437
20107975452666,982.7241
20108015296780,982.728
20108055301728,982.7302
20108095300947,982.7324
20108135297614,982.73315
20108175301832,982.7261
20108215296832,982.7295
20108255296676,982.72754
20108295302561,982.729
20108335300114,982.7346
20108375297874,982.7241
20108415298759,982.7197
20108455296364,982.71436
20108495303968,982.71436
20108535299436,982.7263
20108575298603,982.73145
20108615426051,982.7251
20108655295791,982.7239
20108695296884,982.72
20108735349124,982.7219
20108775298864,982.7202
20108815297770,982.7173
20108855296051,982.7273
20108895296936,982.72534
20108935324332,982.73096
20108975299020,982.7207
20109015300009,982.73315
20109055299228,982.7329
20109095301259,982.73804
20109135298759,982.7312
20109175299853,982.7302
20109215298603,982.72974
20109255381364,982.72974
20109295296989,982.72314
20109335299541,982.7151
20109375298707,982.7185
20109415298343,982.71216
20109455301155,982.7036
20109495298186,982.7063
20109535296728,982.7073
20109575301936,982.71265
20109615301572,982.71924
20109655296832,982.7134
20109695439332,982.71606
20109735296364,982.71606
20109775299124,982.7212
20109815331364,982.7241
20109855299905,982.7263
20109895360218,982.72437
20109935297145,982.7278
20109975302457,982.7246
20110015297874,982.7273
20110055298499,982.72925
20110095298603,982.7312
20110135299072,982.7302
20110175296676,982.7302
20110215304280,982.72534
20110255299749,982.7229
20110295299020,982.7195
20110335299645,982.72314
20110375296311,982.73193
20110415297978,982.72754
20110455300061,982.7278
20110495300061,982.72046
20110535299697,982.7217
20110575296989,982.719
20110615297093,982.7219
20110655300374,982.7307
20110695299072,982.729
20110735298447,982.7241
20110775300947,982.71826
20110815296676,982.7212
20110855300114,982.7229
20110895301103,982.72656
20110935298968,982.7302
20110975399645,982.7268
20111015296416,982.71924
20111055297093,982.71924
20111095297249,982.7239
20111135298551,982.72
20111175299593,982.72217
20111215297614,982.719
20111255296936,982.72314
20111295300322,982.72266
20111335301936,982.7283
20111375299176,982.7317
20111415299905,982.729
20111455296676,982.7302
20111495297093,982.73047
20111535299697,982.7322
20111575298499,982.728
20111615332822,982.73315
20111655296989,982.729
20111695298603,982.7312
20111735298864,982.7234
20111775298291,982.72656
20111815298811,982.72534
20111855299124,982.7175
20111895296572,982.72314
20111935301728,982.72485
20111975302041,982.7339
20112015298343,982.7307
20112055421103,982.73096
