t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
20097950000000,1788550044125,28.5215483,77.5716055,171.20001220703125,5.06,2.1788306,NaN,false,NaN,NaN,false,NaN,fused,NaN,false,0
20099860339435,1788550046035,28.5215485,77.5716058,171.20001220703125,5.315,2.217714,0.0,true,0.07069766,NaN,false,NaN,fused,NaN,false,46
20101751153912,1788550047925,28.5215489,77.5716061,171.20001220703125,5.06,2.3332517,0.0,true,0.07069367,NaN,false,NaN,fused,NaN,false,54
20102754008964,1788550048928,28.5215492,77.5716061,171.20001220703125,5.06,2.2126935,0.0,true,0.07069359,NaN,false,NaN,fused,NaN,false,59
20103760607402,1788550049935,28.5215494,77.5716062,171.20001220703125,3.79,2.3687198,0.0,true,0.07069358,NaN,false,NaN,fused,NaN,false,61
20104756848547,1788550050930,28.5215495,77.5716063,171.20001220703125,3.79,2.3737733,0.0,true,0.07069329,NaN,false,NaN,fused,NaN,false,59
20105756511308,1788550051930,28.5215496,77.5716063,171.20001220703125,3.79,2.4080484,0.0,true,0.07069353,NaN,false,NaN,fused,NaN,false,60
20106756001098,1788550052930,28.5215497,77.5716063,171.20001220703125,3.79,2.4139502,0.0,true,0.0706935,NaN,false,NaN,fused,NaN,false,61
20107755476775,1788550053929,28.5215497,77.5716063,171.20001220703125,3.79,2.7806692,0.0,true,0.07069339,NaN,false,NaN,fused,NaN,false,58
20108753763493,1788550054927,28.5215498,77.5716063,171.20001220703125,3.79,2.3749986,0.0,true,0.07069359,NaN,false,NaN,fused,NaN,false,60
20109756422973,1788550055930,28.5215498,77.5716063,171.20001220703125,3.79,2.1801891,0.0,true,0.070693426,NaN,false,NaN,fused,NaN,false,59
20110756882243,1788550056930,28.5215498,77.5716063,171.20001220703125,3.79,2.0300405,0.0,true,0.07069328,NaN,false,NaN,fused,NaN,false,58
20111759719326,1788550057933,28.5215498,77.5716063,171.20001220703125,3.79,2.1764028,0.0,true,0.07069325,NaN,false,NaN,fused,NaN,false,59
20112751876721,1788550058925,28.5215499,77.5716063,171.20001220703125,3.79,2.2900786,0.0,true,0.07069322,NaN,false,NaN,fused,NaN,false,59
20113748824377,1788550059922,28.5215499,77.5716063,171.20001220703125,3.79,2.1378098,0.0,true,0.07069327,NaN,false,NaN,fused,NaN,false,57
20114759055262,1788550060933,28.5215521,77.5716063,171.20001220703125,3.79,2.137153,0.25,true,0.72166485,99.0,true,16.839144,fused,NaN,false,57
20115759039324,1788550061934,28.5215625,77.5716099,171.20001220703125,3.79,2.1382287,1.62,true,0.029605603,19.0,true,1.1705555,fused,NaN,false,57
20116756962866,1788550062931,28.5215777,77.5716154,171.20001220703125,3.79,2.0101771,1.88,true,0.03144943,19.0,true,1.070489,fused,NaN,false,62
20117751675834,1788550063926,28.5215958,77.5716248,171.20001220703125,3.79,2.0155854,2.34,true,0.031464268,28.0,true,0.86151916,fused,NaN,false,63
20118750557083,1788550064924,28.5216141,77.5716396,171.20001220703125,3.79,2.1618445,2.53,true,0.03076587,38.0,true,0.7805143,fused,NaN,false,65
20119756707604,1788550065930,28.5216326,77.5716573,171.20001220703125,3.79,2.416147,2.68,true,0.030584434,40.0,true,0.73140454,fused,NaN,false,65
20120751829895,1788550066925,28.5216524,77.5716748,171.20001220703125,3.79,2.3996308,2.8,true,0.030334419,37.0,true,0.6946586,fused,NaN,false,63
20121753625780,1788550067928,28.5216735,77.5716923,171.20001220703125,3.79,2.2367637,2.88,true,0.0318083,36.0,true,0.7073915,fused,NaN,false,62
20122758223853,1788550068932,28.5216947,77.5717109,171.20001220703125,3.79,2.0991695,2.98,true,0.034003396,38.0,true,0.73239166,fused,NaN,false,62
20123751685051,1788550069925,28.5217146,77.5717321,171.20001220703125,3.79,2.1373324,3.09,true,0.03529325,43.0,true,0.7322399,fused,NaN,false,62
20124759386456,1788550070933,28.5217339,77.5717549,171.20001220703125,3.79,2.2075822,3.11,true,0.036875363,44.0,true,0.7594083,fused,NaN,false,63
20125761347602,1788550071935,28.5217539,77.5717779,171.20001220703125,3.79,2.2029154,3.22,true,0.044405073,43.0,true,0.8836102,fused,NaN,false,61
20126759965986,1788550072933,28.521774,77.5718016,171.20001220703125,3.79,2.0675843,3.27,true,0.046907015,45.0,true,0.9209365,fused,NaN,false,60
20127754748486,1788550073929,28.5217948,77.5718255,171.20001220703125,3.79,2.1303194,3.35,true,0.062553994,43.0,true,1.2004008,fused,NaN,false,60
20128757508539,1788550074932,28.5218173,77.5718473,171.20001220703125,3.79,2.1901798,3.28,true,0.07798839,39.0,true,1.5258976,fused,NaN,false,60
20129752623850,1788550075926,28.5218418,77.5718676,171.20001220703125,3.79,1.982054,3.42,true,0.07420073,35.0,true,1.3949275,fused,NaN,false,58
20130750970569,1788550076924,28.5218674,77.5718856,171.20001220703125,3.79,2.2691052,3.29,true,0.06341392,32.0,true,1.2367831,fused,NaN,false,59
20131758193745,1788550077932,28.5218937,77.5719019,171.20001220703125,3.79,2.0695915,3.33,true,0.045343056,28.0,true,0.87482727,fused,NaN,false,60
20132750535828,1788550078924,28.5219197,77.5719166,171.20001220703125,3.79,2.3192914,3.14,true,0.03344959,26.0,true,0.6827105,fused,NaN,false,57
20133755340411,1788550079929,28.5219445,77.5719307,171.20001220703125,3.79,2.15674,3.04,true,0.034322124,26.0,true,0.7231589,fused,NaN,false,55
20134755594734,1788550080930,28.5219695,77.5719435,171.20001220703125,3.79,2.358426,3.07,true,0.040079564,23.0,true,0.83622664,fused,NaN,false,55
20135750920619,1788550081924,28.521995,77.5719565,171.20001220703125,3.79,2.3582783,3.12,true,0.04334957,25.0,true,0.8920272,fused,NaN,false,54
20136756396869,1788550082930,28.5220209,77.5719705,171.20001220703125,3.79,2.3151288,3.2,true,0.041689858,24.0,true,0.8365757,fused,NaN,false,53
20137755815982,1788550083929,28.522048,77.5719835,171.20001220703125,3.79,2.6621113,3.25,true,0.04429085,22.0,true,0.87421227,fused,NaN,false,53
20138748064523,1788550084922,28.5220755,77.5719959,171.20001220703125,3.79,2.4365208,3.3,true,0.05508709,21.0,true,1.0716149,fused,NaN,false,54
20139749983691,1788550085924,28.5221029,77.5720071,171.20001220703125,3.79,2.3841863,3.2,true,0.052688584,19.0,true,1.0567564,fused,NaN,false,53
20140748276242,1788550086922,28.5221295,77.5720188,171.20001220703125,3.79,2.1391263,3.14,true,0.04248995,22.0,true,0.8678751,fused,NaN,false,51
20141758116501,1788550087933,28.5221552,77.5720332,171.20001220703125,3.79,2.1659186,3.21,true,0.038549762,27.0,true,0.771132,fused,NaN,false,50
20142753428013,1788550088928,28.52218,77.5720508,171.20001220703125,3.79,2.3570542,3.27,true,0.04078016,33.0,true,0.79958594,fused,NaN,false,51
20143753175720,1788550089927,28.5222054,77.5720725,171.20001220703125,3.79,2.3496206,3.66,true,0.040973585,36.0,true,0.7175662,fused,NaN,false,48
20144755199781,1788550090929,28.5222323,77.572096,171.20001220703125,3.79,2.2694468,3.84,true,0.03656149,37.0,true,0.6114166,fused,NaN,false,48
20145759301917,1788550091934,28.5222572,77.5721218,171.20001220703125,3.79,2.3145373,3.74,true,0.038127065,43.0,true,0.6543191,fused,NaN,false,51
20146757463740,1788550092931,28.5222778,77.5721509,171.20001220703125,3.79,2.1953874,3.61,true,0.044206478,52.0,true,0.7856236,fused,NaN,false,57
20147755706448,1788550093929,28.5222958,77.5721818,171.20001220703125,3.79,2.2589045,3.58,true,0.046199683,55.0,true,0.8270259,fused,NaN,false,57
20148755050770,1788550094930,28.5223136,77.5722115,171.20001220703125,3.79,2.2638462,3.48,true,0.045568254,53.0,true,0.840793,fused,NaN,false,56
20149758925614,1788550095932,28.5223315,77.5722409,171.20001220703125,3.79,2.6103058,3.48,true,0.04857399,56.0,true,0.8945564,fused,NaN,false,55
20150760582436,1788550096934,28.5223485,77.5722724,171.20001220703125,3.79,2.5127344,3.64,true,0.09200809,57.0,true,1.6253854,fused,NaN,false,55
20151755373269,1788550097930,28.5223657,77.5723059,171.20001220703125,3.79,2.4681518,3.9,true,0.10829452,59.0,true,1.7850242,fused,NaN,false,55
20152751822956,1788550098925,28.5223832,77.5723412,171.20001220703125,3.79,2.500745,3.99,true,0.06607961,59.0,true,1.0639653,fused,NaN,false,56
20153749203112,1788550099923,28.5223992,77.5723767,171.20001220703125,3.79,2.340089,3.82,true,0.05405917,62.0,true,0.90843993,fused,NaN,false,57
20154758109414,1788550100933,28.5224118,77.572413,171.20001220703125,3.79,2.381958,3.76,true,0.057339206,69.0,true,0.9780427,fused,NaN,false,56
20155758365508,1788550101933,28.5224202,77.5724514,171.20001220703125,3.79,2.3871262,3.89,true,0.052808803,77.0,true,0.8722016,fused,NaN,false,56
20156751998579,1788550102926,28.5224244,77.5724904,171.20001220703125,3.79,2.3665392,3.77,true,0.044040427,83.0,true,0.7491712,fused,NaN,false,59
20157749607641,1788550103923,28.522426,77.572529,171.20001220703125,3.79,2.3427982,3.75,true,0.033741042,86.0,true,0.5769106,fused,NaN,false,60
20158751435610,1788550104926,28.5224265,77.5725679,171.20001220703125,3.79,2.4207344,3.8,true,0.03426072,88.0,true,0.57777596,fused,NaN,false,60
20159755057901,1788550105929,28.5224248,77.5726068,171.20001220703125,3.79,2.2342694,3.8,true,0.035433162,93.0,true,0.59771276,fused,NaN,false,60
20160752193838,1788550106926,28.5224195,77.5726449,171.20001220703125,3.79,2.2408035,3.75,true,0.036288846,98.0,true,0.62087107,fused,NaN,false,61
20161751885452,1788550107925,28.5224127,77.5726823,171.20001220703125,3.79,2.5077908,3.72,true,0.038620614,100.0,true,0.66613245,fused,NaN,false,62
20162753075973,1788550108928,28.5224046,77.5727191,171.20001220703125,3.79,2.543042,3.68,true,0.04210043,102.0,true,0.73347664,fused,NaN,false,63
