t_ns,gx,gy,gz
20098242928864,-0.65811795,8.807376,4.2623234
20098247686832,-0.6698344,8.795777,4.284391
20098252444853,-0.6993533,8.786435,4.298819
20098257202874,-0.74272394,8.78324,4.298074
20098261960843,-0.7884414,8.780008,4.296532
20098266718864,-0.83545977,8.774784,4.298321
20098271476884,-0.8763754,8.769796,4.3003507
20098276234905,-0.90653455,8.766877,4.300054
20098280992874,-0.9238405,8.763199,4.303862
20098285750895,-0.9317595,8.759156,4.3103824
20098290508916,-0.9287871,8.756235,4.316954
20098295266936,-0.91986823,8.754391,4.3226004
20098300024905,-0.90967715,8.753138,4.327294
20098304782926,-0.8991202,8.752852,4.3300753
20098309540947,-0.8925072,8.753885,4.329354
20098314298968,-0.8913364,8.754993,4.3273563
20098319056936,-0.89669263,8.756117,4.3239737
20098323814957,-0.9080999,8.756882,4.320043
20098328572978,-0.9212827,8.757056,4.3168983
20098333330999,-0.9345046,8.756834,4.3145046
20098338088968,-0.9457854,8.756481,4.312763
20098342846989,-0.9513728,8.757757,4.308942
20098347605009,-0.951483,8.758926,4.306539
20098352362978,-0.9469365,8.759998,4.3053603
20098357120999,-0.9405552,8.761189,4.304335
20098361879020,-0.9348608,8.762033,4.3038564
20098366637041,-0.93227655,8.762426,4.303616
20098371395009,-0.93333834,8.761874,4.3045125
20098376153030,-0.93715495,8.76025,4.3069873
20098380911051,-0.94366014,8.758344,4.309445
20098385669072,-0.9497291,8.756527,4.3118033
20098390427041,-0.95334536,8.754991,4.314124
20098395185061,-0.95474017,8.754109,4.3156004
20098399943082,-0.9533711,8.754354,4.3154097
20098404701103,-0.9509137,8.75468,4.3152924
20098409459072,-0.94833565,8.755274,4.3146515
20098414217093,-0.9468246,8.755903,4.313706
20098418975114,-0.9458859,8.756834,4.312025
20098423733082,-0.9458379,8.757654,4.3103685
20098428491103,-0.94733876,8.758173,4.3089824
20098433249124,-0.94969904,8.758617,4.3075595
20098438007093,-0.9517124,8.759133,4.306066
20098442765114,-0.9543086,8.759574,4.304599
20098447523134,-0.9567186,8.759849,4.303502
20098452281155,-0.9591259,8.759814,4.303036
20098457039124,-0.96081406,8.759403,4.303496
20098461797145,-0.9619824,8.7588215,4.304419
20098466555166,-0.96249086,8.7581835,4.305604
20098471313186,-0.96204907,8.757762,4.30656
20098476071207,-0.961313,8.7573,4.307661
20098480829176,-0.9604906,8.756809,4.3088436
20098485587197,-0.9600703,8.756553,4.3094597
20098490345218,-0.960631,8.756354,4.3097377
20098495103186,-0.9611496,8.756147,4.3100414
20098499861207,-0.96238977,8.755889,4.310289
20098504619228,-0.96315074,8.75608,4.309734
20098509377249,-0.9636748,8.756748,4.308257
20098514135218,-0.964015,8.757677,4.3062906
20098518893239,-0.9640862,8.758592,4.304418
20098523651259,-0.96430385,8.759442,4.3026366
20098528409280,-0.96410924,8.760192,4.3011527
20098533167249,-0.96355283,8.76055,4.300549
20098537925270,-0.9627883,8.760784,4.300244
20098542683291,-0.96149236,8.7608595,4.300378
20098547441311,-0.9590477,8.760801,4.3010454
20098552199280,-0.9561074,8.760675,4.301954
20098556957301,-0.9526411,8.760609,4.3028593
20098561715322,-0.94925636,8.760421,4.3039875
20098566473291,-0.94640154,8.760443,4.304574
20098571231311,-0.9444316,8.760452,4.304985
20098575989332,-0.94342,8.760509,4.3050942
20098580747353,-0.9432371,8.760536,4.3050766
20098585505322,-0.9438823,8.760589,4.3048286
20098590263343,-0.9451488,8.7607355,4.3042526
20098595021364,-0.94627947,8.760745,4.3039846
20098599779384,-0.9469991,8.760763,4.30379
20098604537301,-0.94718194,8.760804,4.3036675
20098609295374,-0.9468306,8.760888,4.3035727
20098614053395,-0.94533175,8.760936,4.303805
20098618811416,-0.9437565,8.761099,4.3038187
20098623569384,-0.94241154,8.761219,4.303869
20098628327405,-0.9413745,8.76142,4.303687
20098633085426,-0.9417248,8.761559,4.3033266
20098637843395,-0.9433627,8.761614,4.3028555
20098642601416,-0.94564444,8.761663,4.302254
20098647359436,-0.94809884,8.761501,4.3020434
20098652117457,-0.95037174,8.76124,4.302075
20098656875426,-0.9519224,8.761103,4.302012
20098661633447,-0.95205164,8.761014,4.3021636
20098666391468,-0.9515532,8.760869,4.3025684
20098671149489,-0.95034796,8.760922,4.302727
20098675907457,-0.9484002,8.761083,4.3028316
20098680665478,-0.946764,8.761188,4.302977
20098685423499,-0.94566077,8.761277,4.303038
20098690181520,-0.94528174,8.761242,4.3031955
20098694939489,-0.94570035,8.76108,4.303432
20098699697509,-0.94683933,8.760759,4.303833
20098704455530,-0.9479002,8.760448,4.304233
20098709213551,-0.9486809,8.760177,4.304614
20098713971520,-0.94866514,8.759976,4.3050246
20098718729541,-0.947859,8.759864,4.3054285
20098723487561,-0.946278,8.759975,4.305551
20098728245530,-0.94401556,8.760301,4.3053865
20098733003551,-0.94166553,8.760553,4.305389
20098737761572,-0.9395402,8.760737,4.3054757
20098742519593,-0.93811685,8.760947,4.30536
20098747277561,-0.9377557,8.76102,4.3052917
20098752035582,-0.9383347,8.761075,4.305053
20098756793603,-0.9393565,8.76099,4.305003
20098761551624,-0.9404697,8.760739,4.3052692
20098766309593,-0.94132394,8.760405,4.3057637
20098771067614,-0.9414824,8.75998,4.3065925
20098775825634,-0.94089603,8.759718,4.307254
20098780583655,-0.9396318,8.7597475,4.3074718
20098785341624,-0.93791413,8.759935,4.3074627
20098790099645,-0.93609494,8.760227,4.3072643
20098794857666,-0.9346277,8.760493,4.307041
20098799615634,-0.9336441,8.760695,4.3068447
20098804373655,-0.9334837,8.760899,4.3064675
20098809131676,-0.9339308,8.761115,4.3059297
20098813889697,-0.9347901,8.761265,4.3054366
20098818647666,-0.9356533,8.761525,4.304719
20098823405686,-0.9362181,8.761852,4.3039308
20098828163707,-0.9360091,8.7621975,4.3032727
20098832921728,-0.9350328,8.762538,4.302792
20098837679697,-0.9336192,8.762952,4.3022575
20098842437718,-0.9321596,8.763209,4.3020496
20098847195739,-0.93087447,8.763435,4.3018665
20098851953759,-0.9297342,8.763633,4.301711
20098856711728,-0.9288595,8.763793,4.3015738
20098861469749,-0.92797834,8.7638035,4.301741
20098866227770,-0.9269225,8.763794,4.3019886
20098870985739,-0.9255693,8.763663,4.3025484
20098875743759,-0.92376405,8.763505,4.303257
20098880501780,-0.92146343,8.76348,4.303801
20098885259801,-0.91872114,8.763622,4.3041
20098890017770,-0.9158328,8.763837,4.3042765
20098894775739,-0.91296905,8.764051,4.304448
20098899533811,-0.91051656,8.764361,4.304337
20098904291780,-0.9084401,8.76455,4.3043933
20098909049853,-0.90680164,8.764703,4.3044243
20098913807822,-0.90569127,8.764887,4.304285
20098918565843,-0.9050234,8.7650385,4.304118
20098923323864,-0.90419066,8.765102,4.3041625
20098928081832,-0.9031036,8.765181,4.3042307
20098932839853,-0.90159947,8.76533,4.30424
20098937597874,-0.89983934,8.765489,4.3042874
20098942355843,-0.8980045,8.765714,4.3042126
20098947113864,-0.8962597,8.765919,4.304159
20098951871884,-0.8946209,8.766142,4.3040457
20098956629905,-0.89347863,8.766373,4.3038116
20098961387874,-0.8926528,8.766472,4.303782
20098966145895,-0.89190775,8.766377,4.304127
20098970903916,-0.89104694,8.766267,4.304533
20098975661936,-0.88967896,8.766231,4.3048873
