t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
20103285363756,1788550049459,46,false,31.8,0,0,5810446336
20108300891358,1788550054475,46,false,31.8,0,0,5805776896
20113318481565,1788550059492,46,false,31.8,0,0,5801873408
20118333485573,1788550064507,46,false,31.8,0,0,5799989248
20123355506926,1788550069529,46,false,31.8,0,0,5799038976
20128385511819,1788550074559,46,false,31.8,0,0,5798068224
20133428756609,1788550079603,46,false,31.8,0,0,5797101568
20138510266086,1788550084684,46,false,31.8,0,0,5796155392
20143593447855,1788550089767,46,false,31.8,0,0,5795233792
20148636725405,1788550094811,46,false,31.8,0,0,5794041856
20153715448372,1788550099889,46,false,31.8,0,0,5793026048
20158762932433,1788550104937,46,false,31.8,0,0,5792075776
20163844077379,1788550110018,46,false,31.8,0,0,5791129600
20168892551127,1788550115066,46,false,31.8,0,0,5790179328
20173970300135,1788550120144,46,false,31.8,0,0,5789188096
20179010850394,1788550125185,46,false,31.8,0,0,5788004352
20184025788413,1788550130200,45,false,31.2,0,0,5786726400
20189046063203,1788550135220,45,false,31.2,0,0,5782343680
20194061946065,1788550140236,45,false,31.2,0,0,5781397504
20199078728824,1788550145253,45,false,31.2,0,0,5780422656
20204099475957,1788550150273,45,false,31.2,0,0,5779410944
20209141053612,1788550155315,45,false,31.2,0,0,5776625664
20214210081943,1788550160384,45,false,31.2,0,0,5773504512
20219294831212,1788550165469,45,false,31.2,0,0,5771902976
