t_ns,qx,qy,qz,qw,heading_acc_rad
20098247686832,0.5042817,-0.16509648,-0.3241313,0.7831871,-1.0
20098252444853,0.50352,-0.1651933,-0.32746077,0.7822712,-1.0
20098257202874,0.50333047,-0.16588444,-0.33236146,0.7801773,-1.0
20098261960843,0.50351495,-0.16556124,-0.33585873,0.7786277,-1.0
20098266718864,0.4998214,-0.17613977,-0.3564001,0.7695013,-1.0
20098271476884,0.49983245,-0.17581423,-0.35956925,0.768093,-1.0
20098276234905,0.5002959,-0.17453465,-0.36023325,0.7677719,-1.0
20098280992874,0.5001225,-0.1744752,-0.36181563,0.7671541,-1.0
20098285750895,0.4992681,-0.17596309,-0.36506334,0.765831,-1.0
20098290508916,0.49886575,-0.17615211,-0.36536983,0.7659036,-1.0
20098295266936,0.4983074,-0.17691371,-0.36599755,0.7657918,-1.0
20098300024905,0.49799418,-0.17711921,-0.36562005,0.7661283,-1.0
20098304782926,0.49779615,-0.17727555,-0.36505395,0.7664907,-1.0
20098309540947,0.4976791,-0.17770728,-0.36510924,0.7664404,-1.0
20098314298968,0.49779856,-0.17765938,-0.36484852,0.7664981,-1.0
20098319056936,0.4974804,-0.1790306,-0.3672841,0.76522136,-1.0
20098323814957,0.49775222,-0.17883468,-0.3678125,0.7648365,-1.0
20098328572978,0.49743152,-0.18017034,-0.37087953,0.7632489,-1.0
20098333330999,0.49760786,-0.180022,-0.37170166,0.7627689,-1.0
20098338088968,0.49675074,-0.18261707,-0.37658262,0.7603126,-1.0
20098342846989,0.49697557,-0.18253876,-0.37678227,0.7600855,-1.0
20098347605009,0.49706692,-0.18262562,-0.37682056,0.7599859,-1.0
20098352362978,0.49710736,-0.18268001,-0.3764582,0.760126,-1.0
20098357120999,0.49678704,-0.18369162,-0.3774071,0.7596209,-1.0
20098361879020,0.4967998,-0.18372358,-0.37694147,0.759836,-1.0
20098366637041,0.49644482,-0.18471375,-0.37822133,0.7591917,-1.0
20098371395009,0.49640492,-0.1846973,-0.3783272,0.75916904,-1.0
20098376153030,0.4959434,-0.18559335,-0.38013604,0.7583481,-1.0
20098380911051,0.49582,-0.18558556,-0.38079488,0.7581001,-1.0
20098385669072,0.4952297,-0.18683355,-0.3833313,0.7569002,-1.0
20098390427041,0.49509144,-0.1868833,-0.3838224,0.7567295,-1.0
20098395185061,0.49464,-0.18787459,-0.38552332,0.75591415,-1.0
20098399943082,0.4946332,-0.18791845,-0.38546365,0.7559381,-1.0
20098404701103,0.49462155,-0.18796505,-0.38531744,0.7560087,-1.0
20098409459072,0.49469277,-0.18786441,-0.38491258,0.75619334,-1.0
20098414217093,0.49474058,-0.1878669,-0.38474396,0.7562472,-1.0
20098418975114,0.49506676,-0.18723466,-0.38362202,0.75676036,-1.0
20098423733082,0.49516302,-0.18720567,-0.38350043,0.7567662,-1.0
20098428491103,0.49563307,-0.1861475,-0.3819519,0.7575023,-1.0
20098433249124,0.49572292,-0.1861031,-0.38202566,0.7574172,-1.0
20098438007093,0.49584717,-0.18597668,-0.381941,0.75740963,-1.0
20098442765114,0.49593967,-0.18593118,-0.3820315,0.75731456,-1.0
20098447523134,0.49614623,-0.18552996,-0.3815792,0.7575057,-1.0
20098452281155,0.49617612,-0.18551409,-0.38174266,0.7574076,-1.0
20098457039124,0.49637553,-0.18491645,-0.3809965,0.75779873,-1.0
20098461797145,0.49631417,-0.18495391,-0.38119516,0.7577299,-1.0
20098466555166,0.496231,-0.18501376,-0.3813824,0.7576755,-1.0
20098471313186,0.49616402,-0.18506162,-0.38145915,0.75766903,-1.0
20098476071207,0.4960508,-0.18521339,-0.38167554,0.7575971,-1.0
20098480829176,0.4959739,-0.18525651,-0.38172212,0.7576134,-1.0
20098485587197,0.49581388,-0.18559986,-0.3822373,0.7573744,-1.0
20098490345218,0.49579665,-0.18560769,-0.38230994,0.75734705,-1.0
20098495103186,0.49592915,-0.18521151,-0.38176295,0.75763315,-1.0
20098499861207,0.4959113,-0.18522523,-0.38190207,0.7575714,-1.0
20098504619228,0.49593684,-0.18523332,-0.3819559,0.75752556,-1.0
20098509377249,0.4961705,-0.18481037,-0.38129047,0.757811,-1.0
20098514135218,0.49627793,-0.1847931,-0.38120744,0.75778663,-1.0
20098518893239,0.49628654,-0.18502823,-0.3814905,0.7575812,-1.0
20098523651259,0.49638635,-0.18500593,-0.3813973,0.7575682,-1.0
20098528409280,0.49652314,-0.18484318,-0.3810672,0.75768435,-1.0
20098533167249,0.49654993,-0.18485446,-0.38100988,0.7576929,-1.0
20098537925270,0.49698022,-0.1837369,-0.3792248,0.7585776,-1.0
20098542683291,0.4969546,-0.18378758,-0.3791958,0.7585966,-1.0
20098547441311,0.49703717,-0.18347147,-0.37853047,0.7589512,-1.0
20098552199280,0.49696293,-0.18354629,-0.3784295,0.7590321,-1.0
20098556957301,0.4966589,-0.1842422,-0.37923163,0.75866205,-1.0
20098561715322,0.49657726,-0.184306,-0.37908512,0.7587732,-1.0
20098566473291,0.49656615,-0.18425493,-0.3787853,0.7589426,-1.0
20098571231311,0.49653673,-0.18427725,-0.3786667,0.7590156,-1.0
20098575989332,0.49664298,-0.18397567,-0.37812272,0.7592904,-1.0
20098580747353,0.4966447,-0.18397334,-0.37810257,0.7592999,-1.0
20098585505322,0.49681357,-0.18355133,-0.3775025,0.75959,-1.0
20098590263343,0.4968504,-0.18353169,-0.37755728,0.7595435,-1.0
20098595021364,0.4969736,-0.18323503,-0.3771902,0.75971687,-1.0
20098599779384,0.4969777,-0.18325111,-0.37726873,0.75967133,-1.0
20098604537301,0.49697262,-0.1832819,-0.3773263,0.7596386,-1.0
20098609295374,0.49713597,-0.18285152,-0.37663385,0.759979,-1.0
