t_ns,mx,my,mz,bx,by,bz
20098234862353,-5.8875003,17.643751,-11.325001,7.3799996,47.879997,20.699999
20098244862353,-4.55625,18.075,-11.6625,7.3799996,47.879997,20.699999
20098254862353,-4.6875,18.1875,-11.493751,7.3799996,47.879997,20.699999
20098264862353,-8.025001,17.98125,-10.78125,7.3799996,47.879997,20.699999
20098274862353,-6.01875,17.493752,-12.543751,7.3799996,47.879997,20.699999
20098284862353,-5.9437504,18.393751,-10.425,7.3799996,47.879997,20.699999
20098294862353,-6.1687503,18.862501,-10.725,7.3799996,47.879997,20.699999
20098304862353,-5.4750004,17.325,-10.9125,7.3799996,47.879997,20.699999
20098314862353,-5.49375,17.56875,-9.375,7.3799996,47.879997,20.699999
20098324862353,-6.58125,18.431252,-9.58125,7.3799996,47.879997,20.699999
20098334862353,-7.6312504,17.925001,-8.83125,7.3799996,47.879997,20.699999
20098344862353,-5.4,17.962502,-9.8625,7.3799996,47.879997,20.699999
20098354862353,-5.7562504,17.925001,-8.7375,7.3799996,47.879997,20.699999
20098364862353,-5.4,18.46875,-7.7250004,7.3799996,47.879997,20.699999
20098374862353,-6.1312504,16.48125,-9.58125,7.3799996,47.879997,20.699999
20098384862353,-6.8812504,17.775002,-8.606251,7.3799996,47.879997,20.699999
20098394862353,-6.4875,17.325,-8.793751,7.3799996,47.879997,20.699999
20098404862353,-7.1625004,16.35,-12.20625,7.3799996,47.879997,20.699999
20098414862353,-5.64375,18.1875,-10.9125,7.3799996,47.879997,20.699999
20098424862353,-3.80625,18.16875,-10.368751,7.3799996,47.879997,20.699999
20098434862353,-6.675,16.5375,-11.8125,7.3799996,47.879997,20.699999
20098444862353,-4.3125,16.987501,-10.106251,7.3799996,47.879997,20.699999
20098454862353,-5.1937504,19.125,-10.5375,7.3799996,47.879997,20.699999
20098464862353,-6.8625,17.38125,-11.3625,7.3799996,47.879997,20.699999
20098474862353,-6.8625,17.38125,-11.043751,7.3799996,47.879997,20.699999
20098484862353,-6.61875,18.16875,-9.5625,7.3799996,47.879997,20.699999
20098494862353,-5.5125003,18.075,-11.08125,7.3799996,47.879997,20.699999
20098504862353,-3.5812502,18.84375,-8.868751,7.3799996,47.879997,20.699999
20098514862353,-6.4125004,18.581251,-9.3,7.3799996,47.879997,20.699999
20098524862353,-5.625,18.431252,-10.1625,7.3799996,47.879997,20.699999
20098534862353,-3.6562502,18.69375,-12.243751,7.3799996,47.879997,20.699999
20098544862353,-5.025,17.1375,-11.56875,7.3799996,47.879997,20.699999
20098554862353,-6.8437505,17.025002,-9.056251,7.3799996,47.879997,20.699999
20098564862353,-5.925,17.38125,-11.00625,7.3799996,47.879997,20.699999
20098574862353,-5.775,18.28125,-11.3625,7.3799996,47.879997,20.699999
20098584862353,-5.4,18.581251,-11.418751,7.3799996,47.879997,20.699999
20098594862353,-5.3250003,17.212502,-11.700001,7.3799996,47.879997,20.699999
20098604862353,-4.8,18.54375,-11.325001,7.3799996,47.879997,20.699999
20098614862353,-6.8250003,16.63125,-11.493751,7.3799996,47.879997,20.699999
20098624862353,-6.7312503,17.53125,-9.543751,7.3799996,47.879997,20.699999
20098634862353,-7.8750005,17.1375,-10.012501,7.3799996,47.879997,20.699999
20098644862353,-6.20625,17.962502,-13.762501,7.3799996,47.879997,20.699999
20098654862353,-5.5875,16.6875,-10.875,7.3799996,47.879997,20.699999
20098664862353,-5.90625,17.025002,-9.0,7.3799996,47.879997,20.699999
20098674862353,-6.5437503,18.075,-8.19375,7.3799996,47.879997,20.699999
20098684862353,-7.7812505,17.268751,-7.7250004,7.3799996,47.879997,20.699999
20098694862353,-6.99375,16.875,-9.637501,7.3799996,47.879997,20.699999
20098704862353,-5.86875,17.268751,-8.71875,7.3799996,47.879997,20.699999
20098714862353,-6.20625,16.96875,-9.731251,7.3799996,47.879997,20.699999
20098724862353,-7.9875,17.625,-9.075001,7.3799996,47.879997,20.699999
20098734862353,-7.1625004,16.59375,-10.5375,7.3799996,47.879997,20.699999
20098744862353,-4.7250004,17.681252,-8.400001,7.3799996,47.879997,20.699999
