t_ns,ax,ay,az
20098242928864,0.0,0.0,0.0
20098247686832,-0.011874139,-0.008405685,0.02400589
20098252444853,-0.05874616,-0.01999569,0.028872967
20098257202874,-0.12821972,-0.034763336,-0.014154434
20098261960843,-0.18294787,-0.024004936,-0.011271954
20098266718864,-0.23832947,-0.016065598,0.014611721
20098271476884,-0.25183892,-0.009730339,0.022832394
20098276234905,-0.22098345,0.012394905,0.0136265755
20098280992874,-0.1525901,0.023716927,0.056729794
20098285750895,-0.08439869,-0.004562378,0.07468414
20098290508916,0.01816386,-0.004220009,0.07873726
20098295266936,0.0905239,-0.021519661,0.06346083
20098300024905,0.12297541,-0.055288315,0.038798332
20098304782926,0.145356,-0.064759254,0.009554386
20098309540947,0.104779184,-0.04262066,-0.03557825
20098314298968,0.031480968,-0.03327751,-0.051086903
20098319056936,-0.07565582,0.0069379807,-0.05692053
20098323814957,-0.19093949,0.020058632,-0.060370922
20098328572978,-0.24449664,0.030276299,-0.041229248
20098333330999,-0.26930952,0.021874428,-0.03235197
20098338088968,-0.25070512,0.002521515,-0.030876637
20098342846989,-0.14232475,-0.0022583008,-0.09578276
20098347605009,-0.022794843,-0.020533562,-0.07800007
20098352362978,0.09206468,-0.01973629,-0.049569607
20098357120999,0.1548,-0.023569107,-0.04987192
20098361879020,0.15371364,-0.011145592,-0.02721119
20098366637041,0.08406335,-0.001499176,-0.009988785
20098371395009,-0.020086229,8.3065033E-4,0.036661148
20098376153030,-0.10713899,-0.038520813,0.07708979
20098380911051,-0.20347446,-0.055817604,0.074579716
20098385669072,-0.20701253,-0.07961273,0.06297827
20098390427041,-0.1412617,-0.08191395,0.061104298
20098395185061,-0.07527137,-0.0377779,0.045349598
20098399943082,0.021457672,0.005039215,-0.004712105
20098404701103,0.06922436,0.0048007965,-0.0021572113
20098409459072,0.081097424,0.053429604,3.771782E-4
20098414217093,0.050966203,0.05423069,-0.011106968
20098418975114,0.033339024,0.055063248,-0.04561472
20098423733082,-0.002539456,0.051268578,-0.049016
20098428491103,-0.06090218,-0.0014047623,-0.059343338
20098433249124,-0.10398477,0.017243385,-0.05314827
20098438007093,-0.09241569,0.009814262,-0.068263054
20098442765114,-0.12566149,0.030601501,-0.057363987
20098447523134,-0.12316817,0.036888123,-0.035027027
20098452281155,-0.13262838,0.029009819,-0.006204605
20098457039124,-0.11170465,0.011931419,0.0360384
20098461797145,-0.09373301,-0.011823654,0.051655293
20098466555166,-0.064426124,4.4822693E-5,0.074028015
20098471313186,-0.009824336,-0.018780708,0.049084187
20098476071207,0.01337117,-0.023180008,0.05990076
20098480829176,0.029279292,-0.034526825,0.06116295
20098485587197,0.009752572,0.0012674332,0.046010494
20098490345218,-0.039934278,-0.015262604,0.01941967
20098495103186,-0.0513646,-0.010373116,0.02384758
20098499861207,-0.09796959,-0.019706726,0.021194935
