t_s,x_m,y_m,v,k
13.188,0.178,-0.030,0.000,1.000
13.288,0.178,-0.030,0.000,1.000
13.488,0.181,-0.032,0.000,1.000
13.688,0.181,-0.032,0.000,1.000
13.888,0.181,-0.032,0.000,1.000
13.988,0.181,-0.032,0.000,1.000
14.288,0.181,-0.032,0.000,1.000
14.388,0.179,-0.029,0.000,1.000
17.588,0.209,0.401,3.061,1.000
17.688,0.209,0.401,2.836,1.000
17.788,0.209,0.401,2.784,1.000
17.888,0.209,0.401,2.756,1.000
17.988,0.209,0.401,2.778,1.000
18.088,0.209,0.401,2.807,1.000
18.188,0.209,0.401,2.866,1.000
18.288,0.209,0.401,2.984,1.000
18.388,-0.040,0.707,3.051,1.000
18.488,0.146,0.955,3.127,1.000
18.588,0.339,1.213,3.211,1.000
18.688,0.539,1.479,3.294,1.000
18.788,0.740,1.746,3.324,1.000
18.888,0.945,2.019,3.372,1.000
18.988,1.153,2.297,3.421,1.000
19.088,1.367,2.582,3.493,1.000
19.188,1.588,2.876,3.576,1.000
19.288,1.805,3.165,3.593,1.000
19.388,2.222,4.091,3.637,1.000
19.488,2.440,4.381,3.631,1.000
19.588,2.656,4.669,3.616,1.000
19.688,2.873,4.958,3.616,1.000
19.788,3.094,5.252,3.642,1.000
19.888,3.314,5.546,3.654,1.000
19.988,3.530,5.833,3.630,1.000
20.088,3.752,6.128,3.654,1.000
20.188,3.750,6.100,3.711,1.000
20.288,4.011,6.380,3.758,1.000
20.388,4.589,7.169,3.958,1.000
20.488,4.861,7.461,3.976,1.000
20.588,5.138,7.757,4.014,1.000
20.688,5.412,8.051,4.016,1.000
20.788,5.693,8.352,4.062,1.000
20.888,5.975,8.654,4.093,1.000
20.988,6.263,8.962,4.143,1.000
21.088,6.549,9.268,4.163,1.000
21.188,6.836,9.576,4.181,1.000
21.288,7.123,9.884,4.194,1.000
21.388,8.028,10.306,4.354,1.000
21.488,8.332,10.631,4.399,1.000
21.588,8.636,10.957,4.423,1.000
21.688,8.944,11.286,4.459,1.000
21.788,9.262,11.628,4.548,1.000
21.888,9.585,11.973,4.623,1.000
21.988,9.908,12.319,4.663,1.000
22.088,10.229,12.663,4.681,1.000
22.188,10.561,13.018,4.750,1.000
22.288,10.893,13.374,4.796,1.000
22.388,11.552,13.884,4.879,1.000
22.488,11.889,14.230,4.859,1.000
22.588,12.236,14.587,4.911,1.000
22.688,12.574,14.933,4.878,1.000
22.788,12.910,15.279,4.857,1.000
22.888,13.237,15.615,4.788,1.000
22.988,13.574,15.960,4.801,1.000
23.088,13.899,16.295,4.749,1.000
23.188,14.232,16.636,4.755,1.000
23.288,14.556,16.969,4.714,1.000
23.388,14.651,18.102,4.899,1.000
23.488,14.984,18.445,4.845,1.000
23.588,15.321,18.791,4.838,1.000
23.688,15.652,19.131,4.800,1.000
23.788,15.992,19.480,4.828,1.000
23.888,16.332,19.829,4.847,1.000
23.988,16.680,20.186,4.900,1.000
24.088,17.257,20.879,4.866,1.000
24.188,17.554,21.271,4.885,1.000
24.288,17.854,21.666,4.914,1.000
24.388,18.874,22.044,5.209,1.000
24.488,19.181,22.449,5.158,1.000
24.588,19.491,22.858,5.151,1.000
24.688,19.809,23.277,5.188,1.000
24.788,20.129,23.699,5.226,1.000
24.888,20.450,24.121,5.249,1.000
24.988,20.770,24.543,5.263,1.000
25.088,21.105,24.985,5.346,1.000
25.188,21.442,25.430,5.413,1.000
25.288,21.777,25.872,5.451,1.000
25.388,23.094,26.203,5.866,1.000
25.488,23.671,26.994,5.876,1.000
25.588,23.986,27.486,5.866,1.000
