t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed_raw,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
27.0900,OUTAGE,-0.9610,24.5658,3.0067,25.5523,28.8208,3.2686,2.7795,-0.2272,2.9471,-0.0597,2.4723,2.6412,-0.3655,-0.9697,24.5568,0.0126,-0.9525,24.5900,0.0256,-0.9915,24.5138,0.0603,0.0482
27.1900,OUTAGE,-0.8188,24.8047,3.0266,26.5336,30.8502,4.3166,2.7063,-0.3203,2.9471,-0.0796,2.4457,2.6226,-0.4040,-0.8310,24.7892,0.0198,-0.8014,24.8430,0.0420,-0.8571,24.7390,0.0761,0.0565
27.2900,OUTAGE,-0.6682,25.0385,3.0376,28.3693,33.4105,5.0412,2.5970,-0.4405,2.9471,-0.0905,2.4887,2.6099,-0.4277,-0.6880,25.0060,0.0381,-0.6391,25.0890,0.0583,-0.7133,24.9569,0.0933,0.0553
27.3900,OUTAGE,-0.5035,25.2744,3.0467,30.3992,35.9782,5.5790,2.5577,-0.4890,2.9471,-0.0996,2.5157,2.6009,-0.4457,-0.5377,25.2129,0.0703,-0.4660,25.3275,0.0651,-0.5605,25.1673,0.1213,0.0510
27.4900,OUTAGE,-0.3262,25.5099,3.0558,32.4452,39.0641,6.6189,2.4216,-0.6342,2.9471,-0.1087,2.4800,2.5894,-0.4664,-0.3851,25.4010,0.1238,-0.2803,25.5563,0.0653,-0.3974,25.3684,0.1584,0.0348
27.5900,OUTAGE,-0.1377,25.7424,3.0649,34.5025,42.1332,7.6306,2.3762,-0.6887,2.9471,-0.1178,2.6791,2.5979,-0.4669,-0.2257,25.5772,0.1872,-0.0826,25.7749,0.0640,-0.2231,25.5611,0.2004,0.0163
27.6900,OUTAGE,0.0607,25.9690,3.0740,36.5658,45.1735,8.6077,2.4388,-0.6352,2.9471,-0.1269,2.6497,2.6029,-0.4711,-0.0527,25.7491,0.2475,0.1265,25.9826,0.0672,-0.0385,25.7445,0.2454,0.0150
27.7900,OUTAGE,0.2674,26.1871,3.0831,38.6296,48.2941,9.6645,2.4305,-0.6526,2.9471,-0.1360,2.7639,2.6182,-0.4649,0.1287,25.9108,0.3092,0.3465,26.1787,0.0795,0.1570,25.9187,0.2902,0.0294
27.8900,OUTAGE,0.4811,26.3938,3.0922,40.6887,51.3116,10.6229,2.4195,-0.6727,2.9471,-0.1451,2.8821,2.6433,-0.4489,0.3176,26.0620,0.3699,0.5765,26.3629,0.1003,0.3633,26.0840,0.3315,0.0507
27.9900,OUTAGE,0.7002,26.5865,3.1013,42.7378,53.9417,11.2039,2.4396,-0.6617,2.9471,-0.1542,3.0980,2.6866,-0.4147,0.5148,26.2056,0.4236,0.8148,26.5364,0.1251,0.5805,26.2421,0.3647,0.0751
28.0900,OUTAGE,0.9234,26.7625,3.1104,44.7717,56.2362,11.4644,2.4027,-0.7077,2.9471,-0.1633,3.1950,2.7350,-0.3754,0.7146,26.3392,0.4720,1.0598,26.7002,0.1500,0.8079,26.3941,0.3860,0.1083
28.1900,OUTAGE,1.1491,26.9188,3.1195,46.7857,58.3860,11.6003,2.3380,-0.7815,2.9471,-0.1724,3.1965,2.7789,-0.3406,0.9137,26.4617,0.5142,1.3107,26.8547,0.1739,1.0445,26.5398,0.3932,0.1524
28.2900,OUTAGE,1.3817,27.0603,3.1088,48.8174,60.3821,11.5646,2.2169,-0.8919,2.9471,-0.1617,3.1764,2.8167,-0.2921,1.1064,26.5713,0.5612,1.5669,27.0003,0.1947,1.2894,26.6790,0.3924,0.2123
28.3900,OUTAGE,1.6266,27.1951,3.0969,50.8721,62.0123,11.1402,2.3517,-0.7452,2.9471,-0.1499,3.1825,2.8515,-0.2454,1.3141,26.6816,0.6011,1.8272,27.1386,0.2084,1.5412,26.8128,0.3918,0.2623
28.4900,OUTAGE,1.8820,27.3232,3.0851,52.9437,63.6270,10.6833,2.4562,-0.6289,2.9471,-0.1380,3.2313,2.8877,-0.1974,1.5341,26.7908,0.6360,2.0912,27.2695,0.2160,1.7999,26.9411,0.3908,0.3054
28.5900,OUTAGE,2.1458,27.4444,3.0732,55.0269,64.9515,9.9246,2.5115,-0.5617,2.9471,-0.1261,3.2179,2.9191,-0.1541,1.7616,26.8971,0.6687,2.3582,27.3943,0.2182,2.0644,27.0646,0.3884,0.3460
28.6900,OUTAGE,2.4162,27.5587,3.0613,57.1162,66.1106,8.9944,2.5752,-0.4861,2.9471,-0.1143,3.1700,2.9430,-0.1184,1.9971,27.0014,0.6973,2.6277,27.5136,0.2162,2.3334,27.1838,0.3839,0.3826
28.7900,OUTAGE,2.6914,27.6660,3.0495,59.2062,67.1176,7.9114,2.7776,-0.2719,2.9471,-0.1024,3.1387,2.9616,-0.0879,2.2530,27.1094,0.7085,2.8992,27.6282,0.2112,2.6063,27.2990,0.3767,0.4010
28.8900,OUTAGE,2.9693,27.7662,3.0376,61.2912,67.9136,6.6224,2.7496,-0.2880,2.9471,-0.0905,3.2876,2.9926,-0.0450,2.5078,27.2128,0.7206,3.1723,27.7390,0.2048,2.8836,27.4115,0.3649,0.4251
28.9900,OUTAGE,3.2480,27.8592,3.0257,63.3659,68.8904,5.5245,2.6375,-0.3882,2.9471,-0.0786,3.2691,3.0189,-0.0068,2.7538,27.3078,0.7405,3.4472,27.8452,0.1997,3.1652,27.5202,0.3490,0.4630
29.0900,OUTAGE,3.5258,27.9450,3.0138,65.4248,69.6579,4.2331,2.5182,-0.4956,2.9471,-0.0668,3.3131,3.0469,0.0331,2.9900,27.3953,0.7677,3.7235,27.9476,0.1978,3.4509,27.6262,0.3275,0.5155
29.1900,OUTAGE,3.8005,28.0235,3.0020,67.4630,70.1757,2.7127,2.4178,-0.5842,2.9471,-0.0549,3.3251,3.0734,0.0714,3.2174,27.4773,0.7990,4.0008,28.0476,0.2017,3.7400,27.7304,0.2993,0.5807
29.2900,OUTAGE,4.0733,28.0946,2.9799,68.3759,70.6139,2.2380,2.4634,-0.5165,2.9471,-0.0329,3.3511,3.0998,0.1199,3.4498,27.5591,0.8219,4.2788,28.1454,0.2117,4.0325,27.8333,0.2645,0.6440
29.3900,OUTAGE,4.3481,28.1589,2.9559,69.0676,71.1476,2.0801,2.3841,-0.5717,2.9471,-0.0088,3.3514,3.1238,0.1679,3.6754,27.6361,0.8520,4.5577,28.2406,0.2249,4.3281,27.9342,0.2255,0.7175
29.4900,OUTAGE,4.6248,28.2177,2.9318,69.7599,71.4381,1.6782,2.2964,-0.6354,2.9471,0.0153,3.3046,3.1410,0.2092,3.8931,27.7092,0.8910,4.8370,28.3344,0.2422,4.6258,28.0342,0.1835,0.8016
29.5900,OUTAGE,4.9030,28.2722,2.9077,70.4526,71.4461,0.9935,2.3480,-0.5597,2.9471,0.0394,3.3162,3.1576,0.2499,4.1157,27.7839,0.9265,5.1164,28.4282,0.2643,4.9252,28.1347,0.1393,0.8822
29.6900,OUTAGE,5.1824,28.3237,2.8836,71.1456,71.1993,0.0537,2.4007,-0.4829,2.9471,0.0634,3.3397,3.1750,0.2913,4.3430,27.8613,0.9584,5.3954,28.5232,0.2918,5.2257,28.2370,0.0970,0.9594
29.7900,OUTAGE,5.4625,28.3735,2.8595,71.8387,70.7955,-1.0431,2.5396,-0.3199,2.9471,0.0875,3.2913,3.1860,0.3265,4.5828,27.9448,0.9786,5.6737,28.6201,0.3247,5.5266,28.3418,0.0715,1.0239
29.8900,OUTAGE,5.7431,28.4228,2.8355,72.5315,70.6220,-1.9096,2.6737,-0.1617,2.9471,0.1116,3.0776,3.1757,0.3402,4.8350,28.0335,0.9880,5.9517,28.7179,0.3614,5.8262,28.4472,0.0866,1.0740
29.9900,OUTAGE,6.0238,28.4729,2.8114,73.2240,70.5258,-2.6982,2.6078,-0.2036,2.9471,0.1357,2.9550,3.1547,0.3433,5.0809,28.1205,1.0066,6.2296,28.8162,0.4002,6.1236,28.5523,0.1276,1.1286
30.0900,OUTAGE,6.3042,28.5249,2.7873,73.9159,70.5180,-3.3978,2.6324,-0.1550,2.9471,0.1598,2.9700,3.1371,0.3498,5.3290,28.2083,1.0253,6.5074,28.9145,0.4393,6.4194,28.6570,0.1752,1.1791
30.1900,OUTAGE,6.5840,28.5802,2.7632,74.6070,70.8006,-3.8065,2.6959,-0.0674,2.9471,0.1838,3.0948,3.1331,0.3699,5.5836,28.2969,1.0398,6.7857,29.0114,0.4760,6.7153,28.7600,0.2226,1.2227
30.2900,OUTAGE,6.8638,28.6375,2.7729,74.5188,70.9760,-3.5428,2.6473,-0.1256,2.9471,0.1741,2.9680,3.1174,0.3444,5.8339,28.3832,1.0608,7.0643,29.1074,0.5109,7.0100,28.8616,0.2676,1.2696
30.3900,OUTAGE,7.1446,28.6936,2.7879,74.3094,71.2426,-3.0668,2.7143,-0.0736,2.9471,0.1592,2.9407,3.1006,0.3127,6.0909,28.4705,1.0770,7.3434,29.2022,0.5461,7.3036,28.9613,0.3114,1.3082
30.4900,OUTAGE,7.4261,28.7491,2.8029,74.1000,71.2687,-2.8313,2.8625,0.0597,2.9471,0.1442,2.9129,3.0827,0.2799,6.3620,28.5624,1.0804,7.6225,29.2968,0.5818,7.5955,29.0603,0.3543,1.3302
30.5900,OUTAGE,7.7080,28.8049,2.8178,73.8905,71.2745,-2.6160,3.0380,0.2202,2.9471,0.1292,3.0598,3.0805,0.2627,6.6497,28.6600,1.0681,7.9016,29.3915,0.6177,7.8872,29.1592,0.3971,1.3344
30.6900,OUTAGE,7.9898,28.8616,2.8328,73.6811,71.4532,-2.2279,2.9725,0.1397,2.9471,0.1143,2.9451,3.0676,0.2349,6.9315,28.7545,1.0636,8.1810,29.4852,0.6523,8.1781,29.2568,0.4378,1.3439
30.7900,OUTAGE,8.2712,28.9200,2.8477,73.4716,71.6924,-1.7792,2.7928,-0.0550,2.9471,0.0993,2.9621,3.0576,0.2099,7.1967,28.8422,1.0773,8.4608,29.5778,0.6845,8.4684,29.3528,0.4756,1.3704
30.8900,OUTAGE,8.5518,28.9809,2.8627,73.2622,71.4413,-1.8209,2.7974,-0.0653,2.9471,0.0844,2.9857,3.0508,0.1881,7.4619,28.9313,1.0911,8.7402,29.6716,0.7159,8.7576,29.4499,0.5122,1.3957
30.9900,OUTAGE,8.8313,29.0450,2.8777,73.0527,70.5381,-2.5147,2.8350,-0.0426,2.9471,0.0694,2.9242,3.0387,0.1611,7.7292,29.0257,1.1022,9.0180,29.7698,0.7485,9.0441,29.5512,0.5491,1.4160
31.0900,OUTAGE,9.1092,29.1130,2.8926,72.8433,69.5086,-3.3348,3.0753,0.1827,2.9471,0.0545,2.8138,3.0173,0.1247,8.0172,29.1334,1.0921,9.2941,29.8729,0.7821,9.3267,29.6568,0.5857,1.4102
31.1900,OUTAGE,9.3852,29.1858,2.9076,72.6339,68.3561,-4.2778,3.1885,0.2809,2.9471,0.0395,2.8133,2.9979,0.0903,8.3136,29.2510,1.0736,9.5680,29.9816,0.8166,9.6054,29.7674,0.6219,1.3912
31.2900,OUTAGE,9.6594,29.2645,2.9108,71.9255,67.3756,-4.5500,3.3204,0.4096,2.9471,0.0362,2.9547,2.9938,0.0829,8.6201,29.3787,1.0456,9.8401,30.0950,0.8500,9.8817,29.8825,0.6568,1.3585
31.3900,OUTAGE,9.9327,29.3500,2.9119,71.1195,66.2077,-4.9118,3.3306,0.4188,2.9471,0.0352,3.0900,3.0029,0.0911,8.9249,29.5131,1.0209,10.1097,30.2139,0.8819,10.1565,30.0037,0.6910,1.3257
31.4900,OUTAGE,10.2049,29.4417,2.9129,70.3124,65.2742,-5.0382,3.4006,0.4878,2.9471,0.0342,3.0650,3.0088,0.0960,9.2337,29.6553,0.9944,10.3774,30.3372,0.9120,10.4298,30.1295,0.7237,1.2866
31.5900,OUTAGE,10.4760,29.5389,2.9139,69.5047,63.9277,-5.5770,3.5924,0.6786,2.9471,0.0332,3.1225,3.0197,0.1058,9.5564,29.8132,0.9597,10.6421,30.4667,0.9426,10.7010,30.2623,0.7576,1.2295
31.6900,OUTAGE,10.7461,29.6409,2.9149,68.6966,62.6419,-6.0547,3.6597,0.7449,2.9471,0.0322,3.1150,3.0287,0.1138,9.8815,29.9814,0.9293,10.9039,30.6021,0.9741,10.9700,30.4014,0.7928,1.1668
31.7900,OUTAGE,11.0151,29.7471,2.9159,67.8884,62.0855,-5.8029,3.7835,0.8676,2.9471,0.0312,3.0426,3.0300,0.1142,10.2158,30.1585,0.8990,11.1643,30.7401,1.0042,11.2378,30.5433,0.8268,1.0920
31.8900,OUTAGE,11.2830,29.8567,2.9169,67.0805,61.7523,-5.3282,3.8366,0.9197,2.9471,0.0302,2.9705,3.0244,0.1075,10.5538,30.3401,0.8749,11.4239,30.8796,1.0325,11.5042,30.6864,0.8587,1.0116
31.9900,OUTAGE,11.5497,29.9692,2.9179,66.2733,61.5081,-4.7652,4.0318,1.1139,2.9471,0.0292,2.9073,3.0132,0.0953,10.9081,30.5324,0.8537,11.6829,31.0201,1.0594,11.7690,30.8302,0.8885,0.9109
32.0900,OUTAGE,11.8152,30.0838,2.9189,65.4669,61.3816,-4.0854,4.1852,1.2663,2.9471,0.0282,3.0475,3.0165,0.0976,11.2755,30.7329,0.8442,11.9416,31.1613,1.0849,12.0338,30.9747,0.9173,0.7959
32.1900,OUTAGE,12.0796,30.1999,2.9199,64.6619,60.9369,-3.7249,4.3244,1.4045,2.9471,0.0271,2.9656,3.0117,0.0917,11.6535,30.9430,0.8566,12.1992,31.3045,1.1111,12.2971,31.1210,0.9464,0.6677
32.2900,OUTAGE,12.3422,30.3196,2.9283,64.1666,60.2649,-3.9018,4.5274,1.5991,2.9471,0.0188,3.1537,3.0252,0.0969,12.0466,31.1675,0.8979,12.4551,31.4506,1.1366,12.5597,31.2710,0.9759,0.5234
32.3900,OUTAGE,12.6028,30.4460,2.9373,63.6969,59.9307,-3.7662,4.3787,1.4414,2.9471,0.0098,2.9932,3.0221,0.0848,12.4256,31.3869,0.9574,12.7102,31.5983,1.1573,12.8213,31.4224,1.0006,0.3973
32.4900,OUTAGE,12.8617,30.5779,2.9463,63.2270,59.8444,-3.3826,4.4448,1.4985,2.9471,0.0008,2.9667,3.0169,0.0706,12.8099,31.6102,1.0336,12.9650,31.7463,1.1730,13.0821,31.5740,1.0202,0.2746
32.5900,OUTAGE,13.1193,30.7142,2.9553,62.7569,59.8982,-2.8587,4.2500,1.2947,2.9471,-0.0082,3.1165,3.0263,0.0710,13.1776,31.8233,1.1107,13.2199,31.8942,1.1842,13.3440,31.7258,1.0362,0.1929
32.6900,OUTAGE,13.3761,30.8538,2.9643,62.2868,59.8581,-2.4287,4.1789,1.2146,2.9471,-0.0172,2.9977,3.0236,0.0593,13.5390,32.0332,1.1906,13.4748,32.0421,1.1924,13.6054,31.8776,1.0492,0.1692
32.7900,OUTAGE,13.6324,30.9955,2.9733,61.8166,59.7566,-2.0601,4.3774,1.4041,2.9471,-0.0262,2.9438,3.0160,0.0427,13.9171,32.2537,1.2899,13.7294,32.1906,1.1990,13.8660,32.0295,1.0600,0.2299
32.8900,OUTAGE,13.8887,31.1383,2.9823,61.3466,59.8533,-1.4933,4.6607,1.6784,2.9471,-0.0352,3.0051,3.0150,0.0327,14.3202,32.4877,1.4167,13.9842,32.3386,1.2041,14.1267,32.1809,1.0694,0.3627
32.9900,OUTAGE,14.1453,31.2810,2.9913,60.8766,59.8400,-1.0366,4.6370,1.6458,2.9471,-0.0442,3.0320,3.0166,0.0253,14.7211,32.7207,1.5506,14.2390,32.4866,1.2093,14.3875,32.3325,1.0790,0.5118
33.0900,OUTAGE,14.4028,31.4224,3.0003,60.4068,59.9087,-0.4982,4.4916,1.4913,2.9471,-0.0532,3.0008,3.0151,0.0148,15.1097,32.9459,1.6795,14.4940,32.6344,1.2154,14.6484,32.4836,1.0893,0.6531
33.1900,OUTAGE,14.6614,31.5616,3.0093,59.9373,59.8312,-0.1061,4.4458,1.4365,2.9471,-0.0622,3.0284,3.0164,0.0071,15.4941,33.1693,1.8106,14.7488,32.7825,1.2241,14.9092,32.6352,1.1019,0.7921
33.2900,OUTAGE,14.9207,31.6993,3.0137,60.1286,60.1008,-0.0279,4.3445,1.3309,2.9471,-0.0666,2.9542,3.0104,-0.0032,15.8707,33.3859,1.9357,15.0043,32.9294,1.2329,15.1702,32.7853,1.1142,0.9227
33.3900,OUTAGE,15.1799,31.8380,3.0176,60.3770,60.6325,0.2554,4.5193,1.5017,2.9471,-0.0706,2.8924,2.9992,-0.0184,16.2646,33.6075,2.0755,15.2611,33.0739,1.2386,15.4315,32.9324,1.1229,1.0722
33.4900,OUTAGE,15.4391,31.9773,3.0216,60.6255,61.5071,0.8816,4.7224,1.7008,2.9471,-0.0745,2.9995,2.9992,-0.0224,16.6796,33.8328,2.2320,15.5202,33.2145,1.2399,15.6951,33.0755,1.1276,1.2421
33.5900,OUTAGE,15.6984,32.1170,3.0256,60.8739,62.1168,1.2429,4.8599,1.8343,2.9471,-0.0785,3.0201,3.0012,-0.0244,17.1092,34.0601,2.4012,15.7806,33.3524,1.2381,15.9604,33.2158,1.1297,1.4256
33.6900,OUTAGE,15.9582,32.2566,3.0296,61.1224,62.3566,1.2342,4.9626,1.9330,2.9471,-0.0825,2.9999,3.0011,-0.0285,17.5488,34.2903,2.5819,16.0417,33.4891,1.2353,16.2263,33.3551,1.1307,1.6198
33.7900,OUTAGE,16.2185,32.3960,3.0335,61.3709,62.4892,1.1183,5.1972,2.1636,2.9471,-0.0865,3.0148,3.0024,-0.0311,18.0097,34.5304,2.7865,16.3031,33.6252,1.2321,16.4926,33.4937,1.1315,1.8375
33.8900,OUTAGE,16.4794,32.5348,3.0375,61.6194,62.7982,1.1789,5.2006,2.1631,2.9471,-0.0904,3.0491,3.0069,-0.0307,18.4723,34.7681,2.9932,16.5652,33.7599,1.2281,16.7600,33.6312,1.1317,2.0553
33.9900,OUTAGE,16.7413,32.6727,3.0415,61.8678,62.9928,1.1250,5.2203,2.1788,2.9471,-0.0944,3.0022,3.0064,-0.0351,18.9374,35.0052,3.2036,16.8278,33.8938,1.2241,17.0279,33.7677,1.1318,2.2754
34.0900,OUTAGE,17.0042,32.8095,3.0455,62.1162,63.2623,1.1461,5.4621,2.4166,2.9471,-0.0984,3.0226,3.0080,-0.0375,19.4252,35.2509,3.4382,17.0910,34.0264,1.2199,17.2965,33.9031,1.1319,2.5195
34.1900,OUTAGE,17.2684,32.9448,3.0494,62.3646,63.7524,1.3878,5.3901,2.3407,2.9471,-0.1024,3.0326,3.0103,-0.0391,19.9086,35.4893,3.6667,17.3553,34.1567,1.2150,17.5665,34.0362,1.1313,2.7563
34.2900,OUTAGE,17.5338,33.0790,3.0491,62.5212,64.0166,1.4954,5.6009,2.5517,2.9471,-0.1021,3.0245,3.0116,-0.0375,20.4121,35.7347,3.9163,17.6202,34.2858,1.2099,17.8372,34.1681,1.1306,3.0140
34.3900,OUTAGE,17.8001,33.2129,3.0481,62.6627,64.0957,1.4330,5.7736,2.7255,2.9471,-0.1011,3.0542,3.0157,-0.0324,20.9314,35.9869,4.1834,17.8853,34.4146,1.2047,18.1085,34.2999,1.1299,3.2886
34.4900,OUTAGE,18.0673,33.3462,3.0471,62.8041,63.8585,1.0544,5.8662,2.8191,2.9471,-0.1000,3.0958,3.0233,-0.0238,21.4580,36.2454,4.4612,18.1499,34.5444,1.2010,18.3799,34.4331,1.1309,3.5721
34.5900,OUTAGE,18.3355,33.4789,3.0461,62.9455,63.4379,0.4924,5.8471,2.8009,2.9471,-0.0990,3.0735,3.0281,-0.0180,21.9810,36.5068,4.7391,18.4135,34.6762,1.1998,18.6507,34.5685,1.1343,3.8533
34.6900,OUTAGE,18.6045,33.6107,3.0451,63.0869,62.7167,-0.3702,5.9485,2.9034,2.9471,-0.0980,3.0118,3.0265,-0.0186,22.5097,36.7795,5.0291,18.6754,34.8113,1.2027,18.9197,34.7072,1.1409,4.1452
34.7900,OUTAGE,18.8743,33.7414,3.0441,63.2283,61.8274,-1.4009,5.9897,2.9456,2.9471,-0.0970,2.9898,3.0230,-0.0210,23.0377,37.0623,5.3256,18.9352,34.9504,1.2105,19.1862,34.8499,1.1516,4.4417
34.8900,OUTAGE,19.1450,33.8709,3.0431,63.3697,61.5243,-1.8454,6.0089,2.9658,2.9471,-0.0960,2.9904,3.0199,-0.0231,23.5659,37.3488,5.6250,19.1942,35.0909,1.2210,19.4517,34.9939,1.1641,4.7405
34.9900,OUTAGE,19.4165,33.9990,3.0421,63.5111,61.6653,-1.8459,6.1303,3.0882,2.9471,-0.0950,2.9415,3.0125,-0.0296,24.1055,37.6398,5.9365,19.4536,35.2308,1.2324,19.7168,35.1369,1.1769,5.0522
35.0900,OUTAGE,19.6887,34.1254,3.0411,63.6525,62.0687,-1.5838,6.0587,3.0177,2.9471,-0.0940,2.9645,3.0079,-0.0331,24.6408,37.9236,6.2409,19.7140,35.3688,1.2437,19.9826,35.2778,1.1893,5.3572
35.1900,OUTAGE,19.9617,34.2500,3.0400,63.7939,62.6606,-1.1334,5.9900,2.9500,2.9471,-0.0930,2.9043,2.9980,-0.0420,25.1729,38.1986,6.5382,19.9758,35.5042,1.2543,20.2489,35.4155,1.2003,5.6561
35.2900,OUTAGE,20.2351,34.3753,3.0467,64.2488,63.0574,-1.1914,5.9270,2.8804,2.9471,-0.0996,2.9253,2.9911,-0.0556,25.7013,38.4672,6.8281,20.2385,35.6377,1.2625,20.5155,35.5510,1.2087,5.9494
35.3900,OUTAGE,20.5088,34.5031,3.0537,64.7179,63.2540,-1.4640,5.8751,2.8214,2.9471,-0.1066,2.8928,2.9818,-0.0719,26.2259,38.7316,7.1109,20.5017,35.7704,1.2672,20.7818,35.6852,1.2132,6.2385
35.4900,OUTAGE,20.7830,34.6320,3.0607,65.1873,64.3704,-0.8169,5.7708,2.7101,2.9471,-0.1136,2.7230,2.9571,-0.1035,26.7462,38.9812,7.3807,20.7674,35.8978,1.2659,21.0484,35.8131,1.2106,6.5193
35.5900,OUTAGE,21.0580,34.7603,3.0677,65.6567,65.5571,-0.0996,5.8326,2.7650,2.9471,-0.1206,2.6694,2.9298,-0.1379,27.2772,39.2226,7.6544,21.0357,36.0198,1.2597,21.3151,35.9344,1.2019,6.8087
35.6900,OUTAGE,21.3339,34.8863,3.0746,66.1262,67.0998,0.9735,5.8580,2.7834,2.9471,-0.1276,2.6254,2.9008,-0.1738,27.8168,39.4505,7.9284,21.3072,36.1345,1.2484,21.5824,36.0472,1.1872,7.1029
35.7900,OUTAGE,21.6110,35.0084,3.0816,66.5958,68.7137,2.1179,5.6403,2.5587,2.9471,-0.1346,2.6969,2.8814,-0.2002,28.3424,39.6553,8.1795,21.5818,36.2414,1.2333,21.8508,36.1518,1.1683,7.3766
35.8900,OUTAGE,21.8895,35.1251,3.0886,67.0652,70.2757,3.2105,5.9014,2.8128,2.9471,-0.1416,2.5622,2.8510,-0.2376,28.8979,39.8544,8.4549,21.8592,36.3409,1.2162,22.1192,36.2481,1.1462,7.6783
35.9900,OUTAGE,22.1695,35.2347,3.0956,67.5346,71.3244,3.7899,5.9252,2.8296,2.9471,-0.1485,2.6023,2.8274,-0.2683,29.4592,40.0442,8.7333,22.1384,36.4353,1.2010,22.3871,36.3386,1.1252,7.9842
36.0900,OUTAGE,22.4515,35.3355,3.1026,68.0037,72.2633,4.2596,5.9712,2.8686,2.9471,-0.1555,2.5898,2.8047,-0.2979,30.0279,40.2261,9.0178,22.4191,36.5251,1.1900,22.6542,36.4240,1.1073,8.2962
36.1900,OUTAGE,22.7354,35.4259,3.1096,68.4726,73.2114,4.7388,5.8810,2.7714,2.9471,-0.1625,2.5926,2.7846,-0.3250,30.5910,40.3960,9.2958,22.7012,36.6102,1.1848,22.9208,36.5045,1.0944,8.6009
36.2900,OUTAGE,23.0212,35.5105,3.1063,69.5067,74.1288,4.6221,6.1309,3.0247,2.9471,-0.1592,2.6172,2.7686,-0.3376,31.1807,40.5636,9.5974,22.9847,36.6908,1.1808,23.1871,36.5802,1.0825,8.9311
36.3900,OUTAGE,23.3085,35.5953,3.1023,70.5789,75.0291,4.4503,6.0933,2.9910,2.9471,-0.1552,2.6139,2.7539,-0.3484,31.7693,40.7210,9.8924,23.2694,36.7669,1.1723,23.4531,36.6513,1.0659,9.2586
36.4900,OUTAGE,23.5972,35.6786,3.0983,71.6533,76.2014,4.5481,6.1248,3.0265,2.9471,-0.1512,2.4485,2.7248,-0.3735,32.3641,40.8671,10.1872,23.5556,36.8372,1.1593,23.7178,36.7163,1.0447,9.5911
36.5900,OUTAGE,23.8876,35.7589,3.0943,72.7294,77.5117,4.7823,6.1109,3.0166,2.9471,-0.1473,2.5779,2.7109,-0.3835,32.9608,40.9992,10.4778,23.8433,36.9009,1.1428,23.9824,36.7749,1.0204,9.9225
36.6900,OUTAGE,24.1796,35.8346,3.0903,73.8062,78.7073,4.9011,6.2056,3.1152,2.9471,-0.1433,2.5580,2.6963,-0.3940,33.5693,41.1208,10.7754,24.1323,36.9586,1.1250,24.2468,36.8277,0.9954,10.2635
36.7900,OUTAGE,24.4734,35.9040,3.0864,74.8832,79.9434,5.0603,6.4325,3.3461,2.9471,-0.1393,2.5858,2.6858,-0.4006,34.2027,41.2331,11.0931,24.4225,37.0101,1.1073,24.5113,36.8746,0.9714,10.6263
36.8900,OUTAGE,24.7691,35.9655,3.0824,75.9594,80.9151,4.9556,6.4315,3.3491,2.9471,-0.1353,2.6470,2.6821,-0.4003,34.8378,41.3346,11.4108,24.7135,37.0566,1.0926,24.7761,36.9170,0.9515,10.9887
36.9900,OUTAGE,25.0666,36.0175,3.0784,77.0342,81.7709,4.7367,6.4777,3.3993,2.9471,-0.1313,2.7370,2.6873,-0.3911,35.4789,41.4274,11.7338,25.0052,37.0988,1.0831,25.0421,36.9554,0.9383,11.3545
37.0900,OUTAGE,25.3662,36.0583,3.0744,78.1068,82.1942,4.0874,6.4672,3.3927,2.9471,-0.1274,2.6781,2.6864,-0.3880,36.1196,41.5152,12.0587,25.2972,37.1388,1.0827,25.3083,36.9919,0.9354,11.7194
37.1900,OUTAGE,25.6679,36.0864,3.0705,79.1765,82.5333,3.3568,6.4989,3.4284,2.9471,-0.1234,2.7570,2.6932,-0.3773,36.7640,41.5996,12.3903,25.5894,37.1771,1.0936,25.5753,37.0269,0.9451,12.0870
37.2900,OUTAGE,25.9723,36.1056,3.0797,80.0937,83.0857,2.9920,6.3617,3.2819,2.9471,-0.1327,2.8986,2.7127,-0.3670,37.3955,41.6762,12.7091,25.8820,37.2126,1.1107,25.8446,37.0596,0.9625,12.4393
37.3900,OUTAGE,26.2801,36.1236,3.0907,80.9930,83.9474,2.9545,6.2760,3.1853,2.9471,-0.1437,2.9018,2.7307,-0.3600,38.0196,41.7424,13.0148,26.1750,37.2437,1.1250,26.1161,37.0884,0.9786,12.7810
37.4900,OUTAGE,26.5908,36.1403,3.1017,81.8936,84.6460,2.7523,6.4710,3.3693,2.9471,-0.1547,2.8809,2.7450,-0.3567,38.6639,41.8028,13.3351,26.4684,37.2712,1.1374,26.3894,37.1140,0.9942,13.1395
37.5900,OUTAGE,26.9037,36.1556,3.1127,82.7952,85.3757,2.5804,6.7892,3.6764,2.9471,-0.1657,2.9970,2.7690,-0.3438,39.3406,41.8575,13.6817,26.7622,37.2949,1.1481,26.6654,37.1363,1.0093,13.5259
