t_ns,qx,qy,qz,qw
28489755377335,0.40462872,0.3692917,0.6029963,0.5799092
28489760135512,0.4098821,0.37024066,0.60215014,0.576484
28489764893741,0.41192353,0.36763802,0.6037617,0.57500714
28489769651970,0.41334933,0.36522356,0.6052807,0.57392454
28489774410199,0.4151179,0.3650027,0.60538054,0.5726819
28489779168377,0.415714,0.36539188,0.605144,0.57225114
28489783926606,0.41479674,0.365662,0.6050468,0.57284665
28489788684783,0.41378957,0.3664281,0.604617,0.5735388
28489793443064,0.41314074,0.36744028,0.60398936,0.5740203
28489798201293,0.41253564,0.368071,0.60360533,0.57445514
28489802959470,0.41204885,0.3681258,0.6035713,0.57480514
28489807717699,0.4121336,0.36806574,0.6035862,0.57476705
28489812475929,0.41246688,0.367931,0.6036596,0.57453716
28489817234158,0.41273615,0.3675707,0.6038822,0.57434046
28489821992335,0.41290206,0.36728975,0.6040574,0.5742166
28489826750564,0.41307294,0.36729527,0.6040465,0.5741016
28489831508793,0.41302603,0.36739916,0.60398114,0.5741377
28489836267022,0.41277128,0.36747393,0.6039436,0.5743126
28489841025252,0.4125294,0.36761504,0.6038622,0.57448155
28489845783429,0.41239148,0.36780706,0.6037434,0.5745826
28489850541658,0.412316,0.36788222,0.6036978,0.5746366
28489855299887,0.4123435,0.36778468,0.60376,0.5746139
28489860058116,0.41251087,0.367632,0.60385203,0.5744947
28489864816345,0.41271615,0.36748728,0.6039372,0.57435036
28489869574522,0.41285488,0.36736697,0.60400933,0.5742517
28489874332752,0.41292897,0.36731654,0.6040604,0.574177
28489879090981,0.41297144,0.36735377,0.6040527,0.5741308
28489883849210,0.41293922,0.3674409,0.6039975,0.5741562
28489888607439,0.41289318,0.36756188,0.60392094,0.5741924
28489893365616,0.41286385,0.36765715,0.6038605,0.57421625
28489898123845,0.4128431,0.36774608,0.60380363,0.574234
28489902882074,0.41288114,0.36779037,0.60377306,0.5742103
28489907640304,0.41295722,0.3677749,0.6037799,0.5741583
28489912398533,0.41319674,0.36768004,0.6038494,0.57397366
28489917156710,0.41327602,0.36767644,0.60388577,0.5738806
28489921914939,0.41340643,0.36762306,0.60395014,0.5737531
28489926673168,0.41335717,0.3677787,0.60389745,0.5737443
28489931431397,0.4132977,0.36790192,0.6038455,0.57376283
28489936189574,0.4131084,0.36804914,0.60378313,0.5738703
28489940947804,0.41302907,0.3682281,0.6036702,0.57393146
28489945706033,0.41295657,0.3683434,0.60359836,0.5739853
28489950464262,0.41294247,0.36840865,0.6035565,0.57399756
28489955222491,0.41301486,0.36839226,0.6035639,0.573948
28489959980668,0.4131243,0.3683392,0.6035938,0.5738719
