t_ns,gx,gy,gz,accuracy
28489739925408,0.0012217296,0.02046397,-0.011911863,3
28489742304522,-0.0061086477,0.014355322,-0.0070249448,3
28489744683637,-0.0073303776,0.0070249448,-0.0033597562,3
28489747062752,-0.0024434591,0.0033597562,0.0015271619,3
28489749441866,0.0036651888,-0.0027488915,0.003970621,3
28489751820981,0.0073303776,-0.011300999,0.003970621,3
28489754200095,0.0048869182,-0.012522728,0.00763581,3
28489756579210,0.0012217296,-0.011300999,0.00763581,3
28489758958272,-0.0036651888,-0.011300999,0.00641408,3
28489761337387,-0.0061086477,-0.00641408,0.0051923506,3
28489763716502,-0.0036651888,-3.054324E-4,0.0027488915,3
28489766095616,-0.0,0.004581486,-9.162972E-4,3
28489768474731,0.0024434591,0.009468404,-0.0058032153,3
28489770853845,0.0048869182,0.016798781,-0.009468404,3
28489773232960,0.0024434591,0.021685699,-0.011911863,3
28489775612074,-0.0012217296,0.026572619,-0.014355322,3
28489777991189,-0.0024434591,0.029016078,-0.015577052,3
28489780370252,-0.0036651888,0.029016078,-0.016798781,3
28489782749366,-0.0,0.029016078,-0.014355322,3
28489785128481,0.0036651888,0.024129158,-0.013133593,3
28489787507595,0.0048869182,0.02046397,-0.011911863,3
28489789886658,0.0024434591,0.011911863,-0.008246674,3
28489792265772,-0.0,0.0058032153,-0.0033597562,3
28489794644939,-0.0024434591,9.162972E-4,-9.162972E-4,3
28489797024054,-0.0012217296,-0.0051923506,0.003970621,3
28489799403168,0.0012217296,-0.010079269,0.00641408,3
28489801782231,0.0012217296,-0.012522728,0.00641408,3
28489804161345,0.0024434591,-0.014966187,0.00763581,3
28489806540460,0.0024434591,-0.014966187,0.00763581,3
28489808919574,-0.0,-0.013744458,0.00641408,3
28489811298689,-0.0012217296,-0.010079269,0.0051923506,3
28489813677804,-0.0012217296,-0.00763581,0.003970621,3
28489816056918,-0.0012217296,-0.0027488915,0.0015271619,3
28489818436033,-0.0,9.162972E-4,-9.162972E-4,3
28489820815147,0.0012217296,0.004581486,-0.0021380268,3
28489823194210,-0.0,0.008246674,-0.0033597562,3
28489825573324,-0.0,0.010690134,-0.0033597562,3
28489827952439,-0.0012217296,0.010690134,-0.004581486,3
28489830331554,-0.0012217296,0.011911863,-0.0033597562,3
28489832710668,-0.0012217296,0.011911863,-0.0033597562,3
28489835089783,-0.0,0.009468404,-0.004581486,3
28489837468897,0.0012217296,0.0070249448,-0.0021380268,3
28489839848012,0.0012217296,0.004581486,-9.162972E-4,3
28489842227127,0.0024434591,9.162972E-4,0.0027488915,3
28489844606241,0.0012217296,-0.0015271619,0.0027488915,3
28489846985304,-0.0012217296,-0.0051923506,0.0027488915,3
28489849364418,-0.0,-0.0051923506,0.003970621,3
28489851743533,0.0012217296,-0.0051923506,0.003970621,3
28489854122647,-0.0,-0.003970621,0.003970621,3
28489856501762,0.0012217296,-0.003970621,0.003970621,3
28489858880877,0.0012217296,-3.054324E-4,0.0027488915,3
28489861259991,0.0012217296,9.162972E-4,0.0027488915,3
28489863639106,0.0012217296,0.0033597562,-9.162972E-4,3
28489866018220,-0.0,0.0058032153,-9.162972E-4,3
28489868397283,0.0012217296,0.009468404,-0.0033597562,3
28489870776397,0.0012217296,0.010690134,-0.0021380268,3
28489873155512,0.0012217296,0.014355322,-0.0033597562,3
28489875534627,0.0012217296,0.013133593,-0.0058032153,3
28489877913741,0.0012217296,0.013133593,-0.0058032153,3
28489880292856,-0.0,0.011911863,-0.0058032153,3
28489882671970,-0.0,0.010690134,-0.004581486,3
28489885051085,-0.0,0.008246674,-0.0021380268,3
28489887430199,-0.0,0.0070249448,-0.0021380268,3
28489889809314,-0.0,0.004581486,-9.162972E-4,3
28489892188377,-0.0,0.0033597562,3.054324E-4,3
28489894567491,-0.0,9.162972E-4,3.054324E-4,3
28489896946606,-0.0012217296,9.162972E-4,0.0015271619,3
28489899325720,-0.0,-3.054324E-4,0.0015271619,3
28489901704835,-0.0,-0.0027488915,0.0015271619,3
28489904083949,-0.0,9.162972E-4,3.054324E-4,3
28489906463064,-0.0,0.0021380268,0.0015271619,3
28489908842179,-0.0,0.004581486,3.054324E-4,3
28489911221293,0.0012217296,0.01802051,-0.004581486,3
28489913600408,-0.0036651888,0.0070249448,-0.0070249448,3
28489915979470,-0.0036651888,0.01802051,-0.009468404,3
28489918358585,0.0048869182,0.030237807,-0.0070249448,3
28489920737699,0.0036651888,0.030237807,-0.014355322,3
28489923116814,-0.0024434591,0.01924224,-0.010690134,3
28489925495877,-0.0012217296,0.029016078,-0.010690134,3
28489927875043,0.0048869182,0.031459536,-0.011911863,3
28489930254158,-0.0024434591,0.021685699,-0.010690134,3
28489932633272,-0.0024434591,0.014355322,-0.0070249448,3
28489935012387,0.0024434591,0.01924224,-0.0058032153,3
28489937391449,0.0048869182,0.013133593,-0.0058032153,3
