t_ns,ax,ay,az,accuracy
28489730937283,0.9762716,8.963513,4.2017965,3
28489733314106,0.89491564,9.001799,4.125226,3
28489735693168,0.76570326,9.044869,3.8476589,3
28489738071085,0.59342,9.064013,3.574877,3
28489740451397,0.4833502,9.08794,3.5413775,3
28489742830512,0.44027936,9.08794,3.6897326,3
28489745209627,0.43070808,9.049655,3.9433718,3
28489747588741,0.4977071,9.035298,4.106084,3
28489749967856,0.57906306,9.049655,4.0869412,3
28489752346970,0.6221339,9.040084,3.9146578,3
28489754726085,0.66041905,9.059227,3.7088752,3
28489757105199,0.7513463,9.111869,3.5988052,3
28489759484262,0.83748794,9.073584,3.6610186,3
28489761863377,0.93320084,9.020942,3.7854455,3
28489764242491,1.0049855,9.035298,3.9433718,3
28489766621606,1.0671989,9.035298,3.9625144,3
28489769000720,1.0624132,9.044869,3.8907297,3
28489771379835,1.0336994,9.059227,3.7471602,3
28489773758949,0.9762716,9.092726,3.656233,3
28489776138064,0.9092726,9.083155,3.6658044,3
28489778517179,0.82313097,9.049655,3.7663028,3
28489780896241,0.7322037,9.059227,3.8955152,3
28489783275356,0.66041905,9.083155,3.9577286,3
28489785654470,0.5982057,9.078369,3.9242291,3
28489788033585,0.5312066,9.097511,3.8668015,3
28489790412647,0.52163535,9.111869,3.8141594,3
28489792791762,0.5072784,9.116654,3.7950168,3
28489795170929,0.5168497,9.102298,3.8237305,3
28489797550043,0.55034924,9.107083,3.885944,3
28489799929158,0.5982057,9.116654,3.9577286,3
28489802308220,0.66041905,9.073584,3.938586,3
28489804687335,0.7322037,9.0544405,3.8763726,3
28489807066449,0.7752745,9.092726,3.8093736,3
28489809445564,0.8279166,9.078369,3.790231,3
28489811824679,0.8470592,9.040084,3.7854455,3
28489814203793,0.89491564,9.044869,3.8333018,3
28489816582908,0.90448695,9.035298,3.8668015,3
28489818962022,0.89013004,9.030513,3.871587,3
28489821341137,0.86141616,9.040084,3.8476589,3
28489823720199,0.83748794,9.059227,3.7950168,3
28489826099314,0.7848458,9.064013,3.7758741,3
28489828478429,0.7369894,9.064013,3.790231,3
28489830857543,0.7082755,9.0544405,3.8476589,3
28489833236658,0.66999036,9.049655,3.885944,3
28489835615772,0.6556334,9.059227,3.9146578,3
28489837994887,0.64606214,9.064013,3.8955152,3
28489840374002,0.6125626,9.083155,3.8811584,3
28489842753116,0.61734825,9.083155,3.8380876,3
28489845132231,0.6412765,9.073584,3.8285162,3
28489847511293,0.6652047,9.059227,3.842873,3
28489849890408,0.6987042,9.064013,3.8476589,3
28489852269522,0.76570326,9.064013,3.8620157,3
28489854648637,0.8039884,9.059227,3.8811584,3
28489857027752,0.8470592,9.068798,3.8524444,3
28489859406866,0.89013004,9.044869,3.8141594,3
28489861785981,0.90448695,9.040084,3.8093736,3
28489864165095,0.8853444,9.035298,3.7950168,3
28489866544210,0.8805587,9.040084,3.8237305,3
28489868923272,0.8662018,9.059227,3.8285162,3
28489871302387,0.8470592,9.059227,3.8333018,3
28489873681502,0.82313097,9.059227,3.8237305,3
28489876060616,0.79920274,9.064013,3.804588,3
28489878439731,0.76570326,9.0544405,3.7950168,3
28489880818845,0.7322037,9.0544405,3.8093736,3
28489883197960,0.6891329,9.068798,3.8141594,3
28489885577074,0.6652047,9.083155,3.8141594,3
28489887956189,0.6939186,9.073584,3.7998023,3
28489890335304,0.6939186,9.035298,3.7998023,3
28489892714366,0.6843473,9.0544405,3.790231,3
28489895093481,0.6891329,9.064013,3.7950168,3
28489897472595,0.6939186,9.059227,3.7998023,3
28489899851710,0.7322037,9.0544405,3.7806597,3
28489902230824,0.75613195,9.0544405,3.7854455,3
28489904609939,0.7752745,9.035298,3.7854455,3
28489906989054,0.8279166,9.044869,3.7854455,3
28489909368168,0.9092726,8.9826565,3.7328033,3
28489911747283,1.0289137,9.064013,3.6993039,3
28489914126397,0.93320084,9.250652,3.7998023,3
28489916505460,0.7800602,8.872586,3.7567315,3
28489918884574,0.9619147,8.915657,3.7423747,3
28489921263689,0.9092726,9.346365,3.8620157,3
28489923642804,0.7082755,9.12144,3.737589,3
28489926021866,0.67477596,8.85823,3.7184465,3
28489928401033,0.74177504,9.12144,3.7998023,3
28489930780147,0.65084773,9.312865,3.885944,3
28489933159262,0.5455636,8.997013,3.8285162,3
28489935538377,0.5838487,8.944371,3.8285162,3
28489937917439,0.5982057,9.250652,3.8333018,3
28489940296554,0.57906306,9.174082,3.804588,3
28489942675668,0.5982057,8.949157,3.7567315,3
28489945054783,0.61734825,9.107083,3.8093736,3
28489947433897,0.64606214,9.236296,3.8333018,3
28489949813012,0.7178468,9.025727,3.7998023,3
28489952192127,0.7896315,9.01137,3.7758741,3
28489954571241,0.81834537,9.159725,3.7950168,3
28489956950356,0.83748794,9.097511,3.7758741,3
28489959329470,0.89491564,8.997013,3.7567315,3
28489961708533,0.8997013,9.083155,3.790231,3
28489964087647,0.8470592,9.12144,3.8093736,3
28489966466762,0.8566305,9.006584,3.8093736,3
28489968845877,0.8422736,9.020942,3.7950168,3
28489971224991,0.8039884,9.102298,3.804588,3
28489973604054,0.79441714,9.064013,3.790231,3
28489975983220,0.76570326,9.030513,3.790231,3
28489978362335,0.7322037,9.08794,3.8524444,3
28489980741449,0.71306115,9.08794,3.8620157,3
28489983120564,0.71306115,9.006584,3.8476589,3
28489985499679,0.6939186,9.064013,3.8285162,3
28489987878793,0.66999036,9.097511,3.8333018,3
28489990257856,0.67477596,9.044869,3.8380876,3
28489992636970,0.7082755,9.020942,3.818945,3
28489995016085,0.7322037,9.0544405,3.8285162,3
28489997395199,0.74177504,9.0544405,3.8476589,3
28489999774314,0.7609176,9.025727,3.842873,3
28490002153429,0.7465607,9.035298,3.8476589,3
28490004532543,0.7465607,9.064013,3.8572302,3
28490006911658,0.7465607,9.040084,3.842873,3
28490009290772,0.7465607,9.020942,3.8380876,3
28490011669835,0.72741807,9.064013,3.8572302,3
28490014048949,0.71306115,9.040084,3.8476589,3
28490016428064,0.7178468,9.025727,3.8572302,3
28490018807179,0.6795616,9.0544405,3.8572302,3
28490021186293,0.6939186,9.068798,3.871587,3
28490023565408,0.66999036,9.044869,3.8620157,3
