t_ns,hPa
28489887557335,981.6963
28489927560824,981.6936
28489967559574,981.69653
28490007558585,981.69604
28490047557856,981.69434
28490087557335,981.6936
28490127558897,981.7097
28490167558689,981.709
28490207558272,981.7029
28490247559002,981.70215
28490287557022,981.70435
28490327558533,981.7107
28490367558637,981.7119
28490407558168,981.70703
28490447627387,981.71216
28490487557908,981.7163
28490527557439,981.7185
28490567558741,981.7146
28490607559262,981.71655
28490647560929,981.71704
28490687559158,981.72217
28490727557699,981.7163
28490767559158,981.70825
28490807559054,981.7124
28490847562283,981.7141
28490887558585,981.7107
28490927558168,981.71655
28490967558481,981.7156
28491007559262,981.70874
28491047563012,981.7051
28491087753741,981.70557
28491127560929,981.70605
28491167562699,981.70483
28491207563637,981.7073
28491247562960,981.70605
28491287564366,981.7031
28491327561085,981.7014
28491367561814,981.70386
28491407565929,981.69727
28491447562491,981.70386
28491487562283,981.7085
28491527564054,981.71313
28491567563012,981.7085
28491607563585,981.7195
28491647649262,981.71655
28491687563429,981.71606
28491727564783,981.7151
28491767560929,981.7117
28491807561554,981.70825
28491847625512,981.70557
28491887565929,981.71265
28491927564418,981.71704
28491967564939,981.7163
28492007561085,981.7053
28492047566554,981.7068
28492087566502,981.7036
28492127567022,981.70776
28492167565720,981.70337
28492207561658,981.70483
28492247563637,981.7007
28492287562127,981.7053
28492327561658,981.7031
28492367668168,981.7036
28492407561189,981.7041
28492447564262,981.70654
28492487563377,981.70654
28492527562595,981.709
28492567680877,981.7053
28492607560616,981.7073
28492647561137,981.7063
28492687566189,981.7063
28492727662231,981.70264
28492767563168,981.7019
28492807565877,981.71313
28492847565304,981.7029
28492887746085,981.71533
28492927563324,981.7185
28492967566241,981.71436
28493007603377,981.71826
28493047565095,981.7163
28493087561189,981.71436
28493127565095,981.7112
28493167566293,981.7097
28493207618324,981.7124
28493247560824,981.7158
28493287561502,981.71655
28493327564731,981.71045
28493367642074,981.7117
28493407566241,981.70874
28493447565512,981.7114
28493487561606,981.7102
28493527562960,981.70996
28493567562908,981.7097
28493607563429,981.71265
28493647564470,981.7146
28493687561293,981.7031
28493727561554,981.6936
28493767564106,981.70435
28493807564210,981.71313
28493847715199,981.718
28493887561502,981.71484
28493927560877,981.7158
28493967566397,981.71436
28494007679002,981.7095
28494047563324,981.71484
28494087564106,981.7107
28494127565043,981.719
28494167561397,981.72095
28494207566710,981.71533
28494247566606,981.70996
28494287636345,981.7146
28494327561293,981.72266
28494367563845,981.71704
28494407563481,981.71826
28494447655095,981.7119
28494487565616,981.70654
28494527563481,981.7085
28494567562074,981.6975
28494607564210,981.7036
28494647566502,981.70874
28494687565512,981.7075
28494727564835,981.70654
28494767561189,981.70874
28494807561345,981.7051
28494847565304,981.69995
28494887562804,981.698
28494927614574,981.7058
28494967561293,981.7029
28495007561085,981.7009
28495047564991,981.6985
28495087564262,981.6987
28495127693168,981.69775
28495167562387,981.7058
28495207565564,981.7053
28495247563481,981.70996
28495287629887,981.71216
28495327565929,981.7141
28495367689679,981.7136
28495407561137,981.7163
28495447561033,981.71655
28495487563897,981.71094
28495527566970,981.7102
28495567601970,981.70605
28495607561241,981.70386
28495647561502,981.7058
28495687654887,981.70654
28495727607908,981.70215
28495767565408,981.7024
28495807561814,981.6963
28495847561918,981.69653
28495887585095,981.7002
28495927563689,981.7014
28495967563220,981.7014
28496007716658,981.70264
28496047561554,981.70044
28496087563272,981.70776
28496127563585,981.7134
28496167564991,981.7117
28496207724835,981.7095
28496247560772,981.71216
28496287563949,981.7041
28496327563949,981.70264
28496367563220,981.70386
28496407631762,981.7114
28496447562127,981.71533
28496487563949,981.71436
28496527567439,981.7173
28496567649418,981.71704
28496607563585,981.7107
28496647712960,981.71655
28496687561554,981.7229
28496727632752,981.7241
28496767563324,981.7156
28496807563741,981.71533
28496847567699,981.71216
28496887560668,981.71045
28496927561554,981.70996
28496967565460,981.70215
28497007563377,981.7036
28497047563272,981.6987
28497087567439,981.70044
28497127560720,981.69824
28497167568377,981.6914
28497207564418,981.7012
28497247564627,981.6992
28497287701189,981.70605
28497327561554,981.7029
28497367561710,981.7136
28497407566554,981.70386
28497447564939,981.7102
28497487660147,981.7134
28497527563897,981.70996
28497567566606,981.7263
28497607595877,981.72437
28497647564002,981.72046
28497687637856,981.7212
28497727561085,981.7178
28497767562074,981.72485
28497807566554,981.71265
28497847594731,981.7095
28497887563429,981.7073
28497927701606,981.70654
28497967563377,981.7107
28498007561189,981.7129
28498047643324,981.7134
28498087563689,981.7146
28498127567908,981.71875
28498167561189,981.7207
28498207561554,981.7219
28498247563689,981.72437
28498287594314,981.7178
28498327563585,981.71313
28498367564470,981.71826
28498407561189,981.718
28498447566866,981.7095
28498487564522,981.7097
28498527563481,981.70776
28498567735929,981.7068
28498607561345,981.7156
28498647564106,981.70996
28498687563012,981.7168
28498727565772,981.7134
28498767573741,981.71436
28498807560877,981.70996
28498847561554,981.70996
28498887564002,981.7102
28498927563272,981.7019
28498967563220,981.7029
28499007564574,981.70264
28499047561241,981.71094
28499087563689,981.7112
28499127643481,981.7163
28499167565304,981.71606
28499207648012,981.7107
28499247561710,981.7129
28499287561137,981.7173
28499327563272,981.71704
28499367567908,981.719
28499407563012,981.7219
28499447560252,981.7312
28499487560616,981.72754
28499527564366,981.72656
28499567562960,981.7258
28499607564002,981.72046
28499647565720,981.7173
28499687561449,981.7234
28499727562752,981.7202
28499767565824,981.72217
28499807563429,981.7185
28499847657491,981.71655
28499887561345,981.71045
28499927565095,981.7178
28499967563168,981.72046
28500007563585,981.7256
28500047604054,981.7175
28500087563793,981.7195
28500127560824,981.72046
28500167566241,981.72314
28500207656033,981.71826
28500247566345,981.7151
28500287564783,981.71216
28500327561033,981.71045
28500367561033,981.71704
28500407562908,981.7239
28500447567387,981.7219
28500487647231,981.718
28500527560824,981.7239
28500567560616,981.7246
28500607565877,981.7207
28500647566137,981.72217
28500687691866,981.7302
28500727561033,981.7273
28500767561241,981.7195
28500807644627,981.7134
28500847608949,981.71924
28500887566397,981.72144
28500927758220,981.71924
28500967561293,981.7212
28501007563116,981.72144
28501047563845,981.71924
28501087563064,981.7239
28501127647543,981.72485
28501167561502,981.72485
28501207562595,981.7229
28501247563897,981.71484
28501287562127,981.708
28501327668481,981.7134
28501367562960,981.71045
28501407561293,981.71094
28501447564054,981.7134
28501487566397,981.709
28501527561502,981.7151
28501567744731,981.7053
28501607560772,981.7112
28501647561033,981.7129
28501687563585,981.7224
28501727566554,981.7251
28501767568637,981.72485
28501807561137,981.71704
28501847561502,981.7219
28501887566502,981.72
28501927566502,981.72217
28501967563377,981.719
28502007563637,981.70996
28502047560929,981.709
28502087629054,981.7112
28502127562908,981.7107
28502167567647,981.7119
28502207721293,981.7112
28502247561554,981.7129
28502287564054,981.7058
28502327564158,981.7095
28502367563220,981.7097
28502407660460,981.70996
28502447560981,981.7134
28502487564783,981.7146
28502527567804,981.7129
28502567563168,981.71094
28502607562074,981.71045
28502647563168,981.71704
28502687560720,981.7134
28502727563949,981.72
28502767693637,981.7212
28502807563324,981.71606
28502847674002,981.7158
28502887676397,981.7246
28502927561033,981.72363
28502967564991,981.7207
28503007563272,981.7175
28503047594106,981.70557
28503087565668,981.7014
28503127561189,981.69995
28503167575720,981.70703
28503207673741,981.7151
28503247565824,981.7185
28503287562804,981.72656
