t_ns,mx,my,mz,accuracy
28492370162699,33.206253,-15.69375,-9.243751,3
28492380162699,33.45,-16.275002,-10.3125,3
28492390162699,32.831253,-15.1125,-9.20625,3
28492400162699,32.53125,-17.2875,-10.950001,3
28492410162699,33.61875,-15.375001,-11.137501,3
28492420162699,33.65625,-15.000001,-10.06875,3
28492430162699,33.65625,-15.000001,-10.06875,3
28492440162699,33.3375,-15.0375,-10.35,3
28492450162699,32.550003,-14.137501,-10.125,3
28492460162699,34.18125,-15.675,-10.89375,3
28492470162699,31.725,-17.268751,-10.2375,3
28492480162699,33.61875,-16.3875,-11.25,3
28492490162699,31.218752,-16.575,-10.05,3
28492500162699,31.462502,-15.7875,-9.1875,3
28492510162699,33.54375,-16.650002,-10.481251,3
28492520162699,33.112503,-15.58125,-10.462501,3
28492530162699,32.49375,-16.5375,-10.668751,3
28492540162699,33.09375,-15.31875,-9.075001,3
28492550162699,33.693752,-15.750001,-10.51875,3
28492560162699,32.662502,-15.375001,-10.40625,3
28492570162699,32.34375,-16.050001,-8.8125,3
28492580162699,33.112503,-15.937501,-7.8375,3
28492590162699,33.506252,-15.637501,-8.962501,3
28492600162699,31.743752,-16.63125,-7.3500004,3
28492610162699,33.881252,-17.23125,-9.431251,3
28492620162699,32.325,-16.425001,-10.181251,3
28492630162699,34.2,-15.431251,-9.825001,3
28492640162699,32.756252,-17.38125,-8.981251,3
28492650162699,35.850002,-15.6,-13.387501,3
28492660162699,33.206253,-16.6875,-9.675,3
28492670162699,33.825,-15.8625,-10.06875,3
28492680162699,32.41875,-15.7875,-9.450001,3
28492690162699,33.112503,-15.825001,-11.83125,3
28492700162699,33.225002,-16.6875,-10.44375,3
28492710162699,35.1375,-16.181252,-8.83125,3
28492720162699,35.775,-14.587501,-11.1,3
28492730162699,33.975002,-15.337501,-11.793751,3
28492740162699,34.518753,-13.63125,-10.6875,3
28492750162699,34.59375,-13.9875,-9.75,3
28492760162699,34.068752,-16.575,-11.606251,3
28492770162699,33.1875,-15.31875,-11.55,3
28492780162699,32.04375,-15.843751,-8.025001,3
28492790162699,33.35625,-15.543751,-8.34375,3
28492800162699,32.625,-16.3875,-9.450001,3
28492810162699,33.881252,-16.96875,-8.043751,3
28492820162699,32.5875,-16.3875,-8.38125,3
28492830162699,31.29375,-15.937501,-9.3,3
28492840162699,32.2125,-15.937501,-8.962501,3
28492850162699,32.193752,-15.187501,-9.431251,3
28492860162699,32.287502,-15.69375,-9.58125,3
28492870162699,30.45,-15.3,-8.75625,3
28492880162699,34.518753,-13.875001,-12.056251,3
28492890162699,33.675003,-16.125,-11.887501,3
28492900162699,34.3875,-14.775001,-12.468751,3
28492910162699,35.34375,-14.775001,-12.731251,3
28492920162699,35.60625,-14.118751,-12.637501,3
28492930162699,35.0625,-14.437501,-12.093751,3
28492940162699,34.29375,-15.168751,-11.38125,3
28492950162699,31.612501,-15.900001,-9.337501,3
28492960162699,32.925003,-16.48125,-9.637501,3
28492970162699,35.98125,-13.425,-11.625,3
28492980162699,34.575,-15.375001,-11.400001,3
28492990162699,32.756252,-15.000001,-11.19375,3
28493000162699,33.9375,-14.587501,-11.962501,3
28493010162699,34.74375,-14.475,-12.056251,3
28493020162699,35.081253,-14.681251,-14.250001,3
28493030162699,33.91875,-15.6,-11.775001,3
28493040162699,34.6875,-15.4875,-10.8,3
28493050162699,33.65625,-15.750001,-9.13125,3
28493060162699,32.23125,-16.575,-12.76875,3
28493070162699,33.375,-14.793751,-10.05,3
28493080162699,35.5125,-13.875001,-13.856251,3
28493090162699,33.99375,-14.325001,-12.431251,3
28493100162699,34.85625,-15.6,-11.7375,3
28493110162699,34.631252,-15.13125,-12.0375,3
28493120162699,33.75,-15.4875,-10.5375,3
28493130162699,34.85625,-15.337501,-10.668751,3
28493140162699,34.350002,-14.775001,-10.931251,3
28493150162699,32.15625,-16.087502,-12.31875,3
28493160162699,34.29375,-15.431251,-12.450001,3
28493170162699,33.2625,-15.675,-11.08125,3
28493180162699,32.850002,-17.118752,-10.387501,3
28493190162699,33.393753,-14.793751,-10.35,3
28493200162699,34.518753,-15.637501,-11.38125,3
28493210162699,34.3875,-15.281251,-10.1625,3
28493220162699,34.21875,-15.431251,-10.59375,3
28493230162699,31.781252,-15.000001,-10.1625,3
28493240162699,34.59375,-16.3875,-12.6,3
28493250162699,34.0125,-14.700001,-10.125,3
28493260162699,33.43125,-16.29375,-9.543751,3
28493270162699,32.831253,-15.4875,-11.043751,3
28493280162699,34.3125,-15.7875,-10.44375,3
28493290162699,34.256252,-15.431251,-11.3625,3
28493300162699,33.80625,-15.8625,-9.6,3
28493310162699,32.8125,-15.4875,-10.575001,3
28493320162699,34.7625,-14.85,-9.75,3
28493330162699,33.09375,-15.58125,-10.14375,3
