t_ns,ax,ay,az,bx,by,bz
28489730937283,0.9762716,8.963513,4.2017965,0.0,0.0,0.0
28489733314106,0.89491564,9.001799,4.125226,0.0,0.0,0.0
28489735693168,0.76570326,9.044869,3.8476589,0.0,0.0,0.0
28489738071085,0.59342,9.064013,3.574877,0.0,0.0,0.0
28489740451397,0.4833502,9.08794,3.5413775,0.0,0.0,0.0
28489742830512,0.44027936,9.08794,3.6897326,0.0,0.0,0.0
28489745209627,0.43070808,9.049655,3.9433718,0.0,0.0,0.0
28489747588741,0.4977071,9.035298,4.106084,0.0,0.0,0.0
28489749967856,0.57906306,9.049655,4.0869412,0.0,0.0,0.0
28489752346970,0.6221339,9.040084,3.9146578,0.0,0.0,0.0
28489754726085,0.66041905,9.059227,3.7088752,0.0,0.0,0.0
28489757105199,0.7513463,9.111869,3.5988052,0.0,0.0,0.0
28489759484262,0.83748794,9.073584,3.6610186,0.0,0.0,0.0
28489761863377,0.93320084,9.020942,3.7854455,0.0,0.0,0.0
28489764242491,1.0049855,9.035298,3.9433718,0.0,0.0,0.0
28489766621606,1.0671989,9.035298,3.9625144,0.0,0.0,0.0
28489769000720,1.0624132,9.044869,3.8907297,0.0,0.0,0.0
28489771379835,1.0336994,9.059227,3.7471602,0.0,0.0,0.0
28489773758949,0.9762716,9.092726,3.656233,0.0,0.0,0.0
28489776138064,0.9092726,9.083155,3.6658044,0.0,0.0,0.0
28489778517179,0.82313097,9.049655,3.7663028,0.0,0.0,0.0
28489780896241,0.7322037,9.059227,3.8955152,0.0,0.0,0.0
28489783275356,0.66041905,9.083155,3.9577286,0.0,0.0,0.0
28489785654470,0.5982057,9.078369,3.9242291,0.0,0.0,0.0
28489788033585,0.5312066,9.097511,3.8668015,0.0,0.0,0.0
28489790412647,0.52163535,9.111869,3.8141594,0.0,0.0,0.0
28489792791762,0.5072784,9.116654,3.7950168,0.0,0.0,0.0
28489795170929,0.5168497,9.102298,3.8237305,0.0,0.0,0.0
28489797550043,0.55034924,9.107083,3.885944,0.0,0.0,0.0
28489799929158,0.5982057,9.116654,3.9577286,0.0,0.0,0.0
28489802308220,0.66041905,9.073584,3.938586,0.0,0.0,0.0
28489804687335,0.7322037,9.0544405,3.8763726,0.0,0.0,0.0
28489807066449,0.7752745,9.092726,3.8093736,0.0,0.0,0.0
28489809445564,0.8279166,9.078369,3.790231,0.0,0.0,0.0
28489811824679,0.8470592,9.040084,3.7854455,0.0,0.0,0.0
28489814203793,0.89491564,9.044869,3.8333018,0.0,0.0,0.0
28489816582908,0.90448695,9.035298,3.8668015,0.0,0.0,0.0
28489818962022,0.89013004,9.030513,3.871587,0.0,0.0,0.0
28489821341137,0.86141616,9.040084,3.8476589,0.0,0.0,0.0
28489823720199,0.83748794,9.059227,3.7950168,0.0,0.0,0.0
28489826099314,0.7848458,9.064013,3.7758741,0.0,0.0,0.0
28489828478429,0.7369894,9.064013,3.790231,0.0,0.0,0.0
28489830857543,0.7082755,9.0544405,3.8476589,0.0,0.0,0.0
28489833236658,0.66999036,9.049655,3.885944,0.0,0.0,0.0
28489835615772,0.6556334,9.059227,3.9146578,0.0,0.0,0.0
28489837994887,0.64606214,9.064013,3.8955152,0.0,0.0,0.0
28489840374002,0.6125626,9.083155,3.8811584,0.0,0.0,0.0
28489842753116,0.61734825,9.083155,3.8380876,0.0,0.0,0.0
28489845132231,0.6412765,9.073584,3.8285162,0.0,0.0,0.0
28489847511293,0.6652047,9.059227,3.842873,0.0,0.0,0.0
28489849890408,0.6987042,9.064013,3.8476589,0.0,0.0,0.0
28489852269522,0.76570326,9.064013,3.8620157,0.0,0.0,0.0
28489854648637,0.8039884,9.059227,3.8811584,0.0,0.0,0.0
28489857027752,0.8470592,9.068798,3.8524444,0.0,0.0,0.0
28489859406866,0.89013004,9.044869,3.8141594,0.0,0.0,0.0
28489861785981,0.90448695,9.040084,3.8093736,0.0,0.0,0.0
28489864165095,0.8853444,9.035298,3.7950168,0.0,0.0,0.0
28489866544210,0.8805587,9.040084,3.8237305,0.0,0.0,0.0
28489868923272,0.8662018,9.059227,3.8285162,0.0,0.0,0.0
28489871302387,0.8470592,9.059227,3.8333018,0.0,0.0,0.0
28489873681502,0.82313097,9.059227,3.8237305,0.0,0.0,0.0
