t_ns,gx,gy,gz,bx,by,bz
28489742304522,-0.018325943,0.014660755,-0.0012217296,-0.012195928,2.7134395E-4,0.005866846
28489744683637,-0.019547673,0.0073303776,0.0024434591,-0.012195928,2.7134395E-4,0.005866846
28489747062752,-0.014660755,0.0036651888,0.0073303776,-0.012195928,2.7134395E-4,0.005866846
28489749441866,-0.008552107,-0.0024434591,0.0097738365,-0.012195928,2.7134395E-4,0.005866846
28489751820981,-0.0048869182,-0.010995566,0.0097738365,-0.012195928,2.7134395E-4,0.005866846
28489754200095,-0.0073303776,-0.012217295,0.013439025,-0.012195928,2.7134395E-4,0.005866846
28489756579210,-0.010995566,-0.010995566,0.013439025,-0.012195928,2.7134395E-4,0.005866846
28489758958272,-0.015882485,-0.010995566,0.012217295,-0.012195928,2.7134395E-4,0.005866846
28489761337387,-0.018325943,-0.0061086477,0.010995566,-0.012195928,2.7134395E-4,0.005866846
28489763716502,-0.015882485,0.0,0.008552107,-0.012195928,2.7134395E-4,0.005866846
28489766095616,-0.012217295,0.0048869182,0.0048869182,-0.012195928,2.7134395E-4,0.005866846
28489768474731,-0.0097738365,0.0097738365,0.0,-0.012195928,2.7134395E-4,0.005866846
28489770853845,-0.0073303776,0.017104214,-0.0036651888,-0.012195928,2.7134395E-4,0.005866846
28489773232960,-0.0097738365,0.021991132,-0.0061086477,-0.012195928,2.7134395E-4,0.005866846
28489775612074,-0.013439025,0.02687805,-0.008552107,-0.012195928,2.7134395E-4,0.005866846
28489777991189,-0.014660755,0.02932151,-0.0097738365,-0.012195928,2.7134395E-4,0.005866846
28489780370252,-0.015882485,0.02932151,-0.010995566,-0.012195928,2.7134395E-4,0.005866846
28489782749366,-0.012217295,0.02932151,-0.008552107,-0.012195928,2.7134395E-4,0.005866846
28489785128481,-0.008552107,0.02443459,-0.0073303776,-0.012195928,2.7134395E-4,0.005866846
28489787507595,-0.0073303776,0.020769402,-0.0061086477,-0.012195928,2.7134395E-4,0.005866846
28489789886658,-0.0097738365,0.012217295,-0.0024434591,-0.012195928,2.7134395E-4,0.005866846
28489792265772,-0.012217295,0.0061086477,0.0024434591,-0.012195928,2.7134395E-4,0.005866846
28489794644939,-0.014660755,0.0012217296,0.0048869182,-0.012195928,2.7134395E-4,0.005866846
28489797024054,-0.013439025,-0.0048869182,0.0097738365,-0.012195928,2.7134395E-4,0.005866846
28489799403168,-0.010995566,-0.0097738365,0.012217295,-0.012195928,2.7134395E-4,0.005866846
28489801782231,-0.010995566,-0.012217295,0.012217295,-0.012195928,2.7134395E-4,0.005866846
28489804161345,-0.0097738365,-0.014660755,0.013439025,-0.012195928,2.7134395E-4,0.005866846
28489806540460,-0.0097738365,-0.014660755,0.013439025,-0.012195928,2.7134395E-4,0.005866846
28489808919574,-0.012217295,-0.013439025,0.012217295,-0.012195928,2.7134395E-4,0.005866846
28489811298689,-0.013439025,-0.0097738365,0.010995566,-0.012195928,2.7134395E-4,0.005866846
28489813677804,-0.013439025,-0.0073303776,0.0097738365,-0.012195928,2.7134395E-4,0.005866846
