t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
28494799308940,1788558440973,44,false,31.0,0,0,6584713216
28499815235866,1788558445989,44,false,31.0,0,0,6581174272
28504828069874,1788558451002,44,false,31.0,0,0,6578003968
28509902677945,1788558456077,44,false,31.0,0,0,6572138496
28514946852058,1788558461121,44,false,31.0,0,0,6569963520
28519992093045,1788558466166,44,false,31.0,0,0,6567366656
28525069933043,1788558471244,44,false,32.3,0,0,6595088384
28530115666114,1788558476289,44,false,32.3,0,0,6594134016
28535162521738,1788558481336,44,false,32.3,0,0,6593171456
28540179592881,1788558486353,44,false,32.3,0,0,6591438848
28545197171421,1788558491371,44,false,32.3,0,0,6588411904
28550215223086,1788558496389,44,false,32.3,0,0,6583779328
28555234324751,1788558501408,43,false,32.2,0,0,6582804480
28560246661155,1788558506420,43,false,32.2,0,0,6580654080
28565321004486,1788558511495,43,false,32.2,0,0,6578024448
28570364584849,1788558516538,43,false,32.2,0,0,6574481408
28575445717139,1788558521620,43,false,32.2,0,0,6568443904
28580492179845,1788558526666,43,false,32.2,0,0,6566260736
28585571593802,1788558531745,43,false,32.2,0,0,6562922496
28590615808279,1788558536790,43,false,32.2,0,0,6557196288
28595655946558,1788558541830,43,false,32.2,0,0,6551130112
28600740168379,1788558546914,43,false,32.2,0,0,6576349184
28605783350981,1788558551957,43,false,32.2,0,0,6570803200
28610831555302,1788558557005,43,false,32.2,0,0,6565335040
28615846910144,1788558562021,43,false,31.7,0,0,6559121408
28620864265976,1788558567038,43,false,31.7,0,0,6558179328
28625879966755,1788558572054,43,false,31.7,0,0,6553612288
28630897459461,1788558577071,43,false,31.7,0,0,6552682496
28635914699251,1788558582089,43,false,31.7,0,0,6551846912
28640994183572,1788558587168,43,false,31.7,0,0,6550847488
28646038934299,1788558592213,43,false,31.5,0,0,6546382848
28651078685183,1788558597253,43,false,31.5,0,0,6545051648
28656119273098,1788558602293,43,false,31.5,0,0,6543777792
28661161278564,1788558607335,43,false,31.5,0,0,6542811136
28666243043094,1788558612417,43,false,31.5,0,0,6541758464
28671287642467,1788558617461,43,false,31.5,0,0,6540713984
28676367090277,1788558622541,43,false,31.5,0,0,6539739136
28681411160953,1788558627585,43,false,31.5,0,0,6538768384
28686453997096,1788558632628,43,false,31.5,0,0,6535180288
28691536547147,1788558637710,43,false,31.5,0,0,6534180864
28696583797353,1788558642758,43,false,31.5,0,0,6529978368
28701625996466,1788558647800,43,false,31.5,0,0,6528708608
28706643341255,1788558652817,43,false,31.5,0,0,6527750144
28711661137504,1788558657835,43,false,31.5,0,0,6526787584
28716679432189,1788558662853,43,false,31.5,0,0,6525837312
28721699111458,1788558667873,43,false,31.5,0,0,6524862464
28726742396248,1788558672916,43,false,31.5,0,0,6523883520
28731789036975,1788558677963,43,false,31.5,0,0,6522925056
28736867551400,1788558683041,43,false,31.5,0,0,6551519232
28741913833638,1788558688088,43,false,31.5,0,0,6548279296
28746992784573,1788558693167,43,false,31.5,0,0,6545170432
28752039130092,1788558698213,43,false,31.5,0,0,6541852672
28757048111392,1788558703222,43,false,31.5,0,0,6538874880
28762063877953,1788558708238,43,false,31.5,0,0,6534930432
28767084484774,1788558713258,42,false,31.2,0,0,6530613248
