t_ns,wall_ms,lat,lon,alt,acc_h,acc_v,speed,has_speed,speed_acc,bearing,has_bearing,bearing_acc,provider,elapsed_unc_ns,is_mock,n_sats_used
28490998229670,1788558437172,28.5270967,77.5769873,171.20001220703125,3.79,1.6121564,0.0,true,0.08555811,NaN,false,NaN,fused,NaN,false,26
28492723607952,1788558438897,28.5270967,77.5769875,171.20001220703125,3.79,1.6601309,0.0,true,0.07067616,NaN,false,NaN,fused,NaN,false,45
28493723775972,1788558439898,28.527097,77.5769877,171.20001220703125,3.79,1.6616846,0.0,true,0.07067595,NaN,false,NaN,fused,NaN,false,51
28494724702014,1788558440898,28.5270975,77.5769879,171.20001220703125,3.79,1.67842,0.0,true,0.07069329,NaN,false,NaN,fused,NaN,false,51
28495719975658,1788558441893,28.5270976,77.5769879,171.20001220703125,3.79,1.4809974,0.0,true,0.07069253,NaN,false,NaN,fused,NaN,false,52
28496722005398,1788558442897,28.5270981,77.5769881,171.20001220703125,3.79,1.399696,0.0,true,0.07069261,NaN,false,NaN,fused,NaN,false,51
28497723130814,1788558443898,28.5270986,77.5769882,171.20001220703125,3.79,1.4722776,0.0,true,0.07069251,NaN,false,NaN,fused,NaN,false,56
28498723541438,1788558444898,28.5270991,77.5769883,171.20001220703125,3.79,1.4105941,0.0,true,0.070692524,NaN,false,NaN,fused,NaN,false,57
28499717398105,1788558445891,28.5270995,77.5769884,171.20001220703125,3.79,1.5446655,0.0,true,0.07069263,NaN,false,NaN,fused,NaN,false,54
28500715832115,1788558446890,28.5270998,77.5769885,171.20001220703125,3.79,1.5752549,0.0,true,0.07069238,NaN,false,NaN,fused,NaN,false,56
28501715629458,1788558447890,28.5270998,77.5769886,171.02883820108877,3.79,1.5971345,0.0,true,0.07069248,NaN,false,NaN,fused,NaN,false,56
28502727026646,1788558448901,28.5270999,77.5769886,171.1082779805991,3.79,1.6476649,0.0,true,0.07069249,NaN,false,NaN,fused,NaN,false,53
28503719436124,1788558449893,28.5270999,77.5769886,171.10614179218277,3.79,1.6264457,0.0,true,0.07069251,NaN,false,NaN,fused,NaN,false,54
28504722373624,1788558450896,28.5271,77.5769886,171.18158108885603,3.79,1.6773598,0.0,true,0.07069253,NaN,false,NaN,fused,NaN,false,55
28505716358676,1788558451891,28.5271,77.5769886,171.02723605903253,3.79,1.5770407,0.0,true,0.070692845,NaN,false,NaN,fused,NaN,false,56
28506715815186,1788558452889,28.5270998,77.5769887,171.20001220703125,3.79,1.4877663,0.0,true,0.070693254,NaN,false,NaN,fused,NaN,false,56
28507723484716,1788558453898,28.5270997,77.5769888,171.20001220703125,3.79,1.4888041,0.0,true,0.07069343,NaN,false,NaN,fused,NaN,false,58
28508728303674,1788558454902,28.5270997,77.5769888,171.20001220703125,3.79,1.4802991,0.0,true,0.07069372,NaN,false,NaN,fused,NaN,false,59
