t_ns,gx,gy,gz
28489750619106,0.5310709,8.919631,4.040859
28489755377335,0.58514315,8.969741,3.9206834
28489760135512,0.6545487,9.007034,3.8229961
28489764893741,0.73175484,8.999065,3.8277576
28489769651970,0.79593915,8.98866,3.8393838
28489774410199,0.8291304,8.996543,3.8138092
28489779168377,0.83299416,9.002652,3.7985196
28489783926606,0.81401503,8.999712,3.8095875
28489788684783,0.78499424,9.000017,3.8149555
28489793443064,0.7573555,9.004097,3.8109112
28489798201293,0.7368407,9.005503,3.8116112
28489802959470,0.72765815,9.003248,3.8186939
28489807717699,0.7297345,9.003294,3.8181891
28489812475929,0.73745143,9.004126,3.814745
28489817234158,0.7479195,9.002907,3.815584
28489821992335,0.7553615,9.001707,3.8169458
28489826750564,0.7580633,9.002687,3.8140984
28489831508793,0.7555477,9.003211,3.813362
28489836267022,0.7501229,9.002372,3.8164108
28489841025252,0.7437922,9.0021,3.8182912
28489845783429,0.7383054,9.00278,3.817753
28489850541658,0.73580563,9.002927,3.8178904
28489855299887,0.737897,9.002348,3.8188524
28489860058116,0.7432047,9.002125,3.8183465
28489864816345,0.74899626,9.002171,3.8171105
28489869574522,0.7532896,9.002028,3.8165977
28489874332752,0.7556869,9.002028,3.8161259
28489879090981,0.7560423,9.002518,3.8149009
28489883849210,0.7540492,9.0029955,3.814167
28489888607439,0.7512601,9.003653,3.8131685
28489893365616,0.74917716,9.004206,3.8122709
28489898123845,0.7473413,9.004759,3.811324
28489902882074,0.7472176,9.0053005,3.8100674
28489907640304,0.74872345,9.005602,3.8090591
28489912398533,0.7545223,9.006181,3.806546
28489917156710,0.75646806,9.006538,3.8053126
28489921914939,0.76005477,9.006804,3.803968
28489926673168,0.75735617,9.007642,3.8025227
28489931431397,0.75471,9.008207,3.8017077
28489936189574,0.74953127,9.008243,3.8026507
28489940947804,0.74522036,9.009149,3.801352
28489945706033,0.74209243,9.009614,3.8008626
28489950464262,0.7407637,9.010024,3.8001485
28489955222491,0.7422243,9.010299,3.7992103
28489959980668,0.7449082,9.010502,3.7982047
28489964738897,0.74729985,9.010622,3.7974484
28489969497127,0.7490806,9.01047,3.7974591
28489974255356,0.74951655,9.01063,3.7969925
28489979013585,0.749,9.010649,3.797051
28489983771814,0.7478454,9.010427,3.797802
28489988529991,0.7462918,9.010513,3.7979054
28489993288220,0.74509585,9.010468,3.7982485
28489998046449,0.74476784,9.010342,3.7986116
28490002804679,0.7447982,9.010114,3.7991457
28490007562908,0.7446565,9.009922,3.799627
28490012321085,0.7442703,9.009737,3.8001428
28490017079314,0.74358165,9.009535,3.8007565
28490021837543,0.7423739,9.009378,3.8013632
28490026595772,0.7410546,9.009177,3.8020973
28490031354002,0.7401991,9.008849,3.8030427
28490036112179,0.73983234,9.008407,3.8041604
28490040870408,0.7397027,9.00799,3.805175
28490045628637,0.73994476,9.007606,3.8060346
28490050386866,0.740789,9.007157,3.8069334
28490055145095,0.74146765,9.006636,3.808034
28490059903324,0.7420201,9.006297,3.8087263
28490064661502,0.7427997,9.00585,3.8096335
28490069419731,0.7432913,9.005349,3.8107197
28490074177960,0.7434144,9.004982,3.8115647
28490078936189,0.7433142,9.004626,3.812425
28490083694418,0.7427576,9.004177,3.8135931
28490088452595,0.74224156,9.003719,3.8147743
