t_ns,wall_ms,type,text
28489786623942,1788558435960,SESSION_START,"20260905_031715_SNU_AJB_BA_run3"
28489786682901,1788558435961,CALIB_START,"stand still 15s"
28504787349822,1788558450961,CALIB_END,"n_fixes=15"
28504787786905,1788558450962,RIDE_START,""
28755719847330,1788558701894,STOP_CALIB_START,"stand still 15s"
28770726373731,1788558716900,STOP_CALIB_END,"n_fixes=15"
28770732255814,1788558716906,SESSION_END,""
