t_ns,ax,ay,az,accuracy
19277045311951,-1.253839,9.059227,3.8237305,3
19277047690961,-1.253839,9.059227,3.8380876,3
19277050070805,-1.2490535,9.0544405,3.8811584,3
19277052449971,-1.2011969,9.068798,3.9146578,3
19277054829138,-1.1294123,9.073584,3.9146578,3
19277057208201,-1.0815558,9.0544405,3.8572302,3
19277059587419,-1.0001999,9.078369,3.804588,3
19277061966586,-0.90448695,9.064013,3.751946,3
19277064345701,-0.83748794,9.08794,3.7806597,3
19277066724867,-0.79920274,9.092726,3.7950168,3
19277069104034,-0.7609176,9.097511,3.818945,3
19277071483201,-0.7465607,9.083155,3.818945,3
19277073862315,-0.7369894,9.064013,3.8093736,3
19277076241482,-0.7513463,9.092726,3.7758741,3
19277078620648,-0.7800602,9.097511,3.7615173,3
19277080999763,-0.83748794,9.092726,3.7710886,3
19277083378930,-0.8662018,9.073584,3.7806597,3
19277085758096,-0.94277215,9.083155,3.8093736,3
19277088137263,-1.0336994,9.078369,3.8333018,3
19277090516378,-1.1006985,9.049655,3.818945,3
19277092895544,-1.1724831,9.040084,3.7950168,3
19277095274711,-1.2346965,9.0544405,3.7615173,3
19277097653878,-1.268196,9.049655,3.7806597,3
19277100032992,-1.3016955,9.059227,3.7998023,3
19277102412159,-1.3447664,9.068798,3.842873,3
19277104791326,-1.3256238,9.068798,3.8763726,3
19277107170440,-1.2777673,9.0544405,3.8907297,3
19277109549607,-1.2346965,9.083155,3.900301,3
19277111928773,-1.2059826,9.059227,3.871587,3
19277114307940,-1.1485549,9.059227,3.8763726,3
19277116687055,-1.0767702,9.073584,3.885944,3
19277119066221,-1.0097711,9.08794,3.9098723,3
19277121445388,-0.9236295,9.064013,3.9194436,3
19277123824503,-0.8709874,9.0544405,3.9242291,3
19277126203669,-0.80877405,9.064013,3.9194436,3
19277128582836,-0.7322037,9.059227,3.9194436,3
19277130962003,-0.7082755,9.059227,3.9242291,3
19277133341117,-0.6891329,9.044869,3.9050865,3
19277135720232,-0.6843473,9.001799,3.9242291,3
19277138099451,-0.6843473,9.006584,3.9098723,3
19277140478565,-0.6939186,9.01137,3.9050865,3
19277142857732,-0.7178468,9.016156,3.885944,3
19277145236898,-0.7609176,9.025727,3.8668015,3
19277147616065,-0.82313097,9.006584,3.8572302,3
19277149995180,-0.8997013,9.01137,3.8668015,3
19277152374346,-0.9667004,9.006584,3.8668015,3
19277154753513,-1.038485,8.992228,3.8476589,3
19277157132680,-1.1150553,8.997013,3.8668015,3
19277159511794,-1.1629118,9.001799,3.8572302,3
19277161890961,-1.2107682,9.016156,3.8524444,3
19277164270128,-1.2586247,8.997013,3.8572302,3
19277166649242,-1.2777673,9.01137,3.8380876,3
19277169028409,-1.268196,9.001799,3.8285162,3
19277171407576,-1.2442678,9.025727,3.818945,3
19277173786742,-1.2251252,9.035298,3.804588,3
19277176165857,-1.1581261,9.006584,3.7758741,3
19277178545023,-1.0959128,9.01137,3.7806597,3
19277180924190,-1.038485,8.987442,3.7663028,3
19277183303305,-0.9523434,8.997013,3.7710886,3
19277185682471,-0.8853444,9.01137,3.7950168,3
19277188061638,-0.8422736,9.001799,3.7998023,3
19277190440805,-0.7704889,9.006584,3.818945,3
19277192819919,-0.6987042,9.020942,3.818945,3
19277195199086,-0.66999036,9.040084,3.790231,3
19277197578201,-0.66999036,9.0544405,3.804588,3
19277199957367,-0.6891329,9.0544405,3.8141594,3
19277202336534,-0.74177504,9.059227,3.818945,3
19277204715701,-0.7896315,9.064013,3.818945,3
19277207094867,-0.8853444,9.078369,3.8285162,3
