t_ns,ax,ay,az
19277067376169,0.0,0.0,0.0
19277072134451,0.032543898,3.4332275E-5,0.015522957
19277076892784,0.02874571,-0.007908821,-0.0071685314
19277081651065,-0.025867045,0.0067195892,-0.025119781
19277086409398,-0.09607786,-0.007937431,0.0029108524
19277091167680,-0.21452552,-0.018517494,0.028446198
19277095926013,-0.29981482,-0.030144691,-0.016622782
19277100684294,-0.33293873,-0.019997597,-0.0041680336
19277105442576,-0.3404473,-0.004948616,0.05785966
19277110200909,-0.23549867,-0.0044164658,0.08424473
19277114959190,-0.1426667,-0.012688637,0.056847095
19277119717523,-0.008307695,0.008138657,0.07387447
19277124475805,0.12670398,-0.012371063,0.09019542
19277129234138,0.2352761,-0.009268761,0.08149958
19277133992367,0.2867399,-0.017550468,0.071563244
19277138750701,0.28284657,-0.061297417,0.06942797
19277143509034,0.24686295,-0.04865265,0.045238495
19277148267315,0.15303022,-0.04364395,0.011283159
19277153025648,0.012517571,-0.0481205,0.015474081
19277157783930,-0.12341815,-0.059329033,0.0058135986
19277162542263,-0.2216534,-0.042821884,0.003417492
19277167300544,-0.2890551,-0.045469284,-0.0034880638
19277172058878,-0.2653848,-0.03439045,-0.026184559
19277176817159,-0.1931892,-0.026150703,-0.057229996
19277181575440,-0.06709874,-0.04583931,-0.07115793
19277186333773,0.07707137,-0.039539337,-0.05934167
19277191092055,0.1817345,-0.03814411,-0.031837225
19277195850336,0.2926184,-0.01142025,-0.035346508
19277200608669,0.2873996,0.012091637,-0.029475212
19277205367003,0.19535732,0.018631935,-0.01905036
19277210125284,0.04185164,0.029647827,-0.009012699
19277214883617,-0.1324206,0.038022995,-0.017850637
19277219641898,-0.2671824,0.03455639,0.003672123
19277224400180,-0.3593471,0.019575119,-0.0010499954
19277229158513,-0.36382002,0.018972397,0.003530264
19277233916794,-0.26206493,0.006749153,0.01950717
19277238675128,-0.09601915,0.018091202,0.058393717
19277243433409,0.0585863,0.0012130737,0.08226609
19277248191742,0.25154,0.02904892,0.0707283
19277252950023,0.386756,0.014249802,0.08292699
19277257708305,0.42382008,-1.6498566E-4,0.069325686
19277262466638,0.35807937,-0.021232605,0.04920721
19277267224919,0.23602176,-0.0184412,0.024978876
19277271983253,0.03742844,-0.0507946,0.006001711
19277276741534,-0.11954713,-0.045036316,0.017835379
19277281499867,-0.26195216,-0.037100792,-0.015137672
19277286258148,-0.33875453,-0.0012559891,-0.031137466
19277291016430,-0.33738565,0.015073776,-0.030514956
19277295774763,-0.2335254,0.014649391,-0.03702402
19277300533044,-0.09461397,0.016551971,-0.057485342
19277305291378,0.08847213,0.0114040375,-0.05180359
19277310049659,0.24965304,0.0016756058,-0.025059223
19277314807992,0.36138624,-0.003153801,-0.015192747
19277319566273,0.35680723,-0.0055036545,-0.043009758
19277324324555,0.27781385,-0.007803917,-0.042024612
19277329082888,0.10419291,-0.0053567886,-0.033991575
19277333841169,-0.06638169,0.037011147,-0.035521746
19277338599503,-0.23435181,0.015165329,-0.030053616
19277343357784,-0.29902953,0.010124207,-0.0106470585
19277348116117,-0.30443174,-0.004265785,-0.012820721
19277352874398,-0.20687848,-0.009018898,-0.01508832
19277357632680,-0.03840381,-0.013700485,0.032013416
19277362391013,0.18382204,-0.020703316,0.06902099
19277367149294,0.43594378,-0.022860527,0.05837512
19277371907628,0.6142942,-0.041463852,0.06453133
19277376665909,0.6897503,-0.014983177,0.07784295
19277381424242,0.6309415,0.004055023,0.072306156
19277386182523,0.43476456,0.022856712,0.052788496
19277390940857,0.166282,0.0036859512,0.052424192
19277395699138,-0.12459588,0.043727875,0.030835152
19277400457419,-0.31075346,0.04779625,-0.0047085285
19277405215753,-0.4294002,0.051787376,-0.035234213
19277409974034,-0.45070642,0.0391922,-0.032487154
19277414732367,-0.312061,0.03852749,-0.029856443
19277419490648,-0.08815944,0.021341324,-0.057980537
19277424248930,0.15432078,0.025688171,-0.055092335
19277429007263,0.32111073,0.037103653,-0.06634593
19277433765544,0.39465743,0.055498123,-0.060777903
19277438523878,0.38075185,0.0500679,-0.06695795
19277443282159,0.2092092,0.04239559,-0.05180788
19277448040492,-0.024013698,0.032461166,-0.043948174
19277452798773,-0.22889161,0.013169289,-0.05278659
19277457557055,-0.34936804,0.0011816025,-0.094753504
19277462315388,-0.39599848,-0.02486515,-0.07729149
19277467073669,-0.31748545,-0.024627686,-0.02230692
19277471832003,-0.1314016,-0.017313957,-0.010567665
19277476590284,0.10233426,0.011222839,-0.008443594
19277481348617,0.26764458,0.011051178,0.019783258
19277486106898,0.405873,-0.005662918,0.06440711
19277490865180,0.4225639,-0.0055942535,0.03999138
19277495623513,0.36870897,-0.02443409,0.037231445
19277500381794,0.23761266,-0.031234741,0.053483963
19277505140128,0.08418685,-0.028503418,0.045886993
19277509898409,-0.060958087,-0.04002571,0.017001867
19277514656742,-0.15297526,-0.05380535,0.04750943
19277519415023,-0.18300408,-0.05565548,0.08717322
19277524173305,-0.14912504,-0.050415993,0.06722021
19277528931638,-0.0682987,-0.038122177,7.605553E-5
19277533689919,0.033177555,-0.035432816,-0.014235258
19277538448253,0.09601015,-0.016204834,-0.030681849
19277543206534,0.11358708,0.012360573,-0.065956116
19277547964815,0.07438612,0.014614105,-0.09143138
19277552723148,-0.009435117,0.028692245,-0.07163048
19277557481430,-0.1066221,0.028399467,-0.040120363
19277562239763,-0.18175966,0.020998955,-0.049245834
19277566998044,-0.21846962,0.030265808,-0.04412079
19277571756378,-0.22199988,0.056020737,-0.010630608
19277576514659,-0.20213228,0.045967102,0.0011732578
19277581272940,-0.13291305,0.007546425,0.027062416
19277586031273,-0.012226343,-0.0044288635,0.06927729
19277590789555,0.10973954,-0.006860733,0.08514285
19277595547888,0.21430713,-0.0116119385,0.105614424
19277600306169,0.28507477,-0.013957024,0.13311696
19277605064451,0.32007843,-0.035243988,0.15808511
19277609822784,0.28632158,-0.025510788,0.14496303
19277614581065,0.17950243,-0.027751923,0.10360241
19277619339398,0.052391946,8.611679E-4,0.067386866
19277624097680,-0.061863363,0.017378807,0.033808947
19277628855961,-0.15172154,0.033758163,0.005198717
19277633614294,-0.22227812,0.028604507,-0.042152166
19277638372576,-0.23339617,0.011636734,-0.08449006
19277643130909,-0.17838937,0.0303936,-0.10993743
19277647889190,-0.07431495,0.030015945,-0.123389006
19277652647523,0.035984874,0.003581047,-0.14869738
19277657405805,0.15984023,-0.017876625,-0.11918712
19277662164086,0.24521333,0.010666847,-0.10402274
19277666922419,0.22842717,0.005804062,-0.11744189
19277671680701,0.1339171,-0.0013475418,-0.10227394
19277676439034,-0.03313476,-0.003684044,-0.053988695
19277681197315,-0.22031021,0.024838448,-0.027474642
19277685955596,-0.35411233,0.045981407,-0.027318716
19277690713930,-0.46610785,0.03845787,0.015426397
19277695472211,-0.47577423,0.033316612,0.06491685
19277700230544,-0.41236484,0.028187752,0.07121873
19277704988826,-0.25028348,-0.0030031204,0.053640366
19277709747107,-0.054134488,-0.003121376,0.12404728
19277714505440,0.15239263,-0.024605751,0.099015236
19277719263721,0.34110433,-0.012686729,0.08142209
19277724022055,0.4719921,-0.022187233,0.08778167
19277728780336,0.46021867,-0.029222488,0.13932729
19277733538669,0.3637473,-0.012448311,0.10036516
19277738296951,0.1900273,-0.0029306412,0.04042554
19277743055180,-0.02979523,0.006515503,0.033147335
19277747813565,-0.22452897,-0.024513245,0.018841982
19277752571846,-0.316271,-7.1048737E-4,-0.012099981
19277757330180,-0.3178,-0.017474174,-0.019144535
19277762088461,-0.2604621,-0.043614388,-0.02143693
19277766846742,-0.11605078,-0.041077614,-0.047459126
19277771605076,0.04631132,-0.03853798,-0.05191946
19277776363357,0.18396294,-0.028862953,-0.0088944435
19277781121690,0.23562306,-0.02641201,-0.0016305447
19277785879971,0.22571504,-0.004945755,-0.025271893
19277790638253,0.12365115,-0.012133598,-0.020171165
19277795396586,0.0034507513,-0.026416779,0.030055285
19277800154867,-0.1302306,-0.035837173,0.02286768
19277804913201,-0.22519588,-0.06178856,-0.015193939
19277809671482,-0.2629816,-0.051971436,-0.014995575
19277814429763,-0.25571668,-0.054097176,-0.036243916
19277819188096,-0.16572487,-0.018239975,-0.02889657
19277823946378,-0.045694888,0.014909744,-0.01679349
19277828704711,0.090112686,0.02408123,-0.009560347
19277833462992,0.19657427,0.042696953,-0.004769087
19277838221273,0.2810641,0.032676697,-0.018928766
19277842979607,0.3294385,0.03937149,2.412796E-4
19277847737888,0.35616538,0.010425568,0.03349662
19277852496221,0.37098318,0.00783062,0.06886959
19277857254503,0.3716222,-0.023239136,0.10641575
19277862012784,0.3179993,-0.025547028,0.11042714
19277866771117,0.21039903,-0.046824455,0.109705925
19277871529398,0.09906846,-0.06319618,0.08295584
19277876287732,-0.049449205,0.00598526,0.027944326
19277881045961,-0.16133302,0.024723053,-0.014706135
19277885804294,-0.23450059,0.074175835,-0.04760456
19277890562628,-0.2526825,0.101864815,-0.09926391
19277895320909,-0.23527187,0.11035824,-0.13158321
19277900079242,-0.19935006,0.095077515,-0.16614151
19277904837523,-0.123741806,0.08942127,-0.20524025
19277909595805,0.0031502843,0.04585457,-0.15392447
19277914354138,0.15023243,0.04062748,-0.11732054
19277919112419,0.32019287,-0.007249832,-0.052511454
19277923870753,0.40159392,-0.03810501,-0.016603947
19277928629034,0.40476567,-0.030719757,0.01674962
19277933387315,0.31123215,-0.028108597,0.06174016
19277938145648,0.10963416,-0.027885437,0.075555086
19277942903930,-0.102389514,-0.0039463043,0.06787562
19277947662263,-0.24671054,0.01265049,0.0863111
19277952420544,-0.3171091,5.9223175E-4,0.09028411
19277957178826,-0.28560054,-0.0042943954,0.10367489
19277961937159,-0.17659956,0.0050554276,0.09795332
19277966695440,-0.018739939,-0.021258354,0.08275914
19277971453721,0.1642105,-0.026014328,0.044067383
19277976212055,0.25847143,-0.04256153,0.010499239
19277980970336,0.31960404,-0.02808857,-0.0250628
19277985728669,0.25982696,-0.01845169,-0.034169674
19277990486951,0.10117668,0.007727623,-0.06927562
19277995245284,-0.087043405,4.930496E-4,-0.09228563
19278000003565,-0.2599557,0.0027828217,-0.09853721
19278004761846,-0.3800524,0.0026712418,-0.10488248
19278009520180,-0.34103817,-0.01170826,-0.111278534
19278014278461,-0.1862011,-0.23477364,-0.15326023
19278019036742,0.11531776,-0.36885262,-0.8461671
19278023795076,0.21911913,0.74915123,-2.4484327
19278028553357,0.66653985,-0.6458168,2.696094
19278033311690,0.5861635,-0.027373314,1.0159318
19278038069971,0.84025794,0.7193861,-3.0796049
19278042828253,0.73205566,0.1281681,0.61498785
19278047586586,0.20069551,0.07842922,2.632365
19278052344867,0.16521817,0.046813965,-1.0906501
19278057103148,-0.30660695,0.021688461,-1.5020678
19278061861482,-0.8158009,-0.39141083,1.9157805
19278066619763,-0.83978224,-0.2871542,1.579571
19278071378096,-1.0025167,0.07610035,-1.2698736
19278076136378,-0.87521946,0.13547516,-0.2457354
19278080894659,-0.7262355,-0.030280113,2.0571291
19278085652992,-0.37066615,0.10895634,0.18358064
19278090411273,0.055530727,0.3399086,-1.6816607
19278095169607,0.36348355,-0.021167755,0.26614952
19278099927888,0.6304091,-0.20062923,1.2668755
19278104686169,0.8545623,0.030978203,-0.61057925
19278109444503,0.8407457,0.09088898,-0.9258661
19278114202784,0.606469,-0.057391167,0.9820914
19278118961117,0.29257745,-0.09134483,0.7083192
19278123719398,0.065594435,0.17359352,-1.3054938
19278128477680,-0.19909716,0.12803078,-0.743356
19278133236013,-0.3709094,-0.02067089,0.77581644
19278137994294,-0.29767793,0.021837234,-0.28706622
19278142752576,-0.11609697,0.04371357,-1.2263014
19278147510909,0.116548836,-0.18279266,0.51981354
19278152269190,0.41739565,-0.05409336,0.7782829
19278157027523,0.79434866,0.08911419,-0.9814763
19278161785805,0.9403346,0.017822266,-0.7047117
19278166544086,0.8516136,-0.13955498,0.6805215
19278171302419,0.5499649,-0.058199883,0.2092514
19278176060701,0.18314224,0.03296566,-0.8332572
19278180818982,-0.22345394,-0.019194603,-0.10840082
19278185577315,-0.5272949,-0.04558277,0.59798336
19278190335596,-0.5857604,-0.014458656,-0.5221517
19278195093930,-0.46851325,-0.0376482,-0.9839537
19278199852211,-0.32357746,-0.20651722,0.25840306
19278204610492,-0.06442678,-0.11296368,0.37427568
19278209368826,0.21375948,0.035478592,-0.57877326
19278214127107,0.28244185,0.078700066,-0.25094938
19278218885440,0.1851157,0.002234459,0.6294284
19278223643721,-0.030500412,-0.112176895,0.48429298
19278228402003,-0.26268977,0.28633022,0.28695512
19278233160336,-0.5042617,0.29475784,0.39773965
19278237918617,-0.63192004,0.10278416,0.8085222
19278242676898,-0.5860115,-0.11242008,0.83182216
19278247435232,-0.47646302,-0.16956902,0.5858686
19278252193513,-0.30799937,-0.25745583,0.21212745
19278256951846,-0.1516155,-0.15182972,-0.026838541
19278261710128,-0.016671956,-0.09910393,0.061883688
19278266468409,0.025333047,-0.0013170242,-0.052190065
19278271226742,-0.004313946,0.09855938,-0.123126745
19278275985023,-0.010298252,0.14789295,0.06380439
19278280743305,0.006850302,0.14452648,-0.050275087
19278285501586,0.15212554,0.1222496,-0.4074614
19278290259919,0.30875784,0.040605545,-0.3917508
19278295018253,0.49383065,-0.06937122,-0.118483305
19278299776534,0.56443214,-0.081213,-0.055868626
19278304534815,0.5995629,-0.07862282,-0.07940388
19278309293148,0.5252068,-0.05221176,0.0759933
19278314051430,0.41309538,-0.009273529,0.13560724
19278318809711,0.35622665,0.040644646,-0.014759779
19278323568044,0.3068419,0.06659317,-0.15036988
19278328326326,0.22915417,0.061491966,-0.1496551
19278333084659,0.115902364,0.032548904,-0.094082355
19278337842940,0.05510217,0.00850296,-0.1532669
19278342601221,0.053480506,-0.024962425,-0.17904162
19278347359555,0.13254285,0.006043434,-0.092707396
19278352117836,0.2710385,-0.027445793,-0.08291936
19278356876117,0.40742588,-0.027368546,-0.17331529
19278361634451,0.45380485,-0.04869175,-0.20133066
19278366392732,0.3412922,-0.010300636,-0.18861794
19278371151065,0.13660097,0.016068459,-0.21411991
19278375909346,-0.11517185,0.0066537857,-0.29456758
19278380667628,-0.30201536,-0.088581085,-0.15777206
19278385425961,-0.36274195,-0.08574486,-0.16940427
19278390184242,-0.40495515,0.0053920746,-0.19805717
19278394942523,-0.27125567,0.03656292,0.15006447
19278399700857,-0.064324975,-0.15429306,0.3804922
19278404459138,0.14915365,-0.094130516,0.37172842
19278409217471,0.3293571,-0.12952709,0.26056314
19278413975753,0.3526391,0.054522514,0.3217585
19278418734034,0.23385501,0.078142166,0.30432248
19278423492367,-0.051187515,0.14939785,0.1748581
19278428250648,-0.3428728,0.15363407,0.18407583
19278433008930,-0.574942,0.13150883,0.16236162
19278437767263,-0.6166028,0.15714931,-0.03593707
19278442525544,-0.53010416,0.115942955,-0.19793701
19278447283826,-0.34875625,0.0868206,-0.18300748
19278452042159,-0.11070448,0.07688618,-0.13952184
19278456800440,0.13145989,0.1004343,-0.14638066
19278461558721,0.2895589,0.1120348,-0.0555346
19278466317055,0.46646425,0.08061314,0.092422485
19278471075336,0.58359957,0.07791996,0.118332624
19278475833669,0.66986465,0.072883606,0.108406305
19278480591951,0.6587369,0.053536415,0.16068244
19278485350232,0.5742216,0.017547607,0.14374709
19278490108565,0.40195698,0.02940464,0.038600206
19278494866846,0.20417011,-0.006424904,-0.01859498
19278499625128,-0.040668786,0.003145218,-0.0015921593
19278504383461,-0.22513276,-0.044498444,-0.051564455
19278509141742,-0.45874476,-0.4685583,-0.16629314
19278513900023,-0.58574134,-0.028310776,0.7599697
19278518658357,-0.8487559,0.3314228,0.3937111
19278523416638,-0.69165444,0.78184223,-0.40473032
19278528174971,-0.634537,0.23206711,-0.19107461
19278532933253,-0.5100822,0.0424757,0.83291864
19278537691534,-0.04726988,-0.5017128,0.8404958
19278542449867,0.052119255,-0.2371254,0.71097755
19278547208148,0.25448206,-0.43736362,-0.072268724
19278551966430,0.13178557,-0.25811958,-0.49160314
19278556724763,-0.32406044,-0.2183485,0.27278495
19278561482992,-0.6657218,-0.15077972,0.011062384
19278566241326,-0.94055015,0.15405273,-1.0996842
19278570999659,-0.8806285,0.16697693,-0.8469472
19278575757940,-0.49725336,0.13424397,-0.17306137
19278580516273,-0.0122385025,0.21103573,-0.8551123
19278585274555,0.46068937,0.19519329,-1.4280932
19278590032836,0.6895136,0.08703327,-0.73143005
19278594791169,0.673608,-0.053678513,-0.23192787
19278599549451,0.578329,-0.015004158,-0.56510115
19278604307732,0.3134544,-0.009605408,-0.42622018
19278609066065,-0.011063993,-0.035302162,0.3051803
19278613824346,-0.29110044,-0.004043579,0.42097878
19278618582628,-0.4087481,0.055597305,0.11992788
19278623340961,-0.38201725,0.036418915,0.3645699
19278628099242,-0.22112906,-0.04934597,0.8046968
19278632857523,0.11867297,-0.03957653,0.610183
19278637615857,0.41133726,-0.1057024,0.30799818
19278642374138,0.6105855,-0.1879301,0.4500687
19278647132419,0.574776,-0.29809284,0.43732953
19278651890753,0.32907614,-0.24825668,-0.0024809837
19278656649034,-0.0022612214,-0.14652824,-0.2585175
19278661407367,-0.31013983,-0.10975933,-0.1944611
19278666165648,-0.49097198,-0.0068683624,-0.2687571
19278670923930,-0.51028275,0.0833559,-0.45907307
19278675682263,-0.37146318,0.09217644,-0.41075277
19278680440544,-0.089796305,0.1032362,-0.30824685
19278685198826,0.30821303,0.19970989,-0.38712168
19278689957159,0.64935416,0.14846897,-0.35886693
19278694715440,0.8372648,-0.032874107,0.020645618
19278699473669,0.8162654,-0.13689423,0.23617435
19278704232055,0.5972815,-0.14505196,0.11533666
19278708990336,0.2406053,-0.11746311,0.10453749
19278713748617,-0.16082335,-0.061763763,0.35986018
19278718506951,-0.49821383,-0.035108566,0.35449266
19278723265232,-0.6990018,0.02216053,0.22319365
19278728023513,-0.7075366,0.06468773,0.22803187
19278732781846,-0.52037853,0.09013271,0.29220295
19278737540128,-0.1432206,0.12717628,0.20162034
19278742298409,0.33788958,0.1544838,-0.054403067
19278747056742,0.71394956,0.16030312,1.2779236E-4
19278751815023,0.9767637,0.111429214,0.20646667
19278756573253,1.0229589,0.048752785,0.15025663
19278761331638,0.9015492,0.008068085,0.02325511
19278766089919,0.60373974,-0.065485954,0.13941288
19278770848253,0.25164154,-0.060196877,0.34971666
19278775606534,-0.05296576,-0.09545326,0.27619314
19278780364815,-0.30373567,-0.03296852,-0.06536698
19278785123148,-0.40401185,-0.042230606,0.094144344
19278789881430,-0.38113868,-0.0041074753,0.12199974
19278794639711,-0.22860706,0.05989933,-0.17580438
19278799398044,0.048156083,0.028486252,-0.108178854
19278804156326,0.32287014,-0.024101257,-0.107331514
19278808914607,0.5203389,0.047267914,-0.27511096
19278813672940,0.6036043,-0.052779198,-0.2206626
19278818431221,0.48564994,-0.04041195,-0.14288974
19278823189451,0.21514836,-0.13486767,-0.065799475
19278827947836,-0.16708326,-0.11712456,0.029887915
19278832706117,-0.45677918,-0.040161133,-0.17918324
19278837464398,-0.6622087,-0.058681488,-0.18517661
19278842222732,-0.7223972,-0.07716179,0.09607506
19278846981013,-0.6003551,-0.06478119,0.12838244
19278851739294,-0.33252764,-0.016857147,-0.079419374
19278856497628,-0.050057948,0.03788376,-0.005677223
19278861255909,0.16430527,-0.017092705,0.21256089
19278866014190,0.30185366,0.020896912,0.13022232
19278870772523,0.29433963,0.05629158,0.020002842
19278875530753,0.18780428,0.034433365,0.07691455
19278880289086,0.013454974,8.1920624E-4,0.08370972
19278885047419,-0.16925663,-0.022921562,-0.045093298
19278889805701,-0.3084634,-0.015711784,0.15474367
