t_ns,qx,qy,qz,qw
19277076892784,0.36850706,0.41459316,0.572811,0.60349196
19277081651065,0.36843327,0.4151581,0.57246083,0.603481
19277086409398,0.36759296,0.41586983,0.571976,0.60396284
19277091167680,0.3660325,0.41696158,0.5711912,0.6048999
19277095926013,0.36446342,0.41847363,0.57010937,0.60582304
19277100684294,0.36295784,0.41984716,0.56910336,0.6067218
19277105442576,0.36145186,0.42084974,0.5683375,0.6076434
19277110200909,0.36040518,0.42131063,0.56796443,0.60829425
19277114959190,0.35982803,0.42151037,0.5677617,0.6086866
19277119717523,0.35966736,0.42131138,0.56785154,0.6088356
19277124475805,0.35980657,0.42075622,0.568207,0.60880554
19277129234138,0.36019233,0.42004544,0.56871134,0.6085973
19277133992367,0.36066282,0.41930285,0.56924087,0.60833573
19277138750701,0.3610384,0.4186172,0.56974083,0.60811704
19277143509034,0.36135307,0.4181104,0.57013214,0.60791206
19277148267315,0.3615187,0.41787001,0.57034683,0.6077774
19277153025648,0.3614232,0.41786522,0.5703899,0.607797
19277157783930,0.36112434,0.41806823,0.57027495,0.6079429
19277162542263,0.36072144,0.4183965,0.57005227,0.6081651
19277167300544,0.36027068,0.41878492,0.56976503,0.60843414
19277172058878,0.35992226,0.41914245,0.56950396,0.6086385
19277176817159,0.3597543,0.4194073,0.5692807,0.60876423
19277181575440,0.35976964,0.41950282,0.56917477,0.6087884
19277186333773,0.3599512,0.41941953,0.5692055,0.6087097
19277191092055,0.36021277,0.41920704,0.56933886,0.6085766
19277195850336,0.36058173,0.41892052,0.5695533,0.6083547
19277200608669,0.3609223,0.4186687,0.56974244,0.6081489
19277205367003,0.3611183,0.41854367,0.5698712,0.607998
19277210125284,0.36113542,0.41857246,0.56989366,0.607947
19277214883617,0.36099365,0.41877005,0.56979126,0.6079911
19277219641898,0.3607291,0.41904068,0.5696135,0.60812813
19277224400180,0.36041093,0.41935608,0.5693824,0.60831577
19277229158513,0.36012515,0.41962707,0.569154,0.6085118
19277233916794,0.3599457,0.41976127,0.5690072,0.6086627
19277238675128,0.35990655,0.41971886,0.5689778,0.6087427
19277243433409,0.3599744,0.4195302,0.56905234,0.6087629
19277248191742,0.36020368,0.41923246,0.56922287,0.608673
19277252950023,0.36049336,0.4188571,0.56947225,0.6085266
19277257708305,0.36078253,0.41850027,0.5697293,0.60836005
19277262466638,0.36099172,0.41824067,0.5699447,0.6082128
19277267224919,0.36110494,0.41810778,0.5700836,0.60810673
19277271983253,0.36107004,0.41812176,0.5701195,0.6080842
19277276741534,0.36093283,0.41822013,0.5700824,0.6081328
19277281499867,0.36075333,0.41839927,0.5699516,0.6082387
19277286258148,0.36056048,0.41862097,0.5697912,0.6083507
19277291016430,0.36040732,0.4188081,0.5696283,0.6084652
19277295774763,0.36034787,0.41891056,0.56951356,0.6085373
19277300533044,0.36040148,0.41893038,0.5694554,0.6085463
19277305291378,0.36055893,0.41884044,0.5694827,0.6084895
19277310049659,0.36077854,0.41866153,0.5695883,0.6083834
19277314807992,0.36102974,0.41844285,0.56974846,0.60823494
19277319566273,0.36125386,0.41827852,0.5698967,0.60807604
19277324324555,0.36140233,0.41818795,0.5700145,0.6079397
19277329082888,0.36143625,0.4181983,0.5700686,0.6078617
19277333841169,0.3613895,0.41830206,0.5700517,0.6078339
19277338599503,0.36126098,0.4184646,0.5699734,0.6078719
19277343357784,0.36112705,0.41861004,0.5698678,0.6079503
19277348116117,0.36101258,0.4187303,0.5697653,0.6080315
19277352874398,0.36097822,0.41876987,0.5696964,0.6080892
19277357632680,0.36102775,0.4186829,0.56970125,0.60811514
19277362391013,0.36117798,0.41847217,0.56978965,0.60808814
19277367149294,0.36143625,0.41816908,0.5699605,0.6079832
19277371907628,0.3617395,0.4178184,0.57019234,0.6078265
