t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
19282129440424,1788549228303,50,false,32.9,0,0,5848817664
19287145681515,1788549233320,50,false,32.9,0,0,5845323776
19292164741566,1788549238339,50,false,32.9,0,0,5841768448
19297181911824,1788549243356,50,false,32.9,0,0,5838610432
19302216871614,1788549248391,50,false,32.9,0,0,5837303808
19307262094529,1788549253436,50,false,32.9,0,0,5836042240
19312281386975,1788549258455,50,false,32.9,0,0,5832830976
19317303369473,1788549263477,50,false,32.9,0,0,5831909376
19322321232439,1788549268495,50,false,32.9,0,0,5828399104
19327340230927,1788549273514,50,false,32.9,0,0,5827452928
19332379271654,1788549278553,50,false,32.9,0,0,5826629632
19337424196652,1788549283598,50,false,32.9,0,0,5825679360
19342505725400,1788549288680,50,false,32.9,0,0,5821300736
19347551137534,1788549293725,50,false,32.9,0,0,5820350464
19352598438105,1788549298772,50,false,32.9,0,0,5819191296
19357617169718,1788549303791,50,false,32.9,0,0,6038994944
19362652264039,1788549308826,50,false,32.9,0,0,6033842176
19367696753672,1788549313871,49,false,32.6,0,0,6024417280
19372737425754,1788549318911,49,false,32.6,0,0,6013968384
19377772670595,1788549323946,49,false,32.6,0,0,6008672256
19382812332364,1788549328986,49,false,32.6,0,0,6002839552
19387843877258,1788549334018,49,false,32.6,0,0,5995933696
19392881651892,1788549339055,49,false,32.6,0,0,5988499456
19397895674546,1788549344069,49,false,32.6,0,0,5982625792
19402911846940,1788549349086,49,false,32.6,0,0,5976989696
19407927599855,1788549354101,49,false,32.6,0,0,5968769024
