t_ns,gx,gy,gz,accuracy
19277054303148,0.0010690134,-0.016035201,-0.0033597562,3
19277056682211,0.002290743,-0.01970039,3.054324E-4,3
19277059061430,0.0010690134,-0.022143848,0.0015271619,3
19277061440596,0.0010690134,-0.01970039,3.054324E-4,3
19277063819711,-0.0025961753,-0.016035201,-9.162972E-4,3
19277066198878,-0.0013744457,-0.013591741,-0.0033597562,3
19277068578044,-0.0025961753,-0.008704823,-0.0058032153,3
19277070957211,-0.0013744457,-0.0025961753,-0.008246674,3
19277073336326,-0.0013744457,0.004734202,-0.011911863,3
19277075715492,-1.527162E-4,0.012064579,-0.015577052,3
19277078094659,-1.527162E-4,0.015729768,-0.016798781,3
19277080473773,-0.0013744457,0.020616686,-0.01924224,3
19277082852940,-0.0025961753,0.025503604,-0.021685699,3
19277085232107,-0.0013744457,0.027947064,-0.021685699,3
19277087611273,-0.0013744457,0.029168794,-0.022907428,3
19277089990388,0.0010690134,0.027947064,-0.02046397,3
19277092369555,-1.527162E-4,0.024281874,-0.02046397,3
19277094748721,-1.527162E-4,0.021838415,-0.01924224,3
19277097127888,-0.0025961753,0.016951498,-0.016798781,3
19277099507003,-0.003817905,0.012064579,-0.013133593,3
19277101886169,-0.0025961753,0.004734202,-0.010690134,3
19277104265336,-0.0025961753,-1.527162E-4,-0.0070249448,3
19277106644451,-0.0025961753,-0.0074830935,-0.004581486,3
19277109023617,-0.0013744457,-0.009926553,-9.162972E-4,3
19277111402784,-0.0025961753,-0.014813471,-9.162972E-4,3
19277113781951,-0.0013744457,-0.01725693,3.054324E-4,3
19277116161065,-0.0025961753,-0.01970039,0.0027488915,3
19277118540232,-0.0025961753,-0.01970039,0.0015271619,3
19277120919398,-0.0013744457,-0.01970039,3.054324E-4,3
19277123298513,-0.0013744457,-0.01847866,0.0015271619,3
19277125677680,0.0010690134,-0.014813471,0.0027488915,3
19277128056846,-1.527162E-4,-0.012370012,3.054324E-4,3
19277130436013,0.0010690134,-0.008704823,-0.0021380268,3
19277132815128,-0.0013744457,-0.003817905,-0.0033597562,3
19277135194242,-1.527162E-4,0.002290743,-0.004581486,3
19277137573461,0.0010690134,0.00962112,-0.0070249448,3
19277139952576,0.0010690134,0.014508039,-0.010690134,3
19277142331742,0.0010690134,0.020616686,-0.011911863,3
19277144710909,0.002290743,0.024281874,-0.014355322,3
19277147090076,0.0010690134,0.030390523,-0.016798781,3
19277149469190,0.002290743,0.030390523,-0.01802051,3
19277151848357,0.002290743,0.03161225,-0.01802051,3
19277154227523,0.0035124724,0.03161225,-0.01802051,3
19277156606690,0.002290743,0.029168794,-0.015577052,3
19277158985805,0.002290743,0.024281874,-0.014355322,3
19277161364971,0.002290743,0.018173227,-0.011911863,3
19277163744138,0.002290743,0.013286309,-0.009468404,3
19277166123253,0.002290743,0.0059559317,-0.0058032153,3
19277168502419,0.002290743,-0.0013744457,-9.162972E-4,3
19277170881586,0.002290743,-0.008704823,0.0015271619,3
19277173260753,0.002290743,-0.014813471,0.0051923506,3
19277175639867,0.002290743,-0.01970039,0.00763581,3
19277178019034,0.0010690134,-0.024587307,0.011300999,3
19277180398201,-1.527162E-4,-0.028252495,0.012522728,3
19277182777315,-1.527162E-4,-0.028252495,0.016187917,3
19277185156482,-1.527162E-4,-0.027030766,0.014966187,3
19277187535648,-1.527162E-4,-0.023365578,0.014966187,3
19277189914815,0.0010690134,-0.020922119,0.012522728,3
19277192293930,0.0010690134,-0.014813471,0.010079269,3
19277194673096,-1.527162E-4,-0.008704823,0.00763581,3
19277197052211,-1.527162E-4,-0.0013744457,0.0027488915,3
19277199431378,0.0010690134,0.0059559317,-9.162972E-4,3
19277201810544,-0.0013744457,0.012064579,-0.0033597562,3
19277204189711,0.002290743,0.019394957,-0.008246674,3
19277206568878,0.002290743,0.024281874,-0.011911863,3
19277208947992,0.0010690134,0.025503604,-0.011911863,3
19277211327159,0.0010690134,0.027947064,-0.013133593,3
19277213706326,0.0010690134,0.026725333,-0.011911863,3
