t_ns,gx,gy,gz
19277067376169,-0.8121154,9.02113,3.7590017
19277072134451,-0.7800325,9.018037,3.773187
19277076892784,-0.7672466,9.019658,3.7719328
19277081651065,-0.77720433,9.0222,3.763806
19277086409398,-0.80248904,9.019766,3.7643354
19277091167680,-0.8462245,9.013838,3.7689548
19277095926013,-0.89705193,9.009881,3.7666602
19277100684294,-0.9447707,9.005464,3.7655573
19277105442576,-0.98654735,8.998945,3.7704225
19277110200909,-1.0117234,8.993127,3.7776291
19277114959190,-1.0252098,8.989559,3.7824805
19277119717523,-1.0252205,8.987218,3.7880366
19277124475805,-1.0142845,8.985419,3.7952409
19277129234138,-0.9962184,8.984789,3.8015149
19277133992367,-0.9762113,8.984624,3.807088
19277138750701,-0.9585006,8.984007,3.8130403
19277143509034,-0.94448614,8.983852,3.8168983
19277148267315,-0.937142,8.983946,3.8184922
19277153025648,-0.938007,8.983246,3.8199236
19277157783930,-0.9457808,8.982045,3.82083
19277162542263,-0.9576008,8.980658,3.821149
19277167300544,-0.9715135,8.979164,3.8211467
19277172058878,-0.9831972,8.978298,3.8201919
19277176817159,-0.99084485,8.978303,3.8182073
19277181575440,-0.99275917,8.97885,3.816419
19277186333773,-0.98887366,8.979787,3.8152268
19277191092055,-0.9813798,8.980694,3.8150256
19277195850336,-0.97049993,8.98209,3.8145208
19277200608669,-0.96066123,8.983438,3.813838
19277205367003,-0.9548305,8.984366,3.8131158
19277210125284,-0.9544048,8.9847145,3.8124
19277214883617,-0.9594322,8.984703,3.811163
19277219641898,-0.9679991,8.984083,3.81046
19277224400180,-0.97849256,8.983237,3.8097756
19277229158513,-0.9881446,8.982359,3.809353
19277233916794,-0.99402773,8.981573,3.8096776
19277238675128,-0.994825,8.980953,3.8109307
19277243433409,-0.9914551,8.980414,3.8130782
19277248191742,-0.98339677,8.980596,3.814737
19277252950023,-0.97271514,8.980877,3.8168118
19277257708305,-0.9620413,8.981275,3.8185816
19277262466638,-0.9538743,8.981592,3.8198822
