t_ns,mx,my,mz,accuracy
19277065825492,13.762501,-14.868751,18.431252,3
19277075825492,15.093751,-15.187501,18.900002,3
19277085825492,14.83125,-15.356251,16.63125,3
19277095825492,15.675,-15.731251,17.475,3
19277105825492,14.493751,-16.893751,19.48125,3
19277115825492,16.44375,-14.887501,17.5125,3
19277125825492,15.76875,-15.356251,16.6875,3
19277135825492,14.681251,-15.243751,17.118752,3
19277145825492,15.618751,-15.993751,17.79375,3
19277155825492,15.825001,-15.843751,17.15625,3
19277165825492,13.856251,-14.85,15.656251,3
19277175825492,14.08125,-15.450001,19.95,3
19277185825492,14.3625,-16.03125,18.09375,3
19277195825492,16.7625,-15.58125,18.4125,3
19277205825492,14.062501,-15.075001,17.94375,3
19277215825492,14.231251,-16.29375,20.56875,3
19277225825492,14.3625,-16.03125,18.09375,3
19277235825492,13.856251,-17.23125,18.1875,3
19277245825492,13.181251,-15.69375,18.075,3
19277255825492,15.01875,-15.825001,18.16875,3
19277265825492,16.237501,-15.281251,16.612501,3
19277275825492,15.543751,-15.243751,19.3125,3
19277285825492,15.637501,-15.731251,18.862501,3
19277295825492,14.606251,-16.25625,19.143751,3
19277305825492,15.750001,-16.10625,17.925001,3
19277315825492,15.468751,-16.893751,18.150002,3
19277325825492,15.918751,-16.837502,18.862501,3
19277335825492,13.931251,-16.59375,18.9375,3
19277345825492,14.493751,-16.143751,18.243752,3
19277355825492,14.043751,-15.58125,16.125,3
19277365825492,14.437501,-16.893751,21.0375,3
19277375825492,14.531251,-15.88125,18.69375,3
19277385825492,15.093751,-15.431251,17.831251,3
19277395825492,15.525001,-15.50625,18.712502,3
19277405825492,14.231251,-16.181252,16.575,3
19277415825492,13.89375,-15.6,20.4375,3
19277425825492,14.175,-16.181252,18.28125,3
19277435825492,13.106251,-16.331251,17.025002,3
19277445825492,16.35,-14.38125,17.962502,3
19277455825492,15.731251,-14.606251,16.81875,3
19277465825492,14.19375,-16.931252,18.91875,3
19277475825492,15.76875,-16.10625,17.625,3
19277485825492,14.2875,-16.29375,19.181252,3
19277495825492,14.775001,-17.23125,18.225,3
19277505825492,13.725,-16.875,18.806252,3
19277515825492,13.70625,-15.243751,18.45,3
19277525825492,13.743751,-15.243751,17.0625,3
19277535825492,15.168751,-15.168751,16.743752,3
19277545825492,16.21875,-15.0375,18.45,3
